"","Human","Human","Human","Human","WBSM_AncSPLRada_tok.stanfordcorenlpv4_2_0_lc_sw.nltk2018stopwords_cf.biosses_ner.none","[SW]  WBSM_AncSPLRada_tok.whitespace_lc_sw.biosses2017stopwords_cf.default_ner.none","[SW]  WBSM_AncSPLRada_tok.whitespace_lc_sw.nltk2018stopwords_cf.default_ner.none","[TOK]  WBSM_AncSPLRada_tok.stanfordcorenlpv4_2_0_lc_sw.nonestopwords_cf.default_ner.none","[SW]  WBSM_AncSPLRada_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none","[CF]  WBSM_AncSPLRada_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none","[TOK]  WBSM_AncSPLRada_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none","[LC]  WBSM_AncSPLRada_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none","[CF]  WBSM_AncSPLRada_tok.whitespace_lc_sw.nonestopwords_cf.biosses_ner.none","[CF]  WBSM_AncSPLRada_tok.whitespace_lc_sw.nonestopwords_cf.blagec2019_ner.none","[TOK]  WBSM_AncSPLRada_tok.biocnlptokenizer_lc_sw.nonestopwords_cf.default_ner.none","[LC]  WBSM_AncSPLRada_tok.whitespace_notlc_sw.nonestopwords_cf.default_ner.none","[CF]  WBSM_AncSPLRada_tok.whitespace_lc_sw.nonestopwords_cf.none_ner.none","WBSM_AncSPLCosineNormWeightedJiangConrath_tok.stanfordcorenlpv4_2_0_lc_sw.nltk2018stopwords_cf.biosses_ner.none","[TOK]  WBSM_AncSPLCosineNormWeightedJiangConrath_tok.stanfordcorenlpv4_2_0_lc_sw.nonestopwords_cf.default_ner.none","[SW]  WBSM_AncSPLCosineNormWeightedJiangConrath_tok.whitespace_lc_sw.biosses2017stopwords_cf.default_ner.none","[SW]  WBSM_AncSPLCosineNormWeightedJiangConrath_tok.whitespace_lc_sw.nltk2018stopwords_cf.default_ner.none","[SW]  WBSM_AncSPLCosineNormWeightedJiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none","[CF]  WBSM_AncSPLCosineNormWeightedJiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none","[TOK]  WBSM_AncSPLCosineNormWeightedJiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none","[LC]  WBSM_AncSPLCosineNormWeightedJiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none","[CF]  WBSM_AncSPLCosineNormWeightedJiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.biosses_ner.none","[CF]  WBSM_AncSPLCosineNormWeightedJiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.blagec2019_ner.none","[TOK]  WBSM_AncSPLCosineNormWeightedJiangConrath_tok.biocnlptokenizer_lc_sw.nonestopwords_cf.default_ner.none","[CF]  WBSM_AncSPLCosineNormWeightedJiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.none_ner.none","WBSM_AncSPLWeightedJiangConrath_tok.stanfordcorenlpv4_2_0_lc_sw.nltk2018stopwords_cf.biosses_ner.none","WBSM_JiangConrath_tok.stanfordcorenlpv4_2_0_lc_sw.nltk2018stopwords_cf.biosses_ner.none","[TOK]  WBSM_AncSPLWeightedJiangConrath_tok.stanfordcorenlpv4_2_0_lc_sw.nonestopwords_cf.default_ner.none","[TOK]  WBSM_JiangConrath_tok.stanfordcorenlpv4_2_0_lc_sw.nonestopwords_cf.default_ner.none","[LC]  WBSM_AncSPLCosineNormWeightedJiangConrath_tok.whitespace_notlc_sw.nonestopwords_cf.default_ner.none","[TOK]  WBSM_AncSPLCaiStrategy1_tok.stanfordcorenlpv4_2_0_lc_sw.nonestopwords_cf.default_ner.none","[CF]  WBSM_AncSPLWeightedJiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.biosses_ner.none","[CF]  WBSM_JiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.biosses_ner.none","[SW]  WBSM_AncSPLWeightedJiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none","[SW]  WBSM_JiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none","[CF]  WBSM_AncSPLWeightedJiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none","[CF]  WBSM_JiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none","[TOK]  WBSM_AncSPLWeightedJiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none","[TOK]  WBSM_JiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none","[LC]  WBSM_AncSPLWeightedJiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none","[LC]  WBSM_JiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none","WBSM_AncSPLCaiStrategy1_tok.stanfordcorenlpv4_2_0_lc_sw.nltk2018stopwords_cf.biosses_ner.none","[SW]  WBSM_AncSPLWeightedJiangConrath_tok.whitespace_lc_sw.biosses2017stopwords_cf.default_ner.none","[SW]  WBSM_JiangConrath_tok.whitespace_lc_sw.biosses2017stopwords_cf.default_ner.none","[SW]  WBSM_AncSPLWeightedJiangConrath_tok.whitespace_lc_sw.nltk2018stopwords_cf.default_ner.none","[SW]  WBSM_JiangConrath_tok.whitespace_lc_sw.nltk2018stopwords_cf.default_ner.none","[CF]  WBSM_AncSPLWeightedJiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.blagec2019_ner.none","[CF]  WBSM_JiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.blagec2019_ner.none","[CF]  WBSM_AncSPLWeightedJiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.none_ner.none","[CF]  WBSM_JiangConrath_tok.whitespace_lc_sw.nonestopwords_cf.none_ner.none","[TOK]  WBSM_AncSPLWeightedJiangConrath_tok.biocnlptokenizer_lc_sw.nonestopwords_cf.default_ner.none","[TOK]  WBSM_JiangConrath_tok.biocnlptokenizer_lc_sw.nonestopwords_cf.default_ner.none","[CF]  WBSM_AncSPLCaiStrategy1_tok.whitespace_lc_sw.nonestopwords_cf.biosses_ner.none","[SW]  WBSM_AncSPLCaiStrategy1_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none","[CF]  WBSM_AncSPLCaiStrategy1_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none","[TOK]  WBSM_AncSPLCaiStrategy1_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none","[LC]  WBSM_AncSPLCaiStrategy1_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none","[CF]  WBSM_AncSPLCaiStrategy1_tok.whitespace_lc_sw.nonestopwords_cf.blagec2019_ner.none","[SW]  WBSM_AncSPLCaiStrategy1_tok.whitespace_lc_sw.biosses2017stopwords_cf.default_ner.none","[SW]  WBSM_AncSPLCaiStrategy1_tok.whitespace_lc_sw.nltk2018stopwords_cf.default_ner.none","[CF]  WBSM_AncSPLCaiStrategy1_tok.whitespace_lc_sw.nonestopwords_cf.none_ner.none","[TOK]  WBSM_AncSPLCaiStrategy1_tok.biocnlptokenizer_lc_sw.nonestopwords_cf.default_ner.none","[LC]  WBSM_AncSPLWeightedJiangConrath_tok.whitespace_notlc_sw.nonestopwords_cf.default_ner.none","[LC]  WBSM_JiangConrath_tok.whitespace_notlc_sw.nonestopwords_cf.default_ner.none","[LC]  WBSM_AncSPLCaiStrategy1_tok.whitespace_notlc_sw.nonestopwords_cf.default_ner.none"
"[CF]  WBSM_AncSPLCaiStrategy1_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.002,0,0,0,0,0,0,0,0,0,0,0.014,0.032,0.032,0.033,0.033,0,0,0.108,0.108,0.091,0.091,0.23,NA,NA,NA,NA,0.122,0.145,0.128,0.102,0.02,0.03,0.03,0
"[TOK]  WBSM_AncSPLCaiStrategy1_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.002,0,0,0,0,0,0,0,0,0,0,0.014,0.032,0.032,0.033,0.033,0,0,0.108,0.108,0.091,0.091,0.23,NA,NA,NA,NA,0.122,0.145,0.128,0.102,0.02,0.03,0.03,0
"[LC]  WBSM_AncSPLCaiStrategy1_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.002,0,0,0,0,0,0,0,0,0,0,0.014,0.032,0.032,0.033,0.033,0,0,0.108,0.108,0.091,0.091,0.23,NA,NA,NA,NA,0.122,0.145,0.128,0.102,0.02,0.03,0.03,0
"[CF]  WBSM_AncSPLCaiStrategy1_tok.whitespace_lc_sw.nonestopwords_cf.blagec2019_ner.none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0.005,0.029,0.029,0.03,0.03,0,0,0.088,0.088,0.074,0.074,0.089,0.122,0.122,0.122,0.122,NA,0.185,0.168,0.145,0.064,0.052,0.052,0.001
"[SW]  WBSM_AncSPLCaiStrategy1_tok.whitespace_lc_sw.biosses2017stopwords_cf.default_ner.none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.001,0,0,0.004,0.004,0.01,0.032,0.017,0.017,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.001,0,0,0,0,0.022,0.022,0.046,0.046,0.096,0.096,0.149,0.145,0.145,0.145,0.145,0.185,NA,0.053,0.215,0.197,0.102,0.102,0.003
"[SW]  WBSM_AncSPLCaiStrategy1_tok.whitespace_lc_sw.nltk2018stopwords_cf.default_ner.none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.001,0,0,0.003,0.003,0.008,0.028,0.013,0.013,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.001,0,0,0,0,0.017,0.017,0.034,0.034,0.085,0.085,0.133,0.128,0.128,0.128,0.128,0.168,0.053,NA,0.235,0.209,0.111,0.111,0.003
"[CF]  WBSM_AncSPLCaiStrategy1_tok.whitespace_lc_sw.nonestopwords_cf.none_ner.none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0.001,0.001,0.004,0.014,0.006,0.006,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.002,0.005,0.005,0.004,0.004,0.008,0.008,0,0,0.081,0.081,0.105,0.102,0.102,0.102,0.102,0.145,0.215,0.235,NA,0.218,0.11,0.11,0.002
"[TOK]  WBSM_AncSPLCaiStrategy1_tok.biocnlptokenizer_lc_sw.nonestopwords_cf.default_ner.none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0.001,0.001,0,0,0,0,0,0,0,0,0.007,0.016,0.016,0.016,0.016,0.001,0.001,0.05,0.05,0,0,0.028,0.02,0.02,0.02,0.02,0.064,0.197,0.209,0.218,NA,0.174,0.174,0.016
"[LC]  WBSM_AncSPLWeightedJiangConrath_tok.whitespace_notlc_sw.nonestopwords_cf.default_ner.none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0.002,0.002,0.018,0.018,0.029,0.03,0.03,0.03,0.03,0.052,0.102,0.111,0.11,0.174,NA,NA,0
"[LC]  WBSM_JiangConrath_tok.whitespace_notlc_sw.nonestopwords_cf.default_ner.none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0.002,0.002,0.018,0.018,0.029,0.03,0.03,0.03,0.03,0.052,0.102,0.111,0.11,0.174,NA,NA,0
"[LC]  WBSM_AncSPLCaiStrategy1_tok.whitespace_notlc_sw.nonestopwords_cf.default_ner.none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0,0.001,0.003,0.003,0.002,0.016,0,0,NA
