Human;USE_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;USE_tok-whitespace_notlc_sw-nonestopwords_cf-default_ner-none
4.0;0.9807630557083014;0.9807630621624792
3.25;0.5953421822858657;0.5953421825812817
2.75;0.4651651573779007;0.4651651600798572
2.25;0.3476500121906827;0.3476500267368099
1.75;0.4115169167085474;0.4115169004712314
2.0;0.636051903776171;0.6360518749670349
0.0;0.18531098610792615;0.18531098645243305
2.0;0.5330195396372471;0.5330195482795005
3.0;0.7983300342878208;0.7983300106759831
1.25;0.42743353613373064;0.42743355287983825
0.0;0.09441577957110595;0.09441578702917466
3.4;0.8684057982953334;0.868405815696586
3.0;0.30418323142760156;0.3041832429981465
1.25;0.5604864462630191;0.5604864349688831
3.65;0.807872052111614;0.8078720477603775
3.7;0.9136138882203362;0.9136138947278525
2.0;0.3403178780611746;0.3403178891717607
0.0;0.15921015698793795;0.15921016447746236
4.75;0.9606975879615958;0.9606975890928207
4.5;0.9602711490966905;0.9602711381115869
3.0;0.8214958420464678;0.8214958176703523
3.0;0.7551735787737255;0.7551735711786629
2.9;0.9319313707717548;0.9319313589605397
4.0;0.6425557953268136;0.6425557896869584
5.0;0.9222436172501182;0.9222436187865555
3.7;0.7123711149629074;0.7123711181038503
4.25;0.8985333629811562;0.8985333520616708
3.95;0.8769899842731035;0.8769899805497395
3.75;0.9476522950239974;0.9476522960881784
2.5;0.5824729000630158;0.5824728745848035
3.0;0.4963937858464646;0.4963937782353885
5.0;0.06261186870410954;0.06261188566190583
3.5;0.8145824402644007;0.8145824278293513
4.15;0.48092102181030527;0.48092102169348355
1.5;0.23777893963707916;0.23777894658617862
3.4;0.9417863541006899;0.9417863649163343
3.0;0.6408750463066112;0.6408750496992015
2.0;0.7943475281732644;0.7943475286433545
3.15;0.6645430266789173;0.6645430322933519
4.4;0.9794310020205347;0.9794310020127289
2.25;0.5704761543131454;0.5704761559614089
2.9;0.7403102503120034;0.740310240784261
2.75;0.8748376014948461;0.874837607555948
1.75;0.42176187482412686;0.42176191023285153
2.0;0.7347024821398119;0.7347024831004545
4.4;0.8134757218770127;0.8134757212991391
3.0;0.8429274061443783;0.8429274116697972
5.0;0.8334494108845871;0.8334494237543204
3.25;0.8327819022677748;0.8327819010433998
3.5;0.6819382600584892;0.6819382553793553
2.9;0.7596740676800775;0.7596740828001555
2.75;0.8807639184217979;0.8807639393544952
3.65;0.8992483882301672;0.8992484057595206
3.4;0.9259508665478247;0.925950849316635
3.25;0.9148899992137431;0.9148900159029403
0.5;0.2803966151254617;0.2803965892455087
4.5;0.8961723335370456;0.8961723344388337
4.25;0.8125620364076319;0.8125620344956314
2.75;0.6594364588850559;0.6594364594100214
3.8;0.8850579717322381;0.8850579790371605
3.25;0.7651696429790071;0.7651696369887365
3.0;0.6534715876292081;0.6534715866165228
3.65;0.9070266246374156;0.9070266098084864
4.9;0.9340965855533127;0.9340965780100342
0.0;0.15401058434243356;0.1540105980232077
3.25;0.892016413557552;0.8920164114962843
3.45;0.6976175617528031;0.697617551247497
4.75;0.7641445386213446;0.7641445330315416
3.4;0.6340390728768177;0.6340390729814264
3.25;0.9644407928142628;0.9644408037889141
3.25;0.8706047926675032;0.8706047959949811
3.25;0.36633354141025964;0.36633353781528005
1.0;0.4748937284625482;0.4748937319296103
0.0;0.44882068834009853;0.4488206794968916
3.0;0.8718934830395529;0.8718934924079994
3.0;0.7790016374832152;0.779001663808853
3.25;0.7411768972788402;0.7411768950118888
4.85;0.8155993590027477;0.8155993640791708
3.0;0.9727903029606327;0.9727903016887357
2.25;0.3653057698923774;0.36530578172335
2.75;0.7218781861043421;0.7218781834264069
4.0;0.9793317890404664;0.9793317824534161
1.0;0.34311734811929334;0.34311734815450473
1.5;0.6078191537616978;0.6078191551408102
3.0;0.8371415750311086;0.8371415610118195
2.4;0.6034844207875609;0.6034844163467437
3.0;0.71073708521871;0.7107370651989584
1.5;0.6030630029973189;0.6030630073546184
3.0;0.880485702158276;0.88048570009217
2.5;0.779607716427294;0.7796077056733748
5.0;0.9930586870763035;0.9930586856231293
3.25;0.9480747646760483;0.9480747612697189
4.9;0.656259879979862;0.6562598881883999
4.35;0.9581359081398607;0.958135911033768
3.0;0.6242043184737472;0.6242043103611392
3.25;0.8020555244387609;0.8020555169335225
3.25;0.795921412717974;0.7959214259154531
4.25;0.8961723320259884;0.8961723371114257
3.25;0.8633642332143167;0.8633642243031192
3.95;0.8095914345258242;0.8095914324178255
1.65;0.689700854761844;0.6897008714637606
3.0;0.6358437802083895;0.6358438086133867
3.45;0.7736365278633462;0.7736365394918341
2.0;0.4978734079040605;0.4978733926702322
3.5;0.8652324469083956;0.8652324436022782
2.75;0.8582688733694886;0.858268868112467
4.25;0.8964024855087719;0.8964024814460705
2.5;0.7834527729933163;0.7834527794213093
2.75;0.6938841870890252;0.6938841766617739
3.0;0.7740833912251983;0.774083392415396
3.0;0.6259188359122049;0.6259188181996517
2.75;0.7595954352521311;0.7595954350354566
3.9;0.9573365338907137;0.9573365299825305
3.25;0.6445819180426993;0.6445819151512822
3.9;0.8980208765632545;0.8980208720484046
3.0;0.732208962681967;0.7322089986126806
1.0;0.52168190540768;0.5216819061483554
3.0;0.7184395593781383;0.7184395791692302
3.25;0.6116199324244441;0.6116199120044433
1.5;0.6373762005672764;0.6373762151253434
3.9;0.9621397180315849;0.9621397127453621
1.75;0.7755764000477473;0.7755763919651432
3.0;0.7477457017176857;0.7477456868061686
3.0;0.557437200012163;0.5574371874217371
4.25;0.9506190014454953;0.9506190088862361
2.0;0.31743293643297826;0.3174329350836241
3.9;0.6194092336736261;0.6194092397931437
4.75;0.9568735160349688;0.9568735169950491
3.25;0.9204317066368876;0.9204317047496183
3.5;0.3854612618358402;0.3854612645187016
3.75;0.903610943913029;0.9036109536942203
3.75;0.8839001572564721;0.8839001294904932
3.4;0.8740380695119918;0.8740380838772921
3.15;0.627405234635184;0.6274052547874742
3.4;0.543194095800827;0.5431940981202733
3.0;0.7081871982990743;0.7081871771313383
1.0;0.3563588359769745;0.3563588626331185
3.5;0.881266443315561;0.881266442059045
3.25;0.7637733040196738;0.7637733140601264
2.0;0.5368238720160804;0.536823888831417
2.5;0.7316908501156508;0.7316908523463682
2.9;0.8257156336341234;0.8257156454040919
1.75;0.48952601001713925;0.48952600307561556
2.9;0.539233655027181;0.5392336681551717
3.25;0.6926443345942228;0.6926443144529542
4.5;0.7334257253636617;0.7334257160318816
3.8;0.8986463621762204;0.8986463632382016
4.5;0.9246698709644197;0.9246698561682024
3.7;0.795106205790948;0.7951062069728357
3.0;0.7545984742893981;0.7545984906461973
3.85;0.9178032122034729;0.9178032029842778
0.5;0.29024795283558896;0.29024796554973775
4.2;0.9585669655861732;0.958566975736329
4.4;0.8221402719584044;0.8221402690087906
2.5;0.7607871683470562;0.7607871531344018
4.25;0.7573101202712205;0.7573101240213682
3.25;0.8133487146382042;0.8133487105612242
3.0;0.7837920375207748;0.7837920392268433
5.0;0.8979880603584331;0.8979880620054466
4.0;0.9705307262406587;0.9705307272375908
4.0;0.8688253800357785;0.8688253778431269
0.0;0.1127550621318647;0.11275506326718204
3.75;0.5735042998268749;0.5735043253100128
4.75;0.919705784212929;0.9197057955569642
3.65;0.8226453366942735;0.8226453227585887
2.75;0.7711131811938491;0.7711131760940863
4.2;0.8755541760513701;0.8755541639981428
2.5;0.6632900495846663;0.6632900603981233
2.5;0.6706855157302412;0.6706855152926093
3.25;0.9527658325003253;0.9527658424680712
2.0;0.43289695137805057;0.43289697760261453
4.35;0.9002904796125282;0.9002904807809909
4.0;0.9266692619903276;0.9266692657803819
0.0;0.19398134245736784;0.19398134053024776
3.25;0.8872179140534503;0.8872179233717932
4.2;0.8906672800767113;0.8906672850350766
0.0;0.35095169061110953;0.35095169724776365
3.85;0.9038181826849415;0.9038181808617805
2.75;0.3307870472816623;0.33078707254464507
3.0;0.7066766375212219;0.7066765975370982
3.25;0.8560092884876703;0.8560093022760614
3.25;0.6212917135533559;0.6212916852728133
2.5;0.6946695741055342;0.6946695211333626
3.65;0.7981652967009336;0.7981653346585759
4.4;0.9061033992792676;0.9061034034396988
4.0;0.6083904855939902;0.6083904728912722
4.2;0.9362694973018313;0.9362694995057643
4.4;0.6992987661561171;0.699298764814297
3.9;0.931422334547717;0.9314223467111957
4.9;0.9468592861961438;0.9468592880070262
4.5;0.9455578729990115;0.9455578886327117
4.25;0.8950026413620393;0.8950026400920087
2.5;0.7352865785399464;0.7352865856041226
4.5;0.8950826507805717;0.8950826508923677
4.35;0.96399674714428;0.9639967508960083
3.25;0.9378756219069764;0.9378756139645767
1.0;0.4817281558233011;0.4817281754268565
2.5;0.5610413597231474;0.5610413198461326
3.4;0.6526941864866309;0.6526941724946198
2.9;0.9165684743651051;0.9165684793333406
4.05;0.9036208104690316;0.90362080182334
3.45;0.7879802390033169;0.7879802338092037
0.0;0.3605540160145273;0.3605540085062081
3.0;0.574404875592602;0.5744048800937125
3.0;0.7167148166548695;0.7167148267516831
3.25;0.6878619835087607;0.6878620032911846
3.25;0.5748593018971523;0.5748592501287727
3.0;0.9581415808091315;0.9581415826989765
4.9;0.9335424019166262;0.9335424001708527
3.0;0.9004089003771952;0.9004089136170084
0.75;0.443131084310982;0.44313110256815336
3.4;0.9209339592233061;0.9209339493450142
2.5;0.8998846093995551;0.8998846101788658
2.75;0.5848677738719973;0.5848677509227735
3.95;0.9086939387060433;0.9086939349676346
3.8;0.906559510125595;0.906559515245642
3.8;0.9556995898339542;0.9556995780069041
3.5;0.8481651129894376;0.8481650940045367
3.0;0.6598905922100432;0.659890591281013
2.75;0.5379220769149996;0.5379220742027324
3.25;0.5767156729424195;0.5767156584470375
3.45;0.9329128279924732;0.9329128197219531
3.25;0.9096974208032115;0.9096974255352803
3.75;0.9242241780658713;0.924224175599242
3.25;0.886019417925088;0.8860194289741435
2.5;0.6641678313998021;0.6641677993201722
3.8;0.8624860377047692;0.8624860454394963
3.0;0.9142915343422372;0.9142915347073517
3.0;0.7323683643913772;0.7323683914502304
3.0;0.485150975144513;0.48515098681488394
2.5;0.7593951383159104;0.7593951436587607
0.0;0.13531875423497508;0.13531876960466013
3.25;0.9029649427823543;0.9029649368565363
2.9;0.615692726050151;0.615692701543444
0.0;0.35078638521757616;0.35078638063505474
3.45;0.8159204162979206;0.815920416976648
3.5;0.8464474695251575;0.8464474803716614
1.5;0.39682245925994086;0.3968224726724283
2.25;0.6827163075463402;0.6827163090092457
4.9;0.8714471699718337;0.8714471535233386
3.25;0.8097157332851795;0.8097157396037349
4.25;0.950248942210849;0.9502489412556052
2.9;0.577941241501343;0.5779412179569765
0.5;0.48928665790869724;0.48928664386653686
2.25;0.5928475466469462;0.5928475299424576
4.5;0.657175560767622;0.6571755554142622
4.25;0.7823256386369929;0.7823256337233812
4.9;0.8926607179691548;0.892660729248983
3.25;0.9847892661509321;0.9847892752035305
4.5;0.8051171016182342;0.8051171094523608
3.45;0.38463709273620555;0.3846370665514045
2.75;0.5725961685101728;0.5725961660034726
3.75;0.8665833322373028;0.8665833384638727
4.2;0.7530677023127176;0.7530676844508876
4.2;0.8128809741788543;0.8128809766819118
1.5;0.43452208426254435;0.4345220823029838
1.0;0.5422847133637694;0.5422847315243304
3.25;0.596702947451133;0.5967029317009759
3.5;0.972245835536808;0.9722458342188619
3.45;0.7970110013699958;0.7970109958361924
3.0;0.6704644403162391;0.6704644567007989
2.75;0.4847018700750965;0.48470185337727123
3.0;0.33374761643063877;0.3337476276177512
1.0;0.43642467911207944;0.4364247134078131
3.0;0.7545209071924117;0.7545208961521843
2.9;0.913361482136925;0.9133614704448332
4.15;0.9032859980205548;0.9032859910886647
3.25;0.7455927370138872;0.74559272859053
4.4;0.9384136425039967;0.938413655098623
3.7;0.7103312681712166;0.7103312896733976
4.35;0.9662422565134138;0.9662422549573197
3.25;0.9493754133618129;0.9493754042070376
3.4;0.9070624677147867;0.9070624559509276
3.75;0.6310185509231703;0.631018570926414
2.75;0.5976557042307381;0.5976556631496404
3.0;0.910918585052671;0.910918587887632
3.75;0.4412562001868567;0.4412562027631933
2.75;0.6253917753159964;0.6253917883073029
3.25;0.7545950283307994;0.7545950260368922
3.75;0.48396686880017215;0.48396685879671536
4.25;0.8181801354340289;0.818180128990605
2.95;0.6399325955201789;0.6399325905358977
0.0;0.41752329358844686;0.4175233259004125
2.75;0.7271816541618135;0.7271816343142016
2.5;0.7561940092163401;0.75619400360766
4.9;0.959474084839821;0.959474090497468
3.5;0.6644915302939126;0.6644915470306209
0.5;0.4162381824884347;0.4162381867405498
3.4;0.5492077599655006;0.5492077600723226
1.75;0.6738860302442513;0.6738860501419116
2.5;0.6107339642852097;0.6107339558075513
2.25;0.7899209049323881;0.7899208774505458
2.5;0.5085276834839181;0.5085276633546346
3.5;0.7030261367787376;0.7030261324882573
1.5;0.3633833417819825;0.36338334712835224
3.75;0.7783494144969008;0.7783494163066664
3.0;0.6731199715940014;0.6731199527500242
3.45;0.7450703911643636;0.7450703779390563
5.0;0.9656507086864311;0.9656507038586055
1.0;0.6172761443698187;0.6172761496562474
4.9;0.8964856533214511;0.8964856495702277
3.25;0.6246337976931889;0.6246337778746631
3.25;0.8570827829771469;0.8570827407438018
3.4;0.9576151978355066;0.9576151984882753
3.25;0.8409526208235952;0.8409526385810456
4.0;0.8842492573790951;0.8842492440808197
3.25;0.8811300538841295;0.8811300530650674
3.9;0.9487308744689325;0.9487308870630327
3.75;0.8938042653982261;0.8938042664356255
3.9;0.9033485667418971;0.9033485744004083
3.7;0.7945040854290214;0.7945040723712412
4.25;0.9681231918256549;0.968123197639972
4.0;0.5815726890295259;0.5815727035871636
4.25;0.043432884417883615;0.043432881774009544
2.25;0.5431768710625056;0.5431768805467839
3.0;0.625954100214132;0.6259541089071606
0.0;0.1324997438653977;0.13249974209580048
3.45;0.4852542932808689;0.48525430214080956
3.45;0.8132901133292609;0.8132901203863635
3.25;0.6065604978250918;0.6065605047185045
0.0;0.4452144779885183;0.4452144757312775
4.15;0.9235503298970043;0.923550336794514
5.0;0.923858628256497;0.9238586175114366
3.9;0.9292529241396621;0.9292529358787199
3.25;0.9046195651934092;0.9046195765633029
1.45;0.505401016519259;0.5054010057297015
3.4;0.5428161966944041;0.5428161820848234
3.25;0.8996597317174603;0.8996597127063274
0.0;0.16482087160449102;0.1648208466854831
1.25;0.48508629006119636;0.4850862956752193
4.3;0.9328246856797868;0.9328246873225826
3.7;0.7750737930370593;0.7750738034027244
3.25;0.7226501724079107;0.7226501747305533
3.95;0.8467011241517924;0.846701104446379
3.0;0.6882078335441103;0.6882078546392273
5.0;0.8807641850819555;0.880764187709841
3.0;0.8285097085759744;0.8285096922525091
3.4;0.7743430584907699;0.7743430809571205
4.35;0.8458513588477088;0.845851356160932
3.0;0.8486028674798911;0.8486028737600363
3.0;0.7479964327447755;0.7479964603216233
3.0;0.5739780150008;0.5739780273102836
3.0;0.6904465089447932;0.6904465315929811
3.25;0.6442907784907039;0.6442907660529091
3.0;0.754831399992385;0.7548314138467214
2.5;0.6676871782010151;0.6676871685789335
3.0;0.8529394926000302;0.8529394852662304
0.0;0.21395784745729068;0.21395786453244897
4.0;0.5957915025281989;0.5957915040309529
3.9;0.7614236402000957;0.7614236471647817
4.5;0.9344978603197166;0.934497870231794
3.4;0.4208499268643247;0.4208499351861911
4.25;0.774838211945373;0.77483821296717
3.45;0.8164262588507162;0.8164262756503694
4.0;0.7710755609452092;0.7710755563448548
4.4;0.9200565427429072;0.9200565444313051
4.4;0.8549882147137193;0.8549882100269758
3.25;0.6478104530512226;0.6478104944406793
3.0;0.8044011285767044;0.804401156680903
2.5;0.8143790232176313;0.8143790107531763
3.45;0.8201345841823454;0.8201345901489813
2.75;0.4907279826468827;0.49072801140336464
4.9;0.9369148075533024;0.9369148117977601
4.0;0.6368129416516187;0.6368129523254313
4.9;0.9216244761417454;0.9216244703505843
3.9;0.943574959666412;0.9435749701566812
4.9;0.9669219267362131;0.966921927040983
3.9;0.7421749734244952;0.7421749816507986
1.75;0.8470239448864858;0.8470239447708222
4.0;0.7466637819219335;0.7466637576581551
5.0;0.9280757388275521;0.9280757494186685
4.25;0.7764060872033538;0.77640609216005
3.4;0.8902837479966824;0.8902837528757589
3.25;0.373224611649011;0.3732246084606946
3.0;0.8038871188173912;0.8038871130507063
2.75;0.673447283831944;0.6734472708025776
2.5;0.4051491253739655;0.4051491286777121
3.25;0.9371703587648101;0.9371703586613105
2.5;0.7441898785137954;0.7441898497286992
0.0;0.3291433026755954;0.3291433160081068
3.25;0.9396579833527234;0.9396579753050238
4.25;0.8592916247057644;0.8592916247945794
3.75;0.7263950413486557;0.7263950358337754
3.9;0.8224753956975724;0.8224753955683256
4.5;0.9106179505285898;0.9106179620099554
3.4;0.8985417804662835;0.8985417789131395
4.25;0.8392953684001104;0.8392953707036498
0.0;0.49655823777041047;0.4965582386260515
4.25;0.870700310279765;0.8707002997845412
2.9;0.6925353558654024;0.6925353208894942
1.75;0.14957029903134772;0.14957029784104237
2.75;0.5361677873454486;0.5361677934708446
4.75;0.8362852853945256;0.8362852769899461
3.9;0.724389217499666;0.7243892079366188
3.5;0.8879990522723553;0.8879990666676791
3.45;0.6442275924274754;0.6442275912725589
3.75;0.6978459890848255;0.6978459861448133
4.75;0.6723090953609586;0.6723091123854213
4.25;0.9218219532825763;0.9218219486655419
3.25;0.8062546323829763;0.8062546267737211
3.9;0.9627984570841616;0.9627984615704738
4.2;0.49553828116836246;0.495538277875089
4.25;0.9999999999999998;0.9999999999999998
3.4;0.8078806964590733;0.8078807135275485
2.75;0.5806973949101787;0.5806973865894447
2.0;0.7559258141435704;0.7559258291569942
1.65;0.32753254364365353;0.32753254259673814
2.75;0.7752530376858355;0.7752530382989258
3.5;0.826721475103691;0.8267214753662909
3.0;0.6349075997194282;0.6349075962771258
3.9;0.7745887868942668;0.7745887633993832
3.25;0.9062751023580774;0.90627508632807
4.0;0.9504425974183758;0.9504425984549104
3.9;0.7241319486464334;0.7241319476443476
3.95;0.8622767611594467;0.8622767677418751
2.75;0.6647147989587365;0.664714810465986
3.0;0.8711071697377537;0.8711071731384398
2.5;0.632397728713553;0.6323977195423114
3.0;0.7907075577110264;0.7907075540910395
2.5;0.6000733009877408;0.6000733277043826
2.75;0.8124576997967851;0.8124577049858455
2.75;0.44494406732215225;0.4449440701563604
4.5;0.8765903588366326;0.8765903518361944
3.9;0.7831981411242676;0.7831981630299933
3.4;0.7033943797953252;0.7033943806097797
4.0;0.8959878819848492;0.8959878819485224
4.85;0.9091539912659251;0.9091540009059648
0.0;0.3119819839421089;0.3119819812590372
4.9;0.9667518403159928;0.9667518500745522
3.5;0.7397265455060786;0.7397265418671471
3.25;0.6517330993610039;0.6517330856176659
1.25;0.19319456636484753;0.1931945566194679
3.15;0.858563235768209;0.8585632494103298
