Human;Flair_tok-whitespace_lc_sw-nonestopwords_cf-none_ner-none;Flair_tok-whitespace_lc_sw-nonestopwords_cf-biosses_ner-none;Flair_tok-whitespace_lc_sw-nonestopwords_cf-blagec2019_ner-none;Flair_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none
3.25;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
5.0;0.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0;0.0
2.5;0.0;0.0;0.0;0.0
1.0;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
3.65;0.0;0.0;0.0;0.0
4.4;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
4.45;0.0;0.0;0.0;0.0
3.4;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
1.25;0.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0;0.0
4.15;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
2.75;0.0;0.0;0.0;0.0
4.75;0.0;0.0;0.0;0.0
5.0;0.0;0.0;0.0;0.0
3.7;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
4.4;0.0;0.0;0.0;0.0
3.2;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
4.85;0.0;0.0;0.0;0.0
2.5;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0;0.0
5.0;0.0;0.0;0.0;0.0
3.4;0.0;0.0;0.0;0.0
2.65;0.0;0.0;0.0;0.0
3.9;0.0;0.0;0.0;0.0
5.0;0.0;0.0;0.0;0.0
4.7;0.0;0.0;0.0;0.0
1.75;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.65;0.0;0.0;0.0;0.0
2.25;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.7;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;0.0
3.7;0.0;0.0;0.0;0.0
3.45;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
2.75;0.0;0.0;0.0;0.0
2.25;0.0;0.0;0.0;0.0
1.75;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
1.25;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
3.4;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
1.25;0.0;0.0;0.0;0.0
3.65;0.0;0.0;0.0;0.0
3.7;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
4.75;0.0;0.0;0.0;0.0
4.5;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
2.9;0.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0;0.0
5.0;0.0;0.0;0.0;0.0
3.7;0.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0;0.0
3.95;0.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0;0.0
2.5;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
5.0;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
4.15;0.0;0.0;0.0;0.0
1.5;0.0;0.0;0.0;0.0
3.4;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;0.0
3.15;0.0;0.0;0.0;0.0
4.4;0.0;0.0;0.0;0.0
2.25;0.0;0.0;0.0;0.0
2.9;0.0;0.0;0.0;0.0
2.75;0.0;0.0;0.0;0.0
1.75;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;0.0
4.4;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
5.0;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
2.9;0.0;0.0;0.0;0.0
2.75;0.0;0.0;0.0;0.0
3.65;0.0;0.0;0.0;0.0
3.4;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
0.5;0.0;0.0;0.0;0.0
4.5;0.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0;0.0
2.75;0.0;0.0;0.0;0.0
3.8;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.65;0.0;0.0;0.0;0.0
4.9;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
3.45;0.0;0.0;0.0;0.0
4.75;0.0;0.0;0.0;0.0
3.4;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
1.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
4.85;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
2.25;0.0;0.0;0.0;0.0
2.75;0.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0;0.0
1.0;0.0;0.0;0.0;0.0
1.5;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
2.4;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
1.5;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
2.5;0.0;0.0;0.0;0.0
5.0;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
4.9;0.0;0.0;0.0;0.0
4.35;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
3.95;0.0;0.0;0.0;0.0
1.65;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.45;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
2.75;0.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0;0.0
2.5;0.0;0.0;0.0;0.0
2.75;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
2.75;0.0;0.0;0.0;0.0
3.9;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
3.9;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
1.0;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
1.5;0.0;0.0;0.0;0.0
3.9;0.0;0.0;0.0;0.0
1.75;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;0.0
3.9;0.0;0.0;0.0;0.0
4.75;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0;0.0
3.4;0.0;0.0;0.0;0.0
3.15;0.0;0.0;0.0;0.0
3.4;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
1.0;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;0.0
2.5;0.0;0.0;0.0;0.0
2.9;0.0;0.0;0.0;0.0
1.75;0.0;0.0;0.0;0.0
2.9;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
4.5;0.0;0.0;0.0;0.0
3.8;0.0;0.0;0.0;0.0
4.5;0.0;0.0;0.0;0.0
3.7;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.85;0.0;0.0;0.0;0.0
0.5;0.0;0.0;0.0;0.0
4.2;0.0;0.0;0.0;0.0
4.4;0.0;0.0;0.0;0.0
2.5;0.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
5.0;0.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0;0.0
4.75;0.0;0.0;0.0;0.0
3.65;0.0;0.0;0.0;0.0
2.75;0.0;0.0;0.0;0.0
4.2;0.0;0.0;0.0;0.0
2.5;0.0;0.0;0.0;0.0
2.5;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;0.0
4.35;0.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
4.2;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
3.85;0.0;0.0;0.0;0.0
2.75;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
2.5;0.0;0.0;0.0;0.0
3.65;0.0;0.0;0.0;0.0
4.4;0.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0;0.0
4.2;0.0;0.0;0.0;0.0
4.4;0.0;0.0;0.0;0.0
3.9;0.0;0.0;0.0;0.0
4.9;0.0;0.0;0.0;0.0
4.5;0.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0;0.0
2.5;0.0;0.0;0.0;0.0
4.5;0.0;0.0;0.0;0.0
4.35;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
1.0;0.0;0.0;0.0;0.0
2.5;0.0;0.0;0.0;0.0
3.4;0.0;0.0;0.0;0.0
2.9;0.0;0.0;0.0;0.0
4.05;0.0;0.0;0.0;0.0
3.45;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
4.9;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
0.75;0.0;0.0;0.0;0.0
3.4;0.0;0.0;0.0;0.0
2.5;0.0;0.0;0.0;0.0
2.75;0.0;0.0;0.0;0.0
3.95;0.0;0.0;0.0;0.0
3.8;0.0;0.0;0.0;0.0
3.8;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
2.75;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
3.45;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
2.5;0.0;0.0;0.0;0.0
3.8;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
2.5;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
2.9;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
3.45;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
1.5;0.0;0.0;0.0;0.0
2.25;0.0;0.0;0.0;0.0
4.9;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0;0.0
2.9;0.0;0.0;0.0;0.0
0.5;0.0;0.0;0.0;0.0
2.25;0.0;0.0;0.0;0.0
4.5;0.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0;0.0
4.9;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
4.5;0.0;0.0;0.0;0.0
3.45;0.0;0.0;0.0;0.0
2.75;0.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0;0.0
4.2;0.0;0.0;0.0;0.0
4.2;0.0;0.0;0.0;0.0
1.5;0.0;0.0;0.0;0.0
1.0;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
3.45;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
2.75;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
1.0;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
2.9;0.0;0.0;0.0;0.0
4.15;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
4.4;0.0;0.0;0.0;0.0
3.7;0.0;0.0;0.0;0.0
4.35;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
3.4;0.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0;0.0
2.75;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0;0.0
2.75;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0;0.0
2.95;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
2.75;0.0;0.0;0.0;0.0
2.5;0.0;0.0;0.0;0.0
4.9;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
0.5;0.0;0.0;0.0;0.0
3.4;0.0;0.0;0.0;0.0
1.75;0.0;0.0;0.0;0.0
2.5;0.0;0.0;0.0;0.0
2.25;0.0;0.0;0.0;0.0
2.5;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
1.5;0.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.45;0.0;0.0;0.0;0.0
5.0;0.0;0.0;0.0;0.0
1.0;0.0;0.0;0.0;0.0
4.9;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
3.4;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
3.9;0.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0;0.0
3.9;0.0;0.0;0.0;0.0
3.7;0.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0;0.0
2.25;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
3.45;0.0;0.0;0.0;0.0
3.45;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
4.15;0.0;0.0;0.0;0.0
5.0;0.0;0.0;0.0;0.0
3.9;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
1.45;0.0;0.0;0.0;0.0
3.4;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
1.25;0.0;0.0;0.0;0.0
4.3;0.0;0.0;0.0;0.0
3.7;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
3.95;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
5.0;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.4;0.0;0.0;0.0;0.0
4.35;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
2.5;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0;0.0
3.9;0.0;0.0;0.0;0.0
4.5;0.0;0.0;0.0;0.0
3.4;0.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0;0.0
3.45;0.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0;0.0
4.4;0.0;0.0;0.0;0.0
4.4;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
2.5;0.0;0.0;0.0;0.0
3.45;0.0;0.0;0.0;0.0
2.75;0.0;0.0;0.0;0.0
4.9;0.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0;0.0
4.9;0.0;0.0;0.0;0.0
3.9;0.0;0.0;0.0;0.0
4.9;0.0;0.0;0.0;0.0
3.9;0.0;0.0;0.0;0.0
1.75;0.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0;0.0
5.0;0.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0;0.0
3.4;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
2.75;0.0;0.0;0.0;0.0
2.5;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
2.5;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0;0.0
3.9;0.0;0.0;0.0;0.0
4.5;0.0;0.0;0.0;0.0
3.4;0.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0;0.0
2.9;0.0;0.0;0.0;0.0
1.75;0.0;0.0;0.0;0.0
2.75;0.0;0.0;0.0;0.0
4.75;0.0;0.0;0.0;0.0
3.9;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
3.45;0.0;0.0;0.0;0.0
3.75;0.0;0.0;0.0;0.0
4.75;0.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
3.9;0.0;0.0;0.0;0.0
4.2;0.0;0.0;0.0;0.0
4.25;0.0;0.0;0.0;0.0
3.4;0.0;0.0;0.0;0.0
2.75;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;0.0
1.65;0.0;0.0;0.0;0.0
2.75;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
3.9;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0;0.0
3.9;0.0;0.0;0.0;0.0
3.95;0.0;0.0;0.0;0.0
2.75;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
2.5;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0
2.5;0.0;0.0;0.0;0.0
2.75;0.0;0.0;0.0;0.0
2.75;0.0;0.0;0.0;0.0
4.5;0.0;0.0;0.0;0.0
3.9;0.0;0.0;0.0;0.0
3.4;0.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0;0.0
4.85;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0
4.9;0.0;0.0;0.0;0.0
3.5;0.0;0.0;0.0;0.0
3.25;0.0;0.0;0.0;0.0
1.25;0.0;0.0;0.0;0.0
3.15;0.0;0.0;0.0;0.0
