Human;bioconceptvec_fasttext__tok-whitespace_lc_sw-user_cf-default_ner-none_Average;bioconceptvec_fasttext__tok-biocnlptokenizer_lc_sw-user_cf-default_ner-none_Average;bioconceptvec_fasttext__tok-stanfordcorenlpv4_2_0_lc_sw-user_cf-default_ner-none_Average
3.0;0.9998547817238187;0.999482500746879;0.9994077286863092
3.45;0.9858104968556975;0.9858104968556975;0.9884589589027113
0.0;0.9984323734046817;0.9984323734046817;0.9971126987278118
4.2;0.9945331687744975;0.9962582154293264;0.9978032854624524
0.0;0.9939974547636323;0.9939974547636323;0.9949018565812893
3.0;0.999638374131663;0.9987341562702651;0.9987341562702651
4.75;0.9997655204537026;0.9997655204537026;0.9996593774244256
3.25;0.9991392065442727;0.9991392065442727;0.9991392065442727
3.25;0.9996179033474782;0.9996179033474782;0.9996179033474782
3.65;0.9998939599814602;0.9998939599814602;0.9998939599814602
3.5;0.9997972120993108;0.9997972120993108;0.9997972120993108
3.0;0.9997509273675311;0.9997509273675311;0.9997509273675311
3.25;0.9998301599073302;0.9998301599073302;0.9998301599073302
3.0;0.9995045332525307;0.9995045332525307;0.9995045332525307
3.4;0.999771375169466;0.999771375169466;0.9997511809659289
3.25;0.9920636823259993;0.996304083278779;0.996304083278779
4.25;0.9998765916174639;0.9998765916174639;0.9998765916174639
3.4;0.9997961597831918;0.9978604686456611;0.9978604686456611
3.0;0.9994482267755066;0.9994482267755066;0.9994482267755066
4.75;0.9997173606647695;0.9999132092183399;0.9999132092183399
5.0;0.999950315577902;0.9999648282646941;0.9999648282646941
4.5;0.9997578576104298;0.9985730441643382;0.9985730441643382
3.0;0.99831233463245;0.99831233463245;0.9985840720820035
4.2;0.9993765667840129;0.9993765667840129;0.9991738425798563
3.25;0.9997526001958966;0.9997526001958966;0.9997526001958966
4.25;0.9972186929251392;0.9972186929251392;0.9972186929251392
0.5;0.9981563925595794;0.9981563925595794;0.9981563925595794
3.95;0.9987349614376242;0.9987349614376242;0.9987349614376242
3.95;0.9999491446574228;0.999254685512376;0.999023509321581
1.75;0.9980922217145142;0.9980922217145142;0.9980922217145142
3.95;0.9953269198612109;0.9953269198612109;0.9953269198612109
4.25;0.9996064605549163;0.9996064605549163;0.9996064605549163
3.25;0.999131569197877;0.999131569197877;0.999131569197877
4.2;0.9993682407931799;0.998379888181592;0.998544962604005
2.95;0.9889364218550686;0.9889364218550686;0.9889364218550686
3.0;0.9998351274804235;0.9997619163236187;0.9997619163236187
3.25;0.9945364854811324;0.9945364854811324;0.9945364854811324
0.0;0.9944549825483291;0.9931081947195747;0.9931081947195747
4.9;0.9994298712552389;0.9994298712552389;0.9994883776706077
2.9;0.9901837756696952;0.9901837756696952;0.9929456840472193
2.0;0.9985945755841652;0.9964788132970757;0.9964894186125437
1.75;0.9993767441436117;0.9997361741533813;0.9995840853400286
3.65;0.99858836370411;0.99858836370411;0.99858836370411
2.5;0.9981669527386373;0.9981669527386373;0.9981751306750506
0.0;0.9987577891196058;0.9987577891196058;0.9987577891196058
3.0;0.9988253621050822;0.9988253621050822;0.9991802948959667
5.0;0.9998051615631529;0.9998051615631529;0.9997345527520634
2.25;0.9983825361334283;0.9983825361334283;0.9986042791579008
2.5;0.99955763006187;0.99955763006187;0.9996749423212206
3.0;0.9994058794954592;0.9995697495063517;0.9995525650007823
2.5;0.9962750196953407;0.9962750196953407;0.9962750196953407
4.5;0.9999092542825094;0.9999092542825094;0.9999092542825094
3.45;0.9994937481339061;0.9994937481339061;0.9994937481339061
4.2;0.9976470774030685;0.9976470774030685;0.9976347172182193
3.95;0.9996942987148132;0.9969297737114862;0.9972763257269387
4.4;0.9995421138203922;0.9995421138203922;0.9995421138203922
4.15;0.999165853218332;0.999165853218332;0.999165853218332
3.25;0.9982395386446491;0.9982395386446491;0.9982395386446491
0.5;0.9995482608589028;0.9995482608589028;0.9995482608589028
4.15;0.9998190726695271;0.9998190726695271;0.9998190726695271
3.25;0.9972794852276065;0.9972794852276065;0.9972794852276065
3.4;0.9994416251974477;0.9994416251974477;0.9994416251974477
2.75;0.9974679924132278;0.9974679924132278;0.9974679924132278
4.85;0.9966359437190377;0.9966359437190377;0.9966359437190377
1.0;0.9973696309237768;0.9973696309237768;0.9985807580501976
4.25;0.9998287984943123;0.9998287984943123;0.9998287984943123
1.25;0.99310565221143;0.99310565221143;0.99310565221143
2.75;0.9961819372430718;0.9961819372430718;0.9961819372430718
3.15;0.9998179193932517;0.9998179193932517;0.9997966282450054
5.0;0.9998656847100804;0.9998656847100804;0.9998656847100804
0.0;0.9991344447059969;0.9989673985125437;0.9989673985125437
3.4;0.9992770839886355;0.9992770839886355;0.9992770839886355
2.75;0.9991683680657771;0.9991683680657771;0.9983772726835625
3.2;0.9988851711816799;0.9988851711816799;0.9993968686525921
5.0;0.9998155693625913;0.9998680760743757;0.999876313401139
3.5;0.999236461609538;0.999236461609538;0.999236461609538
3.0;0.998016271201443;0.998016271201443;0.997969807446594
3.15;0.9995849936183289;0.9995849936183289;0.9995849936183289
4.25;0.9998476319959045;0.9998476319959045;0.9998476319959045
2.7;0.9943170891843518;0.9943170891843518;0.9943170891843518
4.75;0.9997597606231964;0.9997597606231964;0.9997597606231964
3.5;0.9916980338181557;0.9916980338181557;0.9929805442839972
0.0;0.9981576004627969;0.9981576004627969;0.9981576004627969
4.0;0.9996663850803288;0.9996663850803288;0.9996663850803288
3.25;0.9997508354413384;0.9997508354413384;0.9997508354413384
4.75;0.9995997529067847;0.9995997529067847;0.9995997529067847
0.5;0.9990218831176274;0.9990218831176274;0.9990218831176274
3.5;0.9943634102073788;0.9943634102073788;0.9945391769704374
3.25;0.9990223545077319;0.9990223545077319;0.9990028137718068
2.25;0.9985828130262409;0.9985828130262409;0.9985828130262409
4.2;0.9973393786353666;0.9935226946818266;0.9995585477628149
3.75;0.9983198471996769;0.9989162764135372;0.9989162764135372
3.7;0.9994558855265137;0.9994558855265137;0.9994558855265137
3.25;0.9998104792579651;0.9998104792579651;0.9998356292550934
3.45;0.9974290187895203;0.9974290187895203;0.9974290187895203
4.9;0.9986540827297136;0.9986540827297136;0.9986540827297136
4.75;0.9996177358799929;0.9996667813984408;0.9996582868862229
4.9;0.9999465081964023;0.933852646713932;0.9999474948368814
0.5;0.9990082009770619;0.9966653472210588;0.9966653472210588
4.25;0.9999653852259559;0.9999653852259559;0.9999371862461729
3.75;0.9995352958420031;0.9987818695328305;0.9986378398837532
3.45;0.9988817703063226;0.9988817703063226;0.9988817703063226
3.95;0.9843387823333176;0.9843387823333176;0.9945788909990938
2.95;0.9985994746359932;0.9985994746359932;0.9983340121638283
4.0;0.9998171134404138;0.9998171134404138;0.9998634120956004
3.25;0.9949599152724985;0.9949599152724985;0.9949599152724985
0.0;0.9990405896759449;0.9990405896759449;0.9990405896759449
3.25;0.9988124430093747;0.9988124430093747;0.9988124430093747
0.0;0.9980615762472151;0.9979505002636805;0.9979505002636805
2.75;0.9996195682503273;0.9996195682503273;0.9996195682503273
4.25;0.9998907277014178;0.9998907277014178;0.9998907277014178
3.85;0.9998648968067538;0.9998648968067538;0.9998648968067538
3.5;0.9962928234414107;0.9962928234414107;0.9968277772199339
3.25;0.9998747244461687;0.9998747244461687;0.9998923586172248
3.55;0.9997184472634667;0.9997184472634667;0.9996230418798849
3.25;0.9992898171246914;0.9992898171246914;0.9992898171246914
3.25;0.9965489469791795;0.9965489469791795;0.9965489469791795
4.0;0.9971988402595785;0.9971988402595785;0.9971988402595785
3.4;0.9993575338811301;0.9993575338811301;0.9993575338811301
0.0;0.9985590179070178;0.9985590179070178;0.9985590179070178
3.5;0.9995196109726462;0.9995196109726462;0.9995196109726462
1.0;0.9973818524772733;0.9973818524772733;0.9973818524772733
3.45;0.9996547097500184;0.9996547097500184;0.9996547097500184
0.0;0.9925513950773763;0.9925513950773763;0.9925513950773763
3.25;0.998899528541795;0.998899528541795;0.9990995808519805
5.0;0.9999482705641403;0.9999845033429514;0.9999752938613771
3.25;0.998728573712603;0.998728573712603;0.998728573712603
3.4;0.9995590063256202;0.9995590063256202;0.9995590063256202
4.25;0.9986582130032596;0.9986582130032596;0.9986582130032596
3.45;0.9984609747907238;0.9971577673574303;0.9969704652846546
4.25;0.9997093410237131;0.9997093410237131;0.9997093410237131
4.0;0.9993779359701804;0.9993779359701804;0.9993779359701804
3.0;0.996988084158742;0.996988084158742;0.996988084158742
0.5;0.9988809888137314;0.9988809888137314;0.9987984203864589
3.75;0.9994777178178125;0.9994777178178125;0.9994777178178125
3.25;0.9998271588720575;0.9998271588720575;0.9998271588720575
3.5;0.9983620509578567;0.998621016384449;0.998621016384449
5.0;0.9997335360297852;0.9997335360297852;0.9997335360297852
3.75;0.9983308220297669;0.9983308220297669;0.9980712667059859
2.5;0.9977140151369007;0.9977140151369007;0.997888148062525
1.0;0.9964723698667857;0.9964723698667857;0.9964723698667857
3.0;0.9998703203768654;0.9998703203768654;0.9998709207192729
3.25;0.9992885516377328;0.9992885516377328;0.9992885516377328
0.0;0.9978682609610312;0.9978682609610312;0.9978682609610312
3.65;0.9997227799606119;0.9998449424348245;0.999847898441981
4.4;0.9999032862580532;0.9999032862580532;0.9999032862580532
3.25;0.9993951079042137;0.9993951079042137;0.9994072307739928
4.45;0.9992689454326277;0.9998434236838144;0.9998434236838144
3.4;0.9986682220149975;0.9986682220149975;0.9986682220149975
0.0;0.9792342751260302;0.9792342751260302;0.9792342751260302
3.0;0.9996123988817449;0.9996123988817449;0.9996123988817449
1.25;0.991394566983211;0.991394566983211;0.991394566983211
4.0;0.9998573057842889;0.9998573057842889;0.9998706993039441
4.15;0.999784222004118;0.999784222004118;0.9993943504896803
3.5;0.9997610067379585;0.9997610067379585;0.9997610067379585
2.75;0.9976522371744422;0.9976522371744422;0.9976522371744422
4.75;0.9986356344911234;0.9986356344911234;0.999395191882043
5.0;0.9976514560881543;0.9976514560881543;0.9976514560881543
3.7;0.9997907578079924;0.9997907578079924;0.9997907578079924
0.0;0.9987962619513364;0.9987962619513364;0.9987962619513364
4.4;0.9998294925489886;0.9998294925489886;0.9998294925489886
3.2;0.9973305338691648;0.9973305338691648;0.9973305338691648
3.25;0.9978683597026824;0.9964338092154721;0.9964338092154721
4.85;0.9991350489758961;0.9991350489758961;0.9991350489758961
2.5;0.9995803412860165;0.9998253998422723;0.9995803412860165
2.0;0.9972957390581905;0.9972957390581905;0.9972957390581905
4.25;0.9978682306589695;0.9978682306589695;0.9978682306589695
5.0;0.9999453164596479;0.9999453164596479;0.9999453164596479
3.4;0.9984032542824295;0.9984032542824295;0.9984032542824295
2.65;0.9967621666548262;0.9967621666548262;0.9968273829726978
3.9;0.998934093236619;0.9993993962486928;0.9993993962486928
5.0;NaN;NaN;NaN
4.7;0.9999044769118232;0.9999044769118232;0.9999184993748613
1.75;0.9980426139442877;0.9980426139442877;0.9980426139442877
3.0;0.999399595889456;0.999399595889456;0.9992839711662711
3.0;0.9981026671766149;0.9977091043340945;0.9977091043340945
3.65;0.9982306509490935;0.9989601806504249;0.9989804904300057
2.25;0.9991673736588496;0.9980279934370253;0.9980279934370253
3.25;0.9991541039344358;0.9991541039344358;0.9991541039344358
3.0;0.9994374967736291;0.999419212197226;0.999419212197226
3.7;0.9968776435999875;0.9968776435999875;0.9968776435999875
2.0;0.9959316778518256;0.9959316778518256;0.9966521966346934
3.7;0.9996396196615885;0.9996396196615885;0.9996396196615885
3.45;0.9995529419834993;0.9995529419834993;0.99957344945745
3.25;0.9992712123351377;0.9992712123351377;0.9992712123351377
3.0;0.999482913053987;0.999482913053987;0.999482913053987
4.0;0.9987391551679787;0.9987391551679787;0.9987391551679787
3.25;0.9988811383713473;0.9988811383713473;0.9988811383713473
2.75;0.9991443293083759;0.9990247973894337;0.9990247973894337
2.25;0.9936895939914672;0.9952897008644385;0.998648043117239
1.75;0.9942292460864615;0.9942292460864615;0.9942292460864615
2.0;0.9991099302530041;0.9984806148842197;0.998339267439205
0.0;0.9985419057569532;0.9985419057569532;0.9985419057569532
2.0;0.9969598598512787;0.9969598598512787;0.9968753860589553
3.0;0.9983428323985643;0.9983428323985643;0.9983428323985643
1.25;0.9994455583030861;0.9994455583030861;0.9994455583030861
0.0;0.9977513303232671;0.9977513303232671;0.9977513303232671
3.4;0.9996557361595217;0.9996557361595217;0.9996557361595217
3.0;0.9990085955601287;0.9990085955601287;0.9986557785093265
1.25;0.9977813996703762;0.9977813996703762;0.9977813996703762
3.65;0.9998975435690761;0.9998975435690761;0.9999128726461615
3.7;0.9998198105030368;0.9998198105030368;0.999556953264136
2.0;0.9988653964302694;0.9988653964302694;0.9986757280732438
0.0;0.9957591862745727;0.9957591862745727;0.9957591862745727
4.75;0.9998415425105311;0.9998415425105311;0.9998415425105311
4.5;0.998910752400654;0.998910752400654;0.998910752400654
3.0;0.9997126774701555;0.9997489555194095;0.9997489555194095
3.0;0.9992553956517101;0.9992553956517101;0.9992553956517101
2.9;0.9994177977854961;0.9994177977854961;0.9997020468355217
4.0;0.9972156864722282;0.9972156864722282;0.997659039341798
5.0;0.999388986074173;0.999555676469821;0.9995964018532157
3.7;0.9984485915138026;0.9972517993961805;0.9969670709319363
4.25;0.9907799723841476;0.9907799723841476;0.9907799723841476
3.95;0.9999002784392901;0.9999002784392901;0.9999002784392901
3.75;0.9992409077603657;0.9992409077603657;0.9992409077603657
2.5;0.9981638015066039;0.9991436392301049;0.9992179171975011
3.0;0.9995417459169793;0.9995417459169793;0.9995417459169793
5.0;NaN;NaN;NaN
3.5;0.9983911624342452;0.9956708168596518;0.9956708168596518
4.15;0.9978808615875863;0.9978808615875863;0.9978808615875863
1.5;0.9976673013302816;0.9976673013302816;0.9982182629258545
3.4;0.9999509787449774;0.9999509787449774;0.9999509787449774
3.0;0.9987614905868482;0.9987614905868482;0.9987614905868482
2.0;0.9978134694794808;0.9978134694794808;0.998296324251903
3.15;0.9982215973106286;0.9982215973106286;0.9990222192724555
4.4;0.9998593054508302;0.9998593054508302;0.9998823420869646
2.25;0.9950259898862573;0.9950259898862573;0.9950259898862573
2.9;0.9959086656944108;0.9959086656944108;0.9959086656944108
2.75;0.9975101987843057;0.9975101987843057;0.9976746209860001
1.75;0.9801637256792144;0.9838815160825688;0.9833175059215874
2.0;0.9975841261989508;0.9975841261989508;0.9975841261989508
4.4;0.9997445447296535;0.9997445447296535;0.9993304224265752
3.0;0.9992737107943788;0.9992737107943788;0.9992737107943788
5.0;0.9994730625399543;0.9994730625399543;0.9995250133342679
3.25;0.9988920882001192;0.9988920882001192;0.9984561232736167
3.5;0.9997845646530168;0.9998048346093685;0.9998048346093685
2.9;0.9990092268322118;0.9990092268322118;0.9990092268322118
2.75;0.9993756865515276;0.9993756865515276;0.9993197560981758
3.65;0.9998820860652786;0.9998820860652786;0.9998847483656188
3.4;0.9998952940486887;0.9998952940486887;0.9998952940486887
3.25;0.9998616508438317;0.9998616508438317;0.9998714861488285
0.5;0.9995104580574581;0.9995104580574581;0.9995104580574581
4.5;0.9999999999999999;0.9999999999999999;0.9990774307003544
4.25;0.9998060569831124;0.9998713208765202;0.9997650993015753
2.75;0.9984806368518868;0.9984806368518868;0.9983019218033079
3.8;0.9996909609072625;0.9996909609072625;0.9996909609072625
3.25;0.9977528424267722;0.9977528424267722;0.9979007797896664
3.0;0.999684114515558;0.999684114515558;0.9996011096733844
3.65;0.9995563806731064;0.9996519071714529;0.9996547337482536
4.9;0.9999999999999999;0.9999999999999999;0.99957691018843
0.0;0.997811576223951;0.997811576223951;0.9980350909885313
3.25;0.9992428029623811;0.9992428029623811;0.9992428029623811
3.45;0.9938473845753388;0.9938473845753388;0.9938473845753388
4.75;0.9993435886879225;0.9993435886879225;0.9993435886879225
3.4;0.9989863199886632;0.9989863199886632;0.9989863199886632
3.25;0.9990269301108317;0.9990269301108317;0.9990202957835089
3.25;0.9981147985281006;0.9981147985281006;0.9980567094140839
3.25;0.9972955256831355;0.9972955256831355;0.9972955256831355
1.0;0.999006934275867;0.9965278475920667;0.996543068361378
0.0;0.9981949081001529;0.9981949081001529;0.9981949081001529
3.0;0.999539075713708;0.999539075713708;0.999539075713708
3.0;0.9994445686897835;0.9994445686897835;0.9994445686897835
3.25;0.9983567301175609;0.9983567301175609;0.9983567301175609
4.85;0.9995006000270991;0.9995006000270991;0.9975089387479316
3.0;0.999869472457645;0.999869472457645;0.999869472457645
2.25;0.9974521308279568;0.9974521308279568;0.9974521308279568
2.75;0.9960731212849253;0.9960731212849253;0.9968034181702898
4.0;0.9999361915519219;0.9999361915519219;0.9999361915519219
1.0;0.9982820660718502;0.9982820660718502;0.9962983538263568
1.5;0.9984647190371512;0.9984647190371512;0.9984647190371512
3.0;0.9984109809604071;0.999014939343303;0.9990353031525433
2.4;0.9991387803711342;0.9991387803711342;0.9975006531611386
3.0;0.9988798201130091;0.9988798201130091;0.9989154654511905
1.5;0.998221376411945;0.998221376411945;0.9974978091688868
3.0;0.9996973115080745;0.9996973115080745;0.9996257296828917
2.5;0.9995576294618558;0.9995576294618558;0.9995576294618558
5.0;0.9999999999999999;0.9999999999999999;0.9999999999999999
3.25;0.9997290044094285;0.9997189694396881;0.9997189694396881
4.9;0.9982455334890148;0.9982455334890148;0.9982455334890148
4.35;0.9998572974582411;0.9998572974582411;0.9998555467358887
3.0;0.9963637981662086;0.9963637981662086;0.9964648616154054
3.25;0.99911136010709;0.99911136010709;0.9988675263602156
3.25;0.9990791514315859;0.9990791514315859;0.9991123797152436
4.25;0.9999999999999999;0.9999999999999999;0.9990774307003544
3.25;0.9986142836466879;0.9986142836466879;0.9984386016035537
3.95;0.9994266263126376;0.9994266263126376;0.9995613905945234
1.65;0.9986144979198384;0.9986144979198384;0.9986144979198384
3.0;0.999681177835776;0.999681177835776;0.999681177835776
3.45;0.9995477121615761;0.9995477121615761;0.9995477121615761
2.0;0.9995377047576908;0.9995377047576908;0.9995365348834715
3.5;0.9984806821578287;0.9984806821578287;0.9984806821578287
2.75;0.9985516492689842;0.9985516492689842;0.9985516492689842
4.25;0.9992862939943633;0.9992862939943633;0.9992862939943633
2.5;0.9979763208161767;0.9979763208161767;0.9979763208161767
2.75;0.9995829410690098;0.9995829410690098;0.9995829410690098
3.0;0.9989571039179999;0.9991126471719557;0.9990857051868256
3.0;0.9991845610237277;0.9991845610237277;0.9991845610237277
2.75;0.9843387823333176;0.9843387823333176;0.9945788909990938
3.9;0.9997803258297672;0.9997803258297672;0.9997803258297672
3.25;0.9997376082528565;0.9997376082528565;0.9997376082528565
3.9;0.999679640795193;0.999679640795193;0.9996732816693722
3.0;0.9987730679579038;0.9987730679579038;0.999045108895871
1.0;0.9941536528998234;0.9941536528998234;0.9941536528998234
3.0;0.9992671078871953;0.9992671078871953;0.9992671078871953
3.25;0.9966085219768603;0.9966085219768603;0.9968165954168389
1.5;0.9962687161559991;0.9969572745391866;0.9962687161559991
3.9;0.9998208549126628;0.9998208549126628;0.9998256978087721
1.75;0.9992788609644931;0.9992788609644931;0.9992788609644931
3.0;0.9975057567393489;0.9950807313685764;0.994752873436232
3.0;0.99975039469641;0.99975039469641;0.99975039469641
4.25;0.9999913391455381;0.9999913391455381;0.9999913391455381
2.0;0.9945419796452748;0.9945419796452748;0.9945419796452748
3.9;0.9952708446495593;0.9952708446495593;0.9924220808937788
4.75;0.9999434182248702;0.9999434182248702;0.9999424021709531
3.25;0.9990224581831848;0.999606979273331;0.999606979273331
3.5;0.9977386522175082;0.9990565306601904;0.9990565306601904
3.75;0.9996640643647341;0.9996640643647341;0.9996387939454564
3.75;0.9996327123205747;0.9996327123205747;0.9997319037823404
3.4;0.998575628965573;0.998575628965573;0.998575628965573
3.15;0.9996014853057333;0.9996014853057333;0.9996014853057333
3.4;0.9987924340974107;0.9987924340974107;0.9987924340974107
3.0;0.9987184096720192;0.9987184096720192;0.9987184096720192
1.0;0.9985675534471533;0.9985675534471533;0.9985675534471533
3.5;0.998341339543964;0.998341339543964;0.998341339543964
3.25;0.9994995273715281;0.9994995273715281;0.9994995273715281
2.0;0.9974390820714152;0.9974390820714152;0.9978765020837745
2.5;0.9991771454881677;0.9991771454881677;0.9991920608418414
2.9;0.9991516535227442;0.9991516535227442;0.9991516535227442
1.75;0.9906645874415309;0.9906645874415309;0.9906645874415309
2.9;0.9989877513790159;0.9989877513790159;0.9989877513790159
3.25;0.9979178586877671;0.9965522469549714;0.9979893175296897
4.5;0.9987002336572867;0.9987002336572867;0.9987192044826295
3.8;0.9997418437648681;0.9997418437648681;0.9997418437648681
4.5;0.9997512200666536;0.9997512200666536;0.9997572741628834
3.7;0.9985704344156677;0.9985704344156677;0.9985704344156677
3.0;0.9977044893291497;0.9985314185668639;0.998613433661549
3.85;0.9998741332024079;0.9998741332024079;0.9998741332024079
0.5;0.9967109893144456;0.9967109893144456;0.9967109893144456
4.2;0.9994318126831921;0.9995237029764569;0.9995119553197107
4.4;0.9994072823714639;0.9994072823714639;0.9994072823714639
2.5;0.9961561884619058;0.9961561884619058;0.9957170340002052
4.25;0.9996945564551802;0.9996945564551802;0.9996945564551802
3.25;0.9994336800453016;0.9997214087122908;0.999129125904708
3.0;0.9996074793735223;0.9996074793735223;0.9996235443155678
5.0;0.9994294375108803;0.9994294375108803;0.9994294375108803
4.0;0.9994956228665571;0.9994956228665571;0.9995010194460944
4.0;0.999141200876653;0.999141200876653;0.999141200876653
0.0;0.9903438642998749;0.9903438642998749;0.9903438642998749
3.75;0.995018346477611;0.995018346477611;0.995018346477611
4.75;0.9995638835603138;0.9995638835603138;0.9998510574016126
3.65;0.999829949159481;0.999829949159481;0.9998296374019396
2.75;0.9987366496669117;0.9987366496669117;0.9987949332100551
4.2;0.9998690500522533;0.9998690500522533;0.9998690500522533
2.5;0.9993158396535913;0.998975482840395;0.998847531149835
2.5;0.9995552169923573;0.9995552169923573;0.999383749354039
3.25;0.9998898999437072;0.9998898999437072;0.9998893474021472
2.0;0.9988071255924347;0.9988071255924347;0.9988071255924347
4.35;0.9995555554476393;0.9995555554476393;0.9995555554476393
4.0;0.9997968969507499;0.9997968969507499;0.999806954800532
0.0;0.9986537107037426;0.9986537107037426;0.9982718556278743
3.25;0.9993016529120416;0.9986607286342043;0.9995375422873779
4.2;0.9981211767656841;0.9981211767656841;0.9981211767656841
0.0;0.9962140432652724;0.9971991742654558;0.9971991742654558
3.85;0.999328421062866;0.999328421062866;0.999328421062866
2.75;0.9976758895595961;0.9976758895595961;0.9976758895595961
3.0;0.9980260782199898;0.9980260782199898;0.9984281654351771
3.25;0.9993587180572259;0.9993587180572259;0.9993587180572259
3.25;0.9973966975717992;0.9973966975717992;0.9973966975717992
2.5;0.9984548034322426;0.9984548034322426;0.9984548034322426
3.65;0.9999003132903261;0.9999003132903261;0.9999003132903261
4.4;0.9997754309553992;0.9997754309553992;0.9997754309553992
4.0;0.9995733706747566;0.9995733706747566;0.9995054993588927
4.2;0.9993397452109413;0.9993397452109413;0.9993397452109413
4.4;0.9984539522828897;0.9984539522828897;0.9981164740956718
3.9;0.997957082032073;0.997957082032073;0.997957082032073
4.9;0.9999325902455328;0.9999325902455328;0.9999325902455328
4.5;0.9998118357489555;0.9998118357489555;0.9998118357489555
4.25;0.999856942560708;0.999856942560708;0.999856942560708
2.5;0.997729659558689;0.997729659558689;0.9980648645691339
4.5;0.9997179910440424;0.9997179910440424;0.9997179910440424
4.35;0.9998631461252836;0.9998631461252836;0.999815433243111
3.25;0.9999232893635862;0.9999232893635862;0.9999232893635862
1.0;0.99919033213388;0.99919033213388;0.9993256435982846
2.5;0.9989408645786324;0.9989408645786324;0.9989337535033188
3.4;0.9982945202048104;0.9982945202048104;0.9989037529703906
2.9;0.999686067239687;0.999686067239687;0.999686067239687
4.05;0.9995279396904836;0.9996244704141102;0.9996405173801438
3.45;0.9996454020688408;0.9996454020688408;0.9996454020688408
0.0;0.9991079593440346;0.9983469749234637;0.9983469749234637
3.0;0.9989284364118606;0.9989284364118606;0.9988705770622671
3.0;0.9990667098790806;0.9990667098790806;0.9990667098790806
3.25;0.9995199124957883;0.9995199124957883;0.9991659655133137
3.25;0.9997175139623247;0.9997175139623247;0.9997175139623247
3.0;0.9996876914000014;0.9982938359790061;0.9982938359790061
4.9;0.9996440170906803;0.9996440170906803;0.9997099883836649
3.0;0.9998147425240904;0.9998147425240904;0.9998147425240904
0.75;0.9961287412246264;0.9961287412246264;0.9961287412246264
3.4;0.9997352048727346;0.999798965205758;0.999798965205758
2.5;0.9997410515324731;0.9997410515324731;0.9997410515324731
2.75;0.9983248515320886;0.9991164033004687;0.9991164033004687
3.95;0.999850937567233;0.999850937567233;0.999850937567233
3.8;0.999451242538469;0.999451242538469;0.999451242538469
3.8;0.9994149317901261;0.9994149317901261;0.9995057054061534
3.5;0.9947387687836413;0.9982281841231394;0.9982281841231394
3.0;0.9994291229475898;0.9994291229475898;0.9992829282365936
2.75;0.9996738527231862;0.9996738527231862;0.9971890398071297
3.25;0.9996070115411729;0.9996070115411729;0.9996217321239849
3.45;0.9998646812789638;0.9998646812789638;0.9994585422546778
3.25;0.9998413368358529;0.9998413368358529;0.9998442145795957
3.75;0.9981571410741171;0.9981571410741171;0.9987902274366957
3.25;0.9996781227490275;0.9996781227490275;0.9997004956638149
2.5;0.9944576079445322;0.9944576079445322;0.9944576079445322
3.8;0.9976688022313083;0.9976688022313083;0.9971849295260213
3.0;0.9999205467349467;0.9999205467349467;0.9998818175655657
3.0;0.9980489407209594;0.9980489407209594;0.9980489407209594
3.0;0.9964960054860524;0.9964960054860524;0.9964960054860524
2.5;0.9945703029997462;0.9945703029997462;0.9945703029997462
0.0;0.9973653710453546;0.9973653710453546;0.9973653710453546
3.25;0.9997820272264122;0.9997820272264122;0.9997873053968955
2.9;0.9989897139489008;0.9989897139489008;0.9989897139489008
0.0;0.9975384007146664;0.9975384007146664;0.9975384007146664
3.45;0.9995352905719306;0.9995352905719306;0.9995352905719306
3.5;0.9998380875304568;0.9998380875304568;0.9998380875304568
1.5;0.9988016745142079;0.9988016745142079;0.9988016745142079
2.25;0.9993334984321406;0.9993334984321406;0.9993334984321406
4.9;0.9988335504549062;0.9988335504549062;0.999335484327414
3.25;0.9998755040599507;0.9998755040599507;0.9998755040599507
4.25;0.9983057560536387;0.9983057560536387;0.9983057560536387
2.9;0.9989689618320331;0.9989689618320331;0.9989689618320331
0.5;0.999743905707421;0.999743905707421;0.999743905707421
2.25;0.9993499841580916;0.9993499841580916;0.9993499841580916
4.5;0.998782305996159;0.998782305996159;0.998722818430197
4.25;0.9991564665484585;0.9991564665484585;0.9991564665484585
4.9;0.9997655204537026;0.9997655204537026;0.9996593774244256
3.25;0.9999314052076599;0.9999314052076599;0.9999314052076599
4.5;0.9996147884245794;0.9996147884245794;0.99958333904372
3.45;0.999094145880698;0.999094145880698;0.9990376623542334
2.75;0.998447825094821;0.998447825094821;0.9984322051337322
3.75;0.9987777355903895;0.9987777355903895;0.9987777355903895
4.2;0.9997542788568234;0.9997542788568234;0.9997542788568234
4.2;0.9988272446873587;0.9988272446873587;0.9988272446873587
1.5;0.9987994531754135;0.9987994531754135;0.9987994531754135
1.0;0.9992584595765013;0.9992584595765013;0.9992584595765013
3.25;0.9972226787437269;0.9972226787437269;0.9972226787437269
3.5;0.9998860422496764;0.9998577227649882;0.9998577227649882
3.45;0.9974609629345365;0.9972130928391927;0.9971035400597293
3.0;0.9991786835633949;0.9991786835633949;0.9991786835633949
2.75;0.9978127471730155;0.9978127471730155;0.9978127471730155
3.0;0.9963033323422645;0.9963033323422645;0.9963033323422645
1.0;0.9971062391924236;0.9971062391924236;0.9971062391924236
3.0;0.9992689966484669;0.9992689966484669;0.9992689966484669
2.9;0.9990365820380177;0.9990365820380177;0.9990365820380177
4.15;0.9997915648331721;0.9997915648331721;0.9997915648331721
