Human;PubMed-and-PMC-w2v__tok-whitespace_lc_sw-nonestopwords_cf-none_ner-none_Max;PubMed-and-PMC-w2v__tok-whitespace_lc_sw-nonestopwords_cf-biosses_ner-none_Max;PubMed-and-PMC-w2v__tok-whitespace_lc_sw-nonestopwords_cf-blagec2019_ner-none_Max;PubMed-and-PMC-w2v__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Max
3.25;0.9856942231723336;0.989365647796682;0.9876643043391231;0.989365647796682
1.5;0.9138451079694894;0.9073040737702143;0.9075900288937058;0.898146212681517
4.2;0.9037720237442212;0.9214021779113285;0.9214021779113285;0.9214021779113285
5.0;0.9497556978296353;0.9852850192323012;0.9852850192323012;0.9852850192323012
3.0;0.9288423634017439;0.9380242722565728;0.9380242722565728;0.9380242722565728
3.0;0.9494796251883049;0.9656788929086043;0.9656788929086043;0.9656788929086043
5.0;0.9989921610219679;0.9993245799929961;0.9993245799929961;0.9993245799929961
0.0;0.882360776883757;0.88972321629001;0.88972321629001;0.88972321629001
3.5;0.9508711586836054;0.9535634497060149;0.9535634497060149;0.9535634497060149
3.75;0.9564185757697243;0.968676178744536;0.968676178744536;0.968676178744536
4.5;0.9673154790025359;0.9735580131475179;0.9735580131475179;0.9735580131475179
3.7;0.9910996108967635;0.9946902645121832;0.9946902645121832;0.9946902645121832
3.25;0.9197067472875243;0.9410874631239912;0.9410874631239912;0.9410874631239912
4.25;0.9947072725759992;0.9969661734788134;0.9969661734788134;0.9969661734788134
2.0;0.8894081634267712;0.8865540507397587;0.8865540507397587;0.8865540507397587
4.0;0.982520450019379;0.9784929730321662;0.9843821370349416;0.967461776186293
3.75;0.920488792700879;0.9708661821849236;0.9708661821849236;0.9708661821849236
3.5;0.9928189246662809;0.9980209644263441;0.9977118319229275;0.9980209644263441
3.0;0.9657115467098345;0.9772290931337183;0.9808842391317197;0.9772290931337183
4.95;0.9685384916417077;0.9606655653963958;0.9606655653963958;0.9606655653963958
4.0;0.9544103336244091;0.9759337577818342;0.9759337577818342;0.9759337577818342
4.0;0.9678287378731093;0.9908828009728725;0.9908828009728725;0.9908828009728725
4.9;0.96011880775952;0.9934769691921997;0.9934769691921997;0.9934769691921997
4.9;0.9151600928825495;0.9738055235940315;0.9738055235940315;0.9738055235940315
3.7;0.9967679296341004;0.9974364156937888;0.9973935812054702;0.9967821593321238
4.0;0.9171014572191525;0.913870708075356;0.913870708075356;0.913870708075356
3.25;0.9042260742367881;0.9072166077696155;0.9072166077696155;0.9072166077696155
3.0;0.9917612063805474;0.9949567204713223;0.9932709225803631;0.9955182817053198
2.25;0.9085390280070078;0.9237807953156302;0.9240459267333279;0.9237807953156302
3.0;0.9640724952044359;0.9801085774890163;0.9801085774890163;0.9831401867296327
4.0;0.9179980051093588;0.8921375881845969;0.8921375881845969;0.8921375881845969
3.4;0.9203421652666787;0.9195772592519176;0.9195772592519176;0.9195772592519176
2.9;0.9029256712241381;0.89361575362172;0.89361575362172;0.89361575362172
3.25;0.9701964877948489;0.9679957255340822;0.9667714481414185;0.9679957255340822
2.5;0.9376800149830805;0.9397224300812088;0.9397224300812088;0.9397224300812088
3.7;0.9800431669803742;0.9772300606681363;0.979529974071914;0.9795609092075783
3.25;0.9773917608573169;0.9917053604928726;0.9906176099361093;0.9917053604928726
0.5;0.8486489548229833;0.8501331322549778;0.8501331322549778;0.8501331322549778
2.75;0.93717941997408;0.9617708330210317;0.9436797922748257;0.9617708330210317
4.0;0.9482267399204563;0.9313278114082569;0.9313278114082569;0.9314929537516798
1.75;0.912704676382599;0.9221246081336666;0.9221246081336666;0.9221246081336666
4.0;0.9567741606527426;0.9979000825180573;0.9979000825180573;0.9979000825180573
3.45;0.9354379866329984;0.9592674166677506;0.9592674166677506;0.9592674166677506
3.4;0.9938950639296366;0.9871341553068871;0.9871341553068871;0.9871341553068871
3.0;0.9473652643006799;0.953355375054736;0.9552342794059214;0.953355375054736
4.25;0.9729339249933384;0.9715843571859041;0.9715843571859041;0.9721880642151878
3.0;0.9569577620634523;0.9741303407812284;0.9741303407812284;0.9741303407812284
3.0;0.9495066704241204;0.9507707948085383;0.9517892336861223;0.9516462541668659
3.5;0.9479423651255727;0.9611619326160571;0.9611619326160571;0.9611619326160571
3.25;0.979052015189517;0.9817197456079683;0.9817197456079683;0.9817197456079683
3.45;0.9563982807990717;0.9816939247063959;0.9816939247063959;0.9816939247063959
4.6;0.9129488790989089;0.9284979030437835;0.9284979030437835;0.9284979030437835
4.25;0.9360251243650923;0.9607295443160968;0.9607295443160968;0.9607295443160968
1.5;0.8770607961939465;0.8794363944912958;0.8941163653027863;0.8832509786212686
2.5;0.8944642602061174;0.9226568723468884;0.9225798457779276;0.9226568723468884
4.75;0.9801283863627753;0.97604021649265;0.97604021649265;0.97604021649265
4.4;0.9700811980332588;0.9950607625698175;0.9950607625698175;0.9950607625698175
0.0;0.851130360682858;0.8533127707536695;0.8533127707536695;0.8533127707536695
3.25;0.9305610549151105;0.9308023838207031;0.9308023838207031;0.9308023838207031
0.5;0.9208226985142524;0.9432655243861993;0.9432655243861993;0.9432655243861993
3.4;0.9629394867951898;0.983692090659651;0.983692090659651;0.983692090659651
3.25;0.9927214938438058;0.9947154600746025;0.9947154600746025;0.9952036529223564
3.25;0.8894198433333613;0.9304682712410058;0.9304682712410058;0.9304682712410058
3.0;0.8462523643811345;0.8373640924232203;0.8373640924232203;0.8373640924232203
3.25;0.8761893157499592;0.9068257386868585;0.9068257386868585;0.9068257386868585
1.5;0.9264677131478696;0.9197496196442665;0.9197496196442665;0.9176587507751308
3.2;0.936645550230185;0.9670498858194947;0.9670498858194947;0.9670498858194947
0.0;0.8643474439970968;0.8329097131729118;0.8329097131729118;0.8324506030604721
3.0;0.9055837504740745;0.9083024920985251;0.9083024920985251;0.9083024920985251
3.4;0.9598292730074447;0.9724614993018841;0.9724614993018841;0.9679770700003876
3.25;0.9472336385544569;0.961789066884993;0.9588500650025255;0.9626686863974544
3.5;0.9953137988950994;0.9678617026589689;0.9678617026589689;0.9678617026589689
1.5;0.8761688588162108;0.9018983998357676;0.9018983998357676;0.9012075453903046
3.0;0.933219678108953;0.9688856589096881;0.9502258839296509;0.9710849574779296
4.9;0.9832083313790383;0.9757774488618864;0.9757774488618864;0.9757774488618864
3.45;0.9385420131173237;0.9349333458222103;0.9349333458222103;0.9349333458222103
4.25;0.933577705408188;0.9786914262658235;0.9786914262658235;0.9786914262658235
4.5;0.9737694456150187;0.993144322308925;0.993144322308925;0.9921895916169445
3.0;0.9584703092788573;0.9718499803587923;0.962593607758807;0.9718499803587923
3.5;0.848807430413094;0.8707220141374558;0.8707220141374558;0.8707220141374558
2.25;0.9012799417921165;0.9057327734528123;0.9057327734528123;0.9057327734528123
4.25;0.9096043562774009;0.9475411529323302;0.9475411529323302;0.9475411529323302
3.4;0.9826396909857705;0.976592826974036;0.976592826974036;0.98093782744083
3.75;0.9925303794573013;0.9964947749898566;0.9964947749898566;0.9964947749898566
4.25;0.9961934010583973;0.9932809134907911;0.9926673763820482;0.9909794797416529
3.25;0.9748681504525301;0.9872685277176797;0.9872685277176797;0.9850734512292098
3.25;0.934068262220437;0.9349400441085354;0.9343629376373347;0.9349400441085354
3.65;0.9874094165414055;0.9619386429120064;0.9619386429120064;0.9619386429120064
2.75;0.8599564293650228;0.8830362880970055;0.8830362880970055;0.8830362880970055
1.5;0.8866867890963027;0.8820031985422899;0.8820031985422899;0.8820031985422899
3.0;0.9543618018392894;0.9577086218652849;0.955849132162887;0.9577086218652849
4.25;0.9147911139099547;0.9137233512175226;0.9137233512175226;0.9137233512175226
3.5;0.9281509248790781;0.9309562064611423;0.9309562064611423;0.9383269500317251
3.0;0.9534988310714385;0.9431233111961189;0.9431233111961189;0.9431233111961189
2.0;0.9507077777381248;0.9537047933510425;0.9537047933510425;0.9537047933510425
2.5;0.8919990879739051;0.8615316058702829;0.8615316058702829;0.8615316058702829
0.0;0.8915017068832453;0.8946916734408082;0.8946916734408082;0.8946916734408082
0.0;0.9050666796493568;0.8927946570193728;0.8927946570193728;0.8927946570193728
4.0;0.9736507098440524;0.9775187791310759;0.9775187791310759;0.9775187791310759
3.35;0.8765092547162946;0.9365615769323642;0.9365615769323642;0.9365615769323642
4.25;0.9436582336966831;0.9656563124773501;0.9656563124773501;0.9656563124773501
4.25;0.9466497625553608;0.9454282476320709;0.9454282476320709;0.9454282476320709
3.45;0.9900400599286943;0.9778387645428693;0.9761687855321902;0.9722980007910749
4.25;0.9188021938180726;0.9819518359718747;0.9819518359718747;0.9969661734788134
3.0;0.9607569455172172;0.9695956072836399;0.9709675801214166;0.9705879740515155
3.45;0.8247405065895432;0.8857772183752701;0.8857772183752701;0.88577721837527
0.0;0.853457976861343;0.8423271229133023;0.8423271229133023;0.8423271229133023
4.2;0.9440300999327816;0.9659959549977701;0.9659959549977701;0.9659959549977701
0.0;0.864556330011519;0.8535598221380983;0.8535598221380983;0.8535598221380983
3.0;0.9323039254841283;0.9587490112445195;0.9587490112445195;0.9587490112445195
4.75;0.9673631799640218;0.9742088012622568;0.9742088012622568;0.9745018115316909
3.25;0.9475608567745145;0.9589088577208417;0.955988309858366;0.9589088577208417
3.25;0.9509003393312552;0.9570649762691871;0.9570649762691871;0.9570649762691871
3.65;0.9512085896115904;0.9695032032705305;0.9695032032705305;0.9680671474161615
3.5;0.987040438759639;0.9856756946170517;0.9856756946170517;0.9856756946170517
3.0;0.970027567951026;0.9686508111772096;0.9686508111772096;0.9686508111772096
3.25;0.9161299687625144;0.9183583232656101;0.9183583232656101;0.9183583232656101
3.0;0.9042926420797424;0.918015289017508;0.9179243417709491;0.918015289017508
3.4;0.9785018383593712;0.98149656675295;0.982775409239057;0.98149656675295
3.25;0.8971805329239098;0.8844367013313431;0.8818230360938067;0.8806492108738594
4.25;0.9737941405310606;0.9832876340184563;0.9832876340184563;0.9809804213204707
3.4;0.9677432204240817;0.9162153925361224;0.9162153925361224;0.9162153925361224
3.0;0.9926254502100709;0.9913058680299264;0.9913058680299264;0.9913058680299264
4.75;0.995521418101492;0.998171560826345;0.9979429858947535;0.9979071701229227
5.0;0.9883438939590463;0.998694296729571;0.998694296729571;0.9986003311797889
4.5;0.9483257932091184;0.9390871870385407;0.9390871870385407;0.9392562337720635
3.0;0.9528590206133466;0.9550272781490445;0.9543487193116742;0.9550272781490445
4.2;0.9777664665098175;0.9810013197867761;0.9810013197867761;0.9792163566773585
3.25;0.9358211658615312;0.964802780272057;0.9661248575444196;0.964802780272057
4.25;0.9654475400511199;0.9812576173635846;0.9812576173635846;0.9812576173635846
0.5;0.8318671070129193;0.8134820613612495;0.8134820613612495;0.8134820613612495
3.95;0.9625299966252189;0.955268413747945;0.9567516107276561;0.9552786776413911
3.95;0.9889332290848658;0.998385684190581;0.9978240595785114;0.9991876102878441
1.75;0.9279841587274127;0.9031264973127758;0.9031264973127758;0.9031264973127758
3.95;0.9360966574516026;0.9472618768874924;0.9472618768874924;0.9472618768874924
4.25;0.961942418379151;0.9490818737960169;0.9490818737960169;0.9490818737960169
3.25;0.932856810937405;0.9505441716153437;0.9505441716153437;0.9505441716153437
4.2;0.9597353091248764;0.953055999770756;0.953055999770756;0.9528254304732464
2.95;0.8640806593396075;0.8969317874742704;0.8969317874742704;0.8969317874742704
3.0;0.966761425214752;0.9585204405909066;0.9585204405909066;0.9582292051432162
3.25;0.8660070389647472;0.8996335460496738;0.8861479483739209;0.8996335460496738
0.0;0.8417713778300963;0.8429530759376311;0.8429530759376311;0.8394235838301031
4.9;0.9954756466938507;0.9971923680125188;0.9971923680125188;0.9971923680125191
2.9;0.9246999918981281;0.91453638469759;0.9192847347925869;0.91453638469759
2.0;0.8555003520496663;0.8700702936289101;0.8708989883981623;0.8708989883981623
1.75;0.8984611549939285;0.9097285947224767;0.899903875573706;0.8997868902823872
3.65;0.9993994943402374;0.9859961494336826;0.9859961494336826;0.9859961494336826
2.5;0.9216577635079053;0.9263841801927617;0.9248437249695178;0.9263841801927617
0.0;0.8263520345600943;0.846766895060005;0.846766895060005;0.8439823627276036
3.0;0.9052539046281288;0.9373272417332398;0.9373272417332398;0.9366144622436052
5.0;0.9969489906367551;0.9984637474085597;0.9984637474085597;0.9984637474085597
2.25;0.9580779728729153;0.9641298352272055;0.9585147767140746;0.9641298352272055
2.5;0.9552628496498177;0.9606429632118936;0.9606429632118936;0.9606429632118936
3.0;0.9732592984257405;0.9777354864679837;0.9719407653054901;0.9781780550370912
2.5;0.9349468928103208;0.9167161759947416;0.9167161759947416;0.9167161759947416
4.5;0.9704757904187413;0.9715114625332469;0.9715114625332469;0.9757567614874894
3.45;0.9612734247915212;0.9641417142302728;0.9641417142302728;0.9641417142302728
4.2;0.9711876149985398;0.9864414607464285;0.9864414607464285;0.9831993187618809
3.95;0.9747598983714953;0.9605326472888075;0.9605326472888075;0.9612049688152763
4.4;1.0;0.9910759117122022;0.9910759117122022;0.9910759117122022
4.15;0.9900452320908593;0.987782133195435;0.987782133195435;0.987782133195435
3.25;0.9468084927917997;0.924289032018396;0.9270239944342131;0.924289032018396
0.5;0.910443763661136;0.9100052606226788;0.9100052606226788;0.9100052606226788
4.15;0.9713768965941365;0.9931370274965492;0.9931370274965492;0.9931370274965492
3.25;0.837980443825936;0.8618880705644869;0.8618880705644869;0.8618880705644869
3.4;0.9673084797041385;0.9707809070417056;0.9707809070417056;0.9707809070417056
2.75;0.9467802232925953;0.9480903430659343;0.9481971264462394;0.9480903430659343
4.85;0.9710523227413922;0.9746170207180025;0.9746170207180025;0.9746170207180025
1.0;0.9167496103652123;0.931143518979585;0.9199979127201326;0.931143518979585
4.25;0.9610996706689634;0.9950355879446424;0.9950355879446424;0.9950355879446424
1.25;0.8376607030107065;0.8454576967526212;0.8454576967526212;0.8454576967526212
2.75;0.9001294271712655;0.9323904973915935;0.9323904973915935;0.9323904973915935
3.15;0.9609857026429571;0.9794204845990918;0.9794204845990918;0.9822508478499294
5.0;0.9850208439412999;0.9827706989631396;0.9827706989631396;0.9827706989631396
0.0;0.8665387679573021;0.8898181212895898;0.8898181212895898;0.8898181212895898
3.4;0.9856906352917368;0.9849337593597259;0.9849337593597259;0.9849337593597259
2.75;0.9078400699522923;0.9112557000543124;0.9136718241992039;0.9112557000543124
3.2;0.9337225228750002;0.9270179845127862;0.9270179845127862;0.9270179845127862
5.0;0.98742033363442;0.9864562487903575;0.9859660040196524;0.9832809418717522
3.5;0.9495796474109853;0.9735663954455077;0.9735663954455077;0.9735663954455077
3.0;0.817704492412452;0.848920985622505;0.848920985622505;0.848920985622505
3.15;0.9456419271047796;0.9352597627599537;0.9352597627599537;0.9352597627599537
4.25;0.9933636173292528;0.971674575994738;0.971674575994738;0.971674575994738
2.7;0.9293234138339307;0.9738709574747944;0.9554500631346391;0.974145742524958
4.75;0.9932621721850731;0.9925335490212432;0.9925335490212432;0.9925335490212432
3.5;0.8799905330686351;0.9131681902071622;0.9131681902071622;0.9131681902071622
0.0;0.8243949948454519;0.8294682067253694;0.8294682067253694;0.8294682067253694
4.0;0.9464684453606419;0.964984583711972;0.9663127352191612;0.964984583711972
3.25;0.9696108802948098;0.9676841479506105;0.9716219123544778;0.9676841479506105
4.75;0.9990410841854072;0.9999999999999993;0.9999999999999993;0.9999999999999993
0.5;0.867014677163495;0.9026876957343738;0.9026876957343738;0.9026876957343738
3.5;0.8872124145498138;0.929359660592734;0.929359660592734;0.929359660592734
3.25;0.9399651532154697;0.9098276845244896;0.9098276845244896;0.9117329687903367
2.25;0.9291011793914521;0.9381211491703859;0.9381211491703859;0.9381211491703859
4.2;0.9788150631804922;0.980234531907579;0.979946936052849;0.980234531907579
3.75;0.9385732443042715;0.9421285097849893;0.9421285097849893;0.9358695838161796
3.7;0.9521085621675182;0.9656261820289379;0.9656261820289379;0.9656261820289379
3.25;0.9929200727587175;0.9902901884411685;0.9902901884411685;0.9875107849775395
3.45;0.9430505461545622;0.9414934174796207;0.9414934174796207;0.9414934174796207
4.9;0.9883253334424215;0.9940606807553691;0.9940606807553691;0.9940606807553691
4.75;0.9996806906100564;0.9997324192113843;0.9996882615222;0.9995232862751703
4.9;0.9693641748525509;0.9861494353216417;0.9861494353216417;0.9861494353216417
0.5;0.8894211072745818;0.9112386969593775;0.906357243155359;0.8980097468571083
4.25;0.9975368839008083;0.9980865006337194;0.9980865006337194;0.9980865006337194
3.75;0.974230915486663;0.981839927903758;0.9827348217952537;0.9852910673145101
3.45;0.9807081236211942;0.9680456172197368;0.9680456172197368;0.9680456172197368
3.95;0.749830220054059;0.9247526146316868;0.8995544883753336;0.9247526146316868
2.95;0.9178248413420428;0.9160329636823086;0.9152787380984204;0.9160329636823086
4.0;0.961297388079157;0.9444023190695383;0.9444023190695383;0.9498527680577433
3.25;0.9367743462049876;0.9508256385932309;0.9508256385932309;0.9508256385932309
0.0;0.9257097730532986;0.9286399575768793;0.9286399575768793;0.9286399575768793
3.25;0.9331691992878034;0.9318746932801327;0.9318746932801327;0.9318746932801327
0.0;0.9010809347314906;0.9088419958532575;0.9088419958532575;0.9080354358222812
2.75;0.925226205900342;0.9303344550585432;0.9303344550585432;0.9303344550585432
4.25;0.9816690259676657;0.9679047732604157;0.9679047732604157;0.9679047732604157
3.85;0.998473609474656;0.999737722851287;0.9996727481511725;0.9995360639943921
3.5;0.9774514115830079;0.9402925667253372;0.9678414380577168;0.9452289439737743
3.25;0.9693258270478408;0.9800319821354601;0.9817590009649195;0.9800319821354601
3.55;0.9803169130983124;0.9743252271147252;0.9743252271147252;0.9778393036467212
3.25;0.939753588449647;0.9732799374894708;0.9732799374894708;0.9732799374894708
3.25;0.9426645651176084;0.9458647048913913;0.9486803703048493;0.947643295173832
4.0;0.9081992276978009;0.9257479497001323;0.946545669541576;0.9257479497001323
3.4;0.9816801585075181;0.9803474219912687;0.9803474219912687;0.9803474219912687
0.0;0.8993191014212278;0.8924774123447862;0.8924774123447862;0.8924774123447862
3.5;0.9044418698035941;0.9114580611632109;0.9114580611632109;0.9114580611632109
1.0;0.9250698680710113;0.9483464397407987;0.9483464397407987;0.9478141573962233
3.45;0.9354269803643699;0.9747085960906327;0.9747085960906327;0.9747085960906327
0.0;0.8662602875891743;0.8630577068392398;0.8630577068392398;0.8630577068392398
3.25;0.9805711116731495;0.98062143198332;0.98062143198332;0.9796091148196351
5.0;0.9758994072190414;0.9950182269296347;0.9950182269296347;0.9950182269296347
3.25;0.9365321054238888;0.9712192560839994;0.9712192560839994;0.9712192560839994
3.4;0.9696399726419705;0.9852654935068125;0.9852654935068125;0.9852654935068125
4.25;0.9531632183722175;0.9629435109381379;0.9649838877514877;0.9674326703240894
3.45;0.9556489476107122;0.970975623663464;0.9717493299341501;0.9720810576814597
4.25;0.9562284063823948;0.9545723426824443;0.9545723426824443;0.9545723426824443
4.0;0.907982437530838;0.9278705869130104;0.9278705869130104;0.9278705869130104
3.0;0.9150355402384778;0.9351133165405348;0.9564843334858096;0.941796296003044
0.5;0.9121169458515751;0.9168629515630021;0.9168629515630021;0.9178843831536085
3.75;0.9481724708197541;0.9484511251707812;0.9468807294648209;0.9484511251707812
3.25;0.969437896981314;0.9583578915524822;0.9583578915524822;0.9583578915524822
3.5;0.9446952569950536;0.9540016206144204;0.9478391297113848;0.9475688997654941
5.0;0.9435597023744129;0.9620355045317359;0.9620355045317359;0.9620355045317359
3.75;0.9769873170314274;0.976781394227547;0.976781394227547;0.9811301569466854
2.5;0.9471054000869241;0.9582419064234725;0.9501298786848621;0.9582419064234725
1.0;0.9502203767917903;0.9164440781178856;0.9164440781178856;0.9164440781178856
3.0;0.9867829774586834;0.987333017600045;0.9889647146043798;0.987333017600045
3.25;0.9660368802779837;0.9677739768963067;0.9677739768963067;0.9677739768963067
0.0;0.8814327139814311;0.8790635409414518;0.8790635409414518;0.8790635409414518
3.65;0.9939209655880654;0.9912403371178098;0.9908682952327017;0.9897932392729932
4.4;0.9571971019572199;0.9457707065648439;0.9457707065648439;0.9457707065648439
3.25;0.9724069061213897;0.9798068007670683;0.9764160968224579;0.9798068007670683
4.45;0.9923800269465712;0.9905028781210874;0.9905028781210874;0.9904488856394577
3.4;0.9162219570023546;0.9413546524448996;0.9413546524448996;0.9413546524448996
0.0;0.8719799126435727;0.895220860036199;0.895220860036199;0.895220860036199
3.0;0.969341738633596;0.9895932836739186;0.9895932836739186;0.9895932836739186
1.25;0.9018052401952303;0.9284365165299512;0.9284365165299512;0.9284365165299512
4.0;0.9858812222406681;0.9744027430478539;0.9744027430478539;0.9712075670973971
4.15;0.9825673486051428;0.9932702075633296;0.9932702075633296;0.9932702075633296
3.5;0.9144058130285392;0.9180134383924815;0.9169776442152473;0.9180134383924815
2.75;0.9607604176468824;0.9715353037927951;0.9715353037927951;0.9715353037927951
4.75;0.9574754302312087;0.9625956680786539;0.9625956680786539;0.9625956680786539
5.0;0.9914739561746942;0.9998914285747431;0.9998914285747431;0.915310245373459
3.7;0.9947000599505242;0.9353980616291725;0.9353980616291725;0.9353980616291725
0.0;0.8719972253228676;0.8782319691825875;0.8782319691825875;0.8782319691825875
4.4;0.9742673628340094;0.9811095407696443;0.9811095407696443;0.9811095407696443
3.2;0.8816417334903406;0.9009396777675167;0.9009396777675167;0.9009396777675167
3.25;0.9220022047183337;0.938759824137605;0.938759824137605;0.9370144734432971
4.85;0.9568405881298938;0.9817747203159969;0.9817747203159969;0.9817747203159969
2.5;0.9457595837452863;0.9433146753806635;0.9433146753806635;0.9433146753806635
2.0;0.872877943953555;0.9119728124335231;0.9119728124335231;0.9119728124335231
4.25;0.9271510053836017;0.9453963587663495;0.9453963587663495;0.9523541244685971
5.0;0.9867495653027646;0.9915171826784109;0.9915171826784109;0.9915171826784109
3.4;0.9644452866932407;0.9791292540753869;0.9791292540753869;0.9791292540753869
2.65;0.9111782068095234;0.8977715284350222;0.8977715284350222;0.897545564597556
3.9;0.9525134459499144;0.9671858916463754;0.9690919148732571;0.9633987991856791
5.0;NaN;NaN;NaN;NaN
4.7;0.9937676525705927;0.985497317772108;0.985497317772108;0.985497317772108
1.75;0.8736934294678425;0.8672898510552959;0.8672898510552959;0.8672898510552959
3.0;0.9625971052931848;0.9569961223354859;0.9569961223354859;0.9569961223354859
3.0;0.9723350811027385;0.9692272295002097;0.9668685948186699;0.9667050822115822
3.65;0.9829387640411723;0.9707182871843801;0.9689108560675065;0.9651005232623732
2.25;0.8984280451984173;0.9130528185993556;0.9130528185993556;0.9106770854712769
3.25;0.941139867058664;0.9336481771189327;0.9336481771189327;0.9336481771189327
3.0;0.9804934631556357;0.9850744798670457;0.9834535051972023;0.9850744798670457
3.7;0.9122529428355012;0.9368168439349978;0.9590925082331055;0.9438979869268453
2.0;0.9485699529673202;0.8916772590568508;0.9335929297669446;0.8929118154446527
3.7;0.9682868807715296;0.969993209362805;0.969993209362805;0.969993209362805
3.45;0.9737214369308055;0.9830309055819823;0.9830309055819823;0.9830309055819823
3.25;0.9606327759020942;0.9759739902483319;0.9759739902483319;0.9759739902483319
3.0;0.9222908440828406;0.9438101886746131;0.9438101886746131;0.9438101886746131
4.0;0.9872152005141609;0.9872144015266299;0.9872144015266299;0.9872144015266299
3.25;0.9171155001791798;0.919209311845686;0.919209311845686;0.919209311845686
2.75;0.8595828667999842;0.8734626706326653;0.8734626706326653;0.8715034115035217
2.25;0.9036576274496726;0.9098180480833583;0.9098180480833583;0.907078175614446
1.75;0.8882081041260046;0.9054607890972787;0.9054607890972787;0.9054607890972787
2.0;0.9551484773916884;0.9678323061976563;0.9602664150996595;0.9678323061976563
0.0;0.8878359570097939;0.8946104317147998;0.8941530122191813;0.8946104317147998
2.0;0.9293323087366682;0.9367301730652202;0.9367301730652202;0.9367301730652202
3.0;0.9467930909753667;0.9447377298104156;0.9447377298104156;0.9447377298104156
1.25;0.9013224188133215;0.905991639763653;0.905991639763653;0.9184413472926808
0.0;0.8917591759292522;0.8842888157464811;0.8839986506257385;0.8842888157464811
3.4;0.9679656727431981;0.9811662690476356;0.9811662690476356;0.9811662690476356
3.0;0.8824699255628979;0.8869115418935736;0.8869115418935736;0.8869115418935736
1.25;0.8887059977229217;0.8983140335159215;0.9007674928061196;0.8983140335159215
3.65;0.9970868918753898;0.9930489085353393;0.9930489085353393;0.9961077948639379
3.7;0.9726950385191149;0.9883378693281423;0.9883378693281423;0.9884799725279098
2.0;0.8954774217843137;0.8744009414245838;0.8744009414245838;0.8730063223529172
0.0;0.8765018409321552;0.8787531526182865;0.8787531526182865;0.8787531526182865
4.75;0.9598798788578816;0.9786290745575826;0.9786290745575826;0.9786290745575826
4.5;0.9817962550454042;0.9635148976730004;0.9635148976730004;0.9548517075513365
3.0;0.9659784390544074;0.9716660209754151;0.9716660209754151;0.9716660209754148
3.0;0.9501117563904612;0.90332847042209;0.90332847042209;0.90332847042209
2.9;0.9874607125597742;0.9789545748700903;0.9789545748700903;0.9786735090491042
4.0;0.9233865681591613;0.9586394246234904;0.9586394246234904;0.9586394246234904
5.0;0.9398122372941818;0.9521250206079468;0.9521250206079468;0.9432457337487089
3.7;0.96415393470852;0.972548165850166;0.9727838102975902;0.9736952995577645
4.25;0.9777445155796776;0.9725434705048303;0.9622293198653603;0.9725434705048303
3.95;0.9448750136892526;0.9478464769001484;0.9478464769001484;0.9478464769001484
3.75;0.9939074756429995;0.9960852306297299;0.9960177172189045;0.995688864424252
2.5;0.8835507592502616;0.912265663514529;0.912265663514529;0.9097896208168312
3.0;0.9078278034177621;0.9180152890175073;0.9179243417709501;0.9180152890175073
5.0;NaN;NaN;NaN;NaN
3.5;0.9549065760444265;0.963444040169201;0.9637455176484301;0.9620441859556056
4.15;0.9138635079410853;0.9172629961277353;0.9172629961277353;0.9172629961277353
1.5;0.8563562005791759;0.8699540428808732;0.8682400185468373;0.8602260492676446
3.4;0.9942422601902373;0.993182810903516;0.993182810903516;0.993182810903516
3.0;0.9647703504056955;0.9697410717051236;0.9684045745234432;0.9697410717051236
2.0;0.9429675349247453;0.9526516630042031;0.9526516630042026;0.9584849145799634
3.15;0.9005796644230853;0.9056551101340357;0.9056551101340357;0.9056551101340357
4.4;1.0;0.9689212343221011;0.9689212343221011;0.9689212343221011
2.25;0.8951857696752819;0.9219316799487149;0.9219316799487149;0.9219316799487149
2.9;0.8844622478227222;0.9120285558003487;0.9110204324404949;0.9120285558003487
2.75;0.9590034635952819;0.9792036897597491;0.9792036897597491;0.9810258201622133
1.75;0.9177088394780551;0.8820969220915322;0.8820969220915322;0.876803648495164
2.0;0.9037563403700528;0.9383287355731526;0.9383287355731526;0.9383287355731526
4.4;0.9901487706409614;0.9778998739077412;0.9778998739077412;0.9778998739077412
3.0;0.9884891190141348;0.9845506936164059;0.9845506936164059;0.9845506936164059
5.0;0.9798073865666868;0.9909924036348967;0.9909924036348967;0.9908597528257659
3.25;0.950585908467365;0.9647471936747937;0.9647471936747937;0.970136241969752
3.5;0.950110448438095;0.953360000176907;0.953360000176907;0.953360000176907
2.9;0.9557207736224032;0.9442527939443341;0.9442527939443341;0.9442527939443341
2.75;0.9814219148085623;0.981721254298445;0.981721254298445;0.9828351720500862
3.65;0.9747714680772505;0.9839763406669798;0.9846177763364012;0.9839763406669798
3.4;0.9889784256031607;0.9886000164605194;0.9886000164605194;0.9886000164605194
3.25;0.9716133913665662;0.9886860570756121;0.9886860570756121;0.9873207670789286
0.5;0.8975014860234849;0.8977680036044042;0.8977680036044042;0.8977680036044042
4.5;0.9201433119677341;1.0;1.0;1.0
4.25;0.9960033384142534;0.9929755555985601;0.9916071678636039;0.9903884075197295
2.75;0.9081068189265623;0.9105627698012247;0.9105627698012247;0.9102458154541504
3.8;0.9921064142064431;0.9924652659811741;0.9924652659811741;0.9924652659811741
