Human;PubMed-and-PMC-w2v__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Average;PubMed-and-PMC-w2v__tok-biocnlptokenizer_lc_sw-nonestopwords_cf-default_ner-none_Average;PubMed-and-PMC-w2v__tok-stanfordcorenlpv4_2_0_lc_sw-nonestopwords_cf-default_ner-none_Average
3.45;0.9671737890980057;0.9712728868775016;0.974263484775887
4.25;0.9832584709008221;0.9832584709008221;0.9509273742401855
3.0;0.9871932963967175;0.9783898354036368;0.9776690863247801
3.45;0.7238331384924717;0.7238331384924717;0.7577429616292326
0.0;0.6961478223860601;0.6961478223860601;0.6924280622483143
4.2;0.8992893769230741;0.9188368490148111;0.8423477125012633
0.0;0.5313900846020609;0.5313900846020609;0.5368072700352173
3.0;0.9184375442079029;0.901240295690803;0.901240295690803
4.75;0.9574100509949314;0.9574100509949314;0.9436729130553201
3.25;0.9169296057081752;0.9169296057081752;0.9169296057081752
3.25;0.9724648933398271;0.9724648933398271;0.9724648933398271
3.65;0.9746308696946901;0.9746308696946901;0.9746308696946901
3.5;0.97421903075848;0.97421903075848;0.97421903075848
3.0;0.9189540869930458;0.9189540869930458;0.9189540869930458
3.25;0.9094842348019975;0.9094842348019975;0.9094842348019975
3.0;0.8258031435195914;0.8258031435195914;0.8258031435195914
3.4;0.9733086468245674;0.9733086468245674;0.9748465877024688
3.25;0.7243800691905795;0.7582067794764749;0.7582067794764749
4.25;0.9767070994087037;0.9767070994087037;0.9767070994087037
3.4;0.9189471256863846;0.8996224689964547;0.8996224689964547
3.0;0.9447339420973299;0.9447339420973299;0.9447339420973299
4.75;0.9794790961069271;0.98688057351495;0.98688057351495
5.0;0.9934098905280478;0.9940530082580342;0.9940530082580342
4.5;0.9552020590895534;0.9466739140566347;0.9466739140566347
3.0;0.9122497628013179;0.9122497628013179;0.9096722242379209
4.2;0.9522168737365551;0.9522168737365551;0.9451879508909082
3.25;0.9313150500561113;0.9313150500561113;0.9313150500561113
4.25;0.9706484797075148;0.9706484797075148;0.9706484797075148
0.5;0.6353616300936591;0.6353616300936591;0.6353616300936591
3.95;0.9088061361565152;0.9088061361565152;0.9088061361565152
3.95;0.9935604660125072;0.9904585496722008;0.9935222531632092
1.75;0.7607004721446349;0.7607004721446349;0.7607004721446349
3.95;0.884956237674367;0.884956237674367;0.884956237674367
4.25;0.9679931928655509;0.9679931928655509;0.9679931928655509
3.25;0.8789519323806017;0.8789519323806017;0.8789519323806017
4.2;0.8806158162305079;0.8605484320295127;0.9075491498977424
2.95;0.902869837937596;0.902869837937596;0.902869837937596
3.0;0.8650866007528353;0.8741582545970966;0.8741582545970966
3.25;0.8240895506961609;0.8240895506961609;0.8240895506961609
0.0;0.5824688072730315;0.6270254464672402;0.6270254464672402
4.9;0.9747293919096148;0.9747293919096148;0.977828233877985
2.9;0.8326134040551405;0.8326134040551405;0.8867491419161047
2.0;0.7702025655901207;0.7562042965576826;0.7529958119863279
1.75;0.8086255928731624;0.8564446079499489;0.8824604486455335
3.65;0.9687196526344762;0.9687196526344762;0.9687196526344762
2.5;0.8570404957709257;0.8570404957709257;0.837663762890697
0.0;0.5774455647565634;0.5774455647565634;0.5774455647565634
3.0;0.8351904567099018;0.8351904567099018;0.8772492033679082
5.0;0.9843005562158064;0.9843005562158064;0.9786623405016861
2.25;0.9156684989932504;0.9156684989932504;0.9203201427240655
2.5;0.945926487464503;0.945926487464503;0.952938088802369
3.0;0.9437761501397243;0.9400815168154604;0.9437316452933419
2.5;0.6424989901598314;0.6424989901598314;0.6424989901598314
4.5;0.9707396100623044;0.9707396100623044;0.9707396100623044
3.45;0.8704830588162183;0.8704830588162183;0.8704830588162183
4.2;0.9588033271296843;0.9588033271296843;0.9622410209759038
3.95;0.9407549294021912;0.8999570260629908;0.9106264408690419
4.4;0.9916755423083619;0.9916755423083619;0.9916755423083619
4.15;0.9851397816651764;0.9851397816651764;0.9851397816651764
3.25;0.9335668237108663;0.9335668237108663;0.9335668237108663
0.5;0.7754886052841851;0.7754886052841851;0.7754886052841851
4.15;0.9852366608055859;0.9852366608055859;0.9852366608055859
3.25;0.8048952305886367;0.8048952305886367;0.8048952305886367
3.4;0.9630082227241091;0.9630082227241091;0.9630082227241091
2.75;0.9219519184461942;0.9219519184461942;0.9219519184461942
4.85;0.929873956202564;0.929873956202564;0.929873956202564
1.0;0.8109252192042526;0.8109252192042526;0.820435368821627
4.25;0.9635770920467519;0.9635770920467519;0.9635770920467519
1.25;0.6759757586584653;0.6759757586584653;0.6759757586584653
2.75;0.772161947969233;0.772161947969233;0.772161947969233
3.15;0.9347070896427889;0.9347070896427889;0.9305680471688758
5.0;0.9781863163473388;0.9781863163473388;0.9781863163473388
0.0;0.7914162048502894;0.7947178993536361;0.7947178993536361
3.4;0.9619580684614655;0.9619580684614655;0.9619580684614655
2.75;0.8617578184013645;0.8617578184013645;0.889492252793478
3.2;0.8776868854217273;0.8776868854217273;0.9129479892672671
5.0;0.9439841010002235;0.9505758615186086;0.9566634892368406
3.5;0.9284002054148007;0.9284002054148007;0.9284002054148007
3.0;0.8013427089517957;0.8013427089517957;0.7946742411674732
3.15;0.9340947687656241;0.9340947687656241;0.9340947687656241
4.25;0.978446982997236;0.978446982997236;0.978446982997236
2.7;0.9019437109692099;0.9019437109692099;0.9019437109692099
4.75;0.989731703775612;0.989731703775612;0.989731703775612
3.5;0.8290128348261678;0.8290128348261678;0.8169051989449435
0.0;0.4263345653326466;0.4263345653326466;0.4263345653326466
4.0;0.9260602686401015;0.9260602686401015;0.9260602686401015
3.25;0.952496758703117;0.952496758703117;0.952496758703117
4.75;0.9845651605911045;0.9845651605911045;0.9845651605911045
0.5;0.7840809901611431;0.7840809901611431;0.7840809901611431
3.5;0.777062225289654;0.777062225289654;0.8105959162353684
3.25;0.9033016761698733;0.9033016761698733;0.8970144277953385
2.25;0.8453538530194544;0.8453538530194544;0.8453538530194544
4.2;0.9308008298787559;0.9331498259443619;0.9728623747606648
3.75;0.8569755285612927;0.8713799459294148;0.8713799459294148
3.7;0.9553656010456391;0.9553656010456391;0.9553656010456391
3.25;0.9848170154014934;0.9848170154014934;0.985717291102465
3.45;0.8667396165149445;0.8667396165149445;0.8667396165149445
4.9;0.9862017309364696;0.9862017309364696;0.9862017309364696
4.75;0.9833590976830164;0.9853475300915326;0.9869088020834511
4.9;0.9716092399746205;0.0858333727322224;0.9726646752064797
0.5;0.8000860113283961;0.794213028238922;0.794213028238922
4.25;0.9959861732336797;0.9959861732336797;0.9929994136423623
3.75;0.9832030249180338;0.9797733230160872;0.9755509453360415
3.45;0.9237970814322178;0.9237970814322178;0.9237970814322178
3.95;0.8497954380150768;0.8497954380150768;0.915162328567963
2.95;0.8533283651628638;0.8533283651628638;0.7979678046566129
4.0;0.9480667391331609;0.9480667391331609;0.9694612058016023
3.25;0.8713834760516127;0.8713834760516127;0.8713834760516127
0.0;0.8121189172202592;0.8121189172202592;0.8121189172202592
3.25;0.9009190115454534;0.9009190115454534;0.9009190115454534
0.0;0.788990315750315;0.8120675892855038;0.8120675892855038
2.75;0.8768161126418553;0.8768161126418553;0.8768161126418553
4.25;0.9579599499090038;0.9579599499090038;0.9579599499090038
3.85;0.9931260037837142;0.9931260037837142;0.9931260037837142
3.5;0.8553578699554193;0.8553578699554193;0.8212704650575414
3.25;0.9670254876886796;0.9670254876886796;0.9708820847603211
3.55;0.9687170544126109;0.9687170544126109;0.96330896709043
3.25;0.9234276060917692;0.9234276060917692;0.9234276060917692
3.25;0.8600566017101771;0.8600566017101771;0.8600566017101771
4.0;0.8938999664291711;0.8938999664291711;0.8938999664291711
3.4;0.9487310084945413;0.9487310084945413;0.9487310084945413
0.0;0.6842679379803922;0.6842679379803922;0.6842679379803922
3.5;0.834721611091835;0.834721611091835;0.834721611091835
1.0;0.8132160050976531;0.8132160050976531;0.8132160050976531
3.45;0.966229099141167;0.966229099141167;0.966229099141167
0.0;0.6274710428916582;0.6274710428916582;0.6274710428916582
3.25;0.976167574856296;0.976167574856296;0.974405313663799
5.0;0.9854818619908666;0.9927438852171756;0.9840439092578003
3.25;0.9368667283537153;0.9368667283537153;0.9368667283537153
3.4;0.9515924349166853;0.9515924349166853;0.9515924349166853
4.25;0.9344365454273545;0.9344365454273545;0.9344365454273545
3.45;0.9418065879192589;0.9346408481281718;0.9297276401611737
4.25;0.9409348298952642;0.9409348298952642;0.9409348298952642
4.0;0.875213094823032;0.875213094823032;0.875213094823032
3.0;0.8969585175234952;0.8969585175234952;0.8969585175234952
0.5;0.8376546336215854;0.8376546336215854;0.8549721823585197
3.75;0.9260069753705965;0.9260069753705965;0.9260069753705965
3.25;0.9630171821671043;0.9630171821671043;0.9630171821671043
3.5;0.9279622257179704;0.9430452453336141;0.9430452453336141
5.0;0.9702876645510466;0.9702876645510466;0.9702876645510466
3.75;0.9543589992549957;0.9543589992549957;0.9521327132732939
2.5;0.8865966429308509;0.8865966429308509;0.8930688002855744
1.0;0.7835355120434616;0.7835355120434616;0.7835355120434616
3.0;0.9840160610084716;0.9840160610084716;0.9866791114590125
3.25;0.9410901591847689;0.9410901591847689;0.9410901591847689
0.0;0.7512962833683654;0.7512962833683654;0.7512962833683654
3.65;0.9505371576141859;0.9575987147119617;0.9631354246769467
4.4;0.950972973810076;0.950972973810076;0.950972973810076
3.25;0.945360109895812;0.945360109895812;0.9538296257572657
4.45;0.972627752203535;0.976420549086283;0.976420549086283
3.4;0.8726069918546717;0.8726069918546717;0.8726069918546717
0.0;0.7252733456458736;0.7252733456458736;0.7252733456458736
3.0;0.965566873321848;0.965566873321848;0.965566873321848
1.25;0.7289209113976507;0.7289209113976507;0.7289209113976507
4.0;0.9578203296149169;0.9578203296149169;0.9665577279907897
4.15;0.9762507873556945;0.9762507873556945;0.9625130096575086
3.5;0.9093633061418503;0.9093633061418503;0.9093633061418503
2.75;0.928619083408001;0.928619083408001;0.928619083408001
4.75;0.9331168979722255;0.9331168979722255;0.9334529609447171
5.0;0.9616085162618038;0.9616085162618038;0.9616085162618038
3.7;0.9399692561415219;0.9399692561415219;0.9399692561415219
0.0;0.6767664792488367;0.6767664792488367;0.6767664792488367
4.4;0.9822904406714975;0.9822904406714975;0.9822904406714975
3.2;0.8075963661503103;0.8075963661503103;0.8075963661503103
3.25;0.8959763634684723;0.887014048815599;0.887014048815599
4.85;0.8766584892491451;0.8766584892491451;0.8766584892491451
2.5;0.870767390559867;0.8953161833518511;0.870767390559867
2.0;0.7097732953546885;0.7097732953546885;0.7097732953546885
4.25;0.952276480729598;0.952276480729598;0.952276480729598
5.0;0.9873025926524609;0.9873025926524609;0.9873025926524609
3.4;0.9641061525350358;0.9641061525350358;0.9641061525350358
2.65;0.8374645309482861;0.8374645309482861;0.8509967877141914
3.9;0.9623485647259526;0.9673751198564257;0.9673751198564257
5.0;NaN;NaN;NaN
4.7;0.9826822286810335;0.9826822286810335;0.9852514626709705
1.75;0.7042007454915217;0.7042007454915217;0.7042007454915217
3.0;0.8811493709662945;0.8811493709662945;0.8668626318431485
3.0;0.9137362934858967;0.9285176828193136;0.9285176828193136
3.65;0.9029244166717327;0.9184603882708058;0.9293367770437163
2.25;0.7838780440797072;0.804594097734737;0.804594097734737
3.25;0.9060263976435522;0.9060263976435522;0.9060263976435522
3.0;0.9630686908829692;0.9635207200237121;0.9635207200237121
3.7;0.9180304340807878;0.9180304340807878;0.9180304340807878
2.0;0.7199387487849106;0.7199387487849106;0.7826598071713555
3.7;0.9820148106165107;0.9820148106165107;0.9820148106165107
3.45;0.9505739425234051;0.9505739425234051;0.9361550707731014
3.25;0.9486588174809458;0.9486588174809458;0.9486588174809458
3.0;0.885675595703128;0.885675595703128;0.885675595703128
4.0;0.9842133099231288;0.9842133099231288;0.9842133099231288
3.25;0.8742697332859808;0.8742697332859808;0.8742697332859808
2.75;0.783200479878083;0.7912181202123137;0.7912181202123137
2.25;0.7890257247149506;0.7753956988097881;0.8052430377626517
1.75;0.808553481093557;0.808553481093557;0.808553481093557
2.0;0.9060822942060174;0.9069092787789695;0.9136793010987062
0.0;0.6700515021158212;0.6700515021158212;0.6700515021158212
2.0;0.8214460002753288;0.8214460002753288;0.817139209600116
3.0;0.9024822770916744;0.9024822770916744;0.9024822770916744
1.25;0.7956412017483625;0.7956412017483625;0.7956412017483625
0.0;0.8182730728578153;0.8182730728578153;0.8182730728578153
3.4;0.9558221744396884;0.9558221744396884;0.9558221744396884
3.0;0.7208488406939729;0.7208488406939729;0.7054235748586623
1.25;0.8602006970943198;0.8602006970943198;0.8602006970943198
3.65;0.988497507973481;0.988497507973481;0.9768479560338104
3.7;0.9694328732888057;0.9694328732888057;0.9714259122903468
2.0;0.7254089811212041;0.7254089811212041;0.7273861803152442
0.0;0.7177540555736692;0.7177540555736692;0.7177540555736692
4.75;0.9623139217329467;0.9623139217329467;0.9623139217329467
4.5;0.9660363099135904;0.9660363099135904;0.9660363099135904
3.0;0.9489929664465572;0.950331148816664;0.950331148816664
3.0;0.8976763400445981;0.8976763400445981;0.8976763400445981
2.9;0.9656447723161241;0.9656447723161241;0.98383897704498
4.0;0.9109314233948071;0.9109314233948071;0.8590066410944752
5.0;0.9451527957939163;0.9579764894986641;0.9656725037087208
3.7;0.8770547884369667;0.8771975129268688;0.8762935922157893
4.25;0.9402436214788499;0.9402436214788499;0.9402436214788499
3.95;0.925291372334293;0.925291372334293;0.925291372334293
3.75;0.9921987466927685;0.9921987466927685;0.9921987466927685
2.5;0.8242416048898764;0.8276129588123045;0.8166490050035458
3.0;0.8219549785917866;0.8219549785917866;0.8219549785917866
5.0;NaN;NaN;NaN
3.5;0.8611115420786335;0.8746482338299316;0.8746482338299316
4.15;0.8202072370904078;0.8202072370904078;0.8202072370904078
1.5;0.5336133771203998;0.5336133771203998;0.5632032629937785
3.4;0.9855353215324663;0.9855353215324663;0.9855353215324663
3.0;0.9423421455419377;0.9423421455419377;0.9423421455419377
2.0;0.9084200945672594;0.9084200945672594;0.9324176747834302
3.15;0.8945976835456427;0.8945976835456427;0.9208177175911283
4.4;0.96285705602937;0.96285705602937;0.9801489528185916
2.25;0.8048632335089013;0.8048632335089013;0.8048632335089013
2.9;0.8627530428633078;0.8627530428633078;0.8627530428633078
2.75;0.9671083426208624;0.9671083426208624;0.9619111836045733
1.75;0.785907591560771;0.780570418216896;0.7757464746502568
2.0;0.9072367401817144;0.9072367401817144;0.9072367401817144
4.4;0.9322651871058181;0.9322651871058181;0.9475436177158999
3.0;0.9567953232893971;0.9567953232893971;0.9567953232893971
5.0;0.9539224663392358;0.9539224663392358;0.8842548358910892
3.25;0.8819771551429114;0.8819771551429114;0.9352790374791665
3.5;0.9364485744493626;0.942991010945966;0.942991010945966
2.9;0.8920269423173561;0.8920269423173561;0.8920269423173561
2.75;0.963260217414794;0.963260217414794;0.9603518105349635
3.65;0.9779095029068741;0.9779095029068741;0.9806218821980691
3.4;0.9747752736173463;0.9747752736173463;0.9747752736173463
3.25;0.9654154796310419;0.9654154796310419;0.9677202657970252
0.5;0.8153198687000298;0.8153198687000298;0.8153198687000298
4.5;1.0;1.0;0.9657954111392865
4.25;0.9514476925760894;0.9579911731090456;0.9616747977046699
2.75;0.8301909247324042;0.8301909247324042;0.8377693871412347
3.8;0.9676636284549571;0.9676636284549571;0.9676636284549571
3.25;0.7803501792151751;0.7803501792151751;0.8806817382141627
3.0;0.9274491626031093;0.9274491626031093;0.9170294665276076
3.65;0.9781074692560994;0.9791198542508129;0.9809863318176191
4.9;1.0;1.0;0.9705660531742457
0.0;0.6093679274445546;0.6093679274445546;0.5962775965819649
3.25;0.9459474276620625;0.9459474276620625;0.9459474276620625
3.45;0.869815305774513;0.869815305774513;0.869815305774513
4.75;0.9727937023252488;0.9727937023252488;0.9727937023252488
3.4;0.9275582578095011;0.9275582578095011;0.9275582578095011
3.25;0.988638421553099;0.988638421553099;0.9893554880369174
3.25;0.9536811538786316;0.9536811538786316;0.9574133602640664
3.25;0.756381249411229;0.756381249411229;0.756381249411229
1.0;0.7440535622070223;0.7564049013417282;0.7539920449558657
0.0;0.7373816061746528;0.7373816061746528;0.7373816061746528
3.0;0.9688314557674975;0.9688314557674975;0.9688314557674975
3.0;0.9505796595463012;0.9505796595463012;0.9505796595463012
3.25;0.9238956146676388;0.9238956146676388;0.9238956146676388
4.85;0.9856509068960885;0.9856509068960885;0.9383947929407097
3.0;0.9899041291831473;0.9899041291831473;0.9899041291831473
2.25;0.8148616538247839;0.8148616538247839;0.8148616538247839
2.75;0.8191153199848128;0.8191153199848128;0.8706090993840361
4.0;0.9844834029694416;0.9844834029694416;0.9844834029694416
1.0;0.6743176146359111;0.6743176146359111;0.7153142659252352
1.5;0.8545394932474611;0.8545394932474611;0.8545394932474611
3.0;0.9394422982681739;0.9465532259266354;0.9518434389105538
2.4;0.7558244871501454;0.7558244871501454;0.8510210662033798
3.0;0.9003908389308897;0.9003908389308897;0.9079552270803365
1.5;0.6570978119958162;0.6570978119958162;0.5893667964427017
3.0;0.9731479564546002;0.9731479564546002;0.9702316192108938
2.5;0.9320931660081142;0.9320931660081142;0.9320931660081142
5.0;1.0;1.0;1.0
3.25;0.9504220066118217;0.960664782360709;0.960664782360709
4.9;0.876299608334419;0.876299608334419;0.876299608334419
4.35;0.9881749859059329;0.9881749859059329;0.9900128841188317
3.0;0.9224419851608393;0.9224419851608393;0.9318865658413273
3.25;0.9530391044380865;0.9530391044380865;0.9476618879866885
3.25;0.9369336587928191;0.9369336587928191;0.9407029078413462
4.25;1.0;1.0;0.9657954111392865
3.25;0.9569228130885012;0.9569228130885012;0.9575737713846532
3.95;0.8911667814702011;0.8911667814702011;0.9250487731161139
1.65;0.8538734950876425;0.8538734950876425;0.8538734950876425
3.0;0.9072273971102712;0.9072273971102712;0.9072273971102712
3.45;0.8643032391921659;0.8643032391921659;0.8643032391921659
2.0;0.802209401751167;0.802209401751167;0.8129790210569267
3.5;0.9539905202847871;0.9539905202847871;0.9539905202847871
2.75;0.9810230872955223;0.9810230872955223;0.9810230872955223
4.25;0.9324337106250633;0.9324337106250633;0.9324337106250633
2.5;0.9024656229436034;0.9024656229436034;0.9024656229436034
2.75;0.8764453777995764;0.8764453777995764;0.8764453777995764
3.0;0.8858650726636724;0.8983986120507033;0.9081191072643306
3.0;0.943933771552253;0.943933771552253;0.943933771552253
2.75;0.8497954380150768;0.8497954380150768;0.915162328567963
3.9;0.9923339219777452;0.9923339219777452;0.9923339219777452
3.25;0.8340941975814877;0.8340941975814877;0.8340941975814877
3.9;0.9665959682831479;0.9665959682831479;0.9644533224112205
3.0;0.9516772688017425;0.9516772688017425;0.9536068727158286
1.0;0.7240334631260532;0.7240334631260532;0.7240334631260532
3.0;0.9175226876328565;0.9175226876328565;0.9175226876328565
3.25;0.859344103656418;0.859344103656418;0.9052959870702457
1.5;0.892234602396356;0.8602968986524925;0.892234602396356
3.9;0.9940717846304353;0.9940717846304353;0.9950911317773398
1.75;0.9226097579985683;0.9226097579985683;0.9226097579985683
3.0;0.9398450036378925;0.9375129591902795;0.930652631819102
3.0;0.8935670826906484;0.8935670826906484;0.8935670826906484
4.25;0.9951316538576971;0.9951316538576971;0.9951316538576971
2.0;0.7928521275850035;0.7928521275850035;0.7928521275850035
3.9;0.8339538261380398;0.8339538261380398;0.8283301125550153
4.75;0.9950043867475631;0.9950043867475631;0.9901000104781005
3.25;0.9507043433116358;0.9496289923566275;0.9496289923566275
3.5;0.7508357964427342;0.7399179851812926;0.7399179851812926
3.75;0.9401159925990064;0.9401159925990064;0.9631576028012553
3.75;0.9767892972265757;0.9767892972265757;0.9751908132198691
3.4;0.9274254213894949;0.9274254213894949;0.9274254213894949
3.15;0.8922409078316733;0.8922409078316733;0.8922409078316733
3.4;0.8499615602397332;0.8499615602397332;0.8499615602397332
3.0;0.8654889024283968;0.8654889024283968;0.8654889024283968
1.0;0.7813203181265939;0.7813203181265939;0.7813203181265939
3.5;0.9459835525270092;0.9459835525270092;0.9459835525270092
3.25;0.9465943050919997;0.9465943050919997;0.9465943050919997
2.0;0.6887683870352453;0.6887683870352453;0.7047976018662782
2.5;0.9326953136964298;0.9326953136964298;0.9393155376882357
2.9;0.9392327808814211;0.9392327808814211;0.9392327808814211
1.75;0.7668931823398214;0.7668931823398214;0.7668931823398214
2.9;0.8727316522246018;0.8727316522246018;0.8727316522246018
3.25;0.9441293020852277;0.9371111878384751;0.9060771122755258
4.5;0.9558516433306484;0.9558516433306484;0.9450096827872732
3.8;0.9484417514616864;0.9484417514616864;0.9484417514616864
4.5;0.9835151313612486;0.9835151313612486;0.9846154701905566
3.7;0.9216465005532648;0.9216465005532648;0.9216465005532648
3.0;0.9000608622126817;0.8971999185030036;0.9106263145148598
3.85;0.9582072555284341;0.9582072555284341;0.9582072555284341
0.5;0.8445650816804761;0.8445650816804761;0.8445650816804761
4.2;0.9807157625902779;0.9831286540728902;0.9849178028596175
4.4;0.9596134969716605;0.9596134969716605;0.9596134969716605
2.5;0.8399023115613644;0.8399023115613644;0.885924437772741
4.25;0.9630791728659228;0.9630791728659228;0.9630791728659228
3.25;0.9797798743904519;0.9825541415202291;0.9587716589202654
3.0;0.9323858635341815;0.9323858635341815;0.9382828154975024
5.0;0.9678648892171986;0.9678648892171986;0.9678648892171986
4.0;0.9895376836634999;0.9895376836634999;0.9900468557255507
4.0;0.9557761790548447;0.9557761790548447;0.9557761790548447
0.0;0.554002395042574;0.554002395042574;0.554002395042574
3.75;0.8174540327896083;0.8174540327896083;0.8174540327896083
4.75;0.9549200828691965;0.9549200828691965;0.9671737726329278
3.65;0.9761729864880353;0.9761729864880353;0.967808020988886
2.75;0.8719951095231353;0.8719951095231353;0.8576349158616918
4.2;0.9694578312444739;0.9694578312444739;0.9694578312444739
2.5;0.9314186677623499;0.9271342819674502;0.9333847318782651
2.5;0.9503369761878898;0.9503369761878898;0.9297115691947004
3.25;0.9887971368004348;0.9887971368004348;0.9894261835770715
2.0;0.741574469822991;0.741574469822991;0.741574469822991
4.35;0.9540237282591132;0.9540237282591132;0.9540237282591132
4.0;0.9743730660602357;0.9743730660602357;0.9771506619038978
0.0;0.7426348633103034;0.7426348633103034;0.6897634818530457
3.25;0.950193220960609;0.9531069741065651;0.9603946021465078
4.2;0.9828594832052636;0.9828594832052636;0.9828594832052636
0.0;0.5188130980601606;0.5893632698286423;0.5893632698286423
3.85;0.9582938427239253;0.9582938427239253;0.9582938427239253
2.75;0.8160315414976794;0.8160315414976794;0.8160315414976794
3.0;0.9414139313750809;0.9414139313750809;0.9430059540675984
3.25;0.9511825711790809;0.9511825711790809;0.9511825711790809
3.25;0.8555082980626566;0.8555082980626566;0.8555082980626566
2.5;0.865102340956588;0.865102340956588;0.865102340956588
3.65;0.967598314223153;0.967598314223153;0.967598314223153
4.4;0.9829910123680776;0.9829910123680776;0.9829910123680776
4.0;0.7847680973437673;0.7847680973437673;0.7800747960759299
4.2;0.9744907261725735;0.9744907261725735;0.9744907261725735
4.4;0.9087242176344581;0.9087242176344581;0.9097313738738834
3.9;0.9776492039112412;0.9776492039112412;0.9776492039112412
4.9;0.9842413198957266;0.9842413198957266;0.9842413198957266
4.5;0.9845783273777333;0.9845783273777333;0.9845783273777333
4.25;0.9579940719428017;0.9579940719428017;0.9579940719428017
2.5;0.9378051803115351;0.9378051803115351;0.9405881567256511
4.5;0.9575156449118416;0.9575156449118416;0.9575156449118416
4.35;0.9881006693336587;0.9881006693336587;0.9923394975103326
3.25;0.9816364724929921;0.9816364724929921;0.9816364724929921
1.0;0.7812856782165286;0.7812856782165286;0.7813741289420963
2.5;0.8399625778994546;0.8399625778994546;0.8101670437194292
3.4;0.8703288296604738;0.8703288296604738;0.9259789200748709
2.9;0.9409003994328626;0.9409003994328626;0.9409003994328626
4.05;0.9985422025520035;0.9988374969808395;0.9979479660098357
3.45;0.8920313717665865;0.8920313717665865;0.8920313717665865
0.0;0.871544129707119;0.8415911613340611;0.8415911613340611
3.0;0.9206592558512334;0.9206592558512334;0.8989857467942575
3.0;0.9291784734472097;0.9291784734472097;0.9291784734472097
3.25;0.8400055393717512;0.8400055393717512;0.8554374893201034
3.25;0.9150880825535928;0.9150880825535928;0.9150880825535928
3.0;0.9878618451187328;0.9791690983076181;0.9791690983076181
4.9;0.9665948397622581;0.9665948397622581;0.9678368841613386
3.0;0.9714682538213981;0.9714682538213981;0.9714682538213981
0.75;0.8143657142005483;0.8143657142005483;0.8143657142005483
3.4;0.9677108979919107;0.9711404519701272;0.9711404519701272
2.5;0.9854769024561076;0.9854769024561076;0.9854769024561076
2.75;0.8357367846605882;0.850298548616322;0.850298548616322
3.95;0.9704691213451234;0.9704691213451234;0.9704691213451234
3.8;0.9581663611363571;0.9581663611363571;0.9581663611363571
3.8;0.9807410344225413;0.9807410344225413;0.981351434338195
3.5;0.8767109144818751;0.893288223598443;0.893288223598443
3.0;0.9365390819674692;0.9365390819674692;0.9378730766749894
2.75;0.8658499324466966;0.8658499324466966;0.8415391452962255
3.25;0.9309280907167148;0.9309280907167148;0.942342805881401
3.45;0.9930329205834981;0.9930329205834981;0.9853940499823358
3.25;0.9813879068552723;0.9813879068552723;0.9839282753635321
3.75;0.951517928365014;0.951517928365014;0.9540478744133414
3.25;0.974443271298305;0.974443271298305;0.9755755145443188
2.5;0.9186509359400447;0.9186509359400447;0.9186509359400447
3.8;0.9680674761648737;0.9680674761648737;0.9702487631370224
3.0;0.9641462801945067;0.9641462801945067;0.9616184791811397
3.0;0.9121143629863375;0.9121143629863375;0.9121143629863375
3.0;0.7355383791183611;0.7355383791183611;0.7355383791183611
2.5;0.9048583624947579;0.9048583624947579;0.9048583624947579
0.0;0.6620320235337334;0.6620320235337334;0.6620320235337334
3.25;0.9815114703054272;0.9815114703054272;0.9826083398814268
2.9;0.9353570314137493;0.9353570314137493;0.9353570314137493
0.0;0.8057548318710562;0.8057548318710562;0.8057548318710562
3.45;0.9381599526373579;0.9381599526373579;0.9381599526373579
3.5;0.981290186527007;0.981290186527007;0.981290186527007
1.5;0.7173689487201886;0.7173689487201886;0.7173689487201886
2.25;0.8757960715138097;0.8757960715138097;0.8757960715138097
4.9;0.9832584709008221;0.9832584709008221;0.9445879098961363
3.25;0.9619261493448151;0.9619261493448151;0.9619261493448151
4.25;0.9849494299247593;0.9849494299247593;0.9849494299247593
2.9;0.7836226524055938;0.7836226524055938;0.7836226524055938
0.5;0.8985961769797918;0.8985961769797918;0.8985961769797918
2.25;0.7912476088848979;0.7912476088848979;0.7912476088848979
4.5;0.9029088599477215;0.9029088599477215;0.8959134340667847
4.25;0.9466981075212877;0.9466981075212877;0.9466981075212877
4.9;0.9574100509949314;0.9574100509949314;0.9436729130553201
3.25;0.9979333453394464;0.9979333453394464;0.9979333453394464
4.5;0.9225184749865347;0.9225184749865347;0.9391594527491307
3.45;0.8655841595936133;0.8655841595936133;0.8779844027897619
2.75;0.9102568706304696;0.9102568706304696;0.9085587088555866
3.75;0.9417375344662052;0.9417375344662052;0.9417375344662052
4.2;0.9494209005696758;0.9494209005696758;0.9494209005696758
4.2;0.9224523393821112;0.9224523393821112;0.9224523393821112
1.5;0.8407727847468185;0.8407727847468185;0.8407727847468185
1.0;0.9114983485061217;0.9114983485061217;0.9114983485061217
3.25;0.8998029681041789;0.8998029681041789;0.8998029681041789
3.5;0.9848856902210821;0.9945292931774988;0.9945292931774988
3.45;0.9517829496620687;0.9459749454930735;0.9380288873270849
3.0;0.9044125573227079;0.9044125573227079;0.9044125573227079
2.75;0.666494539971306;0.666494539971306;0.666494539971306
3.0;0.693973782240638;0.693973782240638;0.693973782240638
1.0;0.7321547488768064;0.7321547488768064;0.7321547488768064
3.0;0.9322001456397526;0.9322001456397526;0.9322001456397526
