Human;PubMed-and-PMC-w2v__tok-whitespace_lc_sw-nonestopwords_cf-none_ner-none_Min;PubMed-and-PMC-w2v__tok-whitespace_lc_sw-nonestopwords_cf-biosses_ner-none_Min;PubMed-and-PMC-w2v__tok-whitespace_lc_sw-nonestopwords_cf-blagec2019_ner-none_Min;PubMed-and-PMC-w2v__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Min
3.5;0.9624059029006194;0.9802852126525469;0.9814795811072606;0.9802852126525469
3.25;0.9845008459580569;0.9863370212976676;0.9844176282945116;0.9863370212976676
1.5;0.9398981852982637;0.9375663184858652;0.9376112596305024;0.9329063338128883
4.2;0.9196448445690831;0.9028592377893914;0.9028592377893914;0.9028592377893914
5.0;0.9605645086018092;0.989403452427448;0.989403452427448;0.989403452427448
3.0;0.9246275833148031;0.9348286120891188;0.9348286120891188;0.9348286120891188
3.0;0.9073236748668793;0.9576468215076479;0.9576468215076479;0.9576468215076479
5.0;0.9959900540420389;0.9968866244232586;0.9968866244232586;0.9968866244232586
0.0;0.8554946757589807;0.8725997297866385;0.8725997297866385;0.8725997297866385
3.5;0.9476447147355391;0.9526543596182175;0.9526543596182175;0.9526543596182175
3.75;0.9281859879443741;0.9626155443375947;0.9626155443375947;0.9626155443375947
4.5;0.9758526273515946;0.9789826742867628;0.9789826742867628;0.9789826742867628
3.7;0.9832150272481263;0.9874589447350819;0.9874589447350819;0.9874589447350819
3.25;0.922899475617223;0.9366024130059242;0.9366024130059242;0.9366024130059242
4.25;0.9903790089307029;0.9927362710722698;0.9927362710722698;0.9927362710722698
2.0;0.9059464647602888;0.9048691544836324;0.9048691544836324;0.9048691544836324
4.0;0.9794276249021044;0.9771558387665701;0.9826079894598987;0.9689632665479088
3.75;0.9510001143447262;0.9701211344486971;0.9701211344486971;0.9701211344486971
3.5;0.990318670302724;0.9981281667751245;0.9978565583734345;0.9981281667751245
3.0;0.9573834291117755;0.9726520578307926;0.9751248093327439;0.9726520578307926
4.95;0.9741395812320484;0.967196290978611;0.967196290978611;0.967196290978611
4.0;0.9622529983136331;0.9830490047901494;0.9830490047901494;0.9830490047901494
4.0;0.9741198793216723;0.9894973863262572;0.9894973863262572;0.9894973863262572
4.9;0.9627196394200006;0.9952460064623304;0.9952460064623304;0.9952460064623304
4.9;0.9496547544686956;0.9628302643292534;0.9628302643292534;0.9628302643292534
3.7;0.997102543105058;0.9976417098895357;0.99750436036562;0.9962429863120049
4.0;0.9500525190590583;0.9439529309402921;0.9439529309402921;0.9439529309402921
3.25;0.906221446448044;0.9037387102319897;0.9037387102319897;0.9037387102319897
3.0;0.9860714312424828;0.993266720158678;0.9909481896059832;0.9946950861715278
2.25;0.9326306694773493;0.9497271639439537;0.9528477641504843;0.9497271639439537
3.0;0.9637381198469911;0.9762607490070034;0.9762607490070034;0.9834700779197006
4.0;0.9313573420277552;0.9007114938237352;0.9007114938237352;0.9007114938237352
3.4;0.9195868005398649;0.9191673865587465;0.9191673865587465;0.9191673865587465
2.9;0.8815648899155962;0.8759097309030883;0.8759097309030883;0.8759097309030883
3.25;0.9813896669966682;0.9796182805990179;0.9793741448250993;0.9796182805990179
2.5;0.9484292516290499;0.933235717619651;0.933235717619651;0.933235717619651
3.7;0.9780748215423235;0.9721111733883792;0.978440009119027;0.9741269481741136
3.25;0.9846958031119857;0.9917675339524289;0.9917005034783832;0.9917675339524289
0.5;0.855974589065475;0.8541678129067404;0.8541678129067404;0.8541678129067404
2.75;0.952495609255077;0.968655880812257;0.9609802375909743;0.968655880812257
4.0;0.9544106341721352;0.9406455566027461;0.9406455566027461;0.9385108477421051
1.75;0.9267989275482454;0.9474956845429257;0.9474956845429257;0.9474956845429257
4.0;0.9567874408040692;0.9974696323283064;0.9974696323283064;0.9974696323283064
3.45;0.949360260551789;0.9689108765002238;0.9689108765002238;0.9689108765002238
3.4;0.9970755907720188;0.9921538668979653;0.9921538668979653;0.9921538668979653
3.0;0.9605278294028851;0.9644965772198905;0.962756675190248;0.9644965772198905
4.25;0.9703312310597585;0.970157349568909;0.970157349568909;0.9703324710635624
3.0;0.9629509364152451;0.9718773175434937;0.9718773175434937;0.9718773175434937
3.0;0.9652421879783379;0.9580090770167734;0.9579160186883736;0.9614751741807186
3.5;0.954560667551182;0.9525577848631447;0.9525577848631447;0.9525577848631447
3.25;0.9809531494806438;0.9780298028810203;0.9780298028810203;0.9780298028810203
3.45;0.9543020483253024;0.9817458582513315;0.9817458582513315;0.9817458582513315
4.6;0.925086814953053;0.945952397481479;0.945952397481479;0.945952397481479
4.25;0.9392077358867823;0.9704140250426034;0.9704140250426034;0.9704140250426034
1.5;0.8666147592411334;0.8901404577157762;0.8854140726532308;0.8849521230087726
2.5;0.9226991656346955;0.9463288248556583;0.9448124312230346;0.9463288248556583
4.75;0.9866282817924429;0.987979773947712;0.987979773947712;0.987979773947712
4.4;0.9693468333902266;0.9929690050412467;0.9929690050412467;0.9929690050412467
0.0;0.8375355579677852;0.8246623585848613;0.8246623585848613;0.8246623585848613
3.25;0.9367460481649299;0.9308058651446134;0.9308058651446134;0.9308058651446134
0.5;0.927180481077257;0.9543422875220587;0.9543422875220587;0.9543422875220587
3.4;0.9613457601211018;0.9802790854293069;0.9802790854293069;0.9802790854293069
3.25;0.9916126225375967;0.994667703497729;0.9943598490739741;0.9952414955248824
3.25;0.928345931778292;0.9282086246978365;0.9282086246978365;0.9282086246978365
3.0;0.8075082058329135;0.8120694751469473;0.8120694751469473;0.8120694751469473
3.25;0.9071003203958917;0.9238962204069151;0.9238962204069151;0.9238962204069151
1.5;0.9441432012449825;0.9386597581455455;0.9386597581455455;0.9383357414881434
3.2;0.9301651718943897;0.9563811809320959;0.9563811809320959;0.9563811809320959
0.0;0.8726552533068762;0.8495370816318083;0.8495370816318083;0.8696051087747049
3.0;0.8970929266238717;0.9248463192517405;0.9248463192517405;0.9248463192517405
3.4;0.9776086560307976;0.9800096194771368;0.9800096194771368;0.9798520687855122
3.25;0.9457035887861588;0.9601161792861173;0.955287276625289;0.9616138320511529
3.5;0.9929311078947528;0.9765557546826864;0.9765557546826864;0.9765557546826864
1.5;0.8708630260643612;0.8904347635048514;0.8904347635048514;0.891676469994152
3.0;0.9343890272491615;0.9681642710457;0.945931638648665;0.9703366340490172
4.9;0.9824921251163042;0.9782020732128353;0.9782020732128353;0.9782020732128353
3.45;0.952096865922594;0.947324477429052;0.947324477429052;0.947324477429052
4.25;0.9506751123826961;0.9648317065390573;0.9648317065390573;0.9648317065390573
4.5;0.9823147837867122;0.9872185348229721;0.9872185348229721;0.9861278521643442
3.0;0.9659023390440133;0.9720884901664439;0.9646380075854268;0.9720884901664439
3.5;0.8327438013286522;0.8497093057078109;0.8497093057078109;0.8497093057078109
2.25;0.8734588102518372;0.895348087265609;0.895348087265609;0.895348087265609
4.25;0.9023721579423415;0.942511025346487;0.942511025346487;0.942511025346487
3.4;0.9785322476784887;0.9785209816925167;0.9785209816925167;0.9870063286852534
3.75;0.9964132636400875;0.9978458742030775;0.9978458742030775;0.9978458742030775
4.25;0.9948254731542597;0.9928372450874545;0.9931351874628398;0.9919904534745011
3.25;0.9801141926804094;0.9897510554521636;0.9897510554521636;0.988661022413971
3.25;0.9334581021982019;0.9425748055493833;0.9434376005928845;0.9425748055493833
3.65;0.9871667446201442;0.9773288678641902;0.9773288678641902;0.9773288678641902
2.75;0.8505534950958805;0.8706684156844877;0.8706684156844877;0.8706684156844877
1.5;0.9158960730125989;0.9105628848690234;0.9105628848690234;0.9105628848690234
3.0;0.9497358606977628;0.9674841554192161;0.9652511172082087;0.9674841554192161
4.25;0.9562732265893975;0.9560709091519556;0.9560709091519556;0.9560709091519556
3.5;0.9426844060917539;0.9510207414137057;0.9510207414137057;0.9562215171971463
3.0;0.9544440352390622;0.9500014672457598;0.9500014672457598;0.9500014672457598
2.0;0.9449930317684044;0.9512488628089597;0.9512488628089597;0.9512488628089597
2.5;0.8928376894335154;0.8795510109170092;0.8795510109170092;0.8795510109170092
0.0;0.9093458583401643;0.9085114651866357;0.9085114651866357;0.9085114651866357
0.0;0.9067000912110009;0.9088307920631892;0.9088307920631892;0.9088307920631892
4.0;0.9483490486286208;0.9683945154997038;0.9683945154997038;0.9683945154997038
3.35;0.9280912689983991;0.956394676645295;0.956394676645295;0.956394676645295
4.25;0.9414250453009327;0.9801202300436489;0.9801202300436489;0.9801202300436489
4.25;0.9532284520656614;0.958372145388635;0.958372145388635;0.958372145388635
3.45;0.98850663386568;0.9809150552874606;0.9806732551427172;0.9785948709565773
4.25;0.9533973628099957;0.9846109514354172;0.9846109514354172;0.9927362710722698
3.0;0.9727881512408;0.9782525586624622;0.9793667893122375;0.9808050312344107
3.45;0.7928663952656584;0.8797669063278039;0.8797669063278039;0.8797823461663092
0.0;0.9018662911495899;0.9006310785099604;0.9006310785099604;0.9006310785099604
4.2;0.9482755227693325;0.9569709156871561;0.9569709156871561;0.9569709156871561
0.0;0.8593703922866767;0.857031819195741;0.857031819195741;0.857031819195741
3.0;0.9500875007996001;0.9706059665690622;0.9706059665690622;0.9706059665690622
4.75;0.9740920131534676;0.9779653571045474;0.9779653571045474;0.9782032339683507
3.25;0.9636849493034079;0.9716074349601438;0.9711387145786488;0.9716074349601438
3.25;0.9776065438023129;0.9805483979517196;0.9805483979517196;0.9805483979517196
3.65;0.9617316886716073;0.9766041070332937;0.9766041070332937;0.9758649354304824
3.5;0.99010543835892;0.9897521759557102;0.9897521759557102;0.9897521759557102
3.0;0.9751620700413255;0.9796988070171669;0.9796988070171669;0.9796988070171669
3.25;0.9636668040883212;0.9356435162141982;0.9356435162141982;0.9356435162141982
3.0;0.9164151259440575;0.9232245675620037;0.9232383005088552;0.9232245675620037
3.4;0.9811527920264292;0.9879478641849984;0.9868472827404927;0.9879478641849984
3.25;0.8879486253416532;0.8851604057681031;0.8853303774093341;0.8863263310309324
4.25;0.9757091673703658;0.9804465765535815;0.9804465765535815;0.9786768753575859
3.4;0.972425481863634;0.9231674380275833;0.9231674380275833;0.9231674380275833
3.0;0.9794671429171665;0.9785205685651946;0.9785205685651946;0.9785205685651946
4.75;0.9950701029957525;0.997647346765842;0.997364943902236;0.9975042199705318
5.0;0.9940909895973082;0.9970022971270778;0.9970022971270778;0.9969929013153929
4.5;0.9550325814817279;0.9602976064297004;0.9602976064297004;0.9606165619136275
3.0;0.9565529955288652;0.9657550467741839;0.9659733633967781;0.9657550467741839
4.2;0.9876302797167986;0.9776969389282107;0.9776969389282107;0.9784799191080068
3.25;0.9395850296852781;0.9673215730028478;0.9673564132529704;0.9673215730028478
4.25;0.9589779995014003;0.9772617593425977;0.9772617593425977;0.9772617593425977
0.5;0.8546611326558888;0.8549156623838883;0.8549156623838883;0.8549156623838883
3.95;0.9714411307488855;0.9642470569084806;0.9624005711284308;0.9628781653899342
3.95;0.9959726565680341;0.9990155476375935;0.998307249767194;0.9996644526052011
1.75;0.9330053844159706;0.9267800141841913;0.9267800141841913;0.9267800141841913
3.95;0.9091226329358155;0.9223459252711876;0.9223459252711876;0.9223459252711876
4.25;0.9871717597184069;0.9615409459897383;0.9615409459897383;0.9615409459897383
3.25;0.9344775807467552;0.9604519519022867;0.9604519519022867;0.9604519519022867
4.2;0.9383974393641926;0.9265242757861666;0.9265242757861666;0.9270246604777246
2.95;0.8984156731731406;0.9209904993827175;0.9209904993827175;0.9209904993827175
3.0;0.9660596655855753;0.9636195410410341;0.9636195410410341;0.9624904566720097
3.25;0.8627623851839527;0.9094144509178743;0.8831122641481702;0.9094144509178743
0.0;0.8622741218150693;0.8610511004778492;0.8610511004778492;0.8590639056398226
4.9;0.9937190223547095;0.9955571310099982;0.9955571310099982;0.9955571310099982
2.9;0.9333875350174586;0.9315519671964485;0.9415269593681069;0.9315519671964485
2.0;0.8628618603004705;0.8722347946581007;0.8716922732229114;0.8716922732229114
1.75;0.8779320015491198;0.8917251136601773;0.8842286886302549;0.8820746737300513
3.65;0.9993718350997722;0.9842181663550932;0.9842181663550932;0.9842181663550932
2.5;0.9305744786838248;0.9323364614119619;0.9312436993970352;0.9323364614119619
0.0;0.8108842720899958;0.8304180282166553;0.8304180282166553;0.8067553235488909
3.0;0.8992808390999069;0.9261142362486922;0.9261142362486922;0.9233168716108958
5.0;0.9934213045115473;0.9956206812155328;0.9956206812155328;0.9956206812155328
2.25;0.954092795918402;0.9632480447821924;0.9550354558342385;0.9632480447821924
2.5;0.9542427343939325;0.9596437395673575;0.9596437395673575;0.9596437395673575
3.0;0.9764587514520332;0.9794681247637435;0.9756722196383584;0.9802218534590684
2.5;0.9375347308197018;0.9259002276410244;0.9259002276410244;0.9259002276410244
4.5;0.969016795072421;0.9638869391184159;0.9638869391184159;0.9696055412301258
3.45;0.9658574925179024;0.9743397308925278;0.9743397308925278;0.9743397308925278
4.2;0.9769395875715969;0.9863911786380791;0.9863911786380791;0.9850037595249627
3.95;0.9818696292726766;0.975752427698667;0.975752427698667;0.9768118474212747
4.4;1.0000000000000002;0.9946079918190598;0.9946079918190598;0.9946079918190598
4.15;0.9977315153982852;0.9959785492904379;0.9959785492904379;0.9959785492904379
3.25;0.9415334193257109;0.9369732081683628;0.9374548523561905;0.9369732081683628
0.5;0.9211903505553238;0.9209562546759192;0.9209562546759192;0.9209562546759192
4.15;0.9763741774549058;0.9948736996184755;0.9948736996184755;0.9948736996184755
3.25;0.8721106815101011;0.9025586956534224;0.9025586956534224;0.9025586956534224
3.4;0.9769313952621027;0.9658145195633043;0.9658145195633043;0.9658145195633043
2.75;0.9267155170359632;0.9286236273336762;0.9307063252854089;0.9286236273336762
4.85;0.9658072407698051;0.9725789206951874;0.9725789206951874;0.9725789206951874
1.0;0.9116096457050138;0.9437445527003555;0.9320991570365077;0.9437445527003555
4.25;0.9524110184391896;0.9956983424607905;0.9956983424607905;0.9956983424607905
1.25;0.8468628229204832;0.846914431920872;0.846914431920872;0.846914431920872
2.75;0.886383766220934;0.9330369754091533;0.9330369754091533;0.9330369754091533
3.15;0.9594259960815884;0.9747426931625666;0.9747426931625666;0.981864890972816
5.0;0.9858199935082305;0.9825539316112222;0.9825539316112222;0.9825539316112222
0.0;0.9090448359148979;0.9170661625151421;0.9170661625151421;0.9170661625151421
3.4;0.9831230940762238;0.9851805071979242;0.9851805071979242;0.9851805071979242
2.75;0.9223791154969398;0.9314151945817506;0.9297622284231303;0.9314151945817506
3.2;0.9219175438904571;0.9083028405746605;0.9083028405746605;0.9083028405746605
5.0;0.9894641500795273;0.9856852482537375;0.9866892045536371;0.9844098507237847
3.5;0.9594989383086536;0.9788279961423068;0.9788279961423068;0.9788279961423068
3.0;0.8407158924955367;0.8716332678161325;0.8716332678161325;0.8716332678161325
3.15;0.9631817174862198;0.9517814639078707;0.9517814639078707;0.9517814639078707
4.25;0.9980995437542172;0.9812051460071507;0.9812051460071507;0.9812051460071507
2.7;0.9390317093023091;0.9717760491303857;0.958582283067612;0.9734487560978903
4.75;0.9992597251064588;0.9992076834413588;0.9992076834413588;0.9992076834413588
3.5;0.9035659818987269;0.9307782367948013;0.9307782367948013;0.9307782367948013
0.0;0.8273697129819486;0.8295139455988098;0.8295139455988098;0.8295139455988098
4.0;0.9518346083562527;0.967325343363099;0.9673609999530159;0.967325343363099
3.25;0.980715868628358;0.9830331426826757;0.984172976991047;0.9830331426826757
4.75;0.9998537453663385;1.0000000000000004;1.0000000000000004;1.0000000000000004
0.5;0.878291482643927;0.9024407523726535;0.9024407523726535;0.9024407523726535
3.5;0.902874879246877;0.9196343077630987;0.9196343077630987;0.9196343077630987
3.25;0.9385812777089263;0.9114903676872073;0.9114903676872073;0.9224712232325801
2.25;0.9355982347330887;0.9435805664215278;0.9435805664215278;0.9435805664215278
4.2;0.970411484062571;0.9722478844793415;0.9738313490697836;0.9722478844793415
3.75;0.9491575468009161;0.95583656150542;0.95583656150542;0.9505277973061917
3.7;0.9647039867910441;0.9814548600852941;0.9814548600852941;0.9814548600852941
3.25;0.9941173404192908;0.9938177957704274;0.9938177957704274;0.9932904463877121
3.45;0.9542342879815849;0.9353408882506804;0.9353408882506804;0.9353408882506804
4.9;0.9889775251770231;0.9932394130326364;0.9932394130326364;0.9932394130326364
4.75;0.9996686957565915;0.9996778663636401;0.9996770962125932;0.9996526829817917
4.9;0.9699495247416967;0.9868943192006637;0.9868943192006637;0.9868943192006637
0.5;0.8663635462608473;0.9058714306463587;0.9014518246180907;0.9046585120473626
4.25;0.9961221102522428;0.9957559245327485;0.9957559245327485;0.9957559245327485
3.75;0.9762891992758215;0.9793813917590004;0.9793924450509817;0.9871813413963829
3.45;0.9871530061012752;0.975092783047631;0.975092783047631;0.975092783047631
3.95;0.7766714334122926;0.9330299845157756;0.905504604073869;0.9330299845157756
2.95;0.9014421340982421;0.90651513080101;0.9069874565374825;0.90651513080101
4.0;0.964322146946484;0.9428599235541505;0.9428599235541505;0.9434759015387679
3.25;0.952731830984275;0.965475354899465;0.965475354899465;0.965475354899465
0.0;0.9263299720717714;0.9280967856483049;0.9280967856483049;0.9280967856483049
3.25;0.9458406574746598;0.9589164773966691;0.9589164773966691;0.9589164773966691
0.0;0.9076680790011434;0.9117666273227549;0.9117666273227549;0.9115744858133034
2.75;0.9263492107776258;0.9241985565745648;0.9241985565745648;0.9241985565745648
4.25;0.986612766806472;0.9817362499218967;0.9817362499218967;0.9817362499218967
3.85;0.9991842518989292;0.9994903799436644;0.9994176547903693;0.9994787896060225
3.5;0.9702175810859712;0.9310175467351078;0.9611744914891152;0.9423919110013397
3.25;0.9837051037220856;0.9868861452271167;0.9891866048311118;0.9868861452271167
3.55;0.9764335389130903;0.9766542962074644;0.9766542962074644;0.9851716814590167
3.25;0.9523020032207773;0.9810045211679228;0.9810045211679228;0.9810045211679228
3.25;0.9539877532333566;0.9496866638393284;0.9591435952356925;0.9550939579775592
4.0;0.9187508255676011;0.9095870927667062;0.9429027968322081;0.9095870927667062
3.4;0.9822557010138803;0.9812726488211523;0.9812726488211523;0.9812726488211523
0.0;0.8891853705633156;0.8844731676295396;0.8844731676295396;0.8844731676295396
3.5;0.9130734524330938;0.913094669785378;0.913094669785378;0.913094669785378
1.0;0.9127906360654061;0.9546370491588101;0.9546370491588101;0.9539248971887954
3.45;0.9460025249520518;0.9790163154241069;0.9790163154241069;0.9790163154241069
0.0;0.8888921060763343;0.8728221773985702;0.8728221773985702;0.8728221773985702
3.25;0.9777953830450534;0.9801856080172212;0.9801856080172212;0.9856900886946527
5.0;0.9805342523117583;0.9929053402061568;0.9929053402061568;0.9929053402061568
3.25;0.9394670847665082;0.9758318962706048;0.9758318962706048;0.9758318962706048
3.4;0.9671131260382747;0.9806812927974294;0.9806812927974294;0.9806812927974294
4.25;0.9703838472427857;0.9764990414580363;0.9774248961009316;0.979460274102092
3.45;0.9676974963149831;0.9679700447858204;0.9680641843952977;0.9737726314773667
4.25;0.9618392619399576;0.9546790405067926;0.9546790405067926;0.9546790405067926
4.0;0.9245888445131517;0.9306675132540292;0.9306675132540292;0.9306675132540292
3.0;0.9088845236901497;0.9572547501572367;0.9610093815180805;0.9628562223053523
0.5;0.9279405586855207;0.9304881680107698;0.9304881680107698;0.932892041305847
3.75;0.9457714211695007;0.9608737143455729;0.9604389260363946;0.9608737143455729
3.25;0.9659926450901499;0.9459316936932072;0.9459316936932072;0.9459316936932072
3.5;0.9516549065783949;0.9613297245949294;0.9561399329177634;0.95610583452712
5.0;0.9311933172640715;0.9556044710170813;0.9556044710170813;0.9556044710170813
3.75;0.974296001011827;0.9778877647478904;0.9778877647478904;0.9880416634195189
2.5;0.954885076232083;0.9673265453598027;0.9571843482629233;0.9673265453598027
1.0;0.9463221451279444;0.9196032859161997;0.9196032859161997;0.9196032859161997
3.0;0.9869066095024014;0.9897811781187424;0.9901887845081284;0.9897811781187424
3.25;0.9640921730816792;0.9683466335094745;0.9683466335094745;0.9683466335094745
0.0;0.8912918461754747;0.8957020156261413;0.8957020156261413;0.8957020156261413
3.65;0.9980356621220828;0.9961213261277613;0.9960311732696899;0.993299656482655
4.4;0.9611837260156548;0.9572595798062469;0.9572595798062469;0.9572595798062469
3.25;0.9799135458342778;0.9859542846449996;0.981992767761143;0.9859542846449996
4.45;0.9914049644386685;0.987290124574095;0.987290124574095;0.987151304451518
3.4;0.9215637291192271;0.9462338838949254;0.9462338838949254;0.9462338838949254
0.0;0.9042357132238665;0.8963908418953478;0.8963908418953478;0.8963908418953478
3.0;0.9690326106043748;0.9877696781426906;0.9877696781426906;0.9877696781426906
1.25;0.9047690764855572;0.9028567792446879;0.9028567792446879;0.9028567792446879
4.0;0.9931490928278175;0.968746970805747;0.968746970805747;0.9666157804904868
4.15;0.9586763377151666;0.9921501744417195;0.9921501744417195;0.9921501744417195
3.5;0.9093593071647808;0.9117211945094988;0.9119642796140378;0.9117211945094988
2.75;0.9679320071813171;0.9799662429354747;0.9799662429354747;0.9799662429354747
4.75;0.9578393611061575;0.9668682612179752;0.9668682612179752;0.9668682612179752
5.0;0.9930896978528762;0.999633723627785;0.999633723627785;0.9629868676486265
3.7;0.9982545139947464;0.9318465704280255;0.9318465704280255;0.9318465704280255
0.0;0.8492287203001261;0.8505204229638414;0.8505204229638414;0.8505204229638414
4.4;0.975500120678301;0.9805160689682662;0.9805160689682662;0.9805160689682662
3.2;0.8767327388989961;0.8986993401197477;0.8986993401197477;0.8986993401197477
3.25;0.9281357417158148;0.934069599427517;0.934069599427517;0.9336484647352474
4.85;0.9501414009441661;0.9787157131702646;0.9787157131702646;0.9787157131702646
2.5;0.9534135620971541;0.9592311791845639;0.9592311791845639;0.9592311791845639
2.0;0.9110308496116238;0.9363486546923453;0.9363486546923453;0.9363486546923453
4.25;0.9437197897668621;0.9536561669694511;0.9536561669694511;0.9576318506155694
5.0;0.9871401625965752;0.9933116053041934;0.9933116053041934;0.9933116053041934
3.4;0.9678402594594752;0.9809367118681207;0.9809367118681207;0.9809367118681207
2.65;0.9218265658117625;0.9083936682778465;0.9083936682778465;0.9082340794733293
3.9;0.9680837699765841;0.9667553841831793;0.9706454548942987;0.9641296382324305
5.0;NaN;NaN;NaN;NaN
4.7;0.9970755907720172;0.9929309521680391;0.9929309521680391;0.9929309521680391
1.75;0.8754009008487134;0.888680965347293;0.888680965347293;0.888680965347293
3.0;0.9817600412731303;0.9796649852830288;0.9796649852830288;0.9796649852830288
3.0;0.9718930814168009;0.9685749263285816;0.9667420424027373;0.9667036172173314
3.65;0.9850678439229592;0.976241570974308;0.9759489615565737;0.9709332505532529
2.25;0.9081833810921963;0.9180495482309028;0.9180495482309028;0.9155280985848081
3.25;0.9487780610721293;0.9504986750651564;0.9504986750651564;0.9504986750651564
3.0;0.983315954636364;0.9854003603396319;0.983694164373658;0.9854003603396319
3.7;0.908849799537321;0.9639532954649869;0.9684814484148732;0.9686629877626987
2.0;0.9293674218752528;0.8638938230632778;0.9150891121370794;0.8632545362372986
3.7;0.9825073333691359;0.9873477103794776;0.9873477103794776;0.9873477103794776
3.45;0.9813117726928787;0.985312817645339;0.985312817645339;0.985312817645339
3.25;0.9661534995351966;0.9804930059872581;0.9804930059872581;0.9804930059872581
3.0;0.9199473245760331;0.9323391162818698;0.9323391162818698;0.9323391162818698
4.0;0.9886848244124661;0.9886848244124661;0.9886848244124661;0.9886848244124661
3.25;0.9294200858126404;0.9128779287851113;0.9128779287851113;0.9128779287851113
2.75;0.8727628245897948;0.8811534965436459;0.8811534965436459;0.8792955281645355
2.25;0.8924023799602491;0.9024441217817556;0.9024441217817556;0.9022769515760082
1.75;0.9098880273843472;0.913967678470055;0.913967678470055;0.913967678470055
2.0;0.9526501073298245;0.9646542010729608;0.9574236251133501;0.9646542010729608
0.0;0.8684634265941181;0.873932646454266;0.8702895710792351;0.873932646454266
2.0;0.9308219785106145;0.9315764192194458;0.9315764192194458;0.9315764192194458
3.0;0.9665086354297044;0.9704417143061864;0.9704417143061864;0.9704417143061864
1.25;0.8911050161630658;0.8743962521926868;0.8743962521926868;0.9049747624001712
0.0;0.8908481923333527;0.8950480564371276;0.8952422391620648;0.8950480564371276
3.4;0.971832314583072;0.9846895847892235;0.9846895847892235;0.9846895847892235
3.0;0.8999867829828149;0.8950165541008871;0.8950165541008871;0.8950165541008871
1.25;0.9021005441770381;0.9193199663013506;0.9077440752531076;0.9193199663013506
3.65;0.9970485742804043;0.9929613075944792;0.9929613075944792;0.9934615074914107
3.7;0.9686732974162172;0.9840791122404358;0.9840791122404358;0.9840930441503547
2.0;0.9005990855217566;0.8803699978133676;0.8803699978133676;0.8803046301225909
0.0;0.8776376517256453;0.8710283363451623;0.8710283363451623;0.8710283363451623
4.75;0.9482083160441515;0.9692486919832799;0.9692486919832799;0.9692486919832799
4.5;0.9690779670317292;0.9671201537990666;0.9671201537990666;0.9582791524120399
3.0;0.9837146483420153;0.988565310386052;0.988565310386052;0.9885653103860528
3.0;0.9685088611643343;0.9367844695248376;0.9367844695248376;0.9367844695248376
2.9;0.9791995241202871;0.9663298239115595;0.9663298239115595;0.9663298239115599
4.0;0.9458193770072904;0.9528189601048916;0.9528189601048916;0.9528189601048916
5.0;0.9498711356645778;0.9822061721684912;0.9822061721684912;0.9778160314545677
3.7;0.9732153779250726;0.9703597077203003;0.9703196928056012;0.9771765902402992
4.25;0.9858220403321709;0.9667922726895714;0.9615449654362781;0.9667922726895714
3.95;0.9526691555332845;0.9633122214896584;0.9633122214896584;0.9633122214896584
3.75;0.9924961787708066;0.9938170082639154;0.993590357147326;0.9936066210140287
2.5;0.9177660513860982;0.9251095469086581;0.9251095469086581;0.9242974725728397
3.0;0.9137479369357236;0.9232245675620034;0.923238300508855;0.9232245675620034
5.0;NaN;NaN;NaN;NaN
3.5;0.944472715249792;0.9528357665186729;0.9506725589024562;0.9487286977587409
4.15;0.9264982772248078;0.9153088577542288;0.9153088577542288;0.9153088577542288
1.5;0.8457247832500845;0.8777397065227097;0.8576047855570442;0.8790315523653904
3.4;0.9956227531123943;0.9945015003387607;0.9945015003387607;0.9945015003387607
3.0;0.9749895999391068;0.978225875437001;0.9771884546924078;0.978225875437001
2.0;0.9146121201321225;0.9389218578041941;0.9389218578041948;0.9399146086216325
3.15;0.9001955500930083;0.9066281961540713;0.9066281961540713;0.9066281961540713
4.4;0.9999999999999998;0.9731522507186883;0.9731522507186883;0.9731522507186883
2.25;0.925556639932791;0.9541912511497392;0.9541912511497392;0.9541912511497392
2.9;0.9069760540866322;0.932221958103299;0.9286720129044728;0.932221958103299
2.75;0.9592731497562516;0.9761151506181803;0.9761151506181803;0.9829686106679033
1.75;0.9259943146286741;0.8936136939690736;0.8936136939690736;0.8881041898352847
2.0;0.9260755792150449;0.9582866165690948;0.9582866165690948;0.9582866165690948
4.4;0.9790072985280953;0.9816612080845618;0.9816612080845618;0.9816612080845618
3.0;0.9828939948269036;0.9738186554761357;0.9738186554761357;0.9738186554761357
5.0;0.9782956551990876;0.9882461862040287;0.9882461862040287;0.9882290183210596
3.25;0.9367232062518821;0.9493235990733027;0.9493235990733027;0.9533331495477005
3.5;0.9426035613773772;0.9495052486195537;0.9495052486195537;0.9495052486195537
2.9;0.9398732190327181;0.9643087819428503;0.9643087819428503;0.9643087819428503
2.75;0.9813073302125492;0.984006020726626;0.984006020726626;0.9885037801374982
3.65;0.9822719146934908;0.9882982548206737;0.9876992512931968;0.9882982548206737
3.4;0.9896219017498894;0.9909006797089066;0.9909006797089066;0.9909006797089066
3.25;0.9699709016292456;0.9832705982587276;0.9832705982587276;0.9818652447549179
0.5;0.8769410800478606;0.8889015321897022;0.8889015321897022;0.8889015321897022
4.5;0.96110971921408;0.9999999999999998;0.9999999999999998;0.9999999999999998
4.25;0.9964957031267316;0.9935726202921666;0.9935086988976174;0.9921926004421397
