Human;LiBlock;Jaccard;BlockDistance;Levenshtein;OverlapCoefficient;Qgram
3.75;0.7647183610842843;0.6153846153846154;0.7666666507720947;0.8034482758620689;0.8;0.7963302752293577
3.5;0.744253051496118;0.5454545454545454;0.7058823108673096;0.5784313725490196;0.875;0.7386363636363636
4.25;0.9999999999999999;1.0;1.0;1.0;1.0;0.0
3.0;0.7098789701683796;0.5714285714285714;0.6451612710952759;0.49375;1.0;0.6460176991150443
3.5;0.7287847461436825;0.5714285714285714;0.7272727489471436;0.6160714285714286;0.8;0.7378640776699029
3.35;0.6905505676209985;0.5;0.6666666269302368;0.6095238095238096;0.875;0.7058823529411764
3.25;0.40136818334703334;0.2777777777777778;0.38461536169052124;0.41758241758241754;0.45454545454545453;0.4228571428571428
4.4;0.7609242959960345;0.6;0.7692307829856873;0.7425742574257426;0.8181818181818182;0.8021390374331551
5.0;0.9999999999999999;1.0;1.0;0.7848101265822784;1.0;0.0
4.4;0.8198828245104817;0.6923076923076923;0.8181818127632141;0.7666666666666666;0.9;0.8341232227488151
0.0;0.11774909100448808;0.0625;0.11764705181121826;0.3793103448275862;0.125;0.19867549668874174
3.5;0.603473347604363;0.42857142857142855;0.6399999856948853;0.4811320754716981;0.75;0.6103896103896104
3.9;0.9045454382896423;0.8181818181818182;0.9090908765792847;0.7663551401869159;0.9;0.9081632653061225
5.0;0.8216370273162483;0.7272727272727273;0.800000011920929;0.8272727272727273;0.8888888888888888;0.8717948717948718
0.0;0.0;0.0;0.0;0.2941176470588235;0.0;0.14525139664804465
3.0;0.6944624842116667;0.48;0.6818181872367859;0.3580786026200873;1.0;0.6012269938650308
3.0;0.6925530622827749;0.5;0.7142857313156128;0.6354166666666667;0.75;0.7033639143730888
4.25;0.7549407075751912;0.6153846153846154;0.782608687877655;0.6666666666666667;0.7272727272727273;0.7906976744186046
0.0;0.12931531047810607;0.07142857142857142;0.125;0.24;0.14285714285714285;0.1777777777777778
3.5;0.6687435100900869;0.47058823529411764;0.6666666269302368;0.7310344827586207;0.75;0.7286821705426356
3.1;0.3639705777168274;0.23076923076923078;0.3529411554336548;0.3950617283950617;0.375;0.5128205128205128
3.0;0.7003380873906038;0.5416666666666666;0.695652186870575;0.6682242990654206;0.7647058823529411;0.7377049180327868
3.0;0.5793564385884552;0.40384615384615385;0.5789473652839661;0.4487951807228916;0.65625;0.585820895522388
3.0;0.8082992658608852;0.6428571428571429;0.8148148059844971;0.7103448275862069;1.0;0.8205128205128205
3.75;0.8666666706403097;0.7647058823529411;0.8666666746139526;0.8625;0.8666666666666667;0.8859060402684564
0.5;0.24673894318025927;0.14814814814814814;0.22857141494750977;0.4228571428571428;0.3333333333333333;0.3733333333333333
2.5;0.5509259204069774;0.3888888888888889;0.5185185074806213;0.5241935483870968;0.7777777777777778;0.7035175879396984
3.0;0.6265995064471699;0.4375;0.6086956262588501;0.4943820224719101;0.6923076923076923;0.5818181818181818
3.75;0.5726847046945747;0.3888888888888889;0.5600000023841858;0.49193548387096775;0.6363636363636364;0.6422018348623852
3.5;0.8399370624616931;0.7222222222222222;0.8372092843055725;0.74235807860262;0.9285714285714286;0.8165374677002584
3.9;0.7646442084709002;0.7;0.699999988079071;0.6056910569105691;0.9333333333333333;0.7150537634408602
2.75;0.5518725141723977;0.3870967741935484;0.5454545021057129;0.4285714285714286;0.5714285714285714;0.5132075471698113
3.0;0.8150279373373372;0.6666666666666666;0.8135592937469482;0.6646153846153846;1.0;0.7837837837837838
4.4;0.830586558932588;0.7272727272727273;0.8571428656578064;0.8240740740740741;0.8888888888888888;0.882051282051282
2.0;0.5;0.3333333333333333;0.5;0.5034013605442177;0.5;0.45967741935483875
3.5;0.7853092341652206;0.6538461538461539;0.7692307829856873;0.6859504132231404;0.9444444444444444;0.7877758913412564
3.4;0.4866272977486172;0.3333333333333333;0.46875;0.38181818181818183;0.5769230769230769;0.5054466230936819
4.95;0.8307059923379718;0.7142857142857143;0.8333333134651184;0.5360824742268041;0.8571428571428571;0.7692307692307692
3.75;0.5349900570339928;0.38333333333333336;0.52173912525177;0.5094339622641509;0.575;0.5809379727685325
0.0;0.12966074152789486;0.07142857142857142;0.13333332538604736;0.33333333333333337;0.14285714285714285;0.2068965517241379
3.75;0.6985541193148888;0.5588235294117647;0.6575342416763306;0.5522041763341068;0.95;0.6869300911854104
2.9;0.25405965756346366;0.15789473684210525;0.23076921701431274;0.3642857142857143;0.3333333333333333;0.32727272727272727
4.75;0.19613062095621217;0.07692307692307693;0.125;0.24390243902439024;0.2857142857142857;0.3489932885906041
4.9;0.9297603696389218;0.8666666666666667;0.9285714030265808;0.8174603174603174;1.0;0.9205020920502092
4.25;0.8944444325235155;0.8;0.8999999761581421;0.9736842105263158;0.8888888888888888;0.9436619718309859
3.9;0.8733239068978202;0.7647058823529411;0.8780487775802612;0.8382352941176471;0.9285714285714286;0.8784530386740331
1.95;0.5691876234413076;0.4090909090909091;0.5714285373687744;0.5614035087719298;0.6428571428571429;0.5682656826568266
3.75;0.9112124229603923;0.8421052631578947;0.9047619104385376;0.8578199052132701;1.0;0.9214659685863874
4.25;NaN;0.0;0.0;0.0;0.0;0.0
3.0;0.6957216795453139;0.5357142857142857;0.6779661178588867;0.6265432098765432;0.8823529411764706;0.7224334600760456
2.25;0.6613850492550362;0.5;0.6363636255264282;0.6744186046511628;0.875;0.7090909090909091
2.5;0.27781227539651776;0.10526315789473684;0.1904761791229248;0.5157894736842106;0.4;0.4534883720930233
3.0;0.5477272510528565;0.3448275862068966;0.5454545021057129;0.3796791443850267;0.6875;0.4949152542372881
3.25;0.5273500981126146;0.38095238095238093;0.5;0.5792682926829269;0.6153846153846154;0.6040268456375839
4.0;0.7675585374825893;0.6111111111111112;0.7333333492279053;0.7403846153846154;0.8571428571428571;0.7539267015706806
4.75;0.8333333399560716;0.7;0.7777777910232544;0.6875;0.8888888888888888;0.8248587570621468
3.0;0.6371068644518403;0.5;0.6060606241226196;0.7419354838709677;0.7142857142857143;0.7400881057268722
3.4;0.8179267889457221;0.6923076923076923;0.8115941882133484;0.5620437956204379;0.9310344827586207;0.8271604938271605
3.4;0.5011164934702899;0.35294117647058826;0.48000001907348633;0.2090909090909091;0.5454545454545454;0.5116279069767442
0.5;0.30660034625687627;0.11764705882352941;0.3999999761581421;0.4065040650406504;0.25;0.32863849765258213
1.9;0.5393145084381104;0.36363636363636365;0.5161290168762207;0.6477272727272727;0.5625;0.6227544910179641
4.5;0.9309523829392025;0.8461538461538461;0.9333333373069763;0.5283018867924528;0.9285714285714286;0.9090909090909091
3.2;0.7584483680955977;0.6;0.7659574747085571;0.7661691542288558;0.7894736842105263;0.7526881720430108
3.25;0.7110677241250505;0.5238095238095238;0.7222222089767456;0.5942028985507246;0.8461538461538461;0.6728110599078341
3.25;0.8165266163208905;0.7;0.8095238208770752;0.6331658291457287;0.8235294117647058;0.7967032967032968
3.25;0.8700303408456131;0.7959183673469388;0.8631578683853149;0.7892030848329049;0.9069767441860465;0.8813559322033898
3.0;0.7152003026775229;0.5555555555555556;0.7142857313156128;0.782258064516129;0.7692307692307693;0.7807017543859649
3.45;0.6279485969625913;0.47058823529411764;0.615384578704834;0.5961538461538461;0.6666666666666666;0.5714285714285714
3.7;0.6695511674984052;0.35294117647058826;0.5384615659713745;0.5111111111111111;0.8333333333333334;0.7169811320754718
3.5;0.724808765602696;0.5789473684210527;0.7096774578094482;0.7078651685393258;0.8461538461538461;0.7291666666666667
2.75;0.44293467117033264;0.17391304347826086;0.3636363744735718;0.34615384615384615;0.5454545454545454;0.44329896907216493
3.1;0.5962437703884467;0.4090909090909091;0.5714285373687744;0.41500000000000004;0.9;0.5441696113074205
3.4;0.7922987440637432;0.6875;0.7647058963775635;0.6666666666666667;0.9166666666666666;0.7878787878787878
3.25;0.3095459335085131;0.18181818181818182;0.307692289352417;0.2777777777777778;0.36363636363636365;0.2559241706161137
3.35;0.503546276418555;0.3333333333333333;0.5;0.5546875;0.6;0.5953488372093023
4.9;0.8678265176585565;0.7692307692307693;0.8461538553237915;0.7828947368421053;0.9230769230769231;0.8539325842696629
3.5;0.6735402221850043;0.5;0.6666666269302368;0.615819209039548;0.8333333333333334;0.7228070175438597
4.65;0.9618659539346401;0.9230769230769231;0.9629629850387573;0.8316831683168316;1.0;0.9411764705882353
4.75;0.37011974502719824;0.24;0.3529411554336548;0.4330708661417323;0.4;0.4152542372881356
4.7;0.9430438283087295;0.8928571428571429;0.9411764740943909;0.895397489539749;1.0;0.9389671361502347
3.5;0.6834033344721209;0.5263157894736842;0.6666666269302368;0.5798816568047338;0.8333333333333334;0.7291666666666667
3.25;0.774705961047747;0.6410256410256411;0.7647058963775635;0.6057347670250897;0.8620689655172413;0.7685774946921444
1.5;0.31010553634361177;0.16666666666666666;0.2857142686843872;0.42168674698795183;0.36363636363636365;0.36024844720496896
4.2;0.5221655269759087;0.36363636363636365;0.5;0.36458333333333337;0.6666666666666666;0.5034013605442177
5.0;0.8166666726271312;0.7142857142857143;0.800000011920929;0.7125;0.8333333333333334;0.8014705882352942
3.0;0.5335968353531577;0.375;0.52173912525177;0.5046728971962617;0.5454545454545454;0.5797101449275363
3.0;0.5492374070317522;0.35714285714285715;0.5714285373687744;0.6346153846153846;0.5555555555555556;0.6739130434782609
5.0;1.0;1.0;1.0;1.0;1.0;0.0
0.0;0.0869976644924645;0.045454545454545456;0.08695650100708008;0.2660550458715596;0.09090909090909091;0.24864864864864866
3.5;0.6015941105349301;0.42857142857142855;0.5806452035903931;0.5297297297297296;0.8181818181818182;0.5993031358885017
3.75;0.5742385956306201;0.42857142857142855;0.5454545021057129;0.4;0.6666666666666666;0.5863874345549738
4.5;0.7430483842809709;0.5882352941176471;0.7407407760620117;0.696969696969697;0.8333333333333334;0.7173913043478262
3.7;0.8797543088640533;0.8333333333333334;0.8500000238418579;0.728813559322034;0.9375;0.8513119533527697
3.25;0.5717530454580648;0.4;0.5714285373687744;0.4954128440366973;0.6;0.6598984771573604
4.25;0.8334017324973702;0.7;0.8235294222831726;0.8602150537634409;0.8888888888888888;0.8131868131868132
2.0;0.14858024215214277;0.08333333333333333;0.1428571343421936;0.2666666666666667;0.16666666666666666;0.20472440944881887
4.0;0.7632528062486328;0.6;0.7727272510528564;0.6206896551724138;0.8333333333333334;0.7932011331444759
3.75;0.8415849495319581;0.7222222222222222;0.8333333134651184;0.7195767195767195;1.0;0.8343949044585988
3.5;0.9182909215623057;0.8421052631578947;0.9189189076423645;0.8238993710691824;1.0;0.8838951310861423
3.0;0.594023233329847;0.41025641025641024;0.5762711763381958;0.4429530201342282;0.8888888888888888;0.5885167464114833
4.95;0.771182201263219;0.5555555555555556;0.7142857313156128;0.7333333333333334;0.8571428571428571;0.7698412698412699
4.0;0.8073538207593929;0.7272727272727273;0.761904776096344;0.44545454545454544;1.0;0.7135135135135136
4.0;0.7429012405630362;0.625;0.7142857313156128;0.5945945945945945;0.8333333333333334;0.7704280155642024
4.9;0.8576295979894197;0.75;0.8571428656578064;0.8979591836734694;0.9;0.8863636363636364
4.9;0.8735026129163301;0.75;0.8888888955116272;0.8942307692307693;0.9;0.8712871287128713
3.7;0.8869096762641573;0.8076923076923077;0.8799999952316284;0.8263473053892215;0.9130434782608695;0.8349514563106796
4.0;0.5714285543986729;0.4;0.5714285373687744;0.5769230769230769;0.5714285714285714;0.5954198473282443
3.25;0.533055544584183;0.375;0.514285683631897;0.29032258064516125;0.6428571428571429;0.5201238390092879
3.0;0.8830771030820698;0.7804878048780488;0.8860759735107422;0.7641196013289037;0.8918918918918919;0.8729874776386404
2.25;0.3398668182406763;0.21428571428571427;0.3243243098258972;0.24827586206896557;0.4;0.38167938931297707
3.0;0.7228823946311125;0.6071428571428571;0.688524603843689;0.5490797546012269;0.8095238095238095;0.7001862197392923
4.0;0.6431162964898529;0.46153846153846156;0.6315789222717285;0.5726495726495726;0.8571428571428571;0.7071823204419889
3.4;0.4041241333110026;0.25;0.3999999761581421;0.3764705882352941;0.5;0.40287769784172667
2.9;0.2957661016061398;0.14285714285714285;0.3333333134651184;0.36363636363636365;0.3333333333333333;0.4137931034482759
3.25;0.7366367113119245;0.5789473684210527;0.7333333492279053;0.6568047337278107;0.8461538461538461;0.7259786476868327
2.5;0.5138224265055431;0.35;0.5;0.34782608695652173;0.6363636363636364;0.4623115577889447
3.7;0.6036102754077401;0.30434782608695654;0.514285683631897;0.4285714285714286;0.7857142857142857;0.5701357466063348
3.25;0.8580243692042452;0.7435897435897436;0.8571428656578064;0.7142857142857143;0.9666666666666667;0.8531187122736419
0.5;0.10533621445955782;0.05555555555555555;0.10526317358016968;0.26881720430107525;0.1111111111111111;0.25
2.75;0.5089987980315978;0.3225806451612903;0.5116279125213623;0.32751091703056767;0.6666666666666666;0.49090909090909096
4.0;0.6701209704924;0.5;0.6666666269302368;0.652542372881356;0.7777777777777778;0.6926829268292682
1.75;0.268677656532669;0.15151515151515152;0.27272725105285645;0.39583333333333337;0.29411764705882354;0.40226628895184136
4.0;0.8830100331657957;0.8461538461538461;0.8461538553237915;0.7698412698412699;1.0;0.8472906403940886
3.45;0.6137070298985396;0.4375;0.6086956262588501;0.4;0.875;0.6008230452674896
3.4;0.8527458520855555;0.7333333333333333;0.8461538553237915;0.7984496124031008;0.9230769230769231;0.8209606986899564
3.0;0.6033743226863448;0.41379310344827586;0.5777777433395386;0.4636363636363636;0.9230769230769231;0.6045016077170418
4.25;0.6671825302621495;0.47058823529411764;0.6399999856948853;0.8295454545454546;0.75;0.7906976744186046
3.0;0.624747479155606;0.4576271186440678;0.615384578704834;0.5256723716381417;0.7297297297297297;0.6219512195121951
3.0;0.3804909553792742;0.2413793103448276;0.3720930218696594;0.45739910313901344;0.3888888888888889;0.4776902887139107
3.5;0.6518937189991714;0.5;0.6363636255264282;0.36363636363636365;0.7;0.6060606060606061
3.25;0.8086930212094541;0.6470588235294118;0.8235294222831726;0.625;0.9166666666666666;0.7807017543859649
3.45;0.640256300457617;0.47058823529411764;0.6399999856948853;0.5384615384615384;0.6666666666666666;0.6467065868263473
4.6;0.6376866379745609;0.42857142857142855;0.6363636255264282;0.7520661157024793;0.7;0.7022222222222223
4.25;0.6417569272279311;0.4666666666666667;0.6363636255264282;0.6260162601626016;0.7777777777777778;0.7019230769230769
1.5;0.3484445867848236;0.2;0.3199999928474426;0.44859813084112155;0.45454545454545453;0.4776119402985075
2.5;0.3046018169650903;0.18181818181818182;0.307692289352417;0.30379746835443033;0.36363636363636365;0.3153526970954357
4.75;0.9174562555829033;0.7647058823529411;0.8666666746139526;0.8857142857142857;1.0;0.9230769230769231
4.4;0.8749999999999999;0.7777777777777778;0.875;0.42105263157894735;0.875;0.7972972972972973
0.0;0.27291757771236835;0.11764705882352941;0.3448275923728943;0.3252032520325203;0.2222222222222222;0.2723004694835681
3.25;0.503117415328852;0.35294117647058826;0.48000001907348633;0.41496598639455784;0.6;0.46153846153846156
0.5;0.43498838206696727;0.2777777777777778;0.43478262424468994;0.5233644859813085;0.45454545454545453;0.43349753694581283
3.4;0.8094615183871273;0.6842105263157895;0.800000011920929;0.678714859437751;0.9285714285714286;0.7764127764127764
3.25;0.8730548162293845;0.7868852459016393;0.8095238208770752;0.7579617834394905;1.0;0.8488512696493349
3.25;0.7623374237464089;0.5833333333333334;0.761904776096344;0.8706896551724138;0.8;0.8356807511737089
3.0;0.05590169943749474;0.0;0.0;0.26595744680851063;0.125;0.16774193548387095
3.25;0.5556630833588867;0.36363636363636365;0.529411792755127;0.38888888888888884;0.8888888888888888;0.5166051660516605
1.5;0.2822686161674931;0.16;0.27586209774017334;0.3706293706293706;0.3333333333333333;0.31932773109243695
3.2;0.7793522335981067;0.6521739130434783;0.7692307829856873;0.5891891891891892;0.7894736842105263;0.7836257309941521
0.0;0.09573156721320002;0.05;0.0952380895614624;0.2857142857142857;0.1111111111111111;0.19277108433734935
3.0;0.6061862297688263;0.42857142857142855;0.6000000238418579;0.48765432098765427;0.75;0.6492537313432836
3.4;0.45839780090533333;0.29411764705882354;0.45454543828964233;0.49514563106796117;0.5555555555555556;0.4444444444444444
3.25;0.3512401488767518;0.21568627450980393;0.3478260636329651;0.3289036544850499;0.4230769230769231;0.41295546558704455
3.5;0.7529644730092272;0.6;0.75;0.7040816326530612;0.8571428571428571;0.7
1.5;0.4288418264343229;0.25;0.3809523582458496;0.3162393162393162;0.5;0.4423076923076923
3.0;0.6092036339301806;0.42857142857142855;0.615384578704834;0.7333333333333334;0.6666666666666666;0.6035502958579881
4.9;0.8749999999999999;0.7777777777777778;0.875;0.7375;0.875;0.9150326797385621
3.45;0.6627875442675238;0.5;0.6451612710952759;0.5428571428571429;0.8333333333333334;0.6238532110091743
4.25;0.7704361740296339;0.5833333333333334;0.7368420958518982;0.7254901960784313;0.8888888888888888;0.7759562841530054
4.5;0.9373701727453019;0.875;0.9411764740943909;0.9456521739130435;0.9545454545454546;0.9529085872576177
3.0;0.5948877398848084;0.38235294117647056;0.5714285373687744;0.39245283018867927;1.0;0.5511363636363636
3.5;0.12132352590560912;0.06666666666666667;0.11764705181121826;0.3058823529411765;0.125;0.32335329341317365
2.25;0.18219618653592062;0.1;0.1818181872367859;0.3005464480874317;0.2;0.2993630573248408
4.25;0.5299219291168313;0.3333333333333333;0.47058820724487305;0.31775700934579443;0.625;0.5856353591160222
3.4;0.741223989670009;0.6190476190476191;0.695652186870575;0.5421245421245422;1.0;0.698019801980198
3.75;0.9423162371861489;0.8867924528301887;0.9444444179534912;0.5169082125603865;0.9591836734693877;0.9329962073324906
4.25;0.8906496549779094;0.8421052631578947;0.8636363744735718;0.7682926829268293;1.0;0.8557457212713937
3.25;0.8361285770186093;0.7407407407407407;0.8115941882133484;0.6684350132625995;1.0;0.7940199335548173
3.25;0.5072612514491676;0.3157894736842105;0.48000001907348633;0.33333333333333337;0.8571428571428571;0.4661016949152542
3.65;0.7498847817344829;0.5833333333333334;0.761904776096344;0.8282828282828283;0.7777777777777778;0.8042328042328042
2.75;0.25409944487358055;0.14285714285714285;0.25;0.32352941176470584;0.3333333333333333;0.4375
1.5;0.0;0.0;0.0;0.2892561983471075;0.0;0.2564102564102564
3.0;0.5426562132630662;0.375;0.5306122303009033;0.5575221238938053;0.6666666666666666;0.594900849858357
4.25;0.5887454550224405;0.4166666666666667;0.5882352590560913;0.4375;0.625;0.5793103448275863
3.5;0.44582900672672454;0.2857142857142857;0.4444444179534912;0.3695652173913043;0.5;0.5595238095238095
3.0;0.6541024508661926;0.48;0.615384578704834;0.4112149532710281;1.0;0.5743243243243243
2.0;0.5925215087397335;0.42857142857142855;0.5625;0.5185185185185186;0.8181818181818182;0.5931034482758621
2.5;0.07254921175603281;0.041666666666666664;0.06451612710952759;0.3870967741935484;0.09090909090909091;0.28985507246376807
0.0;0.05892556509887895;0.0;0.0;0.20779220779220775;0.125;0.13605442176870752
0.0;0.10593176587898745;0.05555555555555555;0.10526317358016968;0.368421052631579;0.125;0.20382165605095537
4.0;0.8281744252493022;0.7333333333333333;0.800000011920929;0.6405228758169934;1.0;0.7717842323651453
3.35;0.6099753718989458;0.4;0.6470588445663452;0.7124183006535948;0.6153846153846154;0.6811594202898551
4.25;0.7287847461436825;0.5714285714285714;0.7272727489471436;0.6460176991150443;0.8;0.75
4.25;0.6905505676209985;0.5384615384615384;0.6666666269302368;0.6868686868686869;0.875;0.7228915662650602
3.45;0.7594690373532846;0.6086956521739131;0.761904776096344;0.8523809523809524;0.7777777777777778;0.8418367346938775
4.25;0.7745781767894386;0.5454545454545454;0.7058823108673096;0.8387096774193549;0.8888888888888888;0.7868852459016393
3.0;0.6343718659555219;0.44;0.6557376980781555;0.5532646048109966;0.7857142857142857;0.6924829157175398
3.45;0.5131174057921088;0.3333333333333333;0.5;0.47;0.6;0.4555555555555556
0.0;0.08767242432769926;0.045454545454545456;0.08695650100708008;0.2946428571428571;0.125;0.11695906432748537
4.2;0.6794258247722279;0.46153846153846156;0.6315789222717285;0.6764705882352942;0.7272727272727273;0.7357512953367875
0.0;0.11448111734306535;0.0625;0.1111111044883728;0.34615384615384615;0.125;0.21621621621621623
3.0;0.607695876168485;0.4444444444444444;0.5925925970077515;0.619718309859155;0.7272727272727273;0.6583333333333333
4.75;0.8117647111415862;0.7;0.8235294222831726;0.9239130434782609;0.8;0.9318181818181819
3.25;0.7238371968269348;0.6;0.6976743936538696;0.7531645569620253;0.75;0.7194719471947195
3.25;0.8655106864901436;0.7333333333333333;0.8823529481887817;0.875;0.9166666666666666;0.8940397350993378
3.65;0.836258556992509;0.6875;0.8571428656578064;0.9207317073170732;0.8461538461538461;0.8874172185430463
3.5;0.8374015103717817;0.6956521739130435;0.8518518209457397;0.7622641509433963;0.8888888888888888;0.854251012145749
3.0;0.7466023236057161;0.5925925925925926;0.7234042882919312;0.6209677419354839;1.0;0.7621483375959079
3.25;0.6924608220027777;0.5;0.7179486751556396;0.7183908045977012;0.6875;0.7523510971786834
3.0;0.60891071174514;0.46153846153846156;0.585365891456604;0.355;0.6666666666666666;0.6630136986301369
3.4;0.740432387399377;0.5714285714285714;0.7250000238418579;0.5718654434250765;0.90625;0.698292220113852
3.25;0.35797028990813995;0.19047619047619047;0.307692289352417;0.4380165289256198;0.5;0.3904761904761904
4.25;0.905239347722641;0.8125;0.9090908765792847;0.859504132231405;1.0;0.9174311926605505
3.4;0.7921962068074642;0.6428571428571429;0.782608687877655;0.6170212765957447;1.0;0.7510917030567685
3.0;0.8428571343421936;0.8181818181818182;0.7857142686843872;0.6386554621848739;0.9;0.7298578199052133
4.75;0.8981912329291688;0.8214285714285714;0.8928571343421936;0.8640350877192983;0.9583333333333334;0.9273182957393484
5.0;0.9730921458474244;0.9444444444444444;0.9743589758872986;0.9352941176470588;1.0;0.9631901840490797
4.5;0.833333323399226;0.7142857142857143;0.8333333134651184;0.7203389830508475;0.8333333333333334;0.8444444444444444
3.0;0.3969202258437264;0.23076923076923078;0.3768116235733032;0.3496143958868895;0.6666666666666666;0.4173228346456693
4.2;0.6850965488058427;0.5;0.6666666269302368;0.5576923076923077;0.7777777777777778;0.7431693989071038
3.25;0.7064945460269285;0.5454545454545454;0.7058823108673096;0.5028248587570621;0.75;0.6811145510835913
4.25;0.8638407894052065;0.75;0.8695652484893799;0.8165137614678899;0.9;0.8682926829268293
0.5;0.0935670543405041;0.05;0.09090906381607056;0.27522935779816515;0.1111111111111111;0.11282051282051286
3.95;0.653333326180776;0.5;0.6399999856948853;0.3465346534653465;0.6666666666666666;0.6961325966850829
3.95;0.8637655727181478;0.7333333333333333;0.8571428656578064;0.8598130841121495;0.9090909090909091;0.900990099009901
1.75;0.1957418710873836;0.1111111111111111;0.1904761791229248;0.42156862745098034;0.2222222222222222;0.24137931034482762
3.95;0.43844747027729286;0.2857142857142857;0.42105263471603394;0.41237113402061853;0.5714285714285714;0.40963855421686746
4.25;0.8603347835318291;0.7368421052631579;0.8717948794364929;0.8520710059171598;0.875;0.8580645161290322
3.25;0.6275982829589587;0.42857142857142855;0.6521738767623901;0.4949494949494949;0.6666666666666666;0.6610644257703081
4.2;0.7020151380246138;0.42857142857142855;0.6000000238418579;0.5775862068965517;0.8888888888888888;0.694300518134715
2.95;0.4259304132120631;0.2777777777777778;0.4166666865348816;0.30188679245283023;0.45454545454545453;0.39583333333333337
3.0;0.6000981253028936;0.3953488372093023;0.5714285373687744;0.4108910891089109;1.0;0.5761467889908256
3.25;0.48447636037586395;0.2857142857142857;0.52173912525177;0.6060606060606061;0.5;0.49411764705882355
0.0;0.14384408964566883;0.05;0.0952380895614624;0.3669724770642202;0.2222222222222222;0.2065217391304348
4.9;0.9282608576442886;0.9090909090909091;0.8999999761581421;0.810126582278481;0.9565217391304348;0.8537414965986394
2.9;0.5643939177195232;0.375;0.5454545021057129;0.7045454545454546;0.5833333333333334;0.6941176470588235
2.0;0.14384408964566883;0.05263157894736842;0.0952380895614624;0.22123893805309736;0.2222222222222222;0.26041666666666663
1.75;0.4182178783150634;0.26666666666666666;0.3999999761581421;0.5491803278688525;0.5714285714285714;0.5333333333333333
3.65;0.8576295979894197;0.75;0.8571428656578064;0.7083333333333333;0.9;0.8268156424581006
2.5;0.3222120022814313;0.1794871794871795;0.2978723645210266;0.25;0.5833333333333334;0.29605263157894735
0.0;0.11448111734306535;0.058823529411764705;0.1111111044883728;0.3258426966292135;0.125;0.1496598639455783
3.0;0.4245532377302841;0.21052631578947367;0.3478260636329651;0.47663551401869164;0.5384615384615384;0.48888888888888893
5.0;0.8637655727181478;0.75;0.8571428656578064;0.7966101694915254;0.9090909090909091;0.863849765258216
2.25;0.432891765793877;0.26153846153846155;0.39080458879470825;0.2688588007736944;0.8095238095238095;0.39749608763693267
2.5;0.8624323484662155;0.75;0.8571428656578064;0.8136645962732919;0.9411764705882353;0.8493150684931507
3.0;0.615023927659714;0.45714285714285713;0.5925925970077515;0.4083333333333333;0.7619047619047619;0.6630727762803235
2.5;0.4764608712150541;0.3125;0.476190447807312;0.5686274509803921;0.5;0.43523316062176165
4.5;0.7829790698391477;0.6428571428571429;0.782608687877655;0.8440366972477065;0.8181818181818182;0.8542713567839196
3.45;0.6881365076803525;0.5454545454545454;0.6499999761581421;0.5848214285714286;0.9230769230769231;0.6876790830945558
4.2;0.7465802678087692;0.5909090909090909;0.75;0.5123966942148761;0.7647058823529411;0.7600950118764845
3.95;0.790904021615312;0.6363636363636364;0.7777777910232544;0.7523809523809524;0.8888888888888888;0.8021390374331551
4.4;0.9022670049457164;0.8181818181818182;0.8999999761581421;0.8135593220338984;1.0;0.8762886597938144
4.15;0.9333333353201547;0.875;0.9333333373069763;0.8920863309352518;0.9333333333333333;0.929368029739777
3.25;0.6973033905932737;0.5;0.6875;0.5567567567567567;1.0;0.7058823529411764
0.5;0.18219618653592062;0.1;0.1818181872367859;0.28712871287128716;0.2;0.20765027322404372
4.15;0.9162927607740722;0.8333333333333334;0.9230769276618958;0.9012345679012346;0.9375;0.9185667752442996
3.25;0.30814949463830044;0.18181818181818182;0.307692289352417;0.39230769230769236;0.3333333333333333;0.4083333333333333
3.4;0.850208454184687;0.7272727272727273;0.8571428656578064;0.826530612244898;0.8888888888888888;0.8695652173913043
2.75;0.36754469634881637;0.20689655172413793;0.34285712242126465;0.30810810810810807;0.6666666666666666;0.33599999999999997
4.85;0.8496793586247785;0.75;0.8333333134651184;0.7142857142857143;1.0;0.8301886792452831
1.0;0.3042314404341693;0.2;0.2857142686843872;0.3801169590643275;0.3333333333333333;0.20945945945945943
4.25;0.7870967626571654;0.6666666666666666;0.774193525314331;0.8316831683168316;0.8;0.7845303867403315
1.25;0.13348197317112975;0.07142857142857142;0.13333332538604736;0.3246753246753247;0.14285714285714285;0.32432432432432434
2.75;0.3253447298187173;0.19047619047619047;0.307692289352417;0.4455445544554455;0.5;0.4662576687116564
3.15;0.711848478326534;0.64;0.6315789222717285;0.5131195335276968;0.9411764705882353;0.6469428007889546
5.0;0.867632855414666;0.7647058823529411;0.8666666746139526;0.8125;0.9285714285714286;0.8352490421455938
0.0;0.06989695255286837;0.03571428571428571;0.06666666269302368;0.3197278911564626;0.09090909090909091;0.21138211382113825
3.4;0.7543012214062814;0.6153846153846154;0.7241379022598267;0.5964391691394659;1.0;0.7380497131931166
2.75;0.4223747830774014;0.25;0.3999999761581421;0.43333333333333335;0.46153846153846156;0.4252873563218391
3.2;0.5295084971874737;0.3333333333333333;0.5;0.63;0.625;0.6703910614525139
5.0;0.8653524348849186;0.8125;0.8500000238418579;0.8813559322033898;0.9166666666666666;0.9254658385093167
3.5;0.6671822439099127;0.5;0.6666666269302368;0.76;0.7058823529411765;0.711764705882353
3.0;0.3906925059281895;0.25;0.3999999761581421;0.28260869565217395;0.4;0.45614035087719296
