Human;WBSM_AncSPLWeightedJiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;WBSM_AncSPLWeightedJiangConrath_tok-biocnlptokenizer_lc_sw-nonestopwords_cf-default_ner-none;WBSM_AncSPLWeightedJiangConrath_tok-stanfordcorenlpv4_2_0_lc_sw-nonestopwords_cf-default_ner-none;WBSM_AncSPLRada_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;WBSM_AncSPLRada_tok-biocnlptokenizer_lc_sw-nonestopwords_cf-default_ner-none;WBSM_AncSPLRada_tok-stanfordcorenlpv4_2_0_lc_sw-nonestopwords_cf-default_ner-none;WBSM_AncSPLCosineNormWeightedJiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;WBSM_AncSPLCosineNormWeightedJiangConrath_tok-biocnlptokenizer_lc_sw-nonestopwords_cf-default_ner-none;WBSM_AncSPLCosineNormWeightedJiangConrath_tok-stanfordcorenlpv4_2_0_lc_sw-nonestopwords_cf-default_ner-none;WBSM_AncSPLCaiStrategy1_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;WBSM_AncSPLCaiStrategy1_tok-biocnlptokenizer_lc_sw-nonestopwords_cf-default_ner-none;WBSM_AncSPLCaiStrategy1_tok-stanfordcorenlpv4_2_0_lc_sw-nonestopwords_cf-default_ner-none;WBSM_JiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;WBSM_JiangConrath_tok-biocnlptokenizer_lc_sw-nonestopwords_cf-default_ner-none;WBSM_JiangConrath_tok-stanfordcorenlpv4_2_0_lc_sw-nonestopwords_cf-default_ner-none
0.2;0.33787373100487333;0.33787373100487333;0.41477395957424623;0.18090680674665818;0.18090680674665818;0.16012815380508716;0.26103295885843125;0.26103295885843125;0.33729395816479596;0.39310602673006034;0.39310602673006034;0.455216088192282;0.33787373100487333;0.33787373100487333;0.41477395957424623
2.0;0.40548073572420407;0.40548073572420407;0.40548073572420407;0.0;0.0;0.0;0.3202601484601386;0.3202601484601386;0.3202601484601386;0.432713839273016;0.432713839273016;0.432713839273016;0.40548073572420407;0.40548073572420407;0.40548073572420407
2.8;0.4808901754441751;0.4808901754441751;0.4940223067286831;0.2214037213850238;0.2214037213850238;0.2214037213850238;0.4090813121999241;0.4090813121999241;0.41600894127552035;0.5063763725220316;0.5063763725220316;0.5228148312840835;0.4808901754441751;0.4808901754441751;0.4940223067286831
2.0;0.4543331111700415;0.4543331111700415;0.4978938952644782;0.1709408646894569;0.1709408646894569;0.19802950859533489;0.321181179926613;0.321181179926613;0.3699120014313371;0.5281711240608902;0.5281711240608902;0.5629183942412033;0.4543331111700415;0.4543331111700415;0.4978938952644782
4.0;0.5699488148034929;0.5699488148034929;0.664906565713107;0.5017452060042545;0.5017452060042545;0.5728918992315464;0.5305058785325164;0.5305058785325164;0.6223580193857696;0.6030653660055383;0.6030653660055383;0.6944666011511202;0.5699488148034928;0.5699488148034928;0.664906565713107
3.0;0.3417921928347355;0.3417921928347355;0.4544583666592364;0.21764287503300347;0.21764287503300347;0.2581988897471611;0.2686286361641002;0.2686286361641002;0.3579500356479825;0.4037411822458848;0.4037411822458848;0.5182184898973158;0.3417921928347355;0.3417921928347355;0.45445836665923633
3.2;0.5968075553827084;0.5968075553827084;0.5968075553827084;0.3970333335883721;0.3970333335883721;0.3970333335883721;0.5192047646271715;0.5192047646271715;0.5192047646271715;0.6387908741639681;0.6387908741639681;0.6387908741639681;0.5968075553827084;0.5968075553827084;0.5968075553827084
1.6;0.4910701983472053;0.4910701983472053;0.5427742952755972;0.15075567228888181;0.15075567228888181;0.1404878717372541;0.38130657883752106;0.38130657883752106;0.39691148982160035;0.536132176154171;0.536132176154171;0.6108851785794528;0.49107019834720517;0.49107019834720517;0.5427742952755972
2.4;0.30556869150964894;0.3711762231691081;0.34972919873546754;0.2279211529192759;0.31622776601683794;0.26919095102908275;0.24813763782674167;0.32824766721211696;0.28960057598739464;0.43774512068718985;0.48415399777825135;0.48542605067463984;0.30556869150964894;0.3711762231691081;0.3497291987354675
3.2;0.564089817663393;0.564089817663393;0.564089817663393;0.3402069087198859;0.3402069087198859;0.3402069087198859;0.49689874966462977;0.49689874966462977;0.49689874966462977;0.6045028991729614;0.6045028991729614;0.6045028991729614;0.564089817663393;0.564089817663393;0.564089817663393
1.8;0.23783058843034263;0.23783058843034263;0.34664651834722565;0.0;0.0;0.0;0.11526007294173395;0.11526007294173395;0.16631456661473867;0.34869792223691626;0.34869792223691626;0.4720979915546536;0.23783058843034255;0.23783058843034255;0.3466465183472256
