Human;PubMed-and-PMC-w2v__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Max;PubMed-and-PMC-w2v__tok-biocnlptokenizer_lc_sw-nonestopwords_cf-default_ner-none_Max;PubMed-and-PMC-w2v__tok-stanfordcorenlpv4_2_0_lc_sw-nonestopwords_cf-default_ner-none_Max
3.45;0.9722980007910749;0.9796441383229408;0.9805999231999734
4.25;0.9969661734788134;0.9969661734788134;0.9514103789704353
3.0;0.9705879740515155;0.9620389633787552;0.9686922198767511
3.45;0.88577721837527;0.88577721837527;0.9111694894609123
0.0;0.8423271229133023;0.8423271229133023;0.8434320674895571
4.2;0.9659959549977701;0.9786914262658235;0.9505408173520563
0.0;0.8535598221380983;0.8535598221380983;0.8518284062520891
3.0;0.9587490112445195;0.9501189126984954;0.9501189126984954
4.75;0.9745018115316909;0.9745018115316909;0.968700849544652
3.25;0.9589088577208417;0.9589088577208417;0.9589088577208417
3.25;0.9570649762691871;0.9570649762691871;0.9570649762691871
3.65;0.9680671474161615;0.9680671474161615;0.9680671474161615
3.5;0.9856756946170517;0.9856756946170517;0.9856756946170517
3.0;0.9686508111772096;0.9686508111772096;0.9686508111772096
3.25;0.9183583232656101;0.9183583232656101;0.9183583232656101
3.0;0.918015289017508;0.918015289017508;0.918015289017508
3.4;0.98149656675295;0.98149656675295;0.9913797408463975
3.25;0.8806492108738594;0.9194643916999736;0.9194643916999736
4.25;0.9809804213204707;0.9809804213204707;0.9809804213204707
3.4;0.9162153925361224;0.9048380859245655;0.9048380859245655
3.0;0.9913058680299264;0.9913058680299264;0.9913058680299264
4.75;0.9979071701229227;0.9987783763003154;0.9987783763003154
5.0;0.9986003311797889;0.9986987275397102;0.9986987275397102
4.5;0.9392562337720635;0.9258854917028451;0.9258854917028451
3.0;0.9550272781490445;0.9550272781490445;0.9589788693645273
4.2;0.9792163566773585;0.9792163566773585;0.9792807850676898
3.25;0.964802780272057;0.964802780272057;0.964802780272057
4.25;0.9812576173635846;0.9812576173635846;0.9812576173635846
0.5;0.8134820613612495;0.8134820613612495;0.8134820613612495
3.95;0.9552786776413911;0.9552786776413911;0.9552786776413911
3.95;0.9991876102878441;0.9961441392152603;0.9961441392152605
1.75;0.9031264973127758;0.9031264973127758;0.9031264973127758
3.95;0.9472618768874924;0.9472618768874924;0.9472618768874924
4.25;0.9490818737960169;0.9490818737960169;0.9490818737960169
3.25;0.9505441716153437;0.9505441716153437;0.9505441716153437
4.2;0.9528254304732464;0.9360646852254483;0.9490746715508265
2.95;0.8969317874742704;0.8969317874742704;0.8969317874742704
3.0;0.9582292051432162;0.9648755668050425;0.9648755668050425
3.25;0.8996335460496738;0.8996335460496738;0.8996335460496738
0.0;0.8394235838301031;0.8545009324887296;0.8545009324887296
4.9;0.9971923680125191;0.9971923680125191;0.9975613112408035
2.9;0.91453638469759;0.91453638469759;0.9325585928229675
2.0;0.8708989883981623;0.8706098300585585;0.8747476621637229
1.75;0.8997868902823872;0.9234265315598873;0.9325231813665209
3.65;0.9859961494336826;0.9859961494336826;0.9859961494336826
2.5;0.9263841801927617;0.9263841801927617;0.9192871944309607
0.0;0.8439823627276036;0.8439823627276036;0.8439823627276036
3.0;0.9366144622436052;0.9366144622436052;0.9592822225981363
5.0;0.9984637474085597;0.9984637474085597;0.9916397499092187
2.25;0.9641298352272055;0.9641298352272055;0.9639124011262263
2.5;0.9606429632118936;0.9606429632118936;0.9642524979354998
3.0;0.9781780550370912;0.9760331974862526;0.9792842285351797
2.5;0.9167161759947416;0.9167161759947416;0.9167161759947416
4.5;0.9757567614874894;0.9757567614874894;0.9757567614874894
3.45;0.9641417142302728;0.9641417142302728;0.9641417142302728
4.2;0.9831993187618809;0.9831993187618809;0.9848479724191375
3.95;0.9612049688152763;0.9397776721147667;0.9511881809273041
4.4;0.9910759117122022;0.9910759117122022;0.9910759117122022
4.15;0.987782133195435;0.987782133195435;0.987782133195435
3.25;0.924289032018396;0.924289032018396;0.924289032018396
0.5;0.9100052606226788;0.9100052606226788;0.9100052606226788
4.15;0.9931370274965492;0.9931370274965492;0.9931370274965492
3.25;0.8618880705644869;0.8618880705644869;0.8618880705644869
3.4;0.9707809070417056;0.9707809070417056;0.9707809070417056
2.75;0.9480903430659343;0.9480903430659343;0.9480903430659343
4.85;0.9746170207180025;0.9746170207180025;0.9746170207180025
1.0;0.931143518979585;0.931143518979585;0.9338498657687136
4.25;0.9950355879446424;0.9950355879446424;0.9950355879446424
1.25;0.8454576967526212;0.8454576967526212;0.8454576967526212
2.75;0.9323904973915935;0.9323904973915935;0.9323904973915935
3.15;0.9822508478499294;0.9822508478499294;0.981304350136852
5.0;0.9827706989631396;0.9827706989631396;0.9827706989631396
0.0;0.8898181212895898;0.8968535382344867;0.8968535382344867
3.4;0.9849337593597259;0.9849337593597259;0.9849337593597259
2.75;0.9112557000543124;0.9112557000543124;0.9432715453689924
3.2;0.9270179845127862;0.9270179845127862;0.9414014571441186
5.0;0.9832809418717522;0.9871751555507051;0.9871764589899438
3.5;0.9735663954455077;0.9735663954455077;0.9735663954455077
3.0;0.848920985622505;0.848920985622505;0.8541772218771917
3.15;0.9352597627599537;0.9352597627599537;0.9352597627599537
4.25;0.971674575994738;0.971674575994738;0.971674575994738
2.7;0.974145742524958;0.974145742524958;0.974145742524958
4.75;0.9925335490212432;0.9925335490212432;0.9925335490212432
3.5;0.9131681902071622;0.9131681902071622;0.923533847878828
0.0;0.8294682067253694;0.8294682067253694;0.8294682067253694
4.0;0.964984583711972;0.964984583711972;0.964984583711972
3.25;0.9676841479506105;0.9676841479506105;0.9676841479506105
4.75;0.9999999999999993;0.9999999999999993;0.9999999999999993
0.5;0.9026876957343738;0.9026876957343738;0.9026876957343738
3.5;0.929359660592734;0.929359660592734;0.937027759158139
3.25;0.9117329687903367;0.9117329687903367;0.9143378709698576
2.25;0.9381211491703859;0.9381211491703859;0.9381211491703859
4.2;0.980234531907579;0.9790035724670253;0.9948990284360919
3.75;0.9358695838161796;0.9480184684660102;0.9480184684660102
3.7;0.9656261820289379;0.9656261820289379;0.9656261820289379
3.25;0.9875107849775395;0.9875107849775395;0.9894115734016534
3.45;0.9414934174796207;0.9414934174796207;0.9414934174796207
4.9;0.9940606807553691;0.9940606807553691;0.9940606807553691
4.75;0.9995232862751703;0.9997916466859048;0.9997941576844079
4.9;0.9861494353216417;0.5817547731599303;0.9851039243867978
0.5;0.8980097468571083;0.894260238742324;0.894260238742324
4.25;0.9980865006337194;0.9980865006337194;0.9989282117059527
3.75;0.9852910673145101;0.9728854198741871;0.9717809364575422
3.45;0.9680456172197368;0.9680456172197368;0.9680456172197368
3.95;0.9247526146316868;0.9247526146316868;0.9599963197193835
2.95;0.9160329636823086;0.9160329636823086;0.9046776728874724
4.0;0.9498527680577433;0.9498527680577433;0.9622018412244251
3.25;0.9508256385932309;0.9508256385932309;0.9508256385932309
0.0;0.9286399575768793;0.9286399575768793;0.9286399575768793
3.25;0.9318746932801327;0.9318746932801327;0.9318746932801327
0.0;0.9080354358222812;0.9131147401668539;0.9131147401668539
2.75;0.9303344550585432;0.9303344550585432;0.9303344550585432
4.25;0.9679047732604157;0.9679047732604157;0.9679047732604157
3.85;0.9995360639943921;0.9995360639943921;0.9995360639943921
3.5;0.9452289439737743;0.9452289439737743;0.9651196624153033
3.25;0.9800319821354601;0.9800319821354601;0.9835634508066793
3.55;0.9778393036467212;0.9778393036467212;0.9768588541524995
3.25;0.9732799374894708;0.9732799374894708;0.9732799374894708
3.25;0.947643295173832;0.947643295173832;0.947643295173832
4.0;0.9257479497001323;0.9257479497001323;0.9257479497001323
3.4;0.9803474219912687;0.9803474219912687;0.9803474219912687
0.0;0.8924774123447862;0.8924774123447862;0.8924774123447862
3.5;0.9114580611632109;0.9114580611632109;0.9114580611632109
1.0;0.9478141573962233;0.9478141573962233;0.9478141573962233
3.45;0.9747085960906327;0.9747085960906327;0.9747085960906327
0.0;0.8630577068392398;0.8630577068392398;0.8630577068392398
3.25;0.9796091148196351;0.9796091148196351;0.9807121000219797
5.0;0.9950182269296347;0.9956930932069679;0.9912984079043236
3.25;0.9712192560839994;0.9712192560839994;0.9712192560839994
3.4;0.9852654935068125;0.9852654935068125;0.9852654935068125
4.25;0.9674326703240894;0.9674326703240894;0.9674326703240894
3.45;0.9720810576814597;0.9648604951938556;0.9650470364455531
4.25;0.9545723426824443;0.9545723426824443;0.9545723426824443
4.0;0.9278705869130104;0.9278705869130104;0.9278705869130104
3.0;0.941796296003044;0.941796296003044;0.941796296003044
0.5;0.9178843831536085;0.9178843831536085;0.9184371441160514
3.75;0.9484511251707812;0.9484511251707812;0.9484511251707812
3.25;0.9583578915524822;0.9583578915524822;0.9583578915524822
3.5;0.9475688997654941;0.9588781036507396;0.9588781036507396
5.0;0.9620355045317359;0.9620355045317359;0.9620355045317359
3.75;0.9811301569466854;0.9811301569466854;0.9807113721860353
2.5;0.9582419064234725;0.9582419064234725;0.9650144540179646
1.0;0.9164440781178856;0.9164440781178856;0.9164440781178856
3.0;0.987333017600045;0.987333017600045;0.989065518173406
3.25;0.9677739768963067;0.9677739768963067;0.9677739768963067
0.0;0.8790635409414518;0.8790635409414518;0.8790635409414518
3.65;0.9897932392729932;0.9928574487156797;0.9934771455486109
4.4;0.9457707065648439;0.9457707065648439;0.9457707065648439
3.25;0.9798068007670683;0.9798068007670683;0.9865754945320259
4.45;0.9904488856394577;0.993145523380465;0.993145523380465
3.4;0.9413546524448996;0.9413546524448996;0.9413546524448996
0.0;0.895220860036199;0.895220860036199;0.895220860036199
3.0;0.9895932836739186;0.9895932836739186;0.9895932836739186
1.25;0.9284365165299512;0.9284365165299512;0.9284365165299512
4.0;0.9712075670973971;0.9712075670973971;0.9752715755486494
4.15;0.9932702075633296;0.9932702075633296;0.9890705342152003
3.5;0.9180134383924815;0.9180134383924815;0.9180134383924815
2.75;0.9715353037927951;0.9715353037927951;0.9715353037927951
4.75;0.9625956680786539;0.9625956680786539;0.9593413707472862
5.0;0.915310245373459;0.915310245373459;0.915310245373459
3.7;0.9353980616291725;0.9353980616291725;0.9353980616291725
0.0;0.8782319691825875;0.8782319691825875;0.8782319691825875
4.4;0.9811095407696443;0.9811095407696443;0.9811095407696443
3.2;0.9009396777675167;0.9009396777675167;0.9009396777675167
3.25;0.9370144734432971;0.9229187685346494;0.9229187685346494
4.85;0.9817747203159969;0.9817747203159969;0.9817747203159969
2.5;0.9433146753806635;0.9544212115593798;0.9433146753806635
2.0;0.9119728124335231;0.9119728124335231;0.9119728124335231
4.25;0.9523541244685971;0.9523541244685971;0.9523541244685971
5.0;0.9915171826784109;0.9915171826784109;0.9915171826784109
3.4;0.9791292540753869;0.9791292540753869;0.9791292540753869
2.65;0.897545564597556;0.897545564597556;0.8991477121717549
3.9;0.9633987991856791;0.9738746500592035;0.9738746500592035
5.0;NaN;NaN;NaN
4.7;0.985497317772108;0.985497317772108;0.9893640828193179
1.75;0.8672898510552959;0.8672898510552959;0.8672898510552959
3.0;0.9569961223354859;0.9569961223354859;0.9531656564601838
3.0;0.9667050822115822;0.9732960256707844;0.9732960256707844
3.65;0.9651005232623732;0.9753571279918696;0.9772406869572873
2.25;0.9106770854712769;0.9108013865851731;0.9108013865851731
3.25;0.9336481771189327;0.9336481771189327;0.9336481771189327
3.0;0.9850744798670457;0.9855002921560487;0.9855002921560487
3.7;0.9438979869268453;0.9438979869268453;0.9438979869268453
2.0;0.8929118154446527;0.8929118154446527;0.9152406164992496
3.7;0.969993209362805;0.969993209362805;0.969993209362805
3.45;0.9830309055819823;0.9830309055819823;0.9792391670071013
3.25;0.9759739902483319;0.9759739902483319;0.9759739902483319
3.0;0.9438101886746131;0.9438101886746131;0.9438101886746131
4.0;0.9872144015266299;0.9872144015266299;0.9872144015266299
3.25;0.919209311845686;0.919209311845686;0.919209311845686
2.75;0.8715034115035217;0.8663737156999634;0.8663737156999634
2.25;0.907078175614446;0.894552304178826;0.8915499961083804
1.75;0.9054607890972787;0.9054607890972787;0.9054607890972787
2.0;0.9678323061976563;0.9630203626899415;0.9664705183748155
0.0;0.8946104317147998;0.8946104317147998;0.8946104317147998
2.0;0.9367301730652202;0.9367301730652202;0.9337488859643067
3.0;0.9447377298104156;0.9447377298104156;0.9447377298104156
1.25;0.9184413472926808;0.9184413472926808;0.9184413472926808
0.0;0.8842888157464811;0.8842888157464811;0.8842888157464811
3.4;0.9811662690476356;0.9811662690476356;0.9811662690476356
3.0;0.8869115418935736;0.8869115418935736;0.8956147825028323
1.25;0.8983140335159215;0.8983140335159215;0.8983140335159215
3.65;0.9961077948639379;0.9961077948639379;0.993618013266084
3.7;0.9884799725279098;0.9884799725279098;0.9860236485297352
2.0;0.8730063223529172;0.8730063223529172;0.8731367860691599
0.0;0.8787531526182865;0.8787531526182865;0.8787531526182865
4.75;0.9786290745575826;0.9786290745575826;0.9786290745575826
4.5;0.9548517075513365;0.9548517075513365;0.9548517075513365
3.0;0.9716660209754148;0.9723418035698254;0.9723418035698254
3.0;0.90332847042209;0.90332847042209;0.90332847042209
2.9;0.9786735090491042;0.9786735090491042;0.994324380643157
4.0;0.9586394246234904;0.9586394246234904;0.9566321202989754
5.0;0.9432457337487089;0.9601611178145819;0.9717256905878265
3.7;0.9736952995577645;0.9627338920854976;0.9622164511340411
4.25;0.9725434705048303;0.9725434705048303;0.9725434705048303
3.95;0.9478464769001484;0.9478464769001484;0.9478464769001484
3.75;0.995688864424252;0.995688864424252;0.995688864424252
2.5;0.9097896208168312;0.8962143532611714;0.9026059622720071
3.0;0.9180152890175073;0.9180152890175073;0.9180152890175073
5.0;NaN;NaN;NaN
3.5;0.9620441859556056;0.9538327992257487;0.9538327992257487
4.15;0.9172629961277353;0.9172629961277353;0.9172629961277353
1.5;0.8602260492676446;0.8602260492676446;0.8677897344676968
3.4;0.993182810903516;0.993182810903516;0.993182810903516
3.0;0.9697410717051236;0.9697410717051236;0.9697410717051236
2.0;0.9584849145799634;0.9584849145799634;0.9709671266151466
3.15;0.9056551101340357;0.9056551101340357;0.9247678764759509
4.4;0.9689212343221011;0.9689212343221011;0.9866136755181711
2.25;0.9219316799487149;0.9219316799487149;0.9219316799487149
2.9;0.9120285558003487;0.9120285558003487;0.9120285558003487
2.75;0.9810258201622133;0.9810258201622133;0.9802869768954691
1.75;0.876803648495164;0.8552909141062459;0.8576381111665837
2.0;0.9383287355731526;0.9383287355731526;0.9383287355731526
4.4;0.9778998739077412;0.9778998739077412;0.9703878146724476
3.0;0.9845506936164059;0.9845506936164059;0.9845506936164059
5.0;0.9908597528257659;0.9908597528257659;0.9873153453102044
3.25;0.970136241969752;0.970136241969752;0.9740873598554838
3.5;0.953360000176907;0.9650348982274218;0.9650348982274218
2.9;0.9442527939443341;0.9442527939443341;0.9442527939443341
2.75;0.9828351720500862;0.9828351720500862;0.9826370760917369
3.65;0.9839763406669798;0.9839763406669798;0.9870048686441553
3.4;0.9886000164605194;0.9886000164605194;0.9886000164605194
3.25;0.9873207670789286;0.9873207670789286;0.987955903395709
0.5;0.8977680036044042;0.8977680036044042;0.8977680036044042
4.5;1.0;1.0;0.9813776224347025
4.25;0.9903884075197295;0.9938744330806111;0.9860235488020579
2.75;0.9102458154541504;0.9102458154541504;0.9193080211502436
3.8;0.9924652659811741;0.9924652659811741;0.9924652659811741
3.25;0.9156809760328356;0.9156809760328356;0.9577903265361226
3.0;0.9638754172767224;0.9638754172767224;0.9561656549026187
3.65;0.981955614240114;0.9835796552679128;0.9883066040945072
4.9;1.0;1.0;0.9785387485030195
0.0;0.8495038107508016;0.8495038107508016;0.8485954478682008
3.25;0.961145741415342;0.961145741415342;0.961145741415342
3.45;0.9546239717708498;0.9546239717708498;0.9546239717708498
4.75;0.9818696309537763;0.9818696309537763;0.9818696309537763
3.4;0.9499928091144678;0.9499928091144678;0.9499928091144678
3.25;0.9931888158108773;0.9931888158108773;0.9935048169276222
3.25;0.9787273465420747;0.9787273465420747;0.9808850356488393
3.25;0.9125824105072653;0.9125824105072653;0.9125824105072653
1.0;0.8684774061776273;0.8662023707708445;0.8780882494893449
0.0;0.8998860483108114;0.8998860483108114;0.8998860483108114
3.0;0.9771940764211481;0.9771940764211481;0.9771940764211481
3.0;0.9706084873933218;0.9706084873933218;0.9706084873933218
3.25;0.9436307692633833;0.9436307692633833;0.9436307692633833
4.85;0.9978876192123622;0.9978876192123622;0.9778917221709413
3.0;0.9990885004340684;0.9990885004340684;0.9990885004340684
2.25;0.8810289290985375;0.8810289290985375;0.8810289290985375
2.75;0.907307601890634;0.907307601890634;0.9401566745843742
4.0;0.994053426010624;0.994053426010624;0.994053426010624
1.0;0.8741125620413926;0.8741125620413926;0.8825658494268541
1.5;0.9488103541456048;0.9488103541456048;0.9488103541456048
3.0;0.9734351278738528;0.9805958207965907;0.9822076085936263
2.4;0.9203301719303071;0.9203301719303071;0.9533874330260566
3.0;0.9675896270924309;0.9675896270924309;0.9772559406114746
1.5;0.8775692182271941;0.8775692182271941;0.8691720029048099
3.0;0.984478596404331;0.984478596404331;0.9838071535460786
2.5;0.9520641855737747;0.9520641855737747;0.9520641855737747
5.0;1.0;1.0;1.0
3.25;0.9485428770492331;0.9578771059835148;0.9578771059835148
4.9;0.9146877448858968;0.9146877448858968;0.9146877448858968
4.35;0.9970429156069862;0.9970429156069862;0.9984280621546671
3.0;0.9688737798027811;0.9688737798027811;0.9601577610585911
3.25;0.9720478166402127;0.9720478166402127;0.9726674084887316
3.25;0.9771364161465851;0.9771364161465851;0.9790938969792556
4.25;1.0;1.0;0.9813776224347025
3.25;0.9769561668542701;0.9769561668542701;0.9762795446074927
3.95;0.9525720142365522;0.9525720142365522;0.9559822829335286
1.65;0.9369705300263326;0.9369705300263326;0.9369705300263326
3.0;0.9547385145624412;0.9547385145624412;0.9547385145624412
3.45;0.9374861489509153;0.9374861489509153;0.9374861489509153
2.0;0.9091868009572223;0.9091868009572223;0.8984066543609156
3.5;0.987989935955157;0.987989935955157;0.987989935955157
2.75;0.9917315630669691;0.9917315630669691;0.9917315630669691
4.25;0.9716220724042802;0.9716220724042802;0.9716220724042802
2.5;0.927606127973941;0.927606127973941;0.927606127973941
2.75;0.9466398203723554;0.9466398203723554;0.9466398203723554
3.0;0.9847890313135509;0.9887997842454846;0.9903518256351659
3.0;0.9519154741201802;0.9519154741201802;0.9519154741201802
2.75;0.9247526146316868;0.9247526146316868;0.9599963197193835
3.9;0.9981602809088117;0.9981602809088117;0.9981602809088117
3.25;0.9102923384460118;0.9102923384460118;0.9102923384460118
3.9;0.9862790984151328;0.9862790984151328;0.985324710154592
3.0;0.973797812329587;0.973797812329587;0.9749144400035001
1.0;0.9371662261307104;0.9371662261307104;0.9371662261307104
3.0;0.9766572912471179;0.9766572912471179;0.9766572912471179
3.25;0.9395930135109143;0.9395930135109143;0.9574206507307537
1.5;0.933899816148755;0.9326930494668948;0.933899816148755
3.9;0.9954197438754868;0.9954197438754868;0.9972598956933293
1.75;0.9684194010273153;0.9684194010273153;0.9684194010273153
3.0;0.9671480006308992;0.9541350616942728;0.9540564997039057
3.0;0.9201394168260244;0.9201394168260244;0.9201394168260244
4.25;0.9876023533514476;0.9876023533514476;0.9876023533514476
2.0;0.8859182537240883;0.8859182537240883;0.8859182537240883
3.9;0.8923307846561528;0.8923307846561528;0.9025474250240672
4.75;0.9965674897409109;0.9965674897409109;0.9919050561979996
3.25;0.9789904838340189;0.966689924683973;0.966689924683973
3.5;0.9018137219963616;0.8967821254051386;0.8967821254051386
3.75;0.9602526649703097;0.9602526649703097;0.9756256637907994
3.75;0.9801055867628544;0.9801055867628544;0.9807932930449018
3.4;0.9627392066698276;0.9627392066698276;0.9627392066698276
3.15;0.9094046357049081;0.9094046357049081;0.9094046357049081
3.4;0.9260316044099924;0.9260316044099924;0.9260316044099924
3.0;0.9446622626268439;0.9446622626268439;0.9446622626268439
1.0;0.9174209268715132;0.9174209268715132;0.9174209268715132
3.5;0.941523664738385;0.941523664738385;0.941523664738385
3.25;0.9673504669200929;0.9673504669200929;0.9673504669200929
2.0;0.9036948667815519;0.9036948667815519;0.908476657521303
2.5;0.9720073145893663;0.9720073145893663;0.9746279004624053
2.9;0.9620105894994366;0.9620105894994366;0.9620105894994366
1.75;0.9271712151752975;0.9271712151752975;0.9271712151752975
2.9;0.942242898559851;0.942242898559851;0.942242898559851
3.25;0.9767942974473419;0.9631772124037168;0.9560842325021018
4.5;0.9886717123280687;0.9886717123280687;0.9805392435996707
3.8;0.9550085851014001;0.9550085851014001;0.9550085851014001
4.5;0.9887267731204712;0.9887267731204712;0.98962697687064
3.7;0.9367340053486366;0.9367340053486366;0.9367340053486366
3.0;0.9610198616823573;0.9588792560301008;0.966983299890292
3.85;0.982805241491811;0.982805241491811;0.982805241491811
0.5;0.9239423117168394;0.9239423117168394;0.9239423117168394
4.2;0.9994394172130462;0.9997003630474925;0.9997947926826927
4.4;0.9620900087818867;0.9620900087818867;0.9620900087818867
2.5;0.9750945901764672;0.9750945901764672;0.9658643955865029
4.25;0.9683671345809496;0.9683671345809496;0.9683671345809496
3.25;0.9906514835286022;0.9934108657536638;0.9811383590669498
3.0;0.9752930093737504;0.9752930093737504;0.9773081458718116
5.0;0.9867701737261876;0.9867701737261876;0.9867701737261876
4.0;0.9984632869268416;0.9984632869268416;0.9984841662163136
4.0;0.9832294824004201;0.9832294824004201;0.9832294824004201
0.0;0.8182425972995182;0.8182425972995182;0.8182425972995182
3.75;0.9237582288571943;0.9237582288571943;0.9237582288571943
4.75;0.9743717008303762;0.9743717008303762;0.9672266296364164
3.65;0.9764355265793673;0.9764355265793673;0.9708008815275857
2.75;0.9272455100320484;0.9272455100320484;0.9455029066767735
4.2;0.9815499343125365;0.9815499343125365;0.9815499343125365
2.5;0.983674719864484;0.9777369568846471;0.9819465301182265
2.5;0.9722312523222989;0.9722312523222989;0.9774577803683532
3.25;0.9892961928283813;0.9892961928283813;0.9902871727980653
2.0;0.9092350332980047;0.9092350332980047;0.9092350332980047
4.35;0.9836161857153483;0.9836161857153483;0.9836161857153483
4.0;0.9854383347871236;0.9854383347871236;0.9865512446013867
0.0;0.8774445468844138;0.8774445468844138;0.8707617068983989
3.25;0.9774170833151523;0.9813096115299992;0.9864672390786197
4.2;0.9900268773931211;0.9900268773931211;0.9900268773931211
0.0;0.8169359127775764;0.862671251978006;0.862671251978006
3.85;0.9568663047641394;0.9568663047641394;0.9568663047641394
2.75;0.9146856639400129;0.9146856639400129;0.9146856639400129
3.0;0.9670578591693678;0.9670578591693678;0.9692790524478131
3.25;0.9856885532698811;0.9856885532698811;0.9856885532698811
3.25;0.9819444373133999;0.9819444373133999;0.9819444373133999
2.5;0.9541793436527729;0.9541793436527729;0.9541793436527729
3.65;0.9702928942856391;0.9702928942856391;0.9702928942856391
4.4;0.9957025247681548;0.9957025247681548;0.9957025247681548
4.0;0.8762710175075643;0.8762710175075643;0.8762710175075633
4.2;0.9890364100888706;0.9890364100888706;0.9890364100888706
4.4;0.9628458178112664;0.9628458178112664;0.9670180002073703
3.9;0.9936962167507568;0.9936962167507568;0.9936962167507568
4.9;0.9958491713864792;0.9958491713864792;0.9958491713864792
4.5;0.9913366882174577;0.9913366882174577;0.9913366882174577
4.25;0.9831910173955429;0.9831910173955429;0.9831910173955429
2.5;0.947319154539556;0.947319154539556;0.9620834240825485
4.5;0.9912481654547632;0.9912481654547632;0.9912481654547632
4.35;0.9954149456859487;0.9954149456859487;0.9961272471020796
3.25;0.9890056556253155;0.9890056556253155;0.9890056556253155
1.0;0.9280978984327433;0.9280978984327433;0.9297286886138858
2.5;0.926839915235106;0.926839915235106;0.9136625974971542
3.4;0.9352629263561426;0.9352629263561426;0.9571409237926667
2.9;0.9259018426809894;0.9259018426809894;0.9259018426809894
4.05;0.9996776662346929;0.9997828675260471;0.9995067303228564
3.45;0.9256316058454342;0.9256316058454342;0.9256316058454342
0.0;0.9189921816302742;0.9089110914970451;0.9089110914970451
3.0;0.9652171665896591;0.9652171665896591;0.9499825651353425
3.0;0.9581443027336931;0.9581443027336931;0.9581443027336931
3.25;0.9531108707370936;0.9531108707370936;0.965716123589065
3.25;0.9049309099734993;0.9049309099734993;0.9049309099734993
3.0;0.9750773722073585;0.9650064203219821;0.9650064203219821
4.9;0.9856115809470658;0.9856115809470658;0.9788080360730307
3.0;0.969188368376936;0.969188368376936;0.969188368376936
0.75;0.9126437271494598;0.9126437271494598;0.9126437271494598
3.4;0.9656727209953095;0.9690767652577962;0.9690767652577962
2.5;0.993280485677824;0.993280485677824;0.993280485677824
2.75;0.9301202400727203;0.9420669190604066;0.9420669190604066
3.95;0.9906044103723037;0.9906044103723037;0.9906044103723037
3.8;0.9916124452725824;0.9916124452725824;0.9916124452725824
3.8;0.9920281858751111;0.9920281858751111;0.9920281858751112
3.5;0.939716903922589;0.9503952786256136;0.9503952786256136
3.0;0.9767223743116609;0.9767223743116609;0.9769745131499757
2.75;0.9607970664572546;0.9607970664572546;0.9473509590700546
3.25;0.9467074018902819;0.9467074018902819;0.9509413828374906
3.45;0.9836787881380802;0.9836787881380802;0.9800871186006869
3.25;0.9850428478803781;0.9850428478803781;0.9877455056561162
3.75;0.9851703310550276;0.9851703310550276;0.9936233745036809
3.25;0.9865671421262915;0.9865671421262915;0.9881073511335545
2.5;0.9494638695491819;0.9494638695491819;0.9494638695491819
3.8;0.9840270650788047;0.9840270650788047;0.9804103803988738
3.0;0.9827469422058283;0.9827469422058283;0.9833145856303461
3.0;0.9627378261234398;0.9627378261234398;0.9627378261234398
3.0;0.8959548219829035;0.8959548219829035;0.8959548219829035
2.5;0.9409046029841266;0.9409046029841266;0.9409046029841266
0.0;0.8408233275555926;0.8408233275555926;0.8408233275555926
3.25;0.9877261452193619;0.9877261452193619;0.989164266739899
2.9;0.9569741216221442;0.9569741216221442;0.9569741216221442
0.0;0.9029274807705738;0.9029274807705738;0.9029274807705738
3.45;0.9385262250481728;0.9385262250481728;0.9385262250481728
3.5;0.9869594475159718;0.9869594475159718;0.9869594475159718
1.5;0.8895878187387262;0.8895878187387262;0.8895878187387262
2.25;0.9536239302732367;0.9536239302732367;0.9536239302732367
4.9;0.9969661734788134;0.9969661734788134;0.9628147697699693
3.25;0.9662912148510293;0.9662912148510293;0.9662912148510293
4.25;0.9842623386217475;0.9842623386217475;0.9842623386217475
2.9;0.890273244791804;0.890273244791804;0.890273244791804
0.5;0.9189815490754886;0.9189815490754886;0.9189815490754886
2.25;0.9135456363960482;0.9135456363960482;0.9135456363960482
4.5;0.9627996853632149;0.9627996853632149;0.9561261232208197
4.25;0.9867674336250634;0.9867674336250634;0.9867674336250634
4.9;0.9745018115316909;0.9745018115316909;0.968700849544652
3.25;0.9999977886026999;0.9999977886026999;0.9999977886026999
4.5;0.9633176660496351;0.9633176660496351;0.9691100064153282
3.45;0.929245046605841;0.929245046605841;0.9292633855351494
2.75;0.9599469654382432;0.9599469654382432;0.9478424001261985
3.75;0.987598404881686;0.987598404881686;0.987598404881686
4.2;0.9537667403852457;0.9537667403852457;0.9537667403852457
4.2;0.9758396798706716;0.9758396798706716;0.9758396798706716
1.5;0.9477775047653444;0.9477775047653444;0.9477775047653444
1.0;0.9562149542207394;0.9562149542207394;0.9562149542207394
3.25;0.9342818387769528;0.9342818387769528;0.9342818387769528
3.5;0.9763913301084619;0.9991577192418897;0.9991577192418897
3.45;0.9799532248181079;0.9672762703523253;0.9661735279875748
3.0;0.9540335339989757;0.9540335339989757;0.9540335339989757
2.75;0.862219210056403;0.862219210056403;0.862219210056403
3.0;0.8895166495274498;0.8895166495274498;0.8895166495274498
1.0;0.8766746240961831;0.8766746240961831;0.8766746240961831
3.0;0.9560870734382357;0.9560870734382357;0.9560870734382357
