Human;COMMixed_WBSM-AncSPLWeightedJiangConrath_String-Jaccard;COMMixed_WBSM-AncSPLWeightedJiangConrath_String-Jaccard
2.25;0.2299648915969719;0.2299648915969719
1.75;0.17210638811943124;0.17210638811943124
2.0;0.25214497008756864;0.25214497008756864
0.0;0.0975614219290457;0.0975614219290457
2.0;0.22987978782730495;0.22987978782730495
3.0;0.42484912185377205;0.42484912185377205
1.25;0.24021492870969188;0.24021492870969188
0.0;0.1178989690209131;0.1178989690209131
3.4;0.6743050751871941;0.6743050751871941
3.0;0.1851282584156826;0.1851282584156826
1.25;0.26913471875503087;0.26913471875503087
3.65;0.7770290825802583;0.7770290825802583
3.7;0.5801051769045277;0.5801051769045277
2.0;0.2570588442630475;0.2570588442630475
0.0;0.17381654381080014;0.17381654381080014
4.75;0.8487670366186508;0.8487670366186508
4.5;0.7132676025504952;0.7132676025504952
3.0;0.47681454852324756;0.47681454852324756
3.0;0.493699101017529;0.493699101017529
2.9;0.8483613939459062;0.8483613939459062
4.0;0.43638643448647585;0.43638643448647585
5.0;0.6854361663253126;0.6854361663253126
3.7;0.5600800958997227;0.5600800958997227
4.25;0.709086506403158;0.709086506403158
3.95;0.6099031847039929;0.6099031847039929
3.75;0.7984247991465886;0.7984247991465886
2.5;0.4550915980672866;0.4550915980672866
3.0;0.3709426472628259;0.3709426472628259
5.0;NaN;NaN
3.5;0.4091180093641973;0.4091180093641973
4.15;0.2606623817583187;0.2606623817583187
1.5;0.16079054347053956;0.16079054347053956
3.4;0.7270987710284389;0.7270987710284389
3.0;0.4947644795103674;0.4947644795103674
2.0;0.35875768433161914;0.35875768433161914
3.15;0.4942338245338158;0.4942338245338158
4.4;0.7562730561324373;0.7562730561324373
2.25;0.3003831515278257;0.3003831515278257
2.9;0.3976215711972356;0.3976215711972356
2.75;0.5714368748409986;0.5714368748409986
1.75;0.29647003548822026;0.29647003548822026
2.0;0.240556820344539;0.240556820344539
4.4;0.5504538049062835;0.5504538049062835
3.0;0.7015672514403957;0.7015672514403957
5.0;0.6380499996547633;0.6380499996547633
3.25;0.41815988764407813;0.41815988764407813
3.5;0.45585509071981223;0.45585509071981223
2.9;0.4668716548424555;0.4668716548424555
2.75;0.6780976683772595;0.6780976683772595
3.65;0.5537527383077612;0.5537527383077612
3.4;0.7707496209798601;0.7707496209798601
3.25;0.6698746860906066;0.6698746860906066
0.5;0.17922796934160612;0.17922796934160612
4.5;0.6375;0.6375
4.25;0.7172447637987919;0.7172447637987919
2.75;0.4117678726247129;0.4117678726247129
3.8;0.8326578199722932;0.8326578199722932
3.25;0.30971964467687946;0.30971964467687946
3.0;0.5104454501962143;0.5104454501962143
3.65;0.7201586626304293;0.7201586626304293
4.9;0.6375;0.6375
0.0;0.07710896689837166;0.07710896689837166
3.25;0.5361397841114423;0.5361397841114423
3.45;0.4668377495505289;0.4668377495505289
4.75;0.5998043599530845;0.5998043599530845
3.4;0.4019287664540728;0.4019287664540728
3.25;0.90072278987378;0.90072278987378
3.25;0.5366936250360719;0.5366936250360719
3.25;0.21757978341266038;0.21757978341266038
1.0;0.24443216324847905;0.24443216324847905
0.0;0.17911030912579967;0.17911030912579967
3.0;0.5794766120859505;0.5794766120859505
3.0;0.5002810276695305;0.5002810276695305
3.25;0.6317764009396417;0.6317764009396417
4.85;0.8222222222222223;0.8222222222222223
3.0;0.7237762237762237;0.7237762237762237
2.25;0.24640277773834052;0.24640277773834052
2.75;0.389664972457615;0.389664972457615
4.0;0.8982043054782597;0.8982043054782597
1.0;0.14135714735568153;0.14135714735568153
1.5;0.4630918223873405;0.4630918223873405
3.0;0.4967169458777787;0.4967169458777787
2.4;0.30820928545914494;0.30820928545914494
3.0;0.4938622257842564;0.4938622257842564
1.5;0.2162844257352936;0.2162844257352936
3.0;0.7482731180717054;0.7482731180717054
2.5;0.5222373992898268;0.5222373992898268
5.0;0.7383841043973584;0.7383841043973584
3.25;0.7676223059491651;0.7676223059491651
4.9;0.19601695328638807;0.19601695328638807
4.35;0.9035910318546236;0.9035910318546236
3.0;0.5689839576523419;0.5689839576523419
3.25;0.5158874584308921;0.5158874584308921
3.25;0.5747098504819182;0.5747098504819182
4.25;0.8020833333333333;0.8020833333333333
3.25;0.5985009205359111;0.5985009205359111
3.95;0.6881622035027555;0.6881622035027555
1.65;0.14576933788051835;0.14576933788051835
3.0;0.47952977490817733;0.47952977490817733
3.45;0.5342720031443006;0.5342720031443006
2.0;0.22619066538812227;0.22619066538812227
3.5;0.621301087980599;0.621301087980599
2.75;0.7906791708185507;0.7906791708185507
4.25;0.7010075630518424;0.7010075630518424
2.5;0.3440752366532863;0.3440752366532863
2.75;0.6462357317925205;0.6462357317925205
3.0;0.5708883914428814;0.5708883914428814
3.0;0.5327678565125316;0.5327678565125316
2.75;0.44708710135363805;0.44708710135363805
3.9;0.8497106535164681;0.8497106535164681
3.25;0.48751218855662337;0.48751218855662337
3.9;0.6908010143303992;0.6908010143303992
3.0;0.4320499388156859;0.4320499388156859
1.0;0.35596527193419913;0.35596527193419913
3.0;0.4964907925680474;0.4964907925680474
3.25;0.3491762696089606;0.3491762696089606
1.5;0.3657599408003094;0.3657599408003094
3.9;0.8686446488319517;0.8686446488319517
1.75;0.3330298466021079;0.3330298466021079
3.0;0.5269323634113466;0.5269323634113466
3.0;0.36768442868927675;0.36768442868927675
4.25;0.8666336948120376;0.8666336948120376
2.0;0.1343414260005525;0.1343414260005525
3.9;0.1657301533564093;0.1657301533564093
4.75;0.8192869325336707;0.8192869325336707
3.25;0.6330285445393933;0.6330285445393933
3.5;0.13092343953972424;0.13092343953972424
3.75;0.6617423431040643;0.6617423431040643
3.75;0.7340731533459194;0.7340731533459194
3.4;0.47199218788388275;0.47199218788388275
3.15;0.3481424752009414;0.3481424752009414
3.4;0.22699976167524671;0.22699976167524671
3.0;0.46432989044929357;0.46432989044929357
1.0;0.19470049918889493;0.19470049918889493
3.5;0.5201482867465452;0.5201482867465452
3.25;0.44579003219671787;0.44579003219671787
2.0;0.40452464664693866;0.40452464664693866
2.5;0.3842031117158871;0.3842031117158871
2.9;0.4242009740113991;0.4242009740113991
1.75;0.38657127954758386;0.38657127954758386
2.9;0.22243604281426724;0.22243604281426724
3.25;0.5620777534260404;0.5620777534260404
4.5;0.646163317340718;0.646163317340718
3.8;0.5255158429823741;0.5255158429823741
4.5;0.8096960857067728;0.8096960857067728
3.7;0.5516083811531178;0.5516083811531178
3.0;0.4569024239850368;0.4569024239850368
3.85;0.6401597073139162;0.6401597073139162
0.5;0.19251140568553796;0.19251140568553796
4.2;0.901369502536923;0.901369502536923
4.4;0.5700626503855686;0.5700626503855686
2.5;0.5629690149085697;0.5629690149085697
4.25;0.4222530349145004;0.4222530349145004
3.25;0.7731923637886308;0.7731923637886308
3.0;0.36435680458984276;0.36435680458984276
5.0;0.823606797749979;0.823606797749979
4.0;0.9432795698924731;0.9432795698924731
4.0;0.6843570009047696;0.6843570009047696
0.0;0.12717526319762384;0.12717526319762384
3.75;0.3120186235949739;0.3120186235949739
4.75;0.8711609429013167;0.8711609429013167
3.65;0.5755035040505403;0.5755035040505403
2.75;0.2335907313743465;0.2335907313743465
4.2;0.7708665500609886;0.7708665500609886
2.5;0.3902097006302347;0.3902097006302347
2.5;0.6957970616826239;0.6957970616826239
3.25;0.7727117093770259;0.7727117093770259
2.0;0.30929802172337784;0.30929802172337784
4.35;0.7384958120098888;0.7384958120098888
4.0;0.71329471680614;0.71329471680614
0.0;0.1469172333351369;0.1469172333351369
3.25;0.33965749832206377;0.33965749832206377
4.2;0.7138514308346723;0.7138514308346723
0.0;0.13615243521060788;0.13615243521060788
3.85;0.6671779069445094;0.6671779069445094
2.75;0.17630041804149815;0.17630041804149815
3.0;0.4369977831323222;0.4369977831323222
3.25;0.6818191215307569;0.6818191215307569
3.25;0.6091434510572412;0.6091434510572412
2.5;0.42389083134674643;0.42389083134674643
3.65;0.5643241551841052;0.5643241551841052
4.4;0.7945201468676992;0.7945201468676992
4.0;0.2030747088871493;0.2030747088871493
4.2;0.6647253117522485;0.6647253117522485
4.4;0.4900232890171303;0.4900232890171303
3.9;0.7683611792107483;0.7683611792107483
4.9;0.8232092448414103;0.8232092448414103
4.5;0.8282948945318762;0.8282948945318762
4.25;0.7866687189089863;0.7866687189089863
2.5;0.5841641845580481;0.5841641845580481
4.5;0.6750665043498894;0.6750665043498894
4.35;0.9221479736727993;0.9221479736727993
3.25;0.8327225627783394;0.8327225627783394
1.0;0.3391399841884638;0.3391399841884638
2.5;0.33274246675408975;0.33274246675408975
3.4;0.25898738536821336;0.25898738536821336
2.9;0.6454656202242708;0.6454656202242708
4.05;0.7615384615384615;0.7615384615384615
3.45;0.514532630955331;0.514532630955331
0.0;0.1838672173613523;0.1838672173613523
3.0;0.5244397960632191;0.5244397960632191
3.0;0.3441965249122768;0.3441965249122768
3.25;0.7272433428152301;0.7272433428152301
3.25;0.4328113318428596;0.4328113318428596
3.0;0.6782034583845902;0.6782034583845902
4.9;0.4734979100838117;0.4734979100838117
3.0;0.5675340474885514;0.5675340474885514
0.75;0.15677823216620917;0.15677823216620917
3.4;0.5770650054179293;0.5770650054179293
2.5;0.5788461538461538;0.5788461538461538
2.75;0.36146927011270197;0.36146927011270197
3.95;0.7392146604693987;0.7392146604693987
3.8;0.675147044166186;0.675147044166186
3.8;0.8408458879733376;0.8408458879733376
3.5;0.3348234630956786;0.3348234630956786
3.0;0.45262390972964;0.45262390972964
2.75;0.3918548572364243;0.3918548572364243
3.25;0.24374273136810148;0.24374273136810148
3.45;0.8336463067862652;0.8336463067862652
3.25;0.5770136862267027;0.5770136862267027
3.75;0.5716287345157485;0.5716287345157485
3.25;0.7092720853333533;0.7092720853333533
2.5;0.31604657497172495;0.31604657497172495
3.8;0.6577230503024958;0.6577230503024958
3.0;0.677923252826928;0.677923252826928
3.0;0.34905630380867664;0.34905630380867664
3.0;0.24678236321154406;0.24678236321154406
2.5;0.39205921090009155;0.39205921090009155
0.0;0.10977132074081447;0.10977132074081447
3.25;0.7103170514626301;0.7103170514626301
2.9;0.37153598423644485;0.37153598423644485
0.0;0.2546848297042904;0.2546848297042904
3.45;0.5007167886038123;0.5007167886038123
3.5;0.6998120837741273;0.6998120837741273
1.5;0.16090514661427902;0.16090514661427902
2.25;0.28095950027124195;0.28095950027124195
4.9;0.5940354583064695;0.5940354583064695
3.25;0.5630344223988608;0.5630344223988608
4.25;0.8222222222222223;0.8222222222222223
2.9;0.1302824028769678;0.1302824028769678
0.5;0.198184957889072;0.198184957889072
2.25;0.49052888085955293;0.49052888085955293
4.5;0.45686444071651555;0.45686444071651555
4.25;0.7895147545020116;0.7895147545020116
4.9;0.614265292965612;0.614265292965612
3.25;0.9645037222188576;0.9645037222188576
4.5;0.468529998250932;0.468529998250932
3.45;0.3066533436263974;0.3066533436263974
2.75;0.3957328643040478;0.3957328643040478
3.75;0.6027176222345347;0.6027176222345347
4.2;0.5544851199886076;0.5544851199886076
4.2;0.6240506268111591;0.6240506268111591
1.5;0.28992097614322176;0.28992097614322176
1.0;0.5895975982088244;0.5895975982088244
3.25;0.3857621183182882;0.3857621183182882
3.5;0.6862590888929182;0.6862590888929182
3.45;0.5227730234338815;0.5227730234338815
3.0;0.5075891260493229;0.5075891260493229
2.75;0.07001448724807645;0.07001448724807645
3.0;0.18400851804207002;0.18400851804207002
1.0;0.14503581945599964;0.14503581945599964
3.0;0.5253219466586618;0.5253219466586618
2.9;0.792225958658004;0.792225958658004
4.15;0.7328566582693907;0.7328566582693907
3.25;0.496159805907714;0.496159805907714
4.4;0.7988500082081779;0.7988500082081779
3.7;0.556946277378016;0.556946277378016
4.35;0.8076637008280674;0.8076637008280674
3.25;0.8240057535158765;0.8240057535158765
3.4;0.6089917579380966;0.6089917579380966
3.75;0.2166320956928391;0.2166320956928391
2.75;0.5234248651102609;0.5234248651102609
3.0;0.7683776529497981;0.7683776529497981
3.75;0.12873424670533073;0.12873424670533073
2.75;0.12680914737980692;0.12680914737980692
3.25;0.44378010892290987;0.44378010892290987
3.75;0.22381777967062733;0.22381777967062733
4.25;0.6563210654167559;0.6563210654167559
2.95;0.2850491614358488;0.2850491614358488
0.0;0.14327568226925047;0.14327568226925047
2.75;0.39150245179621235;0.39150245179621235
2.5;0.46180759638948066;0.46180759638948066
4.9;0.8255111860124187;0.8255111860124187
3.5;0.2880167726035674;0.2880167726035674
0.5;0.19154942421089707;0.19154942421089707
3.4;0.3446125098742236;0.3446125098742236
1.75;0.24374894847188178;0.24374894847188178
2.5;0.48359386378307145;0.48359386378307145
2.25;0.3682714998380334;0.3682714998380334
2.5;0.14930555555555555;0.14930555555555555
3.5;0.4838775049088088;0.4838775049088088
1.5;0.2542717300514798;0.2542717300514798
3.75;0.35355782365569904;0.35355782365569904
3.0;0.5372513787400905;0.5372513787400905
3.45;0.6198010684472106;0.6198010684472106
5.0;0.8018298274091537;0.8018298274091537
1.0;0.262981320331515;0.262981320331515
4.9;0.7067209716496808;0.7067209716496808
3.25;0.4069683311570026;0.4069683311570026
3.25;0.5757180438852862;0.5757180438852862
3.4;0.7961875817498343;0.7961875817498343
3.25;0.44150045470431476;0.44150045470431476
4.0;1.0;1.0
3.25;0.6301738839521838;0.6301738839521838
3.9;0.7631776575412943;0.7631776575412943
3.75;0.5948312468484991;0.5948312468484991
3.9;0.6681902950072343;0.6681902950072343
3.7;0.5262009864903532;0.5262009864903532
4.25;0.7329616732795003;0.7329616732795003
4.0;0.29693282014519895;0.29693282014519895
4.25;NaN;NaN
2.25;0.1971357723460172;0.1971357723460172
3.0;0.46142392102053353;0.46142392102053353
0.0;0.12305873514665622;0.12305873514665622
3.45;0.31224207884953104;0.31224207884953104
3.45;0.5516690123253262;0.5516690123253262
3.25;0.5289220239108616;0.5289220239108616
0.0;0.23676656346411454;0.23676656346411454
4.15;0.7395067246449808;0.7395067246449808
5.0;0.7882277007534104;0.7882277007534104
3.9;0.7170585657518465;0.7170585657518465
3.25;0.7173947178535263;0.7173947178535263
1.45;0.09861303568839422;0.09861303568839422
3.4;0.466931408249895;0.466931408249895
3.25;0.6539885512683368;0.6539885512683368
0.0;0.13023199534704966;0.13023199534704966
1.25;0.18251043049911092;0.18251043049911092
4.3;0.8174307047422913;0.8174307047422913
3.7;0.5685606064793391;0.5685606064793391
3.25;0.37014785385553084;0.37014785385553084
3.95;0.5918546493981108;0.5918546493981108
3.0;0.44845254164922943;0.44845254164922943
5.0;0.4867933467885499;0.4867933467885499
3.0;0.4885517820429313;0.4885517820429313
3.4;0.6081272567684992;0.6081272567684992
4.35;0.6542683183371207;0.6542683183371207
3.0;0.5146766596658849;0.5146766596658849
3.0;0.35471711011196505;0.35471711011196505
3.0;0.2763363165753596;0.2763363165753596
3.0;0.35547549241365123;0.35547549241365123
3.25;0.2881978723427404;0.2881978723427404
3.0;0.4926620257673737;0.4926620257673737
2.5;0.345317230032309;0.345317230032309
3.0;0.6525719180017493;0.6525719180017493
0.0;0.04140609633195113;0.04140609633195113
4.0;0.2176246862667384;0.2176246862667384
3.9;0.5485857512427746;0.5485857512427746
4.5;0.8162152018287852;0.8162152018287852
3.4;0.41149063561888044;0.41149063561888044
4.25;0.7312394778460762;0.7312394778460762
3.45;0.7948556802354987;0.7948556802354987
4.0;0.6290748072136515;0.6290748072136515
4.4;0.7255137400820253;0.7255137400820253
4.4;0.6850628838651092;0.6850628838651092
3.25;0.5619069000768646;0.5619069000768646
3.0;0.5324185217737976;0.5324185217737976
2.5;0.3584105399956573;0.3584105399956573
3.45;0.5714610017271664;0.5714610017271664
2.75;0.3593909701972839;0.3593909701972839
4.9;0.7734104865011874;0.7734104865011874
4.0;0.3462464937368368;0.3462464937368368
4.9;0.9374882420791107;0.9374882420791107
3.9;0.8130761322786908;0.8130761322786908
4.9;0.5918014072829566;0.5918014072829566
3.9;0.5706500922367652;0.5706500922367652
1.75;0.341814147971389;0.341814147971389
4.0;0.4971596253017117;0.4971596253017117
5.0;0.6959865929617397;0.6959865929617397
4.25;0.5929652958574663;0.5929652958574663
3.4;0.7669878407261026;0.7669878407261026
3.25;0.26380693520715115;0.26380693520715115
3.0;0.3491092364270379;0.3491092364270379
2.75;0.31782407947337277;0.31782407947337277
2.5;0.2203800325498127;0.2203800325498127
3.25;0.884794965643096;0.884794965643096
2.5;0.43051567042757394;0.43051567042757394
0.0;0.16011468624626476;0.16011468624626476
3.25;0.6890859232887171;0.6890859232887171
4.25;0.7483163583049318;0.7483163583049318
3.75;0.6539885512683368;0.6539885512683368
3.9;0.6717171717171717;0.6717171717171717
4.5;0.8789852609173806;0.8789852609173806
3.4;0.7292205243611902;0.7292205243611902
4.25;0.6558532872386683;0.6558532872386683
0.0;0.16063746344930663;0.16063746344930663
4.25;0.6577230503024958;0.6577230503024958
2.9;0.39254259748919895;0.39254259748919895
1.75;0.13214443173989612;0.13214443173989612
2.75;0.1961746804896026;0.1961746804896026
4.75;0.7770290825802583;0.7770290825802583
3.9;0.5787447928711744;0.5787447928711744
3.5;0.6249236024149776;0.6249236024149776
3.45;0.5329051199446929;0.5329051199446929
3.75;0.34405433182909284;0.34405433182909284
4.75;0.19770274344176225;0.19770274344176225
4.25;0.6283168328284825;0.6283168328284825
3.25;0.7358276969462996;0.7358276969462996
3.9;0.8840094228049881;0.8840094228049881
4.2;0.2604622240527946;0.2604622240527946
4.25;NaN;NaN
3.4;0.3643857010619263;0.3643857010619263
2.75;0.3910799435346547;0.3910799435346547
2.0;0.3847492884133279;0.3847492884133279
1.65;0.08986150748189756;0.08986150748189756
2.75;0.3689350928747889;0.3689350928747889
3.5;0.5925390497593741;0.5925390497593741
3.0;0.42730945159097977;0.42730945159097977
3.9;0.45734191714030015;0.45734191714030015
3.25;0.7638556090852542;0.7638556090852542
4.0;1.0;1.0
3.9;0.6378383064167235;0.6378383064167235
3.95;0.5611284285759448;0.5611284285759448
2.75;0.5465085273413693;0.5465085273413693
3.0;0.5846179809241745;0.5846179809241745
2.5;0.3401766285884281;0.3401766285884281
3.0;0.5720265638322923;0.5720265638322923
2.5;0.3189501105049873;0.3189501105049873
2.75;0.4698055502747216;0.4698055502747216
2.75;0.22434478922909695;0.22434478922909695
4.5;0.8643445912776281;0.8643445912776281
3.9;0.8129284411169843;0.8129284411169843
3.4;0.44119000730893415;0.44119000730893415
4.0;0.7664835164835165;0.7664835164835165
4.85;0.8315490315320281;0.8315490315320281
0.0;0.14890576554602178;0.14890576554602178
4.9;0.7437343644038908;0.7437343644038908
3.5;0.413668262621979;0.413668262621979
3.25;0.4452778845281683;0.4452778845281683
1.25;0.1673379981264827;0.1673379981264827
3.15;0.5122529402560874;0.5122529402560874
