Human;bestCOM_bestWBSM_AncSPLRada_bestUBSM_AncSPLRada;worstCOM_worstWBSM_AncSPLRada_worstUBSM_AncSPLRada
2.25;0.46969615362965633;0.2711107055066839
1.75;0.22360679774997896;0.32824849899339825
2.0;0.28788644394699836;0.33329718596985014
0.0;0.0;0.16692561236866338
2.0;0.35378284042180425;0.2378696405390025
3.0;0.5178387419110144;0.5648788177928936
1.25;0.3322221242178148;0.45605223209532103
0.0;0.0;0.2279211529192759
3.4;0.7888106377466154;0.7957470805914045
3.0;0.3096843271278251;0.21078229593725817
1.25;0.38197926430503615;0.3465538067068491
3.65;0.7349384262915106;0.8799437298859054
3.7;0.8013678445810415;0.7309130043919967
2.0;0.14999999999999997;0.3250411566260684
0.0;0.1144811206544345;0.2918592657146247
4.75;0.8888888888888888;0.912878787878788
4.5;0.858395075278952;0.7523514196741777
3.0;0.5562318157708397;0.6251984265928932
3.0;0.6602056801234697;0.6852460843565219
2.9;0.9574271077563381;0.9351428864394935
4.0;0.7606094023506922;0.5940568977855745
5.0;0.8970852271450606;0.7919459686650976
3.7;0.6888467201936644;0.6370002197232381
4.25;0.8040302522073697;0.8362420100070909
3.95;0.7414572761733016;0.7035322291954675
3.75;0.9207139621577932;0.8381306770497559
2.5;0.5460093926319868;0.5103098638335127
3.0;0.6406706082783631;0.5562031488096102
5.0;NaN;NaN
3.5;0.7035264706814485;0.42307692307692313
4.15;0.5345224838248487;0.3515451083454468
1.5;0.2669218783304097;0.2848615919288653
3.4;0.8551349983890112;0.8003874713191321
3.0;0.6733744211609516;0.6443080502044344
2.0;0.4793671819275199;0.29546369086223556
3.15;0.6928448471215216;0.4638633981661082
4.4;0.9534625892455924;0.8360860027578811
2.25;0.41428571428571426;0.3375630406925165
2.9;0.5177838854921945;0.48570226039551584
2.75;0.7378647873726218;0.7292305418598823
1.75;0.31622776601683794;0.5464997266644405
2.0;0.38389720564752183;0.4192419435985334
4.4;0.7378647873726218;0.7414572761733016
3.0;0.8818067736521151;0.8246619372812549
5.0;0.7342956432155869;0.7793600074858924
3.25;0.7547735377498546;0.4412294232544381
3.5;0.5736459755039822;0.6295547950507524
2.9;0.680230599302605;0.6060612623880857
2.75;0.778498944161523;0.8051729125033673
3.65;0.7491982048044624;0.7083586601801859
3.4;0.8181818181818182;0.8550626426700888
3.25;0.7947194142390261;0.7745398803146837
0.5;0.10292186906370646;0.3428492280966817
4.5;0.8432740427115678;0.8090909090909091
4.25;0.7840552385403547;0.8219931353661138
2.75;0.629940788348712;0.3543033499620919
3.8;0.8666666666666666;0.8323529411764705
3.25;0.5699667625354449;0.32160932907473955
3.0;0.588453470096171;0.6385707157777892
3.65;0.8216900084485947;0.7528418188398428
4.9;0.8432740427115678;0.8090909090909091
0.0;0.1148272645363737;0.13233160336302485
3.25;0.7353837053632686;0.6574895824118056
3.45;0.7313582165106864;0.6666666666666667
4.75;0.7999999999999998;0.7745966692414834
3.4;0.5853694070049636;0.6315789473684209
3.25;0.9233805168766386;0.9415705947101164
3.25;0.6931032800836721;0.6675004471173902
3.25;0.3849001794597505;0.36677625771534383
1.0;0.3664074525017925;0.4086894850614394
0.0;0.1765961050203834;0.15768352744405667
3.0;0.7725065919949733;0.6733744211609516
3.0;0.5939729861022376;0.630179983552976
3.25;0.7302967433402214;0.7313130045415228
4.85;0.8581163303210331;0.8819444444444443
3.0;0.8892102503149488;0.8081246583305506
2.25;0.3226128574608258;0.2715456856391449
2.75;0.634231089648973;0.3394300255611276
4.0;0.9304842103984708;0.9459585771554562
1.0;0.16666666666666669;0.23662369900022884
1.5;0.48304589153964794;0.509015350066675
3.0;0.7154198201560833;0.6412091739813365
2.4;0.5345224838248488;0.45538871474862086
3.0;0.6055373573569343;0.6628107696682615
1.5;0.13363062095621217;0.41775726220098125
3.0;0.8003267306650412;0.84899710872541
2.5;0.6526432274719854;0.7220524401054329
5.0;0.9999999999999999;0.8564102564102565
3.25;0.8944271909999159;0.7054124852471191
4.9;0.5285675660264209;0.5149133586050088
4.35;0.9545422860556476;0.9421259439097469
3.0;0.6756750821910058;0.6547619047619048
3.25;0.6837634587578276;0.6350272158888269
3.25;0.6846531968814576;0.6401942253224139
4.25;0.8432740427115678;0.9045454545454544
3.25;0.6880329612324521;0.7332454923761399
3.95;0.8040302522073697;0.7596153846153848
1.65;0.37508521900754027;0.10490051579816609
3.0;0.5886977361536614;0.6394376703907392
3.45;0.6836853359171838;0.6416076841335999
2.0;0.21721265421393546;0.41428571428571426
3.5;0.7848223954301474;0.6604460574454973
2.75;0.8486684247915056;0.8948364681332486
4.25;0.9045340337332909;0.8128572778876516
2.5;0.5862687627759007;0.5050094513339978
2.75;0.7401483716701107;0.8113611778787906
3.0;0.786818677739517;0.6605980756210263
3.0;0.7092081432669752;0.724431906601019
2.75;0.760638829255665;0.4675104460629539
3.9;0.8965976470541928;0.926780566737697
3.25;0.6943650748294137;0.6880329612324521
3.9;0.7855844048495726;0.7925350457555942
3.0;0.5701631674382448;0.5972838599257988
1.0;0.4896251011262011;0.5008726030021272
3.0;0.5435368515106944;0.6009620205333708
3.25;0.6940286741252901;0.4005587071634884
1.5;0.5311473463672076;0.3621844093206668
3.9;0.9721250713262544;0.9381503980948103
1.75;0.4920524764205324;0.2207363121169339
3.0;0.7260510203373743;0.58352295383141
3.0;0.6476030138606877;0.6004903830201109
4.25;0.9718253158075502;0.9349730276154182
2.0;0.13363062095621217;0.2707150873367662
3.9;0.21320071635561041;0.2556289023801753
4.75;0.9391842927240517;0.9145849883299756
3.25;0.8661754168503949;0.7475232143180695
3.5;0.24999999999999994;0.21428571428571427
3.75;0.951316669936364;0.790265210502794
3.75;0.7825855808712294;0.8271714629504365
3.4;0.7209707393229161;0.5366448393984118
3.15;0.6484830326958813;0.5450558804269554
3.4;0.27575567228888187;0.4035193182589097
3.0;0.6674238124719146;0.5923605727499515
1.0;0.25087260300212727;0.30316953129541624
3.5;0.6445033866354896;0.5690417737110885
3.25;0.6821910402406466;0.6390214842634575
2.0;0.5831601102097503;0.5011993824223115
2.5;0.4809130244703927;0.5276758113856761
2.9;0.6446313716338894;0.6180415285651459
1.75;0.5135231383473648;0.5587660495009503
2.9;0.2254277062700425;0.26678109624874774
3.25;0.6721310614263076;0.599151022504695
4.5;0.8249579113843053;0.773059761598557
3.8;0.720324770399412;0.7304167893341207
4.5;0.8773624256508052;0.8372394663433296
3.7;0.7299838363608171;0.5899563646357912
3.0;0.6475761258027334;0.6266697063829272
3.85;0.8386022745331801;0.7938566201357354
0.5;0.24754670594468275;0.35339688018201704
4.2;0.9682458365518541;0.9218632018825217
4.4;0.8017837257372731;0.7526178090063818
2.5;0.6492324381118855;0.6168478260869565
4.25;0.7016464154456235;0.6515837655350015
3.25;0.8244588548636116;0.8033449231247489
3.0;0.5182579849841401;0.576012460415196
5.0;0.9679096001787032;0.95271410985351
4.0;0.9629629629629629;0.9672221595358858
4.0;0.8125;0.7840132626491119
0.0;0.0;0.2272734527129146
3.75;0.42939446280103666;0.34756595362986287
4.75;0.9530552029034259;0.8130434782608695
3.65;0.8269107532980277;0.6909939074372513
2.75;0.4642016166593181;0.24621861720782787
4.2;0.8333333333333335;0.8564102564102565
2.5;0.5469067204169158;0.5681740729645823
2.5;0.7526178090063818;0.7855379066220083
3.25;0.8215838362577491;0.8722525169150716
2.0;0.3790114162880266;0.5501039543870434
4.35;0.8215838362577491;0.6927032248510553
4.0;0.8099114993009848;0.8192881558892605
0.0;0.07905694150420949;0.23107883361221754
3.25;0.559386057525155;0.5614319200772083
4.2;0.9486832980505138;0.8153742483272114
0.0;0.17794791888693984;0.2632579700855007
3.85;0.753242147982484;0.8117191219182353
2.75;0.18948873194767513;0.40366089356581125
3.0;0.5776926545905664;0.5997823465177825
3.25;0.7637626158259734;0.789992189435881
3.25;0.8006407690254358;0.6792853044816167
2.5;0.4691274485444913;0.5030354891613363
3.65;0.7559289460184545;0.727532837268552
4.4;0.8703882797784892;0.9120838573231479
4.0;0.20100756305184242;0.3326942686226976
4.2;0.9241426379343811;0.7833033587686834
4.4;0.7062080639797323;0.60720356681959
3.9;0.8885233166386385;0.8841611820580576
4.9;0.9155786013045061;0.8338468008069945
4.5;0.8544790901688994;0.9071913070564668
4.25;0.8994806123666034;0.8563488385776753
2.5;0.7465334073683476;0.7293126154933532
4.5;0.9045340337332909;0.7668478808931694
4.35;0.9496839460862546;0.9660532711186172
3.25;0.8790490729915326;0.9045340337332908
1.0;0.49314741660481903;0.3000721166383746
2.5;0.3271950632245381;0.36555997257206535
3.4;0.5351547444506597;0.37367421246228005
2.9;0.8005319864656553;0.7620904646888331
4.05;0.9333333333333332;0.8786764705882353
3.45;0.72926102402711;0.6128970096492762
0.0;0.19999999999999996;0.40596403560743677
3.0;0.6574568087498935;0.6518858199899071
3.0;0.6263146024898592;0.4999784002676604
3.25;0.8017837257372732;0.8555898292564776
3.25;0.7205771677652792;0.6327466167014977
3.0;0.7680592218119743;0.7579538714355258
4.9;0.8581163303210331;0.6540016292141833
3.0;0.7814187253047828;0.7089596976407176
0.75;0.11852378927909409;0.3065560727712873
3.4;0.8078570286826741;0.6827360826070537
2.5;0.7888888888888888;0.7060439560439562
2.75;0.5165200556337142;0.4520990359306508
3.95;0.8781958679417016;0.8074970113412127
3.8;0.8702500179898225;0.808290376865476
3.8;0.919845513243684;0.9021321600813363
3.5;0.6116696202643819;0.4827232498334926
3.0;0.6659145042836894;0.6968666744249503
2.75;0.6030226891555273;0.46362556819193873
3.25;0.5533985905294664;0.48998870307960557
3.45;0.8790491081043503;0.9008038304587291
3.25;0.7640088082077567;0.7437377548870194
3.75;0.8999999999999999;0.5845927871481363
3.25;0.7756717518813396;0.8052471356637174
2.5;0.3821569096792944;0.3405670021523217
3.8;0.836084155317629;0.7733992383599829
3.0;0.7833494518006403;0.7888760153955813
3.0;0.5971514832143751;0.4923296223181134
3.0;0.2686068024866397;0.31573786516665264
2.5;0.5185216907486678;0.45570016069481
0.0;0.0;0.12126781251816648
3.25;0.8218991673986042;0.7580442156484943
2.9;0.47953502533312997;0.6052314168509811
0.0;0.2032757346529646;0.32291666666666674
3.45;0.7270173849726995;0.6682728535071929
3.5;0.8498365855987976;0.8332051183416778
1.5;0.2672612419124244;0.32514687259645353
2.25;0.38570471534268413;0.42863290742864146
4.9;0.8888888888888888;0.773059761598557
3.25;0.760638829255665;0.7505553499465134
4.25;0.8888888888888888;0.9090909090909091
2.9;0.11180339887498948;0.29814239699997197
0.5;0.3209700166287586;0.4505440123369697
2.25;0.629940788348712;0.4931306349368001
4.5;0.6119729147994808;0.5564768120494341
4.25;0.8432740427115678;0.7901978541696875
4.9;0.8197850785760755;0.7916747259003201
3.25;0.9907635966134956;0.9742466385381467
4.5;0.709802871226128;0.5854774965056833
3.45;0.34310310433981683;0.3593617790124992
2.75;0.4870540018308759;0.48649392223684346
3.75;0.7304618028260452;0.7066173960841484
4.2;0.760638829255665;0.7603044455166668
4.2;0.8528028654224417;0.7460467209666759
1.5;0.3998007471825056;0.4865670461001094
1.0;0.7205766921228922;0.7786260570141164
3.25;0.6187184335382291;0.5776970840305438
3.5;0.9746142998665542;0.8415371208526692
3.45;0.7392039465416422;0.5680683395693551
3.0;0.6694161517954682;0.5971601306979056
2.75;0.12499999999999997;0.24019223070763074
3.0;0.31622776601683794;0.32359338385232106
1.0;0.06622661785325219;0.12171118360370842
3.0;0.5724452108589613;0.6912427536190424
2.9;0.8932255687107439;0.8234756897325629
4.15;0.8743416490252568;0.834022338786599
3.25;0.6438628350373927;0.5041314705660945
4.4;0.8951435925492911;0.9060703623980173
3.7;0.7531353883366324;0.7331319674405781
4.35;0.9363572742480719;0.8896004320356115
3.25;0.889108448948774;0.89246807657963
3.4;0.6885508923680059;0.7862384434323472
3.75;0.5345224838248487;0.4537426064865151
2.75;0.6998753424496902;0.6387264130185978
3.0;0.8426611525726613;0.8660374618928464
3.75;0.25945810512787504;0.3189991050178498
2.75;0.3185053375903171;0.2894475560351527
3.25;0.6060915267313265;0.7084956889122007
3.75;0.25819888974716115;0.3461538461538462
4.25;0.8362420100070909;0.8003267306650412
2.95;0.36677460291172126;0.38277426704228346
0.0;0.10355206985186322;0.31957521336500033
2.75;0.5293123518545266;0.5844791237497937
2.5;0.6248768084350251;0.6528260803795827
4.9;0.8966960351847165;0.9324159214518801
3.5;0.5349777626861298;0.41759706994462226
0.5;0.13363062095621217;0.3215517519635101
3.4;0.6970189701897018;0.32300632528356826
1.75;0.4218307438660537;0.4498677054212187
2.5;0.5892556509887895;0.5848601670813738
2.25;0.45800361261931455;0.5209382249008028
2.5;0.4444444444444444;0.3086066999241839
3.5;0.6697811566101117;0.5414752982402686
1.5;0.29999999999999993;0.3653677166348407
3.75;0.6237043826905599;0.5392616316644301
3.0;0.6683766149400068;0.6999636875948397
3.45;0.8944271909999159;0.6816793414175432
5.0;0.8571428571428571;0.8394714908037376
1.0;0.4014746693692467;0.3076094128037864
4.9;0.8233444836358031;0.9047186738110142
3.25;0.5962847939999439;0.6068660849090084
3.25;0.8520572521104961;0.7225380535259172
3.4;0.871541711545734;0.8817316398674738
3.25;0.6021915434404341;0.6430188688658335
4.0;0.9999999999999999;0.930952380952381
3.25;0.7200822998230957;0.748308742143714
3.9;0.890870806374748;0.8390110211376434
3.75;0.8677218312746247;0.7096389509553725
3.9;0.7989572191224072;0.7644240460672312
3.7;0.6887827796711772;0.6349723439655846
4.25;0.9217415176273993;0.82201092031015
4.0;0.33541019662496846;0.5345224838248488
4.25;NaN;NaN
2.25;0.3480563230243199;0.25464074471043285
3.0;0.7869898686989056;0.6601447798418896
0.0;0.0;0.1627083307442547
3.45;0.5507834676730832;0.41444590654207325
3.45;0.6532167314473042;0.6687958930881319
3.25;0.6227991553292184;0.6586655826083083
0.0;0.2461829819586655;0.3444817936091211
4.15;0.7909115788387002;0.8347886207649254
5.0;0.8809359352078956;0.8420348755397555
3.9;0.8131249357707346;0.7910497568605879
3.25;0.799502686333539;0.8264210806419282
1.45;0.12499999999999997;0.3076923076923077
3.4;0.6940598256348933;0.642847227441776
3.25;0.800480560740231;0.7942233780751533
0.0;0.0;0.2100420126042015
1.25;0.14999999999999997;0.30298529666223
4.3;0.9428090415820635;0.8883751871015231
3.7;0.7796215556269179;0.5963959529525136
3.25;0.7126966450997984;0.5718328021574038
3.95;0.7341064348780846;0.7787917895005414
3.0;0.6618846280984796;0.5373391461328811
5.0;0.6818181818181819;0.6911866258250233
3.0;0.678815988057591;0.6460882597046046
3.4;0.7071067811865475;0.7184750363691677
4.35;0.760638829255665;0.6674823881296723
3.0;0.7298004491997617;0.6836376445010548
3.0;0.476577604724002;0.4450796132556522
3.0;0.3025010356084131;0.39153010992134696
3.0;0.5728918992315464;0.4966390830927477
3.25;0.372677996249965;0.312255861603592
3.0;0.6487974292143903;0.6763195325623123
2.5;0.5311996907367409;0.49941214499218156
3.0;0.7409585736349483;0.7534014647530245
0.0;0.08006407690254358;0.12524485821702988
4.0;0.5012804118276031;0.40249223594996214
3.9;0.6933420647001273;0.591186358280531
4.5;0.9163685700915385;0.8490378490611412
3.4;0.5103103630798287;0.6191391873668903
4.25;0.9428090415820632;0.791995110413038
3.45;0.8453964999722261;0.836019606213436
4.0;0.7825163065089912;0.6953220322150011
4.4;0.8020399728399579;0.8737669269369355
4.4;0.88746115675589;0.7702786190361437
3.25;0.8017837257372732;0.7888106377466154
3.0;0.7733966621339736;0.6489029952987005
2.5;0.617928298093012;0.338027594773097
3.45;0.7509067465753405;0.6549756483077758
2.75;0.4820952308569394;0.4200197284348861
4.9;0.8740613035628684;0.8146018171327307
4.0;0.4523281660317281;0.44963288320796924
4.9;0.978713553878169;0.9306172232330184
3.9;0.8726565218672943;0.9053178538327072
4.9;0.7537783614444091;0.7386363636363638
3.9;0.6708203932499369;0.7146667450442904
1.75;0.45897415445820255;0.3311720390899496
4.0;0.7627700713964739;0.5805603641377203
5.0;0.7692763690716904;0.9211517921837006
4.25;0.6876108647500934;0.5989333349723334
3.4;0.8189230248533257;0.873395895698287
3.25;0.40201512610368484;0.26669869677893354
3.0;0.42656532229871635;0.45724076617805925
2.75;0.3971559557528981;0.45216804761880686
2.5;0.17677669529663687;0.18661552712659696
3.25;0.9746142998665542;0.9116264408172208
2.5;0.5714570312773852;0.6019199459609788
0.0;0.19325543706937368;0.24362595289794342
3.25;0.8424265798801427;0.8021442470630151
4.25;0.8432740427115678;0.8642523050497611
3.75;0.8660254037844386;0.8140915784106942
3.9;0.7627700713964739;0.791995110413038
4.5;0.9290256513296737;0.9242136728593167
3.4;0.8017837257372732;0.8337076584308314
4.25;0.7526178090063818;0.8346223261119857
0.0;0.17222122740355458;0.27641335762077796
4.25;0.926485358269724;0.7277675154734078
2.9;0.51604684654214;0.5879473617999214
1.75;0.1434624561942638;0.20308635550364051
2.75;0.43055306850888647;0.3927901046572355
4.75;0.8703882797784892;0.9036961141150639
3.9;0.6782196329141845;0.743054710346764
3.5;0.7314578257757008;0.7882624316372906
3.45;0.6063390625908325;0.6364364208642401
3.75;0.5959199056202348;0.6155563211884584
4.75;0.48238191061886615;0.2924068319888308
4.25;0.8528028654224417;0.7332375032721037
3.25;0.8308254178281212;0.8364391688558158
3.9;0.9135468796041984;0.9110966110471838
4.2;0.3999999999999999;0.34772567326825815
4.25;NaN;NaN
3.4;0.5797092548363132;0.5077290928000997
2.75;0.588348405414552;0.5100774667451871
2.0;0.5748850222179394;0.5428355040498101
1.65;0.13521323369433727;0.18257387622643984
2.75;0.4071471657760174;0.49388883991776356
3.5;0.7692307692307694;0.7894736842105262
3.0;0.6165304181901843;0.6036394064178576
3.9;0.6999999999999998;0.6540016292141833
3.25;0.8662108228551958;0.8012794664272237
4.0;0.9999999999999998;0.8993371427375219
3.9;0.7592566023652966;0.6857195466865766
3.95;0.75;0.7853698452303229
2.75;0.7442463926808405;0.5823898830362841
3.0;0.7478070570061741;0.7054927554255939
2.5;0.5109488254592928;0.5056631528649964
3.0;0.7115124735378853;0.591186358280531
2.5;0.4962308490349865;0.5147892779113086
2.75;0.5591539768756277;0.5702102459083516
2.75;0.20965696734438366;0.3034330424545042
4.5;0.9331667592104347;0.8938965396469578
3.9;0.8249579113843053;0.8642523050497611
3.4;0.7071067811865475;0.5716989806447315
4.0;0.8472222222222223;0.8833333333333333
4.85;0.9464207272249117;0.8245761146630726
0.0;0.12191964393375015;0.2213199296897162
4.9;0.9534625892455924;0.8289129231324199
3.5;0.5729089726613843;0.6004129529270623
3.25;0.5617486338797815;0.5387899866083394
1.25;0.21703944810729792;0.2906669863257283
3.15;0.6635642437811262;0.6659476862092175
