Human;bioconceptvec_fasttext__tok-whitespace_lc_sw-nltk2018stopwords_cf-default_ner-none_Max;bioconceptvec_fasttext__tok-whitespace_lc_sw-biosses2017stopwords_cf-default_ner-none_Max;bioconceptvec_fasttext__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Max
3.0;0.9985298553293707;0.9985298553293707;0.9938353055522255
3.45;0.9058735849736884;0.9058735849736884;0.9410460596416746
0.0;0.9988654114429357;0.9988654114429357;0.9983709183104945
4.2;0.9788024239758186;0.9788024239758186;0.9637416756212352
0.0;0.9976814399568784;0.9976814399568784;0.9959028861576996
3.0;0.9993245547093332;0.9993245547093332;0.9993293083005979
4.75;0.9999402270870282;0.9999402270870282;0.9999557864744147
3.25;0.9986329411082058;0.9986329411082058;0.9989087196371232
3.25;0.9977975233232678;0.9977975233232678;0.9981353774904101
3.65;0.998947266646991;0.998947266646991;0.999238083646885
3.5;0.999718551555925;0.999718551555925;0.9977794313429056
3.0;0.9993212191719522;0.9993212191719522;0.9993746236259157
3.25;0.9992350861151409;0.9992350861151409;0.9992435058811109
3.0;0.9954861052979639;0.9954861052979639;0.9959367434109849
3.4;0.9966468567543693;0.9966468567543693;0.9968833820398195
3.25;0.9839399500452992;0.9839399500452992;0.9787041077482826
4.25;0.9999461707642987;0.9999461707642987;0.9999452189136184
3.4;0.999961752813356;0.999961752813356;0.9998499154579956
3.0;0.9998418406896359;0.9998418406896359;0.9999118662775871
4.75;0.9873518947283328;0.9873518947283328;0.9954473833906636
5.0;1.0000000000000004;1.0000000000000004;0.9999999999999991
4.5;0.9978800971261538;0.9978800971261538;0.9998519294173256
3.0;0.9962717528694139;0.9962717528694139;0.9963807826710281
4.2;0.9999937896710986;0.9999937896710989;0.9989758931406794
3.25;0.9999724261413131;0.9999724261413131;0.9999855000907953
4.25;0.9742855072754402;0.9742855072754402;0.987959492786426
0.5;0.9975961849803404;0.9975961849803404;0.998353093514797
3.95;0.9822435258707064;0.9822435258707064;0.9938384749146565
3.95;0.9999940981727724;0.9999940981727724;0.9999983181120367
1.75;0.996708196766326;0.996708196766326;0.9926764197121192
3.95;0.9986181322126871;0.9986181322126871;0.9998357676276574
4.25;0.9977522434773742;0.9977522434773742;0.9977606300530458
3.25;0.9948130746031415;0.9948130746031415;0.9968145510396975
4.2;0.9844707279475156;0.9844707279475156;0.9922718369560034
2.95;0.9855739585649328;0.9855739585649328;0.9855819456126391
3.0;0.9959798779208994;0.9959798779208994;0.9975502271250067
3.25;0.9771593688015344;0.9771593688015344;0.9860012664672696
0.0;0.9289214691551058;0.9289214691551058;0.9654722788720449
4.9;0.9998856675345565;0.9998856675345565;0.9998921650287149
2.9;0.9037488844706193;0.9037488844706193;0.9269707186147105
2.0;0.9776700604551579;0.9776577322591735;0.9778535931427258
1.75;0.9961662063310526;0.9961662063310526;0.9973453124815551
3.65;0.9993022704468567;0.9993022704468567;0.9993022704468563
2.5;0.9869672361866301;0.9869672361866301;0.9911385974947257
0.0;0.994080656741116;0.994080656741116;0.9928940827524972
3.0;0.9974258482126913;0.9974258482126913;0.9976642587494217
5.0;0.9999900950949631;0.9999900951070091;0.9997915187473276
2.25;0.9983081521578836;0.9983081521578836;0.9982525107386304
2.5;0.9998597141241273;0.9998597141241273;0.9998741117777664
3.0;0.9989155510818075;0.9989155510818075;0.9988207644167574
2.5;0.977731983002013;0.977731983002013;0.9777319830020135
4.5;0.9996741440705741;0.9996741440705741;0.9999905612633189
3.45;0.9994925913794502;0.9994925913794502;0.9995917416640913
4.2;0.9988066410663423;0.9988066410663423;0.9969639348628876
3.95;0.9927480599438351;0.9927480599438351;0.997499977368671
4.4;0.9998894693651261;0.9998894693651261;0.9999393980211103
4.15;0.98964903808788;0.98964903808788;0.9891498609663152
3.25;0.9999340100977463;0.9999340100977463;0.9925526448606996
0.5;0.9975518147151761;0.9975518147151761;0.9975638733528532
4.15;0.999997031677865;0.999997031677865;0.9999982361840697
3.25;0.9909032476455607;0.9909032476455607;0.9894456361313593
3.4;0.9999811146880073;0.9999811146880073;0.9999779199441555
2.75;0.9533120173171693;0.9533120173171693;0.955997539335472
4.85;0.9743477638983729;0.9743477638983729;0.9792956643790565
1.0;0.9784861031814966;0.9784861031814966;0.998664588836355
4.25;0.9999951901586703;0.9999951901586703;0.9999951205087054
1.25;0.9821209267622485;0.9821209267622485;0.9162707697425203
2.75;0.9662393343163606;0.9662393343163606;0.9794889930964573
3.15;0.9982638350264377;0.9982638350264377;0.9998713594498824
5.0;0.9999943038192141;0.9999943038192141;0.999993450521259
0.0;0.9903212810744084;0.9903212810744084;0.9825531956685504
3.4;0.9993787054531498;0.9993787054531498;0.9984086464106244
2.75;0.9995306968141042;0.9995306968141042;0.9992619102529805
3.2;0.9906751586024953;0.9906751586024953;0.9950033645769182
5.0;0.997982323799449;0.997982323799449;0.9998448826074402
3.5;0.9990290394878352;0.9990290394878352;0.9990778606136946
3.0;0.9857697972873867;0.9857697972873867;0.9857619118274782
3.15;0.9982689066289607;0.9982689066289607;0.998281919827803
4.25;0.9998581315105074;0.9998581315105074;0.9998662999130127
2.7;0.926675777083762;0.9211214997669908;0.9405077164841746
4.75;1.0;1.0;0.9999954152498827
3.5;0.991253587678282;0.991253587678282;0.9481217879715806
0.0;0.9864040377327525;0.9864040377327525;0.9913622579810671
4.0;0.9999746400894602;0.9999746400894602;0.9999855000907957
3.25;0.9996139925686592;0.9996139925686592;0.9962142096857851
4.75;1.0000000000000002;1.0000000000000002;1.0000000000000004
0.5;0.9915581420957102;0.9915533794884561;0.9965438336055159
3.5;0.9988247233266055;0.9988247233266055;0.9907186624146748
3.25;0.9786220490546839;0.9786220490546839;0.9881607095064427
2.25;0.9918172010784896;0.9918172010784896;0.9922282327278071
4.2;0.9520486340663424;0.9520486340663424;0.9787727545961079
3.75;0.9970287797717827;0.9970287797717827;0.9931583672196322
3.7;0.9952556889260586;0.9952556889260586;0.9955902987328297
3.25;0.9993695554816935;0.9993695554816935;0.998573395600637
3.45;0.9986606861286037;0.9986606861286037;0.9969052401465687
4.9;0.973482133171514;0.973482133171514;0.9878848528985025
4.75;0.9999956507755139;0.9999956507755139;0.999995650922666
4.9;0.9999965144927615;0.9999965144970004;0.9999999616111881
0.5;0.9848777362418025;0.9848777362418025;0.9859296823866214
4.25;0.9999849421746999;0.9999849421746999;0.999984943332591
3.75;0.9985182020583266;0.9985182020583266;0.9985736627077768
3.45;0.9968437214180144;0.9968437214180144;0.9968439074359047
3.95;0.9607928344245601;0.9607928344245601;0.9607373240716761
2.95;0.9995002498524063;0.9995002498524063;0.9993469110970118
4.0;0.9996822351688361;0.999687418529851;0.9999547201363569
3.25;0.9967071781920694;0.9967071781920694;0.9966668485969473
0.0;0.9930450356435176;0.9930450356435176;0.9929383539688651
3.25;0.980807805733394;0.980807805733394;0.983728366752027
0.0;0.9962171317674238;0.9962171317674238;0.9926784214533748
2.75;0.9993859735469435;0.9993859735469435;0.9973444006239223
4.25;0.9974024008196918;0.9974024008196918;0.9975078064610202
3.85;0.9997556903270873;0.9997556903270873;0.9998582468148934
3.5;0.963324743395375;0.963324743395375;0.9731065037084475
3.25;0.9999844910493368;0.9999844910493368;0.9999586314983282
3.55;0.9972275988995604;0.9972275988995604;0.9974603992607592
3.25;0.9986282993057433;0.9986282993057433;0.9965816876318193
3.25;0.9635753448334162;0.9635753448334162;0.9761951315922833
4.0;0.9474589953786756;0.9474589953786756;0.9821085025305566
3.4;0.999396856942411;0.999396856942411;0.9959479853016182
0.0;0.9987801407527036;0.9987801407527036;0.9984774032419159
3.5;0.9980415788586847;0.9980415788586847;0.9981554038700264
1.0;0.9994665107279797;0.9994665107279797;0.9991700113731301
3.45;0.999753430366299;0.999753430366299;0.9998993477314991
0.0;0.9978453840067715;0.9978453840067715;0.9774035055766002
3.25;0.9975292177331715;0.9975292177331715;0.997197224104043
5.0;0.9999892331129343;0.9999892331260167;0.999989382883866
3.25;0.9988761309776819;0.9988761309776819;0.9988781196511929
3.4;0.9996602520666751;0.9996602520666751;0.9979789831990312
4.25;0.9920694988094326;0.9920694988094326;0.9930581884746069
3.45;0.9965634923790335;0.9965634923790335;0.9966717036762675
4.25;0.9928281730809262;0.9928281730809262;0.9922821989210302
4.0;0.9828140862926527;0.9828140862926527;0.9834626690043456
3.0;0.9893442807893943;0.9893442807893943;0.9837462644602495
0.5;0.9991198858234873;0.9991548314946727;0.9994106862514809
3.75;0.9995656293097911;0.9995656293097911;0.9899350165863742
3.25;0.9999310899424575;0.9999310899424575;0.9999591735841352
3.5;0.9965504902077214;0.9965504902077214;0.9969375953759017
5.0;0.9996216383206871;0.9996216383206871;0.9949038048974415
3.75;0.9991462287265701;0.9991462287265701;0.9997896296564079
2.5;0.9897335925199396;0.9897335925199396;0.9903158470820549
1.0;0.9742443434655358;0.9742443434655358;0.9742443434655363
3.0;0.9998022433954424;0.9998022433954424;0.9978931683312217
3.25;0.9942007881584984;0.9942007881584984;0.9944285906934017
0.0;0.9933695914648266;0.9933695914648265;0.9933378727207437
3.65;0.999995108915081;0.999995108915081;0.9999951090805662
4.4;0.9993010275653881;0.9993010275653881;0.999749812127576
3.25;0.9990260320144572;0.9990260320144572;0.999066934994836
4.45;0.9999418377124114;0.9999418377124114;0.9975204510242748
3.4;0.9944814775874382;0.9944814775874382;0.9963590244726869
0.0;0.9992891557736692;0.9992891557736692;0.9701471564879414
3.0;0.9993615646486335;0.9993615646486335;0.9999889761908267
1.25;0.9741801829236402;0.9741801829236402;0.9741801829236402
4.0;0.9999750332989082;0.999975033298908;0.9999765695250487
4.15;0.9999037159137832;0.9999037159137832;0.9999077192001928
3.5;0.9924976870303374;0.9924976870303374;0.9921900301843968
2.75;0.8452499334389232;0.8452499334389232;0.9272552609581591
4.75;0.9615172366696437;0.9615172366696437;0.9774383144934288
5.0;0.9997714014194033;0.9997714014194033;0.9995655760220813
3.7;0.9997508698054781;0.9997508698054781;0.9997685885288728
0.0;0.9879819342277983;0.9879819342277983;0.9925715817990743
4.4;0.9999107262181285;0.9999107262181285;0.9999795700671548
3.2;0.9568937278425862;0.9568937278425862;0.9889429292850215
3.25;0.9816960808331684;0.9816960808331684;0.9895003980723177
4.85;0.9917871917032741;0.9917871917032741;0.9993387437779064
2.5;0.9992487730696767;0.9992487730696767;0.9993123635093215
2.0;0.972258932361491;0.972258932361491;0.9700236923658085
4.25;0.9964429009032009;0.973561452554599;0.9749002715308714
5.0;0.9999946922477764;0.9999946922477764;0.9999984917259871
3.4;0.9990601211204481;0.9990601211204481;0.9964097479204961
2.65;0.9958529266271641;0.9958529266271641;0.9979517038997688
3.9;0.9988205822848443;0.9988205822848443;0.9991272458274411
5.0;NaN;NaN;NaN
4.7;0.9996821089120437;0.9996821089120437;0.9997492585058414
1.75;0.989063116697101;0.989063116697101;0.9901898678319278
3.0;0.9998454558238158;0.9998454558238158;0.9997507536557291
3.0;0.9994495900383799;0.9994495900383799;0.9999854270277383
3.65;0.9996511390467281;0.9996511390467281;0.9996511450444424
2.25;0.9928448841811979;0.9928448841811979;0.9772967672428555
3.25;0.9909782289258877;0.9909782289258877;0.9905978248272447
3.0;0.9834828112040406;0.9834828112040406;0.9834282388128933
3.7;0.9941399504035925;0.9941399504035925;0.9860290648819486
2.0;0.9988820627578507;0.9988820627578507;0.9988820627578513
3.7;0.9990006181624141;0.9990006181624141;0.9990534958491462
3.45;0.9984192384503319;0.9984192384503319;0.9985643635534471
3.25;0.9982011531820483;0.9982011531820483;0.9969336100438866
3.0;0.9965213512448726;0.9965213512448726;0.9979068504310211
4.0;0.9911130861267294;0.9911130861267294;0.9917213962856212
3.25;0.9725513553565094;0.9725513553565094;0.9823540278373339
2.75;0.9981691715494032;0.9981691715494032;0.9965648692384984
2.25;0.986088843376089;0.986088843376089;0.9893731144606189
1.75;0.9670589431164803;0.9670589431164803;0.9830473996000686
2.0;0.9900269513289264;0.9900269513289264;0.9925131745943041
0.0;0.9786988826985559;0.9786988826985559;0.9856540574104075
2.0;0.9825685591126052;0.9825685591126052;0.9937347279705171
3.0;0.9916230246825306;0.9916230246825306;0.9916527896136969
1.25;0.9968635518914541;0.9968635518914541;0.9991599833545007
0.0;0.9918998147166441;0.9918998147166441;0.9868582435925399
3.4;0.9996963160114326;0.9996963160114326;0.9977794313429055
3.0;0.9988435376385727;0.9988435376385727;0.9979037043393187
1.25;0.9660937992961762;0.9660937992961762;0.9722963972394402
3.65;0.9999993971011955;0.9999993971011955;0.9999999999999998
3.7;0.9999320238641048;0.9999320238641048;0.9998479170825724
2.0;0.9960848880679337;0.9960892604587114;0.9970066621404396
0.0;0.9957150189896082;0.9957150189896082;0.9958637910879169
4.75;0.9997190050672293;0.9997190050672293;0.9999699013821168
4.5;0.9998842307705255;0.9998842307705255;0.9998826371124475
3.0;0.9910846192920225;0.9910846192920225;0.9931638827493842
3.0;0.9980468351100231;0.9980468351100231;0.9980677073676107
2.9;0.9994801347022326;0.9994801347022326;0.9998135739309569
4.0;0.976909006400252;0.976909006400252;0.9847137219777495
5.0;0.9828645403961925;0.9828645403961925;0.9977625314722655
3.7;0.998401993484492;0.998401993484492;0.9984577872307345
4.25;0.8829522777411674;0.8829522777411674;0.8839782322396684
3.95;0.9999090093549635;0.9999090093549635;0.9999080330114994
3.75;0.9997593193909556;0.9997593193909556;0.9997593194155368
2.5;0.9990954296359186;0.9990954296359186;0.9743419137712009
3.0;0.9954861052979639;0.9954861052979639;0.9959367434109849
5.0;NaN;NaN;NaN
3.5;0.9998265977462842;0.9998265977462842;0.9997746216019259
4.15;0.9996370334259191;0.9996370334259191;0.9712616608691348
1.5;0.9807532027192543;0.9807532027192543;0.9916817187288856
3.4;0.9999086149871191;0.9999086149871191;0.9999657097600825
3.0;0.9991678835588726;0.9991678835588726;0.9993893678901742
2.0;0.9976626153143848;0.9683898087443434;0.9683939679676443
3.15;0.9946118792512783;0.9946118792512783;0.994612994773339
4.4;0.999997166988947;0.999997166988947;0.9999972103518227
2.25;0.9983650870550107;0.9983650870550107;0.998370851269456
2.9;0.9704905654764124;0.9704905654764124;0.9704905654764129
2.75;0.9965999973592347;0.9965999973592347;0.9977183998180118
1.75;0.9600291684945542;0.9600291684945542;0.9896680299697587
2.0;0.9767925495838211;0.9767925495838211;0.9932280805758359
4.4;0.9858658822350045;0.9858658822350045;0.9901371878699454
3.0;0.9794460895935712;0.9794460895935712;0.9981500077942393
5.0;0.9885477811730579;0.9885477811730579;0.9988026106468502
3.25;0.9994103832485717;0.9994103832485717;0.9996624191706074
3.5;0.9943470655657272;0.9943470655657272;0.9855815235960205
2.9;0.9929985495633745;0.9929985495633745;0.994842470627521
2.75;0.9980958010460022;0.9980958010460022;0.9995568920405623
3.65;0.9977532848426586;0.9977532848426586;0.9978577581975786
3.4;0.9995267077347213;0.9995267077347213;0.9984461527517603
3.25;0.9987016455487832;0.9987016455487832;0.9991836492441344
0.5;0.9982168622150631;0.9982168622150631;0.9985157939279422
4.5;0.9999999999999999;0.9999999999999999;1.0000000000000002
4.25;0.9999807427130672;0.9999807427130672;0.9999807433643217
2.75;0.994886648443037;0.994886648443037;0.9914157215434196
3.8;0.9999983526677441;0.9999983526677441;0.9999984918937495
3.25;0.9973091717625379;0.9973091717625379;0.9969197171085528
3.0;0.9928011860674705;0.9928011860674705;0.9965426985517725
3.65;0.9995786105860125;0.9995786105860125;0.9991287643827876
4.9;0.9999999999999999;0.9999999999999999;1.0000000000000002
0.0;0.9984463958654094;0.9984463958654094;0.9972819981301946
3.25;0.9994694688375577;0.9994694688375577;0.9993808467836168
3.45;0.9739190476820135;0.9739190476820135;0.9879580301766192
4.75;0.992824789311717;0.992824789311717;0.9922743263082533
3.4;0.9989618935044866;0.9989618935044866;0.9917539317032865
3.25;0.9985412820607411;0.9985412820607411;0.9989053023989731
3.25;0.9988371364877155;0.9988371364877155;0.9969722848752471
3.25;0.9962108165975562;0.9962108165975562;0.9973693713632811
1.0;0.9976766356044545;0.9976766356044545;0.9978366035601018
0.0;0.98648446855985;0.98648446855985;0.992589679823609
3.0;0.9997109155024769;0.9997109155024769;0.9997109155131632
3.0;0.9902661355182467;0.9902661355182467;0.9872400484670181
3.25;0.9933654118409361;0.9933654118409361;0.9995140482710513
4.85;0.9994683845255214;0.9994683845255214;0.9994683845255214
3.0;1.0;1.0;0.9999997228089277
2.25;0.9522076416975545;0.9522076416975545;0.9803367825361725
2.75;0.9929051723708736;0.9929051723708736;0.9929303478316438
4.0;1.0;1.0;1.0000000000000004
1.0;0.9901218971212025;0.9901218971212025;0.9856319976565443
1.5;0.9829660374488522;0.9829660374488522;0.9833767609820491
3.0;0.9996412977907216;0.9996412977907216;0.999649451005316
2.4;0.9981901612833809;0.9981901612833809;0.9974767550474939
3.0;0.9899403619702714;0.9899403619702714;0.990143307251434
1.5;0.9893316604202737;0.9893316604202737;0.9914937851198592
3.0;0.9990884162638931;0.9990884162638931;0.9987562138317609
2.5;0.9991646489623075;0.9991646489623075;0.9991777177299936
5.0;1.0000000000000002;1.0000000000000002;0.9999999999999999
3.25;0.9998793160552271;0.9998793160552271;0.9998977879775489
4.9;0.9962101986215518;0.9962101986215518;0.9977566759821731
4.35;0.9999391672456139;0.9999391672456139;0.9999475044867288
3.0;0.9912845682801801;0.9912845682801801;0.9564626182646714
3.25;0.9987823784344347;0.9987823784344347;0.9981039094501855
3.25;0.998178008010349;0.998178008010349;0.9963170279508835
4.25;0.9999999999999999;0.9999999999999999;1.0000000000000002
3.25;0.9988596880562665;0.9988596880562665;0.9997870589444544
3.95;0.9859782695268982;0.9859782695268982;0.9866796641508264
1.65;0.9810025879798383;0.9810025879798383;0.9810276642544191
3.0;0.9939502965326915;0.9939502965326915;0.9941815416906262
3.45;0.9994710815576346;0.9994710815576346;0.9995361185896512
2.0;0.9885180553490449;0.9885180553490449;0.9934663906469593
3.5;0.998107996322335;0.998107996322335;0.9981079453389422
2.75;0.9986509286092523;0.9986509286092523;0.9988644626976948
4.25;0.9840684061146049;0.9840684061146049;0.9997603820167261
2.5;0.9978164473265613;0.9978164473265613;0.9977392175392787
2.75;0.9998408266996218;0.9998408266996218;0.9998436875525979
3.0;0.999689288202132;0.999689288202132;0.9973121919420598
3.0;0.9994370105697457;0.9994385710099354;0.9994554180378584
2.75;0.9607928344245601;0.9607928344245601;0.9607373240716761
3.9;0.9940630027578855;0.9940630027578855;0.9999990946890192
3.25;0.9926910857254396;0.9926910857254396;0.9922284618178558
3.9;0.998934308196706;0.998934308196706;0.999898636617889
3.0;0.9977361375692763;0.9977361375692763;0.9978191522410337
1.0;0.9817543222588857;0.9817543222588857;0.9817903815480958
3.0;0.9788730315130204;0.9788730315130204;0.9833006110460992
3.25;0.9993747592716985;0.9993747592716985;0.9976381082598669
1.5;0.976538139398123;0.976538139398123;0.9776047869505265
3.9;0.9999991968268013;0.9999991968268013;0.9999999999999998
1.75;0.9995026445856486;0.9995026445856486;0.9966117530453472
3.0;0.9965299605848537;0.9965299605848537;0.9966645398417764
3.0;0.993827934314753;0.993827934314753;0.9862045060158153
4.25;0.9999893197835454;0.9999893197835454;0.9999893881128906
2.0;0.995710135577976;0.995832346873561;0.9952557593657629
3.9;0.9663338087905443;0.9663338087905443;0.9834755821294562
4.75;0.9999998657115563;0.9999998657115563;0.9999998660097013
3.25;0.9995423123212902;0.9995423123212902;0.9999854270277383
3.5;0.9958552366761554;0.9958552366761554;0.9858484617763347
3.75;0.9891401905057238;0.9891401905057238;0.9930332910384408
3.75;0.9975987754756764;0.9975987754756764;0.9972586219844328
3.4;0.9988829106125467;0.9988829106125467;0.9988848341170322
3.15;0.992395917581193;0.992395917581193;0.9915204703477762
3.4;0.9972298489304418;0.9972298489304418;0.9986186988267146
3.0;0.9985128091082904;0.9985128091082904;0.9976591582973923
1.0;0.9982687625079962;0.9982687625079962;0.9980882985203287
3.5;0.9916828213754049;0.9916828213754049;0.991682821375405
3.25;0.9993551722135224;0.9993551722135224;0.9999476618031522
2.0;0.9899236379004772;0.9899236379004772;0.989923637900477
2.5;0.9919520253697569;0.9919520253697569;0.9968845695132136
2.9;0.9997330512974095;0.9997330512974095;0.9997330543814853
1.75;0.974547456121538;0.974547456121538;0.9745474561215383
2.9;0.9985754006143732;0.9985754006143732;0.997255633100896
3.25;0.996796552785995;0.996796552785995;0.9980590983581058
4.5;0.9859148477726997;0.9859148477726997;0.9933096577386973
3.8;0.9940638248331068;0.9940638248331068;0.9960120029247724
4.5;1.0000000000000002;1.0000000000000002;0.9995365157156232
3.7;0.9989669295377696;0.9989669295377696;0.9952016833012071
3.0;0.9898789919703842;0.9898789919703842;0.9904418904308109
3.85;0.9999955463440892;0.9999955463440892;0.9999955468084609
0.5;0.9775639879196767;0.9775639879196767;0.9702883265926565
4.2;0.9999956507659454;0.9999956507659454;0.9999956509130972
4.4;0.9955091417707704;0.9955091417707704;0.9895571159944555
2.5;0.9825293289888626;0.9825293289888626;0.9870862826268584
4.25;0.9929021688143569;0.9929021688143569;0.9922772584684276
3.25;0.9999552450973971;0.9999552450973971;0.9999601227148477
3.0;0.995426274631245;0.995426274631245;0.9951720980899758
5.0;0.9950921023970747;0.9950921023970747;0.9960520444641173
4.0;0.9998877243561712;0.9998877243561712;0.9999885370785624
4.0;0.9995710780136627;0.9995710780136627;0.9999852371510388
0.0;0.9783837196002777;0.9783837196002777;0.9795079921924602
3.75;0.9983718641782631;0.9983718641782631;0.9983776284183505
4.75;0.9837582231036043;0.9837582231036043;0.9827491944380314
3.65;0.9998109578846678;0.9998109578846678;0.9998283908096917
2.75;0.9973521879590871;0.9973521879590871;0.9971972891905541
4.2;0.9999939488107555;0.9999939488107555;0.9999967933346967
2.5;0.9989324655573628;0.9989324655573628;0.9986457194031014
2.5;0.9996686159279843;0.9996686159279843;0.9996733850453798
3.25;0.9986356553228677;0.9986356553228677;0.9980432458622829
2.0;0.9989208561733312;0.9989208561733312;0.9991442852438898
4.35;0.9997710024909283;0.9997710024909283;0.9997727302271795
4.0;0.9995635645260867;0.9995635645260867;0.9995651109475482
0.0;0.9985590415095991;0.9985590415095991;0.9968732610983453
3.25;0.9422137660534645;0.9422137660534645;0.9857511212942136
4.2;0.9734741077722602;0.9734741077722602;0.9878477501727781
0.0;0.9853684945555828;0.9853684945555828;0.9765049168294136
3.85;0.9989608942097987;0.9989608942097987;0.9989818679444435
2.75;0.983754140185964;0.983754140185964;0.9816358175427309
3.0;0.9989811897499625;0.9989811897499625;0.9985530325167276
3.25;0.9978037394073048;0.9978037394073048;0.9975606329083561
3.25;0.977543889182848;0.977543889182848;0.9809706544951401
2.5;0.9982745566939157;0.9982745566939157;0.9976874818330465
3.65;0.9999709445214225;0.9999709445214225;0.999983089051557
4.4;0.9981513940502301;0.9981513940502311;0.9998718761421771
4.0;0.9982894467876626;0.9982894467876626;0.9905506100934485
4.2;0.9995560771652213;0.9995560771652213;0.9995586411436047
4.4;0.9833986281164527;0.9833986281164527;0.9890801952988575
3.9;0.9989409039998376;0.9989409039998376;0.9987102987070655
4.9;0.9996928810789362;0.9996928810789362;0.9998783591356608
4.5;0.9999426662677396;0.9999426662677396;0.9999930136070885
4.25;0.9999817863014531;0.9999817863014531;0.9999762049955864
2.5;0.985477645286306;0.985477645286306;0.9869728285151588
4.5;0.9999475013694351;0.9999475013694351;0.9999622012130095
4.35;0.999998454490731;0.999998454490731;0.9999984544907303
3.25;0.9997421583148003;0.9997421583148003;0.9984405770847359
1.0;0.9843869680543047;0.9843869680543047;0.9920672183413076
2.5;0.9854701464695518;0.9854701464695518;0.9897162857221177
3.4;0.9973637918357184;0.9973637918357184;0.9843348947802404
2.9;0.9989975641276817;0.9989975641276817;0.9990504461908227
4.05;0.997164204696247;0.997164204696247;0.9997218289393969
3.45;0.9995562613890933;0.9995562613890933;0.9997117713415736
0.0;0.993554101613555;0.993554101613555;0.9934396033739872
3.0;0.9913432373424923;0.9913432373424923;0.9947138837810912
3.0;0.9434641418092582;0.9434641418092582;0.9491586451198997
3.25;0.9993669518310377;0.9993669518310377;0.9998949348045373
3.25;0.9913128260543141;0.9913128260543141;0.9897310488340955
3.0;0.9992976545346;0.9992976545346;0.9995827820844045
4.9;0.998272980712029;0.998272980712029;0.9931472705897186
3.0;0.9994895489385858;0.9994895489385858;0.9995026222870278
0.75;0.9768390017182322;0.9768390017182322;0.9837987009119278
3.4;0.9874437833764284;0.9874437833764284;0.9875874105226177
2.5;0.9930116932411737;0.9930116932411737;0.9999324621395912
2.75;0.9972618919915;0.9972618919915;0.9933531077060332
3.95;0.9922011455328724;0.9922011455328724;0.9928648103254207
3.8;0.9997981773127536;0.9997981773127536;0.9998338749536695
3.8;0.9924060756739238;0.9924060756739238;0.9924060756739231
3.5;0.9763124802170311;0.9740259127721109;0.9708274445709824
3.0;0.9987007851296377;0.9987007851296377;0.9997546382073341
2.75;0.9993321670772951;0.9993321670772951;0.9993508368936238
3.25;0.9918667420873514;0.9918667420873514;0.9916216035359925
3.45;0.9999984843279646;0.999998484327965;0.9999991001372078
3.25;0.9976195999581811;0.9976195999581811;0.9977268673434918
3.75;0.9988823479363179;0.9988823479363179;0.9977978781915259
3.25;0.9996541478114137;0.9996541478114137;0.9982271089063212
2.5;0.9785762442745799;0.9785762442745799;0.9789778672834906
3.8;0.9743217944602597;0.9743217944602597;0.9874890425255377
3.0;0.9993433303263598;0.9993433303263598;0.9998916092723782
3.0;0.9998764163920519;0.9998764163920519;0.9978999323262244
3.0;0.9995340254747009;0.9995340254747008;0.9994035912693219
2.5;0.9861812963613864;0.9861812963613864;0.9211708214249793
0.0;0.9922434618811619;0.9922434618811619;0.9930802606860677
3.25;0.9995834784403332;0.9995834784403332;0.9991146944486841
2.9;0.9974889426671237;0.9974889426671237;0.9984062261914
0.0;0.9868953288906733;0.9868953288906733;0.9897386859172911
3.45;0.9988592242910211;0.9988592242910211;0.9988582486331548
3.5;0.9999789505598483;0.9999789505598483;0.9999895162982905
1.5;0.99826105558388;0.99826105558388;0.9983216223795013
2.25;0.9964306021683704;0.9964306021683704;0.9971312321062356
4.9;0.9854762789225232;0.9854762789225232;0.9894613247019415
3.25;0.9980645141735416;0.9980645141735416;0.999922129876551
4.25;0.9748469164144428;0.9748469164144428;0.9758049969440712
2.9;0.9964569921360995;0.9964569921360995;0.998450997438733
0.5;0.998761684317745;0.998761684317745;0.9957503479947009
2.25;0.9979511251641149;0.9979511251641149;0.9982643935900939
4.5;0.9932806352543871;0.9932806352543871;0.9928275204677168
4.25;0.9999847141591192;0.9999847141591192;0.9999740354793893
4.9;0.9999402270870282;0.9999402270870282;0.9999557864744147
3.25;1.0;1.0;0.9999999999999998
4.5;0.9982223825615654;0.9982223825615654;0.9986274434939469
3.45;0.9992006141446362;0.9992355564262101;0.999420445748935
2.75;0.9904832888951236;0.9904832888951236;0.9966077350599926
3.75;0.9735501575283751;0.9735501575283751;0.9953020819590784
4.2;0.9929410660535327;0.9929410660535327;0.9923171669056041
4.2;0.9999049391242602;0.9999049391242602;0.9999992596999974
1.5;0.9864270202271945;0.9869311152962146;0.994110227960126
1.0;0.9893255866553607;0.9893255866553607;0.9977389374108436
3.25;0.9928596801800194;0.9928596801800194;0.9623522873497697
3.5;0.9985258123302186;0.9985258123302186;0.9987970305481262
3.45;0.996574084343738;0.996574084343738;0.9977902228774684
3.0;0.9998181137002735;0.9998181137002735;0.9979041915809918
2.75;0.9963435440978595;0.9963435440978595;0.9972331596924076
3.0;0.9764075113656815;0.9764075113656815;0.9804457907341101
1.0;0.9860043359699953;0.9860043359699953;0.9846985437680703
3.0;0.9998060679248982;0.999818582490826;0.999936894120152
2.9;0.998310918675789;0.998310918675789;0.9983108676814416
4.15;0.99994059819677;0.9999408794948842;0.9999561216858679
