Human;PubMed-and-PMC-w2v__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Sum;PubMed-and-PMC-w2v__tok-whitespace_notlc_sw-nonestopwords_cf-default_ner-none_Sum
3.0;0.885675595703128;0.8724839939681296
4.0;0.9842133099231288;0.9832246797027668
3.25;0.8742697332859808;0.7851427412078199
2.75;0.783200479878083;0.781564571324158
2.25;0.7890257247149506;0.7320645409959063
1.75;0.808553481093557;0.802644693530481
2.0;0.9060822942060174;0.9041800941935881
0.0;0.6700515021158212;0.6430927991594294
2.0;0.8214460002753288;0.8173377285208903
3.0;0.9024822770916744;0.9023869428474447
1.25;0.7956412017483625;0.7774415278120497
0.0;0.8182730728578153;0.8060364848650181
3.4;0.9558221744396884;0.9567863137582354
3.0;0.7208488406939729;0.7142481743528094
1.25;0.8602006970943198;0.8560013350175464
3.65;0.988497507973481;0.9478580654701192
3.7;0.9694328732888057;0.9684925740769462
2.0;0.7254089811212041;0.716418265631631
0.0;0.7177540555736692;0.6240717256880549
4.75;0.9623139217329467;0.958978300067054
4.5;0.9660363099135904;0.9627045552348491
3.0;0.9489929664465572;0.9488261308453554
3.0;0.8976763400445981;0.9038462823251188
2.9;0.9656447723161241;0.9517275748573244
4.0;0.9109314233948071;0.8696831835392731
5.0;0.9451527957939163;0.9395104847996568
3.7;0.8770547884369667;0.840552716001041
4.25;0.9402436214788499;0.9664081416213471
3.95;0.925291372334293;0.9302623781383942
3.75;0.9921987466927685;0.9922501302293841
2.5;0.8242416048898764;0.8044111622301384
3.0;0.8219549785917866;0.8146494860245361
5.0;NaN;NaN
3.5;0.8611115420786335;0.871936190801384
4.15;0.8202072370904078;0.8352777295449677
1.5;0.5336133771203998;0.6066423542390909
3.4;0.9855353215324663;0.9855296254558156
3.0;0.9423421455419377;0.9399205539456784
2.0;0.9084200945672594;0.8646816552179509
3.15;0.8945976835456427;0.8318949400383513
4.4;0.96285705602937;0.962506084710891
2.25;0.8048632335089013;0.7956621294249998
2.9;0.8627530428633078;0.8475139940793088
2.75;0.9671083426208624;0.9593099019971063
1.75;0.785907591560771;0.47458455310131775
2.0;0.9072367401817144;0.9055812796544405
4.4;0.9322651871058181;0.9221942291383309
3.0;0.9567953232893971;0.9517979498399519
5.0;0.9539224663392358;0.9521701902409588
3.25;0.8819771551429114;0.8691982054848655
3.5;0.9364485744493626;0.9147561553047484
2.9;0.8920269423173561;0.8948349023076845
2.75;0.963260217414794;0.9605221462681318
3.65;0.9779095029068741;0.9778243799229526
3.4;0.9747752736173463;0.9584881953425751
3.25;0.9654154796310419;0.9617958020355698
0.5;0.8153198687000298;0.7482363457409589
4.5;1.0;1.0
4.25;0.9514476925760894;0.9387919871517988
2.75;0.8301909247324042;0.7942505289674623
3.8;0.9676636284549571;0.9640440695313807
3.25;0.7803501792151751;0.729095617272963
3.0;0.9274491626031093;0.9269977415808792
3.65;0.9781074692560994;0.9779472507813266
4.9;1.0;1.0
0.0;0.6093679274445546;0.5978890303406533
3.25;0.9459474276620625;0.943661882389916
3.45;0.869815305774513;0.6522742001935355
4.75;0.9727937023252488;0.9722273591768884
3.4;0.9275582578095011;0.9260450498667105
3.25;0.988638421553099;0.986141434671755
3.25;0.9536811538786316;0.9322063140506452
3.25;0.756381249411229;0.7306744950005232
1.0;0.7440535622070223;0.7405704994744858
0.0;0.7373816061746528;0.7383010486597292
3.0;0.9688314557674975;0.966094213848718
3.0;0.9505796595463012;0.9504260306292894
3.25;0.9238956146676388;0.9136604265280359
4.85;0.9856509068960885;0.9837053170323057
3.0;0.9899041291831473;0.9935088540181022
2.25;0.8148616538247839;0.7919641358809457
2.75;0.8191153199848128;0.8670731042965427
4.0;0.9844834029694416;0.9847370506656904
1.0;0.6743176146359111;0.5874532209291239
1.5;0.8545394932474611;0.844183533464961
3.0;0.9394422982681739;0.9341315514264641
2.4;0.7558244871501454;0.7486926931319662
3.0;0.9003908389308897;0.8974591637247462
1.5;0.6570978119958162;0.6615233723383841
3.0;0.9731479564546002;0.9649693021609393
2.5;0.9320931660081142;0.9338875714439054
5.0;1.0;0.9785645876246374
3.25;0.9504220066118217;0.9628342880169601
4.9;0.876299608334419;0.8762967822669098
4.35;0.9881749859059329;0.9859794993455318
3.0;0.9224419851608393;0.8824912890224761
3.25;0.9530391044380865;0.9478596771938961
3.25;0.9369336587928191;0.9301400832383787
4.25;1.0;1.0
3.25;0.9569228130885012;0.9401897238034149
3.95;0.8911667814702011;0.8782822617493021
1.65;0.8538734950876425;0.8548566378412127
3.0;0.9072273971102712;0.9071056209532036
3.45;0.8643032391921659;0.838070711767024
2.0;0.802209401751167;0.8025352273637719
3.5;0.9539905202847871;0.9551029879532319
2.75;0.9810230872955223;0.9301663937396205
4.25;0.9324337106250633;0.9266930908182128
2.5;0.9024656229436034;0.9021164978311595
2.75;0.8764453777995764;0.8561361555224343
3.0;0.8858650726636724;0.8774602475628497
3.0;0.943933771552253;0.931091111660891
2.75;0.8497954380150768;0.5244280729969815
3.9;0.9923339219777452;0.9918773514188031
3.25;0.8340941975814877;0.8259906423420372
3.9;0.9665959682831479;0.9563524168077961
3.0;0.9516772688017425;0.9514814768349612
1.0;0.7240334631260532;0.7159737553785269
3.0;0.9175226876328565;0.9164566593958072
3.25;0.859344103656418;0.8534927887372196
1.5;0.892234602396356;0.8911736133667146
3.9;0.9940717846304353;0.9940104096086014
1.75;0.9226097579985683;0.9179496508178636
3.0;0.9398450036378925;0.9354997883079752
3.0;0.8935670826906484;0.8922030246283369
4.25;0.9951316538576971;0.9910877254998346
2.0;0.7928521275850035;0.7791152046603256
3.9;0.8339538261380398;0.8212802019648295
4.75;0.9950043867475631;0.9945312594330891
3.25;0.9507043433116358;0.9465342770509814
3.5;0.7508357964427342;0.7324162982462429
3.75;0.9401159925990064;0.9245849446487352
3.75;0.9767892972265757;0.9771317084744154
3.4;0.9274254213894949;0.920858944716894
3.15;0.8922409078316733;0.8894890042530748
3.4;0.8499615602397332;0.8354881476806107
3.0;0.8654889024283968;0.8613533774191053
1.0;0.7813203181265939;0.7788371430156862
3.5;0.9459835525270092;0.9496484774299382
3.25;0.9465943050919997;0.9444142481342966
2.0;0.6887683870352453;0.6331682873337882
2.5;0.9326953136964298;0.9321026256343933
2.9;0.9392327808814211;0.9172603768897138
1.75;0.7668931823398214;0.7530745523921502
2.9;0.8727316522246018;0.8695225886220772
3.25;0.9441293020852277;0.9264811236239198
4.5;0.9558516433306484;0.8793638959351645
3.8;0.9484417514616864;0.9444662818817429
4.5;0.9835151313612486;0.9824458351996775
3.7;0.9216465005532648;0.9069066087318044
3.0;0.9000608622126817;0.8959461413472705
3.85;0.9582072555284341;0.9579176471016267
0.5;0.8445650816804761;0.8278788426107463
4.2;0.9807157625902779;0.9744245094215037
4.4;0.9596134969716605;0.958811990836732
2.5;0.8399023115613644;0.7983790863731637
4.25;0.9630791728659228;0.96199962242841
3.25;0.9797798743904519;0.9784462322597534
3.0;0.9323858635341815;0.9292269573508385
5.0;0.9678648892171986;0.97142988839967
4.0;0.9895376836634999;0.9885248225324222
4.0;0.9557761790548447;0.9544078326912111
0.0;0.554002395042574;0.5529895409924309
3.75;0.8174540327896083;0.8073950973780583
4.75;0.9549200828691965;0.9546364639488604
3.65;0.9761729864880353;0.9720053901867911
2.75;0.8719951095231353;0.75386794132952
4.2;0.9694578312444739;0.9685002033370157
2.5;0.9314186677623499;0.9294330908882117
2.5;0.9503369761878898;0.949441786056893
3.25;0.9887971368004348;0.9864100319205751
2.0;0.741574469822991;0.7562168254294613
4.35;0.9540237282591132;0.952747227842763
4.0;0.9743730660602357;0.974266181624348
0.0;0.7426348633103034;0.7111679534365368
3.25;0.950193220960609;0.9507608201417294
4.2;0.9828594832052636;0.950266942644929
0.0;0.5188130980601606;0.5204871071627828
3.85;0.9582938427239253;0.9366384431450914
2.75;0.8160315414976794;0.8269595734067979
3.0;0.9414139313750809;0.9413798869042828
3.25;0.9511825711790809;0.9436706561697483
3.25;0.8555082980626566;0.8518222547305137
2.5;0.865102340956588;0.8644954371033744
3.65;0.967598314223153;0.9664504768037595
4.4;0.9829910123680776;0.9820647566726157
4.0;0.7847680973437673;0.7828285647317724
4.2;0.9744907261725735;0.9748664782071974
4.4;0.9087242176344581;0.8207395441535422
3.9;0.9776492039112412;0.9757931776593906
4.9;0.9842413198957266;0.9839395303343801
4.5;0.9845783273777333;0.9820731191229549
4.25;0.9579940719428017;0.9606214646086508
2.5;0.9378051803115351;0.9371293710835248
4.5;0.9575156449118416;0.9005438407448733
4.35;0.9881006693336587;0.9878728183595556
3.25;0.9816364724929921;0.9794701346734995
1.0;0.7812856782165286;0.7805090117521521
2.5;0.8399625778994546;0.837821924069065
3.4;0.8703288296604738;0.8027396802086433
2.9;0.9409003994328626;0.9392868523818584
4.05;0.9985422025520035;0.9974916465471289
3.45;0.8920313717665865;0.8878281012241365
0.0;0.871544129707119;0.8426811204053761
3.0;0.9206592558512334;0.9196568569437743
3.0;0.9291784734472097;0.9110697843988372
3.25;0.8400055393717512;0.8364074959954177
3.25;0.9150880825535928;0.9130710725464244
3.0;0.9878618451187328;0.9873552738887769
4.9;0.9665948397622581;0.9585393174329851
3.0;0.9714682538213981;0.9711269402107995
0.75;0.8143657142005483;0.8018312261157856
3.4;0.9677108979919107;0.967567186456485
2.5;0.9854769024561076;0.9855080056210864
2.75;0.8357367846605882;0.8375412887860924
3.95;0.9704691213451234;0.9591053187768575
3.8;0.9581663611363571;0.9508315179471857
3.8;0.9807410344225413;0.979471613710582
3.5;0.8767109144818751;0.8631878017572722
3.0;0.9365390819674692;0.9363951375042235
2.75;0.8658499324466966;0.8642458933273411
3.25;0.9309280907167148;0.9153966416541653
3.45;0.9930329205834981;0.9924567120291742
3.25;0.9813879068552723;0.9813867102600621
3.75;0.951517928365014;0.9458432033364942
3.25;0.974443271298305;0.9694846163420615
2.5;0.9186509359400447;0.9175630124993249
3.8;0.9680674761648737;0.957048166330279
3.0;0.9641462801945067;0.9621508632560718
3.0;0.9121143629863375;0.8613817777119386
3.0;0.7355383791183611;0.6828680308620573
2.5;0.9048583624947579;0.4312588981893231
0.0;0.6620320235337334;0.6456363045185394
3.25;0.9815114703054272;0.9800963523986231
2.9;0.9353570314137493;0.9321455919874891
0.0;0.8057548318710562;0.8006862340058822
3.45;0.9381599526373579;0.9348297809763875
3.5;0.981290186527007;0.9801261045014444
1.5;0.7173689487201886;0.7085867377153787
2.25;0.8757960715138097;0.874095184550057
4.9;0.9832584709008221;0.9792234533875663
3.25;0.9619261493448151;0.9611351189831517
4.25;0.9849494299247593;0.9872976688338626
2.9;0.7836226524055938;0.7882821363222945
0.5;0.8985961769797918;0.8983333150841029
2.25;0.7912476088848979;0.7259456349684564
4.5;0.9029088599477215;0.8296705221943499
4.25;0.9466981075212877;0.9258753307287273
4.9;0.9574100509949314;0.9529912284198402
3.25;0.9979333453394464;0.9979293559753111
4.5;0.9225184749865347;0.9200038966289253
3.45;0.8655841595936133;0.8352497700005689
2.75;0.9102568706304696;0.9097435044658109
3.75;0.9417375344662052;0.9402526989621756
4.2;0.9494209005696758;0.9489720044070785
4.2;0.9224523393821112;0.6761722194288668
1.5;0.8407727847468185;0.8416784878914749
1.0;0.9114983485061217;0.9181407869733686
3.25;0.8998029681041789;0.8998556249242416
3.5;0.9848856902210821;0.9834142729100396
3.45;0.9517829496620687;0.9349420231782437
3.0;0.9044125573227079;0.9035238469757766
2.75;0.666494539971306;0.6638225686228764
3.0;0.693973782240638;0.5039380507841886
1.0;0.7321547488768064;0.7330740157350334
3.0;0.9322001456397526;0.9208834029644464
2.9;0.9687923541189253;0.9692923706540614
4.15;0.9700633663373859;0.9538755301204292
3.25;0.9296290828648195;0.9194927917277312
4.4;0.9946765625855337;0.9946271800452005
3.7;0.8750593185652896;0.8707115133633703
4.35;0.9927124238961424;0.9917547144908104
3.25;0.974863873730476;0.9741483860210401
3.4;0.9654792383772622;0.965217010420553
3.75;0.8994427361402584;0.8997608040550015
2.75;0.9323977033262075;0.9324560272405146
3.0;0.9788718405074387;0.9785107888845483
3.75;0.704489305486902;0.5204873312830811
2.75;0.8587333021464523;0.7575764107055233
3.25;0.9565654795310213;0.9392850342768208
3.75;0.7555972169308001;0.7422900381255949
4.25;0.9657701325021624;0.9654125898800231
2.95;0.8686032686271302;0.8664262948056667
0.0;0.7382005191732381;0.7353647898960451
2.75;0.8298976022744384;0.8331432300631043
2.5;0.9013952102153665;0.905243984626946
4.9;0.9850541192447341;0.9865445290091583
3.5;0.7767124602508672;0.6754245660542995
0.5;0.6617540932796486;0.6489354249845497
3.4;0.87994107394981;0.9160048547706587
1.75;0.8210416882227858;0.8467562590982229
2.5;0.8539086352675284;0.8427845103734588
2.25;0.8898056199498136;0.8851223763463704
2.5;0.7951191552983087;0.7750683908310729
3.5;0.9255564802970017;0.925744819695107
1.5;0.6990815274643583;0.6610862905534423
3.75;0.9179245500516979;0.907004308400777
3.0;0.9382804004467487;0.9379899498858609
3.45;0.9182533630326368;0.8580694547438427
5.0;0.9775447695690529;0.9773376597424839
1.0;0.8713171306806446;0.8617870200634868
4.9;0.9726318432155306;0.9649171595693461
3.25;0.9394970139198837;0.9374427277398683
3.25;0.9570565667370273;0.9569209365928358
3.4;0.9717286790481561;0.9721519306366377
3.25;0.9521488101638744;0.9519007922999565
4.0;0.9941235725335491;0.9926099253367348
3.25;0.9684940761033987;0.961415899727166
3.9;0.982876790246765;0.9810522460160072
3.75;0.966075297377082;0.9615147625903074
3.9;0.9647516369443183;0.9603251861255829
3.7;0.9041279128793726;0.8890529915353592
4.25;0.9802287321855888;0.9801496350119997
4.0;0.8616922550203016;0.8583767177297164
4.25;NaN;NaN
2.25;0.8591437422229017;0.7799788369680907
3.0;0.871328123480588;0.8719177901952482
0.0;0.7463972268942278;0.7470944376854894
3.45;0.8096743499318154;0.7441406677983579
3.45;0.9209763839086941;0.9208104482673619
3.25;0.8366768063325198;-0.043438317235398434
0.0;0.7192450319049554;0.6477486089938872
4.15;0.9741886245802744;0.9616510142477555
5.0;0.9840105605306735;0.9839191402575133
3.9;0.9770539652664001;0.9739411322436324
3.25;0.9728087304020547;0.9721504480233747
1.45;0.5560076692313999;0.5673659249652264
3.4;0.8430979597319382;0.8356988377269599
3.25;0.95665186052244;0.9547653432549317
0.0;0.706428548932228;0.6953328110510446
1.25;0.7818411763653497;0.7801891207857553
4.3;0.9924703950172048;0.9921722937533043
3.7;0.898113052665423;0.9121172264870793
3.25;0.9037860986242618;0.890165216391019
3.95;0.9356908251588277;0.9094853478405456
3.0;0.87761061947384;0.8649302169293919
5.0;0.8582367548326548;0.8575864976358119
3.0;0.9464958594916874;0.946655919451037
3.4;0.9546861744677303;0.9362185272701521
4.35;0.9487261725351833;0.935042166453134
3.0;0.9455629709808678;0.9390222863321532
3.0;0.9453829915355265;0.9453168085938448
3.0;0.7970906427901047;0.7961343604430862
3.0;0.8969741135173841;0.8938761049366241
3.25;0.7916991714427802;0.7679495869931158
3.0;0.926474015096577;0.9250309288688923
2.5;0.8882839718746036;0.8108280018688979
3.0;0.9677526298525524;0.9505583678883045
0.0;0.4550906674721916;0.451935890986005
4.0;0.8982505377269027;0.883462099632352
3.9;0.9103343965528811;0.8791991721763552
4.5;0.9873736221579171;0.9760982524486441
3.4;0.9308424303874658;0.931180378869746
4.25;0.9296236596602145;0.8744143579032375
3.45;0.9758318206457821;0.9684517211090355
4.0;0.9137478770284984;0.9033700272010364
4.4;0.9837781724332647;0.9640174596615494
4.4;0.9620632122105156;0.7643543879093253
3.25;0.8352808205839598;0.8276811375193687
3.0;0.9501664276534473;0.9379910439123
2.5;0.8487559352597613;0.842194099560141
3.45;0.9314705643345436;0.9312516832697657
2.75;0.8254251427047544;0.8369907488840365
4.9;0.9917153426629003;0.9916417249069556
4.0;0.9341875388066792;0.9340022779317543
4.9;0.9896362469003732;0.9814819449768566
3.9;0.9818797032431644;0.9807158073510147
4.9;0.9834549389958884;0.9656757709901753
3.9;0.92397659465544;0.9195108597497802
1.75;0.9204654605729632;0.9239395501167063
4.0;0.9234556661108264;0.8662491535525717
5.0;0.9678337984374192;0.9182179731170801
4.25;0.8990029552911718;0.8374548787069981
3.4;0.9608592989995681;0.9434017537282188
3.25;0.7746881831860125;0.7544386106717663
3.0;0.9340812136609444;0.9340917322142472
2.75;0.8318456638962942;0.8297053011688832
2.5;0.7528583677483663;0.7139977993148895
3.25;0.9799954784095021;0.9706164549161109
2.5;0.9494372345776555;0.9486446542025112
0.0;0.802882020429827;0.8048251218451052
3.25;0.9489638121580682;0.9490550083558793
4.25;0.9462836092524214;0.9369209493248972
3.75;0.9634386694153894;0.9534820793486302
3.9;0.9511775498972752;0.9442739110074884
4.5;0.9735929197826543;0.9661692128579038
3.4;0.981321763895375;0.9769340919086635
4.25;0.9745565739419092;0.9742775702903119
0.0;0.6812214175690073;0.6476325895085385
4.25;0.9418867498412674;0.8882018915678022
2.9;0.8821464772502849;0.8844588604671795
1.75;0.7015354841694369;0.6829054244934061
2.75;0.7932209003186713;0.7691271789538525
4.75;0.9929053410069991;0.9925973602326934
3.9;0.9259003350485021;0.9174414393006136
3.5;0.9588518812642651;0.9360166360750619
3.45;0.9207883367058162;0.9165188008559741
3.75;0.9487076149288439;0.9472585329458718
4.75;0.9084200761439803;0.8193450892214993
4.25;0.9517733272811204;0.9522262228064676
3.25;0.9297022397595717;0.9034275146891071
3.9;0.9913946473151353;0.9923760537556013
4.2;0.858621622887772;0.8237530238618811
4.25;NaN;NaN
3.4;0.9244909621671966;0.9153978021168315
2.75;0.7323694716654883;0.43507520382494186
2.0;0.9166634139627031;0.8582702514125223
1.65;0.6557303880062515;0.6477393080007543
2.75;0.9132966902367441;0.9131728286598948
3.5;0.9569791590466414;0.9565124774288223
3.0;0.8134706065480705;0.7925343086380898
3.9;0.9322651871058181;0.9221942291383309
3.25;0.9642541091139585;0.9645976751107042
4.0;0.9914597361909679;0.961853787399606
3.9;0.9368059061187323;0.928571930802388
3.95;0.9340806364371793;0.9279207398585602
2.75;0.9032305153418476;0.8962131223536621
3.0;0.9692806569782187;0.9693094245807494
2.5;0.8889488022983162;0.86254907181927
3.0;0.929859340510369;0.9049007670932256
2.5;0.8373352072060105;0.8325851900147809
2.75;0.9302328591066298;0.926126506346899
2.75;0.8619540599817214;0.8609037117383104
4.5;0.9807396074643944;0.9401292394015895
3.9;0.9468653859340385;0.8781002326890088
3.4;0.8594642987060801;0.7460251786653188
4.0;0.9778942196409839;0.9778482784076571
4.85;0.9558334376514538;0.9567551351349883
0.0;0.782474833446631;0.6435032934452533
4.9;0.9665948397622581;0.9585393174329851
3.5;0.8182264098929851;0.7534332772815558
3.25;0.9135317178303106;0.8936130158217817
1.25;0.718309232646535;0.7221611897849546
3.15;0.9326125944471007;0.9259352266248149
