Human;bioconceptvec_fasttext__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Min;bioconceptvec_fasttext__tok-whitespace_notlc_sw-nonestopwords_cf-default_ner-none_Min
3.25;0.9726634255250534;0.9802922193310392
2.75;0.9930286879824484;0.9930286879824476
2.25;0.9750418406343578;0.9742032021620202
1.75;0.9697418919709017;0.9607452005559602
2.0;0.9842185260919758;0.9841568505577953
0.0;0.9827740507303694;0.984180008548266
2.0;0.9908683129984883;0.9910651456417948
3.0;0.9882905251630211;0.9883628769187364
1.25;0.9967081146873;0.980809017175291
0.0;0.9792692532038311;0.9792692600065349
3.4;0.9988341370253007;0.9981666786962814
3.0;0.9936669961717448;0.9864748333478781
1.25;0.9660173339313968;0.9596439841472221
3.65;0.9999999999999998;1.0000000000000002
3.7;0.9998134450602535;0.9997500212702237
2.0;0.9925561387646004;0.9926085482765916
0.0;0.988587996886182;0.9895183732726436
4.75;0.9998724617825936;0.999296377385248
4.5;0.9991396818935149;0.990153477535256
3.0;0.990858361888696;0.9908047147103972
3.0;0.9900075009684273;0.990998708667533
2.9;0.9993882849023459;0.9994141439020601
4.0;0.9770192440604407;0.977019244060441
5.0;0.9978986600134571;0.9978397672560018
3.7;0.995139579894937;0.9771411453605362
4.25;0.8448420991618463;1.0
3.95;0.9997935391313948;0.997596992586563
3.75;0.9980099790508389;0.9964854447602288
2.5;0.9518305324871812;0.9994360773714722
3.0;0.9962179592055351;0.9962461730940356
5.0;NaN;NaN
3.5;0.9994705707914776;0.9864472235196825
4.15;0.9498756034459171;0.9991030864853105
1.5;0.9835406611396941;0.9945402561238945
3.4;0.999782983147832;0.9997781205788256
3.0;0.9999376506310128;0.9998693313107783
2.0;0.9629562266610331;0.9985551731556062
3.15;0.9944655060686379;0.9390955944112461
4.4;0.9999820098397321;0.9999533017849611
2.25;0.9975632161023188;0.9877753082960494
2.9;0.9554458719444264;0.9380132898076774
2.75;0.9969884889473424;0.9995772090263924
1.75;0.9868272236118633;0.9692174193822592
2.0;0.9891146369170637;0.9890084463617252
4.4;0.9771502795447933;0.9771502795447938
3.0;0.9943100701416239;0.9942711195221916
5.0;0.9993446985921293;0.9993265157877915
3.25;0.998536793778444;0.9998604718357464
3.5;0.9771378933365837;0.9771221546830174
2.9;0.9861964187116482;0.984170698104305
2.75;0.9968708595708362;0.9990400928316994
3.65;0.9957166600498242;0.9956228182369552
3.4;0.9990416788287594;0.9981210295720488
3.25;0.9996818220520884;0.9997262304374934
0.5;0.9972432062308575;0.9972422330527924
4.5;1.0000000000000002;1.0
4.25;0.9996434097085625;0.9994906995031241
2.75;0.9876421555505482;0.9876355840866832
3.8;0.9999991685130039;0.9999991530195885
3.25;0.9942604928401728;0.9964579990683635
3.0;0.9961410286497325;0.9960744020964782
3.65;0.9976359064648808;0.997635220371786
4.9;1.0000000000000002;1.0
0.0;0.996456118655582;0.9820951460987938
3.25;0.9951254662805896;0.9941399684154718
3.45;0.9842130177777026;0.998751289577747
4.75;0.9939598733168601;0.9939598733168604
3.4;0.9791778399462934;0.9791776588819011
3.25;0.9974798667222987;1.0000000000000002
3.25;0.9961999044836463;0.9984259987499337
3.25;0.9881712625046574;0.9882048892700828
1.0;0.993549580501859;0.9930116860615822
0.0;0.9825926740808368;0.9822489828835438
3.0;0.996799010099816;0.9937401767911349
3.0;0.9880328216887102;0.987990835347882
3.25;0.9984066878879784;0.9984066878879791
4.85;0.9997354825134219;1.0000000000000002
3.0;0.9998894108802614;0.9999743628167267
2.25;0.9796426992108386;0.9823857663769607
2.75;0.9856539135432562;0.999277207008346
4.0;0.9999719396165939;0.999956743541231
1.0;0.9828633560286552;0.9712334642142447
1.5;0.9795903842773108;0.971724108557233
3.0;0.9994561687945334;0.9769475888196054
2.4;0.996671825491364;0.9929505427150512
3.0;0.9791707215025663;0.9791605725999908
1.5;0.9903201512938651;0.9872319837404856
3.0;0.9990406656862952;0.9985851494077131
2.5;0.9940389152844772;0.9935723675865595
5.0;1.0000000000000002;0.9995258377365696
3.25;0.9998290898087848;1.0
4.9;0.9948818672888677;0.9948818672888683
4.35;0.999814198924606;0.999670994241653
3.0;0.938602481739577;0.9800024778352588
3.25;0.9988703321069899;0.998253432595987
3.25;0.9946459937980014;0.9955617128636798
4.25;1.0000000000000002;1.0
3.25;0.9998073192776458;0.9992207988150367
3.95;0.9856421949629752;0.9856421949629747
1.65;0.9691412737129291;0.9678066611783789
3.0;0.9880158244992304;0.9855515368576533
3.45;0.9991811630851222;0.9987719210583857
2.0;0.9930738547938542;0.9930738547938545
3.5;0.9933968463338834;0.9901900332972945
2.75;0.9946964460291879;0.9999999999999999
4.25;0.999683979301125;0.9996838426502617
2.5;0.9903472647926245;0.9909329492932463
2.75;0.9995741394160128;0.9994316597504898
3.0;0.9955334685810977;0.9875935571820947
3.0;0.9986047075646236;0.9986045208273818
2.75;0.9531929984770929;0.9425897886962908
3.9;0.9999999999999998;1.0000000000000002
3.25;0.9940002783436007;0.9940002783436014
3.9;0.999911389718467;0.9997616949789001
3.0;0.9957618051088803;0.9956596040639812
1.0;0.9665729470703674;0.9639017115377414
3.0;0.9685271858306856;0.9678970020135343
3.25;0.9960563088342423;0.9960997399811459
1.5;0.9681212910870751;0.9856478146353173
3.9;1.0;0.9999999999999992
1.75;0.9918004008211267;0.9865544731114908
3.0;0.988329992351106;0.9883317004271509
3.0;0.9869822605666793;0.9869820270956192
4.25;0.9999999999059224;0.9999999999059104
2.0;0.9934037870508988;0.9904478810064103
3.9;0.9770967712187862;0.9872291884479618
4.75;0.9999684304733095;0.9999684147285053
3.25;0.999870780222474;0.9999787499957976
3.5;0.987620244349002;0.9876202443490018
3.75;0.9921701824579551;0.9921701824579555
3.75;0.9984068969987575;0.9985749353212072
3.4;0.9969917850280944;0.9969760865553612
3.15;0.9934484185962529;0.9934484185962527
3.4;0.9983196310167796;0.9976236223947812
3.0;0.9988210245296293;0.9985216152408353
1.0;0.996026550157693;0.9959939704913988
3.5;0.9908742211201235;0.980136491906936
3.25;0.9998031045968995;0.9998031045968995
2.0;0.9796344073034159;0.9999963736712666
2.5;0.9901243347863461;0.99004156554378
2.9;0.9958649691188985;0.9988058386864841
1.75;0.9735662768719194;0.9677965186938214
2.9;0.9964327059465538;0.9971411833887887
3.25;0.9898774076844024;0.9694004969826586
4.5;0.9844966717050783;0.9844966717050793
3.8;0.9905864598326208;0.9905823340824172
4.5;0.9986348206402591;0.9985830379346151
3.7;0.9950071559991811;0.981475952709
3.0;0.9792518644805042;0.9792359700043987
3.85;0.9996761926610578;0.9992629343022429
0.5;0.9310631944051402;0.991208001912582
4.2;0.9995402453858392;0.975336631927647
4.4;0.9901031535931788;0.9901031538411854
2.5;0.9341057682952637;0.9996149876614812
4.25;0.9939598733168601;0.993959873316861
3.25;0.9999733303660765;0.9999676609614853
3.0;0.9854567646266489;0.9853121012637658
5.0;0.9887117575733338;1.0000000000000002
4.0;0.9982342226954213;1.0000000000000002
4.0;0.999943633910684;0.9988185194737771
0.0;0.9734966497322584;0.9734966497322595
3.75;0.9975887042957708;0.9877930366532288
4.75;0.9826854038818924;0.9826854038818933
3.65;0.9999815406585509;0.9999101317300302
2.75;0.994281428556565;0.996485655790126
4.2;0.9999938720560361;0.9999938719515654
2.5;0.9965827425946663;0.9964963894598944
2.5;0.999815317353228;0.999698595272529
3.25;0.9988922009382337;0.9986734918785748
2.0;0.9976189642109259;0.9947905130375072
4.35;0.9998095962433028;0.9996502311267794
4.0;0.9995049535356642;0.9995043411656979
0.0;0.9965379125709141;0.9960295166785155
3.25;0.9680701033479036;0.994896592096669
4.2;0.9842210625945633;0.998755473726171
0.0;0.9547608548973913;0.9547608548973915
3.85;0.9976303397221393;0.9963376442889992
2.75;0.9788989276654213;0.9797142091549064
3.0;0.9974299272234685;0.9974269755335924
3.25;0.9971209172696827;0.9981768217456033
3.25;0.9730110973794615;0.9660703839120205
2.5;0.9955804156975463;0.9952048282782101
3.65;0.9999147531606051;0.9999147531606056
4.4;0.9991887142218264;0.9991887142218255
4.0;0.9826877868199113;0.9826877868199109
4.2;0.9996439256112478;0.9996439113869986
4.4;0.9839063302043566;0.9839063302043566
3.9;0.9973095494885695;0.9997523451937506
4.9;0.999164538793595;0.9982885501874519
4.5;0.9999909464946656;0.9999909423986124
4.25;0.9999880142481125;0.9980195389808395
2.5;0.991124080608722;0.9819865843563307
4.5;0.999924853055244;0.999926671077296
4.35;1.0000000000000004;0.9999939186167993
3.25;0.9990693158588352;0.9982763939309178
1.0;0.975407161964178;0.9751926969258646
2.5;0.9823585386369038;0.9822808626566306
3.4;0.9686801789065161;0.9680955487695212
2.9;0.9981443348218428;0.9991352443698609
4.05;0.9988214096273003;1.0000000000000002
3.45;0.9996974569620741;0.997243175084805
0.0;0.989604268507738;0.9896042685077381
3.0;0.9936239782417939;0.9934178177853601
3.0;0.9607182422914968;0.9889355758303245
3.25;0.9999657145613425;0.9999656072342719
3.25;0.9912616543275201;0.9912616543275206
3.0;0.9994627070269891;0.999406311518825
4.9;0.9964372353882986;0.9964372353882986
3.0;0.996846077633686;0.9958752100465502
0.75;0.9870224112830599;0.9859101949543727
3.4;0.9796585499812815;0.9794571100259801
2.5;1.0000000000000002;1.0
2.75;0.9956707423266541;0.9947347566684583
3.95;0.9901806317239388;0.975606200761891
3.8;0.9996584194323304;0.999236748367789
3.8;0.9896210266578762;0.9999745704642697
3.5;0.9654711048684299;0.9963629144850618
3.0;0.998894024215624;0.9932238030318492
2.75;0.999453003078457;0.9992205680836858
3.25;0.9929002079830894;0.9929002079830895
3.45;0.9999684299426423;0.9999682704200937
3.25;0.9957964179788712;0.9957027078739156
3.75;0.9986166914095186;0.9991848993664078
3.25;0.9989536462287859;0.9985711057985206
2.5;0.9731025487792608;0.9731755081445702
3.8;0.9848761570603591;0.9948302899082601
3.0;0.9998691524857908;0.9991552258357579
3.0;0.9937200953496131;0.9828023277016436
3.0;0.9970007855610626;0.9792273415795074
2.5;0.8953111336055882;0.9948869774117961
0.0;0.9940284072393758;0.9940284072393759
3.25;0.9976118849786546;0.9975589219298666
2.9;0.9994702754917681;0.9993557510921547
0.0;0.9944013855556469;0.9944013855556462
3.45;0.9984377279205521;0.997598995094332
3.5;0.9999741392482161;0.9999741392482159
1.5;0.9929999745699328;0.9926221841865789
2.25;0.9950994723503799;0.9950955323350753
4.9;0.9773880865596268;0.9773880865596274
3.25;0.9998440421157819;0.9998440421157815
4.25;0.961292479618131;1.0
2.9;0.9962646545122276;0.9944517618253758
0.5;0.9928593669978378;0.9928593669978374
2.25;0.9953425206380097;0.9992278404970383
4.5;0.9867975332091883;0.986797533209188
4.25;0.9993955268342195;0.9994110001313782
4.9;0.9988030556675351;0.9988030556675346
3.25;1.0000000000000004;1.0000000000000002
4.5;0.9976266739866214;0.9976227259735687
3.45;0.9980225318141289;0.980981427189067
2.75;0.9906411519996561;0.990076023100259
3.75;0.9868778366773933;0.9999706741106176
4.2;0.9939833352835267;0.9939833352835263
4.2;1.0;0.9987528874212975
1.5;0.9920590851565648;0.9925790766176412
1.0;0.9946814541091439;0.9946814541091434
3.25;0.9412603469022452;0.9894446136670837
3.5;0.9944701662985538;0.993620876724758
3.45;0.9889995490166196;0.9687162633227445
3.0;0.9945829050778688;0.9940959325050147
2.75;0.9934795485665082;0.9934795485665088
3.0;0.9714049890847726;0.9780089122747793
1.0;0.9776404140421382;0.9771491535521775
3.0;0.9996531021111141;0.9995450004034494
2.9;0.9954603663516068;0.9939135912213084
4.15;0.9999975649370938;0.9983932935124153
3.25;0.995530625670906;0.9954289540171023
4.4;0.9999426830228344;0.9999417651281823
3.7;0.9994760739503346;0.9994713350572387
4.35;1.0000000000000002;0.9999382022630113
3.25;0.9997297386132692;0.9998900700570481
3.4;0.9999922307723899;0.9998097064344161
3.75;0.9993319312373299;0.9993319312373293
2.75;0.9947939336081428;0.994782137751949
3.0;0.9998051130508293;0.9998050779832595
3.75;0.9758166291398589;0.9753543926316144
2.75;0.9769419880213674;0.9826854584311484
3.25;0.9914997013560084;0.9914960524244016
3.75;0.9542755873367365;0.9525954259188084
4.25;0.9940069869723145;0.9940069869723144
2.95;0.9791528532028492;0.9787149738059656
0.0;0.9945321415004351;0.9945321415004343
2.75;0.9858796633629028;0.9885079309543616
2.5;0.9909267713567922;0.9967096648550879
4.9;0.9999508102206449;0.9999489514684162
3.5;0.9962314793959698;0.998852977396327
0.5;0.9811599384128757;0.9883724334515758
3.4;0.9944543615140314;0.9944416365653438
1.75;0.9925657121361026;0.9926206882992187
2.5;0.9810195446611367;0.9806100606572912
2.25;0.9918962375250664;0.9918662740773377
2.5;0.9429905435090556;0.9408275212008498
3.5;0.9986442309451016;0.9985808595803591
1.5;0.9933827855016304;0.9923801667346297
3.75;0.9937200953496135;0.9852595957138964
3.0;0.993699473478427;0.9935107441831462
3.45;0.9336773435218002;0.9759009494905532
5.0;0.9998513687328625;0.999851368732862
1.0;0.978799017059621;0.9787990170596208
4.9;0.9842146736933188;0.9985438373211127
3.25;0.9928688290088984;0.9928686000584883
3.25;0.9996185051859064;0.9996185051859061
3.4;0.9995583063062836;0.9995500969858897
3.25;0.9976952664587385;0.9976929589743151
4.0;0.9984017638223373;0.9984017638223376
3.25;0.9998914424135028;0.9993370284920599
3.9;0.9999224697934525;0.9999497421859197
3.75;0.9980578942814666;0.9980578942814667
3.9;0.9955133303734222;0.9944048961146728
3.7;0.9999203035074306;0.9704329962814722
4.25;0.9984010587209253;0.9983905554349521
4.0;0.965538551192672;0.9699096155203358
4.25;NaN;NaN
2.25;0.982872670400055;0.9933930704270298
3.0;0.9962069116234662;0.9961872379669003
0.0;0.9858675398434288;0.9901961542105356
3.45;0.9979460347035625;0.9979460347035631
3.45;0.9890021016377343;0.9889000339883485
3.25;0.9971837240124954;NaN
0.0;0.9838101860543875;0.9834428667134885
4.15;0.99902290251079;0.9982194270944973
5.0;0.9976101646983503;0.9976099459599785
3.9;0.9997357293531139;0.9998477661355383
3.25;0.9983576930469334;0.9981768217456033
1.45;0.9976496808776906;0.9976496808776906
3.4;0.9986741346547295;0.9987050875716136
3.25;0.9932573300498827;0.9930794809611015
0.0;0.9814576437399932;0.9810894946638208
1.25;0.9347390572065438;0.9347390572065435
4.3;0.9996188294804023;0.9996187770852286
3.7;0.993153439740891;0.9947121106895347
3.25;0.9975079176855864;0.9956106795575709
3.95;0.9958121830637733;0.9959661307093114
3.0;0.9937623802725365;0.9657953074643945
5.0;0.9991005895795689;0.9990931061698471
3.0;0.9999640083595313;0.9998293123209706
3.4;0.975913640162708;0.9700565751807264
4.35;0.9959538498420993;0.9959538498420999
3.0;0.9970999030626014;0.9971474361573549
3.0;0.9907222633759605;0.990651392709008
3.0;0.9676037923848071;0.962743168410618
3.0;0.9911561156961324;0.9917584843217694
3.25;0.9957124747638507;0.9954597146444275
3.0;0.9949367090421999;0.994933467889604
2.5;0.9966351138399353;0.9949515404453723
3.0;0.9987499019999427;0.9979921050907105
0.0;0.964105747561479;0.964105747561479
4.0;0.9975625833796031;0.9975625833796027
3.9;0.9949366148133465;0.9937652735646086
4.5;0.9716411450931227;0.9662184001626462
3.4;0.9865979491136408;0.9866474448543878
4.25;0.948683033908004;0.9991978578674036
3.45;0.9995611837063619;0.9990915755350936
4.0;0.9963673379573978;0.9883556806513488
4.4;0.9999646544956953;0.9998511528737444
4.4;0.9985357400956195;0.9959522484721822
3.25;0.9994964027974927;0.9994964027974936
3.0;0.9676037423627386;0.9921964960383362
2.5;0.9975321894946523;0.9975046570770307
3.45;0.9997352489517519;0.9972018032609156
2.75;0.9958307033638972;0.9941426710756163
4.9;0.9990435862643662;0.9990358131118642
4.0;0.9906870487735024;0.9901222072979706
4.9;0.9999999999999999;0.9831115689779074
3.9;0.9950436726173507;0.9917315356091219
4.9;0.9978241701408932;0.9999985812949391
3.9;0.9987199971418057;0.9638796387700956
1.75;0.9337003395819424;0.9012319438663515
4.0;0.9803553836324479;0.9803553836324477
5.0;0.9936672420597221;0.9999641148332064
4.25;0.9859118388444035;0.9714390221281148
3.4;0.9999158005078311;0.9997108941236689
3.25;0.993847785628165;0.9938402229714415
3.0;0.974138712449951;0.9739707857688957
2.75;0.9950222117645644;0.9950180923985122
2.5;0.9866460240947069;0.9858437001173005
3.25;1.0000000000000002;0.9980382289687639
2.5;0.9978782590939479;0.9977493338778953
0.0;0.9523983286412865;0.9775103293226283
3.25;0.9994111266947568;0.9993882210079399
4.25;0.9773950148582567;0.9773950148582573
3.75;0.9974054718491213;0.9975173368414404
3.9;0.9938251665004831;0.993825166500482
4.5;0.9992165253146099;0.9999818103738176
3.4;0.9990263632185992;0.997554233319977
4.25;0.997925037241157;0.9979250372411571
0.0;0.9716295920385737;0.9965407728663447
4.25;0.9784926432428243;0.9872038305224843
2.9;0.9808075358104268;0.998120887065693
1.75;0.9613807292577955;0.9979979000156523
2.75;0.9992627998341715;0.999254522780945
4.75;0.9999999999999998;0.9999999999999998
3.9;0.9993191828237529;0.9946042218280305
3.5;0.9946541956426914;0.9949184853294706
3.45;0.9986736576717468;0.9986734752691605
3.75;0.9928459072977774;0.9928456728011706
4.75;0.9466679920587407;0.9826769104708991
4.25;0.9991640453653803;0.9987417860589608
3.25;0.9995172878939311;0.9991895155152469
3.9;0.9997423541450832;0.9999757995984345
4.2;0.9915493049178541;0.9914518335327763
4.25;NaN;NaN
3.4;0.9946027587620538;0.9927406798179566
2.75;0.9885464843729062;0.9807182400990058
2.0;0.9998501583708039;0.9998955200966521
1.65;0.9263750449058483;0.9576689803448043
2.75;0.9966552601176643;0.9966354998867145
3.5;0.9999752368107001;0.9999752368107001
3.0;0.9987524715401995;0.9981714855619092
3.9;0.9771502795447933;0.9771502795447938
3.25;0.995347641540294;0.9937511570301293
4.0;0.9998965072388902;0.9998924800336665
3.9;0.9937164169364288;0.9940687966348184
3.95;0.9966714945659731;0.9999997981752903
2.75;0.9776835071608643;0.9859312847682968
3.0;0.9999519646819917;0.9998793442874523
2.5;0.9979054662624902;0.9944402784524069
3.0;0.9873945690381929;0.9656879617108772
2.5;0.9842775929501535;0.9836347341192992
2.75;0.9511613160270629;0.985136767383361
2.75;0.998439238743101;0.9984392387431011
4.5;1.0000000000000002;0.9831115689779074
3.9;0.8826312711202758;0.9992615591866123
3.4;0.9811576332534295;0.9910614070968967
4.0;0.9760813208258076;0.9770260369748875
4.85;0.9999943875682596;0.9999939864634182
0.0;0.9988349802733559;0.9779313035204716
4.9;0.9964372353882986;0.9964372353882986
3.5;0.9371615725731044;0.9999785604980664
3.25;0.9898022340656922;0.9559391062017647
1.25;0.9857484741818441;0.9857484741818439
3.15;0.9963944576523918;0.9976096204141979
