Human;UBSM_Metamap_AncSPLRada;UBSM_MetamapLite_AncSPLRada;UBSM_Ctakes_AncSPLRada;UBSM_Metamap_AncSPLWeightedJiangConrath;UBSM_MetamapLite_AncSPLWeightedJiangConrath;UBSM_Ctakes_AncSPLWeightedJiangConrath;UBSM_Metamap_AncSPLCosineNormWeightedJiangConrath;UBSM_MetamapLite_AncSPLCosineNormWeightedJiangConrath;UBSM_Ctakes_AncSPLCosineNormWeightedJiangConrath;UBSM_Metamap_AncSPLCaiStrategy1;UBSM_MetamapLite_AncSPLCaiStrategy1;UBSM_Ctakes_AncSPLCaiStrategy1;UBSM_Metamap_JiangConrath;UBSM_MetamapLite_JiangConrath;UBSM_Ctakes_JiangConrath;COM_WBSM_UBSM_Metamap_AncSPLWeightedJiangConrath;COM_WBSM_UBSM_MetamapLite_AncSPLWeightedJiangConrath;COM_WBSM_UBSM_Ctakes_AncSPLWeightedJiangConrath
1.2;0.21170244960998524;0.1091089451179962;0.10585122480499262;0.4744539184837746;0.15826270575945778;0.16402016452281926;0.3685213334612691;0.13107831137332845;0.13292969363824494;0.579677899798911;0.18712747323803305;0.1861559597162305;0.6150117322399292;0.1582627057594578;0.16402016452281923;0.361290327143298;0.20319472078113962;0.20607345016282036
0.2;0.0;0.0;0.0;0.16041840472967267;0.13523018597856215;0.28368108571282213;0.06962868906277876;0.09193900039818362;0.1789576567549269;0.25061400665394745;0.2920514154349457;0.36772707199580296;0.34504686326956996;0.24103316426879212;0.36145156689996083;0.10869645627998034;0.09610234690442508;0.17032779677155507
0.2;0.0;0.0;0.0;0.26467671118725794;0.0;0.12659279033067747;0.16139024132441923;0.0;0.06940713066540888;0.3310561776315066;0.0;0.15920437754359107;0.4178306711379963;0.0;0.12659279033067747;0.13233835559362897;0.0;0.06329639516533873
0.6;0.0;0.0;0.0;0.17977679635079322;0.050542278105082966;0.14448735374254035;0.0821763239707445;0.018263588779070684;0.055429687491307146;0.34199212128674816;0.10943929298418298;0.2305457504375366;0.43110957095697167;0.050542278105082966;0.2655905402533622;0.08988839817539661;0.025271139052541483;0.07224367687127017
0.2;0.0890870806374748;0.08574929257125441;0.08574929257125441;0.30300713875719454;0.1546350529704547;0.1546350529704547;0.1912975196912233;0.11130126301982837;0.11130126301982837;0.407218464867677;0.20153212943461504;0.20153212943461504;0.4907463102569764;0.15463505297045468;0.15463505297045468;0.19192617355131944;0.11774013065794953;0.11774013065794953
0.2;0.0;0.0;0.0;0.25084053054914424;0.1327572988916033;0.19927476782256562;0.14589326110200668;0.08659980111514036;0.1260618619111101;0.3165571113090395;0.15950912719158644;0.2377390109923941;0.42636072818810156;0.20116367499619614;0.29373585966058113;0.12542026527457212;0.06637864944580164;0.09963738391128281
0.0;0.0;0.0;0.0;0.3185086993606263;0.06855867171872775;0.19199382664763964;0.23257956678735942;0.024631291383014724;0.13007075588126918;0.40573202177100215;0.11800028131821173;0.2349023278393351;0.5157262396831668;0.19354066024973043;0.19199382664763961;0.19893032972322086;0.07395531590227157;0.13567289336672753
0.2;0.0;0.0;0.0;0.3313241087668138;0.11882587642897952;0.3193016039594245;0.16204351748963905;0.053213405442003744;0.18552401309167219;0.6215286180452666;0.17985088057441395;0.39195622403408603;0.7576342617961863;0.3720241115265919;0.31930160395942453;0.1656620543834069;0.05941293821448976;0.15965080197971224
0.2;0.0;0.0;0.0;0.0;0.11688782310199974;0.11688782310199974;0.0;0.06318487922599708;0.06318487922599708;0.0;0.1511091728706188;0.1511091728706188;0.0;0.11688782310199973;0.11688782310199973;0.0;0.05844391155099987;0.05844391155099987
2.0;0.0;0.0;0.0;0.3181774512084191;0.1709978518076531;0.2108181201085467;0.16120167554683823;0.09617941340642391;0.11107848988943879;0.422221579092011;0.2084216711022474;0.2808483237815869;0.4364863397226322;0.1709978518076531;0.2108181201085467;0.15908872560420956;0.08549892590382654;0.10540906005427335
2.8;0.21821789023599236;0.07071067811865474;0.2696799449852968;0.3994718640315588;0.09592310818716351;0.4105760332622313;0.30322349234893037;0.08172609928303858;0.34829010452860804;0.47195964029821175;0.10679967523705908;0.4518348922577491;0.535312814496785;0.09592310818716351;0.4105760332622313;0.3345759045084278;0.18280152658623017;0.3401279891237641
2.0;0.0;0.18490006540840973;0.15430334996209194;0.0975341910647531;0.3018788209990691;0.3323161761060799;0.030135790939392837;0.25181868740959407;0.2697103349270799;0.25053653725249625;0.32772657285926543;0.36495139120001907;0.43791448920243436;0.3018788209990691;0.34393459794223635;0.12093587918107979;0.2231081941482378;0.23832687170174316
4.0;0.33333333333333337;0.4629100498862757;0.4629100498862757;0.33333333333333337;0.5841069511996965;0.5970999865839721;0.33333333333333337;0.5347534350947556;0.5501915095391592;0.33333333333333337;0.6082864224070609;0.6145252450499823;0.33333333333333337;0.5841069511996965;0.5970999865839721;0.433927908579091;0.5593147175122726;0.5658112352044105
3.0;0.12909944487358055;0.21320071635561041;0.28867513459481287;0.12909944487358055;0.21320071635561041;0.31410322331263973;0.12909944487358055;0.21320071635561041;0.297575962640325;0.12909944487358055;0.21320071635561041;0.33053513724263706;0.12909944487358055;0.30151134457776363;0.3651483716701107;0.1607747673017279;0.20282540304274282;0.2532766565212575
3.2;0.21081851067789195;0.1924500897298753;0.3563483225498992;0.3597747895620091;0.35827185752821566;0.5296916180470831;0.25678262451405576;0.25118276936640443;0.4991739985194925;0.6176983998968761;0.4814625785995904;0.5433274587356093;0.7428543404166039;0.4906505774718603;0.539230670827183;0.306660532990282;0.30590906697338527;0.391618947232819
1.6;0.0700140042014005;0.06804138174397717;0.0;0.4384878985133938;0.1323865603197362;0.10525186494327866;0.29181702778250446;0.09772247953355649;0.04397552042614343;0.537598167510327;0.1667856265723372;0.15710479917913864;0.4824873939945424;0.1323865603197362;0.10525186494327868;0.2192439492566969;0.0661932801598681;0.05262593247163933
2.4;0.07537783614444091;0.0816496580927726;0.1690308509457033;0.4185763349589311;0.0816496580927726;0.1690308509457033;0.26634053644158806;0.0816496580927726;0.1690308509457033;0.5029001357312957;0.0816496580927726;0.1690308509457033;0.564710648181797;0.0816496580927726;0.1690308509457033;0.29380359295231717;0.12534025451923794;0.1690308509457033
3.2;0.2182178902359924;0.253546276418555;0.253546276418555;0.3715349728493841;0.37524869785119624;0.3857667003648772;0.3328382442625427;0.33495420199312986;0.33274929754307425;0.4314502050714768;0.3917554621458953;0.4479403758597275;0.4558837135154576;0.37524869785119624;0.4759981674588369;0.31254062463396953;0.3143974871348756;0.3196564883917161
1.8;0.0;0.0;0.0;0.46235622743023386;0.0;0.12624375283128078;0.25279858477107825;0.0;0.05503516488194821;0.627557378555425;0.0;0.19293146278909382;0.617227942450672;0.0;0.12624375283128078;0.23117811371511693;0.0;0.06312187641564039
