Human;PubMed-and-PMC-w2v__tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none_Min;PubMed-and-PMC-w2v__tok-biocnlptokenizer_lc_sw-nonestopwords_cf-default_ner-none_Min;PubMed-and-PMC-w2v__tok-stanfordcorenlpv4_2_0_lc_sw-nonestopwords_cf-default_ner-none_Min
4.25;0.958372145388635;0.958372145388635;0.958372145388635
3.45;0.9785948709565773;0.9826404177163853;0.9827673960273571
4.25;0.9927362710722698;0.9927362710722698;0.9597696928922711
3.0;0.9808050312344107;0.976307318817177;0.9739948300390476
3.45;0.8797823461663092;0.8797823461663092;0.9139134639190314
0.0;0.9006310785099604;0.9006310785099604;0.9019221870097166
4.2;0.9569709156871561;0.9648317065390573;0.9328704710324376
0.0;0.857031819195741;0.857031819195741;0.8589150047908962
3.0;0.9706059665690622;0.9577651823506856;0.9577651823506856
4.75;0.9782032339683507;0.9782032339683507;0.9775029716197445
3.25;0.9716074349601438;0.9716074349601438;0.9716074349601438
3.25;0.9805483979517196;0.9805483979517196;0.9805483979517196
3.65;0.9758649354304824;0.9758649354304824;0.9758649354304824
3.5;0.9897521759557102;0.9897521759557102;0.9897521759557102
3.0;0.9796988070171669;0.9796988070171669;0.9796988070171669
3.25;0.9356435162141982;0.9356435162141982;0.9356435162141982
3.0;0.9232245675620037;0.9232245675620037;0.9232245675620037
3.4;0.9879478641849984;0.9879478641849984;0.9917874731209707
3.25;0.8863263310309324;0.9168772916052222;0.9168772916052222
4.25;0.9786768753575859;0.9786768753575859;0.9786768753575859
3.4;0.9231674380275833;0.9190387143896838;0.9190387143896838
3.0;0.9785205685651946;0.9785205685651946;0.9785205685651946
4.75;0.9975042199705318;0.9982025787880496;0.9982025787880496
5.0;0.9969929013153929;0.9972214061330218;0.9972214061330218
4.5;0.9606165619136275;0.9470627296999845;0.9470627296999845
3.0;0.9657550467741839;0.9657550467741839;0.9677910229259291
4.2;0.9784799191080068;0.9784799191080068;0.9782101123140137
3.25;0.9673215730028478;0.9673215730028478;0.9673215730028478
4.25;0.9772617593425977;0.9772617593425977;0.9772617593425977
0.5;0.8549156623838883;0.8549156623838883;0.8549156623838883
3.95;0.9628781653899342;0.9628781653899342;0.9628781653899342
3.95;0.9996644526052011;0.995000150606948;0.9950001506069477
1.75;0.9267800141841913;0.9267800141841913;0.9267800141841913
3.95;0.9223459252711876;0.9223459252711876;0.9223459252711876
4.25;0.9615409459897383;0.9615409459897383;0.9615409459897383
3.25;0.9604519519022867;0.9604519519022867;0.9604519519022867
4.2;0.9270246604777246;0.9199262346357396;0.9476711252442626
2.95;0.9209904993827175;0.9209904993827175;0.9209904993827175
3.0;0.9624904566720097;0.9669309041301095;0.9669309041301095
3.25;0.9094144509178743;0.9094144509178743;0.9094144509178743
0.0;0.8590639056398226;0.8753659370222008;0.8753659370222008
4.9;0.9955571310099982;0.9955571310099982;0.9958677906214787
2.9;0.9315519671964485;0.9315519671964485;0.9521619380943825
2.0;0.8716922732229114;0.8722358295414707;0.8774257771263964
1.75;0.8820746737300513;0.9063064704932693;0.9178121664936343
3.65;0.9842181663550932;0.9842181663550932;0.9842181663550932
2.5;0.9323364614119619;0.9323364614119619;0.9243904133262114
0.0;0.8067553235488909;0.8067553235488909;0.8067553235488909
3.0;0.9233168716108958;0.9233168716108958;0.9444164742866257
5.0;0.9956206812155328;0.9956206812155328;0.9907859070085341
2.25;0.9632480447821924;0.9632480447821924;0.9644180411558018
2.5;0.9596437395673575;0.9596437395673575;0.9634725222483858
3.0;0.9802218534590684;0.9788071442656533;0.981124958540807
2.5;0.9259002276410244;0.9259002276410244;0.9259002276410244
4.5;0.9696055412301258;0.9696055412301258;0.9696055412301258
3.45;0.9743397308925278;0.9743397308925278;0.9743397308925278
4.2;0.9850037595249627;0.9850037595249627;0.9855777746528129
3.95;0.9768118474212747;0.9609693871821517;0.9610217861679706
4.4;0.9946079918190598;0.9946079918190598;0.9946079918190598
4.15;0.9959785492904379;0.9959785492904379;0.9959785492904379
3.25;0.9369732081683628;0.9369732081683628;0.9369732081683628
0.5;0.9209562546759192;0.9209562546759192;0.9209562546759192
4.15;0.9948736996184755;0.9948736996184755;0.9948736996184755
3.25;0.9025586956534224;0.9025586956534224;0.9025586956534224
3.4;0.9658145195633043;0.9658145195633043;0.9658145195633043
2.75;0.9286236273336762;0.9286236273336762;0.9286236273336762
4.85;0.9725789206951874;0.9725789206951874;0.9725789206951874
1.0;0.9437445527003555;0.9437445527003555;0.9460484232080442
4.25;0.9956983424607905;0.9956983424607905;0.9956983424607905
1.25;0.846914431920872;0.846914431920872;0.846914431920872
2.75;0.9330369754091533;0.9330369754091533;0.9330369754091533
3.15;0.981864890972816;0.981864890972816;0.9812848932009568
5.0;0.9825539316112222;0.9825539316112222;0.9825539316112222
0.0;0.9170661625151421;0.9162951088426787;0.9162951088426787
3.4;0.9851805071979242;0.9851805071979242;0.9851805071979242
2.75;0.9314151945817506;0.9314151945817506;0.9453954739787763
3.2;0.9083028405746605;0.9083028405746605;0.9410836893980269
5.0;0.9844098507237847;0.9868387253393706;0.9870366051236449
3.5;0.9788279961423068;0.9788279961423068;0.9788279961423068
3.0;0.8716332678161325;0.8716332678161325;0.8724066765477806
3.15;0.9517814639078707;0.9517814639078707;0.9517814639078707
4.25;0.9812051460071507;0.9812051460071507;0.9812051460071507
2.7;0.9734487560978903;0.9734487560978903;0.9734487560978903
4.75;0.9992076834413588;0.9992076834413588;0.9992076834413588
3.5;0.9307782367948013;0.9307782367948013;0.9396301054074913
0.0;0.8295139455988098;0.8295139455988098;0.8295139455988098
4.0;0.967325343363099;0.967325343363099;0.967325343363099
3.25;0.9830331426826757;0.9830331426826757;0.9830331426826757
4.75;1.0000000000000004;1.0000000000000004;1.0000000000000004
0.5;0.9024407523726535;0.9024407523726535;0.9024407523726535
3.5;0.9196343077630987;0.9196343077630987;0.9278986855206511
3.25;0.9224712232325801;0.9224712232325801;0.9232998208754405
2.25;0.9435805664215278;0.9435805664215278;0.9435805664215278
4.2;0.9722478844793415;0.9763240280731177;0.9928661580193349
3.75;0.9505277973061917;0.956604045079733;0.956604045079733
3.7;0.9814548600852941;0.9814548600852941;0.9814548600852941
3.25;0.9932904463877121;0.9932904463877121;0.993494725579175
3.45;0.9353408882506804;0.9353408882506804;0.9353408882506804
4.9;0.9932394130326364;0.9932394130326364;0.9932394130326364
4.75;0.9996526829817917;0.9996761178773532;0.9996780384039584
4.9;0.9868943192006637;0.5019260461019692;0.9870292568281147
0.5;0.9046585120473626;0.90521588356282;0.90521588356282
4.25;0.9957559245327485;0.9957559245327485;0.9978166300655524
3.75;0.9871813413963829;0.982494882489973;0.9819941852153156
3.45;0.975092783047631;0.975092783047631;0.975092783047631
3.95;0.9330299845157756;0.9330299845157756;0.9569946157780481
2.95;0.90651513080101;0.90651513080101;0.9067691779872393
4.0;0.9434759015387679;0.9434759015387679;0.9547152564929136
3.25;0.965475354899465;0.965475354899465;0.965475354899465
0.0;0.9280967856483049;0.9280967856483049;0.9280967856483049
3.25;0.9589164773966691;0.9589164773966691;0.9589164773966691
0.0;0.9115744858133034;0.9191409601854085;0.9191409601854085
2.75;0.9241985565745648;0.9241985565745648;0.9241985565745648
4.25;0.9817362499218967;0.9817362499218967;0.9817362499218967
3.85;0.9994787896060225;0.9994787896060225;0.9994787896060225
3.5;0.9423919110013397;0.9423919110013397;0.9603621790625406
3.25;0.9868861452271167;0.9868861452271167;0.988584065442736
3.55;0.9851716814590167;0.9851716814590167;0.9843420157366397
3.25;0.9810045211679228;0.9810045211679228;0.9810045211679228
3.25;0.9550939579775592;0.9550939579775592;0.9550939579775592
4.0;0.9095870927667062;0.9095870927667062;0.9095870927667062
3.4;0.9812726488211523;0.9812726488211523;0.9812726488211523
0.0;0.8844731676295396;0.8844731676295396;0.8844731676295396
3.5;0.913094669785378;0.913094669785378;0.913094669785378
1.0;0.9539248971887954;0.9539248971887954;0.9539248971887954
3.45;0.9790163154241069;0.9790163154241069;0.9790163154241069
0.0;0.8728221773985702;0.8728221773985702;0.8728221773985702
3.25;0.9856900886946527;0.9856900886946527;0.9850608866934103
5.0;0.9929053402061568;0.9957550155064342;0.9905797809324561
3.25;0.9758318962706048;0.9758318962706048;0.9758318962706048
3.4;0.9806812927974294;0.9806812927974294;0.9806812927974294
4.25;0.979460274102092;0.979460274102092;0.979460274102092
3.45;0.9737726314773667;0.9685103431168196;0.9680017170505889
4.25;0.9546790405067926;0.9546790405067926;0.9546790405067926
4.0;0.9306675132540292;0.9306675132540292;0.9306675132540292
3.0;0.9628562223053523;0.9628562223053523;0.9628562223053523
0.5;0.932892041305847;0.932892041305847;0.9345479523805256
3.75;0.9608737143455729;0.9608737143455729;0.9608737143455729
3.25;0.9459316936932072;0.9459316936932072;0.9459316936932072
3.5;0.95610583452712;0.9731093133901946;0.9731093133901946
5.0;0.9556044710170813;0.9556044710170813;0.9556044710170813
3.75;0.9880416634195189;0.9880416634195189;0.9871729819351963
2.5;0.9673265453598027;0.9673265453598027;0.9723237834722864
1.0;0.9196032859161997;0.9196032859161997;0.9196032859161997
3.0;0.9897811781187424;0.9897811781187424;0.990602118341893
3.25;0.9683466335094745;0.9683466335094745;0.9683466335094745
0.0;0.8957020156261413;0.8957020156261413;0.8957020156261413
3.65;0.993299656482655;0.9943703966392983;0.9948447021329453
4.4;0.9572595798062469;0.9572595798062469;0.9572595798062469
3.25;0.9859542846449996;0.9859542846449996;0.9894378327704215
4.45;0.987151304451518;0.9884703538425565;0.9884703538425565
3.4;0.9462338838949254;0.9462338838949254;0.9462338838949254
0.0;0.8963908418953478;0.8963908418953478;0.8963908418953478
3.0;0.9877696781426906;0.9877696781426906;0.9877696781426906
1.25;0.9028567792446879;0.9028567792446879;0.9028567792446879
4.0;0.9666157804904868;0.9666157804904868;0.9683987189595993
4.15;0.9921501744417195;0.9921501744417195;0.9885917222088336
3.5;0.9117211945094988;0.9117211945094988;0.9117211945094988
2.75;0.9799662429354747;0.9799662429354747;0.9799662429354747
4.75;0.9668682612179752;0.9668682612179752;0.9703240762227833
5.0;0.9629868676486265;0.9629868676486265;0.9629868676486265
3.7;0.9318465704280255;0.9318465704280255;0.9318465704280255
0.0;0.8505204229638414;0.8505204229638414;0.8505204229638414
4.4;0.9805160689682662;0.9805160689682662;0.9805160689682662
3.2;0.8986993401197477;0.8986993401197477;0.8986993401197477
3.25;0.9336484647352474;0.9289941171000283;0.9289941171000283
4.85;0.9787157131702646;0.9787157131702646;0.9787157131702646
2.5;0.9592311791845639;0.9731042028441731;0.9592311791845639
2.0;0.9363486546923453;0.9363486546923453;0.9363486546923453
4.25;0.9576318506155694;0.9576318506155694;0.9576318506155694
5.0;0.9933116053041934;0.9933116053041934;0.9933116053041934
3.4;0.9809367118681207;0.9809367118681207;0.9809367118681207
2.65;0.9082340794733293;0.9082340794733293;0.9123562866238586
3.9;0.9641296382324305;0.9715407030933567;0.9715407030933567
5.0;NaN;NaN;NaN
4.7;0.9929309521680391;0.9929309521680391;0.9950844717196918
1.75;0.888680965347293;0.888680965347293;0.888680965347293
3.0;0.9796649852830288;0.9796649852830288;0.9785725971233813
3.0;0.9667036172173314;0.9719251601995158;0.9719251601995158
3.65;0.9709332505532529;0.9762828248430434;0.9769259392960515
2.25;0.9155280985848081;0.911483929299767;0.911483929299767
3.25;0.9504986750651564;0.9504986750651564;0.9504986750651564
3.0;0.9854003603396319;0.9854151308776614;0.9854151308776614
3.7;0.9686629877626987;0.9686629877626987;0.9686629877626987
2.0;0.8632545362372986;0.8632545362372986;0.8937362300633809
3.7;0.9873477103794776;0.9873477103794776;0.9873477103794776
3.45;0.985312817645339;0.985312817645339;0.9824175895045711
3.25;0.9804930059872581;0.9804930059872581;0.9804930059872581
3.0;0.9323391162818698;0.9323391162818698;0.9323391162818698
4.0;0.9886848244124661;0.9886848244124661;0.9886848244124661
3.25;0.9128779287851113;0.9128779287851113;0.9128779287851113
2.75;0.8792955281645355;0.8773664959569262;0.8773664959569262
2.25;0.9022769515760082;0.8960851355405985;0.9033914771853382
1.75;0.913967678470055;0.913967678470055;0.913967678470055
2.0;0.9646542010729608;0.9639863918695754;0.9677568156193251
0.0;0.873932646454266;0.873932646454266;0.873932646454266
2.0;0.9315764192194458;0.9315764192194458;0.9226573442464127
3.0;0.9704417143061864;0.9704417143061864;0.9704417143061864
1.25;0.9049747624001712;0.9049747624001712;0.9049747624001712
0.0;0.8950480564371276;0.8950480564371276;0.8950480564371276
3.4;0.9846895847892235;0.9846895847892235;0.9846895847892235
3.0;0.8950165541008871;0.8950165541008871;0.9003944708505887
1.25;0.9193199663013506;0.9193199663013506;0.9193199663013506
3.65;0.9934615074914107;0.9934615074914107;0.9910637143617557
3.7;0.9840930441503547;0.9840930441503547;0.9835109126262026
2.0;0.8803046301225909;0.8803046301225909;0.8820767044921457
0.0;0.8710283363451623;0.8710283363451623;0.8710283363451623
4.75;0.9692486919832799;0.9692486919832799;0.9692486919832799
4.5;0.9582791524120399;0.9582791524120399;0.9582791524120399
3.0;0.9885653103860528;0.9888763159990142;0.9888763159990142
3.0;0.9367844695248376;0.9367844695248376;0.9367844695248376
2.9;0.9663298239115599;0.9663298239115599;0.9855546936484306
4.0;0.9528189601048916;0.9528189601048916;0.9564647084844796
5.0;0.9778160314545677;0.9817129576255295;0.98424033773611
3.7;0.9771765902402992;0.973563731073888;0.97304774312282
4.25;0.9667922726895714;0.9667922726895714;0.9667922726895714
3.95;0.9633122214896584;0.9633122214896584;0.9633122214896584
3.75;0.9936066210140287;0.9936066210140287;0.9936066210140287
2.5;0.9242974725728397;0.9154916945399654;0.9160262978500401
3.0;0.9232245675620034;0.9232245675620034;0.9232245675620034
5.0;NaN;NaN;NaN
3.5;0.9487286977587409;0.9400835407592864;0.9400835407592864
4.15;0.9153088577542288;0.9153088577542288;0.9153088577542288
1.5;0.8790315523653904;0.8790315523653904;0.8928834821593575
3.4;0.9945015003387607;0.9945015003387607;0.9945015003387607
3.0;0.978225875437001;0.978225875437001;0.978225875437001
2.0;0.9399146086216325;0.9399146086216325;0.949122520988525
3.15;0.9066281961540713;0.9066281961540713;0.9187227832413303
4.4;0.9731522507186883;0.9731522507186883;0.9858012720058112
2.25;0.9541912511497392;0.9541912511497392;0.9541912511497392
2.9;0.932221958103299;0.932221958103299;0.932221958103299
2.75;0.9829686106679033;0.9829686106679033;0.9823878983004093
1.75;0.8881041898352847;0.8894037473152258;0.8898708317998207
2.0;0.9582866165690948;0.9582866165690948;0.9582866165690948
4.4;0.9816612080845618;0.9816612080845618;0.9749944432481046
3.0;0.9738186554761357;0.9738186554761357;0.9738186554761357
5.0;0.9882290183210596;0.9882290183210596;0.9834360792323171
3.25;0.9533331495477005;0.9533331495477005;0.9643333710960219
3.5;0.9495052486195537;0.9586458453085116;0.9586458453085116
2.9;0.9643087819428503;0.9643087819428503;0.9643087819428503
2.75;0.9885037801374982;0.9885037801374982;0.9881090391050448
3.65;0.9882982548206737;0.9882982548206737;0.9900175879865768
3.4;0.9909006797089066;0.9909006797089066;0.9909006797089066
3.25;0.9818652447549179;0.9818652447549179;0.982329181818966
0.5;0.8889015321897022;0.8889015321897022;0.8889015321897022
4.5;0.9999999999999998;0.9999999999999998;0.9797813785880517
4.25;0.9921926004421397;0.9928378871432163;0.988263626665748
2.75;0.8833284310737268;0.8833284310737268;0.8860502963545638
3.8;0.9952232664403535;0.9952232664403535;0.9952232664403535
3.25;0.9040456776084304;0.9040456776084304;0.9384440788105053
3.0;0.9720745191522365;0.9720745191522365;0.9638369403392912
3.65;0.9897338836479287;0.9905671201985199;0.9917553506262919
4.9;0.9999999999999998;0.9999999999999998;0.981876930105229
0.0;0.8716596414118376;0.8716596414118376;0.8673714141849043
3.25;0.9656978993781782;0.9656978993781782;0.9656978993781782
3.45;0.9583197393942612;0.9583197393942612;0.9583197393942612
4.75;0.9876795979443007;0.9876795979443007;0.9876795979443007
3.4;0.9622708414435321;0.9622708414435321;0.9622708414435321
3.25;0.9953819175978377;0.9953819175978377;0.9955948906936044
3.25;0.9793512016630104;0.9793512016630104;0.9799140690105548
3.25;0.9170933887932186;0.9170933887932186;0.9170933887932186
1.0;0.8820441906176988;0.8827336142586895;0.8879812276614573
0.0;0.8880706470239939;0.8880706470239939;0.8880706470239939
3.0;0.9822922458369768;0.9822922458369768;0.9822922458369768
3.0;0.9872064825057831;0.9872064825057831;0.9872064825057831
3.25;0.9684298817815161;0.9684298817815161;0.9684298817815161
4.85;0.994886328721575;0.994886328721575;0.9700187405729811
3.0;0.9988728695190365;0.9988728695190365;0.9988728695190365
2.25;0.8920363082564942;0.8920363082564942;0.8920363082564942
2.75;0.8898337193647338;0.8898337193647338;0.9123990623551494
4.0;0.9953135745397647;0.9953135745397647;0.9953135745397647
1.0;0.9100615389373179;0.9100615389373179;0.9254924345943618
1.5;0.9611015261533736;0.9611015261533736;0.9611015261533736
3.0;0.9771711805719075;0.9820666067333044;0.9829225761541364
2.4;0.9029447003603481;0.9029447003603481;0.942688688226126
3.0;0.9761974067267732;0.9761974067267732;0.9830826581385871
1.5;0.85022061442592;0.85022061442592;0.8508181922861578
3.0;0.9853068925094945;0.9853068925094945;0.9845048929042065
2.5;0.9690536387426939;0.9690536387426939;0.9690536387426939
5.0;1.0;1.0;1.0
3.25;0.9388196993665746;0.9474593481059904;0.9474593481059904
4.9;0.9160641680235853;0.9160641680235853;0.9160641680235853
4.35;0.995665844118327;0.995665844118327;0.9957909752338129
3.0;0.958986557561733;0.958986557561733;0.9578756725626506
3.25;0.9743924729650266;0.9743924729650266;0.9743418373074297
3.25;0.9781104040408701;0.9781104040408701;0.9787510587072797
4.25;0.9999999999999998;0.9999999999999998;0.9797813785880517
3.25;0.9784783838773833;0.9784783838773833;0.9793022400581756
3.95;0.9714919138976986;0.9714919138976986;0.970062259581661
1.65;0.9396040697216346;0.9396040697216346;0.9396040697216346
3.0;0.9633750062053769;0.9633750062053769;0.9633750062053769
3.45;0.9272097855362317;0.9272097855362317;0.9272097855362317
2.0;0.896756525323976;0.896756525323976;0.9080843261072605
3.5;0.9845865427857354;0.9845865427857354;0.9845865427857354
2.75;0.9974408919395473;0.9974408919395473;0.9974408919395473
4.25;0.9802446035650405;0.9802446035650405;0.9802446035650405
2.5;0.9323058106107533;0.9323058106107533;0.9323058106107533
2.75;0.9675151164181381;0.9675151164181381;0.9675151164181381
3.0;0.9830302705462026;0.9874086838407806;0.9878366713489227
3.0;0.9617107192571065;0.9617107192571065;0.9617107192571065
2.75;0.9330299845157756;0.9330299845157756;0.9569946157780481
3.9;0.9978597714350136;0.9978597714350136;0.9978597714350136
3.25;0.917073035730622;0.917073035730622;0.917073035730622
3.9;0.9861549287041914;0.9861549287041914;0.9854662427697166
3.0;0.9750582398707729;0.9750582398707729;0.9772828550928574
1.0;0.9421226579490802;0.9421226579490802;0.9421226579490802
3.0;0.9767654590169046;0.9767654590169046;0.9767654590169046
3.25;0.9558687222725225;0.9558687222725225;0.9654310322587609
1.5;0.9669020889780687;0.9686100897564307;0.9669020889780687
3.9;0.995914781656706;0.995914781656706;0.9970390126566656
1.75;0.9621518601956296;0.9621518601956296;0.9621518601956296
3.0;0.9690551187094794;0.9645302981561187;0.9641972858877388
3.0;0.9281962693565171;0.9281962693565171;0.9281962693565171
4.25;0.9904772494111058;0.9904772494111058;0.9904772494111058
2.0;0.8949301447282264;0.8949301447282264;0.8949301447282264
3.9;0.9021790091034266;0.9021790091034266;0.9111581130619597
4.75;0.9984036564050466;0.9984036564050466;0.9949533279635956
3.25;0.9773214945844365;0.9678213330451375;0.9678213330451375
3.5;0.8963441420475021;0.8968745499811965;0.8968745499811965
3.75;0.9701161599545336;0.9701161599545336;0.9802195858042212
3.75;0.9889182453355462;0.9889182453355462;0.9886103977552823
3.4;0.9695638965538933;0.9695638965538933;0.9695638965538933
3.15;0.9152154934743556;0.9152154934743556;0.9152154934743556
3.4;0.9326858595031745;0.9326858595031745;0.9326858595031745
3.0;0.9505347858381166;0.9505347858381166;0.9505347858381166
1.0;0.911086135481975;0.911086135481975;0.911086135481975
3.5;0.9566758007860701;0.9566758007860701;0.9566758007860701
3.25;0.9697808126533074;0.9697808126533074;0.9697808126533074
2.0;0.895522024732623;0.895522024732623;0.9034595105626417
2.5;0.9766089719469845;0.9766089719469845;0.9790419258945715
2.9;0.9667179901742019;0.9667179901742019;0.9667179901742019
1.75;0.9103758549987699;0.9103758549987699;0.9103758549987699
2.9;0.9497720597757723;0.9497720597757723;0.9497720597757723
3.25;0.9810314287467778;0.9769719602843225;0.9712709091774314
4.5;0.9843685552215371;0.9843685552215371;0.9776037704036457
3.8;0.9680711254235713;0.9680711254235713;0.9680711254235713
4.5;0.9942846125900314;0.9942846125900314;0.994685911051796
3.7;0.9366377653148962;0.9366377653148962;0.9366377653148962
3.0;0.9714327638082437;0.9687186880294739;0.9748447167525374
3.85;0.9853747192884845;0.9853747192884845;0.9853747192884845
0.5;0.9213169420491109;0.9213169420491109;0.9213169420491109
4.2;0.9996546487796717;0.9996784931487747;0.9996799900947685
4.4;0.96437970196522;0.96437970196522;0.96437970196522
2.5;0.9730766704424874;0.9730766704424874;0.9663120700775832
4.25;0.9784253428593299;0.9784253428593299;0.9784253428593299
3.25;0.9870911571887432;0.9924815832185365;0.9864561442506844
3.0;0.9748754229184584;0.9748754229184584;0.9777204129799737
5.0;0.9837772571140645;0.9837772571140645;0.9837772571140645
4.0;0.9983744029382415;0.9983744029382415;0.9983854064914738
4.0;0.9869828839022025;0.9869828839022025;0.9869828839022025
0.0;0.8450144260816081;0.8450144260816081;0.8450144260816081
3.75;0.9585453771367964;0.9585453771367964;0.9585453771367964
4.75;0.9890619045463889;0.9890619045463889;0.9823292259591777
3.65;0.9892723411795253;0.9892723411795253;0.9837719039296262
2.75;0.9176279994218219;0.9176279994218219;0.9383847674299713
4.2;0.9682330181688301;0.9682330181688301;0.9682330181688301
2.5;0.9771045245626502;0.9739183787256108;0.9766706388012021
2.5;0.979328874178161;0.979328874178161;0.9699090635170098
3.25;0.9896194358646423;0.9896194358646423;0.9899416464568987
2.0;0.9206418099255655;0.9206418099255655;0.9206418099255655
4.35;0.9820779852769286;0.9820779852769286;0.9820779852769286
4.0;0.9889047162704208;0.9889047162704208;0.9904696506319511
0.0;0.8745552113664679;0.8745552113664679;0.8823632511519128
3.25;0.9740037785067176;0.9776425618570457;0.9850383122956575
4.2;0.9887428622138054;0.9887428622138054;0.9887428622138054
0.0;0.8227414749728084;0.8675928399478328;0.8675928399478328
3.85;0.9697156419328424;0.9697156419328424;0.9697156419328424
2.75;0.9195768905992272;0.9195768905992272;0.9195768905992272
3.0;0.9768155633149351;0.9768155633149351;0.9778484851606266
3.25;0.9883442532505665;0.9883442532505665;0.9883442532505665
3.25;0.9793959462624351;0.9793959462624351;0.9793959462624351
2.5;0.9648665068497717;0.9648665068497717;0.9648665068497717
3.65;0.9801245291593056;0.9801245291593056;0.9801245291593056
4.4;0.9911668037010126;0.9911668037010126;0.9911668037010126
4.0;0.9043807845719998;0.9043807845719998;0.9043807845720001
4.2;0.9913282635596422;0.9913282635596422;0.9913282635596422
4.4;0.9570408209042551;0.9570408209042551;0.9733596775890662
3.9;0.9952242544773559;0.9952242544773559;0.9952242544773559
4.9;0.9882412114336908;0.9882412114336908;0.9882412114336908
4.5;0.9933691892872551;0.9933691892872551;0.9933691892872551
4.25;0.9616566200171809;0.9616566200171809;0.9616566200171809
2.5;0.9405333575840307;0.9405333575840307;0.95830939117538
4.5;0.9864301504782821;0.9864301504782821;0.9864301504782821
4.35;0.9974569543038044;0.9974569543038044;0.9980912546243151
3.25;0.9907142695080875;0.9907142695080875;0.9907142695080875
1.0;0.9517547943359063;0.9517547943359063;0.9526804875240709
2.5;0.93688294191999;0.93688294191999;0.9250507305968332
3.4;0.9425493004714124;0.9425493004714124;0.9600364091095636
2.9;0.9532205306983176;0.9532205306983176;0.9532205306983176
4.05;0.999181229650669;0.9994539793030884;0.9993149926209342
3.45;0.9239769024889126;0.9239769024889126;0.9239769024889126
0.0;0.9110000181612297;0.9001210832321606;0.9001210832321606
3.0;0.9749080136879535;0.9749080136879535;0.9607501227009404
3.0;0.946641851543577;0.946641851543577;0.946641851543577
3.25;0.951181867197388;0.951181867197388;0.9558068275540524
3.25;0.9268428906169034;0.9268428906169034;0.9268428906169034
3.0;0.9844672544899791;0.9797189178358953;0.9797189178358953
4.9;0.9846546526765086;0.9846546526765086;0.9752235982696297
3.0;0.9759825232587134;0.9759825232587134;0.9759825232587134
0.75;0.9223160483649255;0.9223160483649255;0.9223160483649255
3.4;0.9808045307047519;0.9816813316946945;0.9816813316946945
2.5;0.9942153147406405;0.9942153147406405;0.9942153147406405
2.75;0.9450825984944805;0.9511441108709026;0.9511441108709026
3.95;0.9922191684859172;0.9922191684859172;0.9922191684859172
3.8;0.9915982354131504;0.9915982354131504;0.9915982354131504
3.8;0.9916046699484463;0.9916046699484463;0.991604669948446
3.5;0.9606119344185388;0.9614713736814982;0.9614713736814982
3.0;0.9758510445328216;0.9758510445328216;0.9758089380216775
2.75;0.9440346297725771;0.9440346297725771;0.9388755484562074
3.25;0.9595028203553049;0.9595028203553049;0.9631004769554962
3.45;0.9702462079370331;0.9702462079370331;0.9686475240820077
3.25;0.989856606882647;0.989856606882647;0.9912841690502078
3.75;0.9860547325496861;0.9860547325496861;0.9946097672249158
3.25;0.9893588626753058;0.9893588626753058;0.9894552127008643
2.5;0.946526647422532;0.946526647422532;0.946526647422532
3.8;0.9810323039932536;0.9810323039932536;0.9722418660599306
3.0;0.9841309201851346;0.9841309201851346;0.9840752235129983
3.0;0.9567978319155519;0.9567978319155519;0.9567978319155519
3.0;0.9099835009096388;0.9099835009096388;0.9099835009096388
2.5;0.9367614300392549;0.9367614300392549;0.9367614300392549
0.0;0.8462075649493893;0.8462075649493893;0.8462075649493893
3.25;0.994862207392765;0.994862207392765;0.995217727476013
2.9;0.9382049204942634;0.9382049204942634;0.9382049204942634
0.0;0.9231998865213844;0.9231998865213844;0.9231998865213844
3.45;0.9410733020468071;0.9410733020468071;0.9410733020468071
3.5;0.9889006566303068;0.9889006566303068;0.9889006566303068
1.5;0.8941859827861334;0.8941859827861334;0.8941859827861334
2.25;0.9571378283229288;0.9571378283229288;0.9571378283229288
4.9;0.9927362710722698;0.9927362710722698;0.958172576997993
3.25;0.9734694816062425;0.9734694816062425;0.9734694816062425
4.25;0.9800504527557987;0.9800504527557987;0.9800504527557987
2.9;0.8889371565705171;0.8889371565705171;0.8889371565705171
0.5;0.9242363400503725;0.9242363400503725;0.9242363400503725
2.25;0.9064882259865885;0.9064882259865885;0.9064882259865885
4.5;0.9512702580966639;0.9512702580966639;0.9561290007837345
4.25;0.9754908124607817;0.9754908124607817;0.9754908124607817
4.9;0.9782032339683507;0.9782032339683507;0.9775029716197445
3.25;0.9992737321343984;0.9992737321343984;0.9992737321343984
4.5;0.9796737266885525;0.9796737266885525;0.9822039539332749
3.45;0.9380885971744937;0.9380885971744937;0.9411496679484415
2.75;0.9641613891937464;0.9641613891937464;0.9535194926586225
3.75;0.9854675665768752;0.9854675665768752;0.9854675665768752
4.2;0.9567663490541221;0.9567663490541221;0.9567663490541221
4.2;0.9831653165040946;0.9831653165040946;0.9831653165040946
1.5;0.9531581513324325;0.9531581513324325;0.9531581513324325
1.0;0.9658948527499269;0.9658948527499269;0.9658948527499269
3.25;0.9402143810416996;0.9402143810416996;0.9402143810416996
3.5;0.9818141057562616;0.9996384319144639;0.9996384319144639
3.45;0.9846597579296499;0.9802526877065043;0.9797386444766609
3.0;0.9697844318215755;0.9697844318215755;0.9697844318215755
2.75;0.8575567458165625;0.8575567458165625;0.8575567458165625
