Human;WBSM_AncSPLWeightedJiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-none_ner-none;WBSM_AncSPLWeightedJiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-biosses_ner-none;WBSM_AncSPLWeightedJiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-blagec2019_ner-none;WBSM_AncSPLWeightedJiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;WBSM_AncSPLRada_tok-whitespace_lc_sw-nonestopwords_cf-none_ner-none;WBSM_AncSPLRada_tok-whitespace_lc_sw-nonestopwords_cf-biosses_ner-none;WBSM_AncSPLRada_tok-whitespace_lc_sw-nonestopwords_cf-blagec2019_ner-none;WBSM_AncSPLRada_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;WBSM_AncSPLCosineNormWeightedJiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-none_ner-none;WBSM_AncSPLCosineNormWeightedJiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-biosses_ner-none;WBSM_AncSPLCosineNormWeightedJiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-blagec2019_ner-none;WBSM_AncSPLCosineNormWeightedJiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;WBSM_AncSPLCaiStrategy1_tok-whitespace_lc_sw-nonestopwords_cf-none_ner-none;WBSM_AncSPLCaiStrategy1_tok-whitespace_lc_sw-nonestopwords_cf-biosses_ner-none;WBSM_AncSPLCaiStrategy1_tok-whitespace_lc_sw-nonestopwords_cf-blagec2019_ner-none;WBSM_AncSPLCaiStrategy1_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none;WBSM_JiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-none_ner-none;WBSM_JiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-biosses_ner-none;WBSM_JiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-blagec2019_ner-none;WBSM_JiangConrath_tok-whitespace_lc_sw-nonestopwords_cf-default_ner-none
0.0;0.26603338580264385;0.27001482601064786;0.27001482601064786;0.27001482601064786;0.17149858514250885;0.17647058823529413;0.17647058823529413;0.17647058823529413;0.19734271325246586;0.2027657310941336;0.2027657310941336;0.2027657310941336;0.3764435941750859;0.3673120189531678;0.3673120189531678;0.3673120189531678;0.26603338580264385;0.27001482601064786;0.27001482601064786;0.27001482601064786
0.0;0.46197120801105;0.4739754778042001;0.4739754778042001;0.4827013316051233;0.08362420100070908;0.08362420100070908;0.08362420100070908;0.08362420100070908;0.35135697876201194;0.35718079702987;0.35718079702987;0.36018659811920395;0.5042181562577978;0.5200884683574506;0.5200884683574506;0.5343507762965358;0.46197120801105007;0.4739754778042002;0.4739754778042002;0.4827013316051233
0.2;0.398809485830562;0.5209202820675929;0.5209202820675929;0.5209202820675929;0.11180339887498948;0.21170244960998524;0.21170244960998524;0.21170244960998524;0.3205075688777443;0.4595205595548979;0.4595205595548979;0.4595205595548979;0.4429313567422355;0.5568002508042698;0.5568002508042698;0.5568002508042698;0.398809485830562;0.5209202820675929;0.5209202820675929;0.5209202820675929
0.0;0.44061492211304776;0.4801603424778239;0.4801603424778239;0.4801603424778239;0.16724840200141816;0.16724840200141816;0.16724840200141816;0.16724840200141816;0.3673243806681813;0.39835239951848583;0.39835239951848583;0.39835239951848583;0.46631628769693095;0.5071959972959726;0.5071959972959726;0.5071959972959726;0.44061492211304776;0.4801603424778239;0.4801603424778239;0.4801603424778239
0.2;0.3270246149591221;0.3270246149591221;0.3270246149591221;0.3270246149591221;0.09453729031382221;0.09453729031382221;0.09453729031382221;0.09453729031382221;0.24626664902397913;0.24626664902397913;0.24626664902397913;0.24626664902397913;0.36807167427546167;0.36807167427546167;0.36807167427546167;0.36807167427546167;0.32702461495912205;0.32702461495912205;0.32702461495912205;0.32702461495912205
0.2;0.3695987821734776;0.40594194964035096;0.39199367652550693;0.40594194964035096;0.18257418583505536;0.18257418583505536;0.18257418583505536;0.18257418583505536;0.3064863868068575;0.3279332180103991;0.32163274916518125;0.3279332180103991;0.4149356669629468;0.4572947768504027;0.4382017327067185;0.4572947768504027;0.3695987821734776;0.40594194964035096;0.39199367652550693;0.40594194964035096
1.8;0.24764064478097236;0.3061235133060848;0.3061235133060848;0.3061235133060848;0.11952286093343936;0.17928429140015903;0.17928429140015903;0.17928429140015903;0.1681484850396187;0.22769263367394235;0.22769263367394235;0.22769263367394235;0.3279878396811149;0.3844815247319654;0.3844815247319654;0.3844815247319654;0.2476406447809723;0.3061235133060848;0.3061235133060848;0.3061235133060848
1.4;0.4576059488662442;0.467728658994896;0.467728658994896;0.467728658994896;0.14814814814814814;0.14814814814814814;0.14814814814814814;0.14814814814814814;0.3714229140956692;0.37584725269744096;0.37584725269744096;0.37584725269744096;0.4898397471700686;0.5040066208074526;0.5040066208074526;0.5040066208074526;0.4576059488662442;0.467728658994896;0.467728658994896;0.467728658994896
1.8;0.24012069435047234;0.2596602914835118;0.2596602914835118;0.2596602914835118;0.09325048082403138;0.09325048082403138;0.09325048082403138;0.09325048082403138;0.1711220772920644;0.18251095133270503;0.18251095133270503;0.18251095133270503;0.2814891271126089;0.3047777569857077;0.3047777569857077;0.3047777569857077;0.24012069435047234;0.2596602914835118;0.2596602914835118;0.2596602914835118
2.0;0.27014366468981277;0.27014366468981277;0.27014366468981277;0.27014366468981277;0.15018785229652765;0.15018785229652765;0.15018785229652765;0.15018785229652765;0.2138912315054064;0.2138912315054064;0.2138912315054064;0.2138912315054064;0.3012920942498541;0.3012920942498541;0.3012920942498541;0.3012920942498541;0.2701436646898127;0.2701436646898127;0.2701436646898127;0.2701436646898127
0.0;0.4624809730104536;0.4624809730104536;0.4624809730104536;0.4624809730104536;0.21677749238102995;0.21677749238102995;0.21677749238102995;0.21677749238102995;0.3869215198785121;0.3869215198785121;0.3869215198785121;0.3869215198785121;0.4924603850580949;0.4924603850580949;0.4924603850580949;0.4924603850580949;0.4624809730104536;0.4624809730104536;0.4624809730104536;0.4624809730104536
0.8;0.5086316651073504;0.5344671961204094;0.5344671961204094;0.5344671961204094;0.21629522817435007;0.21629522817435007;0.21629522817435007;0.21629522817435007;0.4186789565977361;0.43950310093397166;0.43950310093397166;0.43950310093397166;0.5482260141060794;0.5745190235314354;0.5745190235314354;0.5745190235314354;0.5086316651073504;0.5344671961204094;0.5344671961204094;0.5344671961204094
2.2;0.46557132226619347;0.5183995010688499;0.5183995010688499;0.5183995010688499;0.2730094531159741;0.3185110286353031;0.3185110286353031;0.3185110286353031;0.3939454482156763;0.4413753455073247;0.4413753455073247;0.4413753455073247;0.5136209734544666;0.5723708310332135;0.5723708310332135;0.5723708310332135;0.46557132226619363;0.5183995010688499;0.5183995010688499;0.5183995010688499
1.4;0.22619233668179498;0.3022688516691928;0.3022688516691928;0.3022688516691928;0.0778498944161523;0.1556997888323046;0.1556997888323046;0.1556997888323046;0.13278831293903032;0.21037484266297576;0.21037484266297576;0.21037484266297576;0.3157789668660671;0.38901878498592596;0.38901878498592596;0.38901878498592596;0.22619233668179498;0.3022688516691928;0.3022688516691928;0.3022688516691928
1.8;0.47635023667104415;0.5866447876548303;0.5866447876548303;0.5866447876548303;0.2795426231258449;0.3494282789073061;0.3494282789073061;0.3494282789073061;0.40112341776736665;0.5174140413319246;0.5174140413319246;0.5174140413319246;0.5211935704342726;0.6172201423613208;0.6172201423613208;0.6172201423613208;0.4763502366710442;0.5866447876548303;0.5866447876548303;0.5866447876548303
3.0;0.5066984187114246;0.5490618763529076;0.5490618763529076;0.5490618763529076;0.41403933560541256;0.41403933560541256;0.41403933560541256;0.41403933560541256;0.4612807836207262;0.4975473326829594;0.4975473326829594;0.4975473326829594;0.5377995898648112;0.5785180746062573;0.5785180746062573;0.5785180746062573;0.5066984187114246;0.5490618763529076;0.5490618763529076;0.5490618763529076
1.2;0.46574646060694896;0.6058791378624291;0.5201227693089711;0.6058791378624291;0.3451226670713399;0.3575849805304566;0.3451226670713399;0.3575849805304566;0.42435905514968725;0.5195848510492368;0.4581077157322546;0.5195848510492368;0.48354856168613924;0.6419665192989603;0.5475190711655783;0.6419665192989603;0.46574646060694896;0.6058791378624291;0.5201227693089711;0.6058791378624291
0.2;0.4086880287148425;0.44033177623987796;0.44033177623987796;0.44033177623987796;0.15279729455685467;0.1577676056862954;0.1577676056862954;0.1577676056862954;0.33682160708653147;0.3620301204676326;0.3620301204676326;0.3620301204676326;0.4376770824286195;0.4709624016582508;0.4709624016582508;0.4709624016582508;0.40868802871484256;0.440331776239878;0.440331776239878;0.440331776239878
0.2;0.3087494540086124;0.36833169969542445;0.33247339370908874;0.36833169969542445;0.0;0.0;0.0;0.0;0.22342172069363914;0.260553548470495;0.2434650667980939;0.260553548470495;0.3602908090023578;0.43090802408937784;0.38382280324361695;0.43090802408937784;0.3087494540086124;0.36833169969542434;0.33247339370908874;0.36833169969542434
0.6;0.45065863494554026;0.4438140196825509;0.4438140196825509;0.4438140196825509;0.09428090415820635;0.09701425001453319;0.09701425001453319;0.09701425001453319;0.3315274210359264;0.3295002068310352;0.3295002068310352;0.3295002068310352;0.5022546263132569;0.49347817649673725;0.49347817649673725;0.49347817649673725;0.45065863494554026;0.4438140196825509;0.4438140196825509;0.4438140196825509
0.2;0.21664934174865128;0.31043947723842924;0.31043947723842924;0.31043947723842924;0.1734944795898721;0.1734944795898721;0.1734944795898721;0.1734944795898721;0.19169722631759364;0.26171341555597516;0.26171341555597516;0.26171341555597516;0.24883564208381964;0.3469325598488407;0.3469325598488407;0.3469325598488407;0.21664934174865128;0.31043947723842924;0.31043947723842924;0.31043947723842924
0.2;0.32573762770634107;0.3446867157458631;0.3446867157458631;0.3446867157458631;0.09829463743659811;0.09829463743659811;0.09829463743659811;0.09829463743659811;0.24789845584847084;0.2589733357022807;0.2589733357022807;0.2589733357022807;0.3632348084111448;0.38562260488238265;0.38562260488238265;0.38562260488238265;0.325737627706341;0.34468671574586307;0.34468671574586307;0.34468671574586307
0.0;0.29136162599442456;0.3250506331390396;0.3250506331390396;0.3250506331390396;0.10565718023337697;0.10751095638669683;0.10751095638669683;0.10751095638669683;0.2146945997191209;0.2378796331481212;0.2378796331481212;0.2378796331481212;0.3362178601731311;0.37083395257247287;0.37083395257247287;0.37083395257247287;0.29136162599442456;0.3250506331390396;0.3250506331390396;0.3250506331390396
0.2;0.39163393550861275;0.4691235212080848;0.4691235212080848;0.4691235212080848;0.21629522817435007;0.2286647801900118;0.2286647801900118;0.2286647801900118;0.30069865133882334;0.3555371149618039;0.3555371149618039;0.3555371149618039;0.4591665493225717;0.5399193407607389;0.5399193407607389;0.5399193407607389;0.39163393550861264;0.4691235212080848;0.4691235212080848;0.4691235212080848
0.2;0.32006463607399965;0.33787373100487333;0.33787373100487333;0.33787373100487333;0.18090680674665818;0.18090680674665818;0.18090680674665818;0.18090680674665818;0.253201818646642;0.26103295885843125;0.26103295885843125;0.26103295885843125;0.36921796443986965;0.39310602673006034;0.39310602673006034;0.39310602673006034;0.32006463607399965;0.33787373100487333;0.33787373100487333;0.33787373100487333
2.0;0.36824406897589;0.40548073572420407;0.40548073572420407;0.40548073572420407;0.0;0.0;0.0;0.0;0.29278632852009395;0.3202601484601386;0.3202601484601386;0.3202601484601386;0.39308012163524314;0.432713839273016;0.432713839273016;0.432713839273016;0.36824406897589;0.40548073572420407;0.40548073572420407;0.40548073572420407
2.8;0.4172827787146466;0.4808901754441751;0.4808901754441751;0.4808901754441751;0.17457431218879388;0.2214037213850238;0.2214037213850238;0.2214037213850238;0.34898361733844707;0.4090813121999241;0.4090813121999241;0.4090813121999241;0.4424569395001069;0.5063763725220316;0.5063763725220316;0.5063763725220316;0.4172827787146466;0.4808901754441751;0.4808901754441751;0.4808901754441751
2.0;0.4543331111700415;0.4543331111700415;0.4543331111700415;0.4543331111700415;0.1709408646894569;0.1709408646894569;0.1709408646894569;0.1709408646894569;0.321181179926613;0.321181179926613;0.321181179926613;0.321181179926613;0.5281711240608902;0.5281711240608902;0.5281711240608902;0.5281711240608902;0.4543331111700415;0.4543331111700415;0.4543331111700415;0.4543331111700415
4.0;0.5195730021440169;0.5699488148034929;0.5699488148034929;0.5699488148034929;0.41812100500354543;0.5017452060042545;0.5017452060042545;0.5017452060042545;0.4649370877324266;0.5305058785325164;0.5305058785325164;0.5305058785325164;0.559966926575233;0.6030653660055383;0.6030653660055383;0.6030653660055383;0.5195730021440168;0.5699488148034928;0.5699488148034928;0.5699488148034928
3.0;0.3238576432429368;0.3417921928347355;0.3417921928347355;0.3417921928347355;0.21764287503300347;0.21764287503300347;0.21764287503300347;0.21764287503300347;0.2623515802979205;0.2686286361641002;0.2686286361641002;0.2686286361641002;0.3753308438046171;0.4037411822458848;0.4037411822458848;0.4037411822458848;0.32385764324293675;0.3417921928347355;0.3417921928347355;0.3417921928347355
3.2;0.5675526026360281;0.5968075553827084;0.5968075553827084;0.5968075553827084;0.3970333335883721;0.3970333335883721;0.3970333335883721;0.3970333335883721;0.49310613967240524;0.5192047646271715;0.5192047646271715;0.5192047646271715;0.610274913736941;0.6387908741639681;0.6387908741639681;0.6387908741639681;0.5675526026360281;0.5968075553827084;0.5968075553827084;0.5968075553827084
1.6;0.486247291382344;0.536334519324068;0.536334519324068;0.4910701983472053;0.15075567228888181;0.20100756305184242;0.20100756305184242;0.15075567228888181;0.37650072936978635;0.42926600123733405;0.42926600123733405;0.38130657883752106;0.5340142935734412;0.5798802133498452;0.5798802133498452;0.536132176154171;0.4862472913823439;0.536334519324068;0.536334519324068;0.49107019834720517
2.4;0.28933170271101444;0.30556869150964894;0.30556869150964894;0.30556869150964894;0.22019275302527208;0.2279211529192759;0.2279211529192759;0.2279211529192759;0.23888276092879943;0.24813763782674167;0.24813763782674167;0.24813763782674167;0.40542313318736084;0.43774512068718985;0.43774512068718985;0.43774512068718985;0.28933170271101444;0.30556869150964894;0.30556869150964894;0.30556869150964894
3.2;0.5020960212109558;0.564089817663393;0.564089817663393;0.564089817663393;0.3402069087198859;0.3402069087198859;0.3402069087198859;0.3402069087198859;0.4508610512092258;0.49689874966462977;0.49689874966462977;0.49689874966462977;0.5390713528568165;0.6045028991729614;0.6045028991729614;0.6045028991729614;0.5020960212109558;0.564089817663393;0.564089817663393;0.564089817663393
1.8;0.16166184315057897;0.23783058843034263;0.23783058843034263;0.23783058843034263;0.0;0.0;0.0;0.0;0.06697596417619371;0.11526007294173395;0.11526007294173395;0.11526007294173395;0.2852667599087037;0.34869792223691626;0.34869792223691626;0.34869792223691626;0.161661843150579;0.23783058843034255;0.23783058843034255;0.23783058843034255
