Human;LiBlock - Original;LiBlock - CTakes;LiBlock - Metamap;LiBlock - MetamapLite
4.25;0.8334017324973702;0.8334017324973702;0.8006536000304751;0.8334017324973702
2.0;0.14858024215214277;0.14858024215214277;0.14285713859966823;0.14858024215214277
4.0;0.7632528062486328;0.7568429123439024;0.6664196423320302;0.7464047754379761
3.75;0.8415849495319581;0.8415849495319581;0.8312447555269842;0.8088989270089273
3.5;0.9182909215623057;0.910153363254181;0.922369503707458;0.9271666271679249
3.0;0.594023233329847;0.5787546850286461;0.6024052686964523;0.5557872776847533
4.95;0.771182201263219;0.771182201263219;0.6571428656578063;0.6785714370863778
4.0;0.8073538207593929;0.8073538207593929;0.7722642841106352;0.7163625846731405
4.0;0.7429012405630362;0.7429012405630362;0.727767523988357;0.7222912373279171
4.9;0.8576295979894197;0.8410503885210558;0.8410503885210558;0.8576295979894197
4.9;0.8735026129163301;0.8660814691115974;0.8660814691115974;0.8735026129163301
3.7;0.8869096762641573;0.8547575286189408;0.8791550304426541;0.8819799975550879
4.0;0.5714285543986729;0.5714285543986729;0.5022206196304969;0.5714285543986729
3.25;0.533055544584183;0.533055544584183;0.526069278916187;0.5551626221555833
3.0;0.8830771030820698;0.8876539982567538;0.8858951296125139;0.8697425844055031
2.25;0.3398668182406763;0.34119087342280685;0.3496621549129486;0.3500294422384934
3.0;0.7228823946311125;0.7228823946311125;0.718896626554522;0.6866434935530074
4.0;0.6431162964898529;0.6431162964898529;0.6302749121524398;0.6385380733198157
3.4;0.4041241333110026;0.4041241333110026;0.4004459195133893;0.4041241333110026
2.9;0.2957661016061398;0.2957661016061398;0.2957661016061398;0.30808801296986865
3.25;0.7366367113119245;0.7366367113119245;0.7366367113119245;0.7275105928574688
2.5;0.5138224265055431;0.5138224265055431;0.5138224265055431;0.5138224265055431
3.7;0.6036102754077401;0.6136548897696389;0.591219394206479;0.6136548897696389
3.25;0.8580243692042452;0.8677264656557431;0.8598131142038626;0.8246304500195729
0.5;0.10533621445955782;0.10533621445955782;0.11718130922687513;0.11239301725680452
2.75;0.5089987980315978;0.549801322364348;0.5013090827761726;0.5344530625483577
4.0;0.6701209704924;0.6701209704924;0.6701209704924;0.6531343879985341
1.75;0.268677656532669;0.2797484591955293;0.22475197317474666;0.27194516166308835
4.0;0.8830100331657957;0.856089629554115;0.856089629554115;0.856089629554115
3.45;0.6137070298985396;0.6473449834144427;0.5782090918820081;0.6137070298985396
3.4;0.8527458520855555;0.8527458520855555;0.8474111400576485;0.8527458520855555
3.0;0.6033743226863448;0.6033743226863448;0.5927106817948693;0.5509600808502488
4.25;0.6671825302621495;0.6671825302621495;0.5699999928474426;0.6671825302621495
3.0;0.624747479155606;0.6237331042645219;0.62539764421201;0.6161686379719792
3.0;0.3804909553792742;0.3804909553792742;0.33763127658253783;0.32493539982371866
3.5;0.6518937189991714;0.6518937189991714;0.618181812763214;0.5681818127632141
3.25;0.8086930212094541;0.8146761931542764;0.8700980444749198;0.8010141832223479
3.45;0.640256300457617;0.6060387696211202;0.5308185035253346;0.640256300457617
4.6;0.6376866379745609;0.6518937189991714;0.618181812763214;0.6518937189991714
4.25;0.6417569272279311;0.6417569272279311;0.6417569272279311;0.5802530219436937
1.5;0.3484445867848236;0.3683333297570547;0.3181138794321403;0.33213258958849534
2.5;0.3046018169650903;0.3119600276846275;0.29818371197361493;0.23549580276898108
4.75;0.9174562555829033;0.9174562555829033;0.8441252554358509;0.834225200175613
4.4;0.8749999999999999;0.8749999999999999;0.8383918628686365;0.8749999999999999
0.0;0.27291757771236835;0.28352490729755825;0.3267171461485391;0.28352490729755825
3.25;0.503117415328852;0.503117415328852;0.503117415328852;0.5138612882893262
0.5;0.43498838206696727;0.45575695943374306;0.4409981098723239;0.4456090444161642
3.4;0.8094615183871273;0.8094615183871273;0.7985405766256921;0.7372266426771956
3.25;0.8730548162293845;0.8648086217501486;0.845628624615943;0.8439033719240836
3.25;0.7623374237464089;0.7623374237464089;0.7309523880481719;0.7623374237464089
3.0;0.05590169943749474;0.05976143046671968;0.0;0.05976143046671968
3.25;0.5556630833588867;0.5414051916422966;0.5789755769049179;0.5556630833588867
1.5;0.2822686161674931;0.2870022473700726;0.32324337803536196;0.18145046285901112
3.2;0.7793522335981067;0.7847787568253642;0.8041885873319805;0.7901689443197499
0.0;0.09573156721320002;0.0978709355436918;0.10091922386963381;0.09529217424301081
3.0;0.6061862297688263;0.6247595383400935;0.6247595383400935;0.6015113564986926
3.4;0.45839780090533333;0.45839780090533333;0.4054468804197707;0.4313968643767526
3.25;0.3512401488767518;0.36368106063563;0.39504752248440833;0.33831201912183984
3.5;0.7529644730092272;0.7358439182435161;0.7358439182435161;0.7358439182435161
1.5;0.4288418264343229;0.38116869697204325;0.36725287441956167;0.38116869697204325
3.0;0.6092036339301806;0.5596686046919017;0.45054943220955984;0.5596686046919017
4.9;0.8749999999999999;0.8749999999999999;0.8383918628686365;0.8125
3.45;0.6627875442675238;0.6293666310865861;0.6238126735859926;0.6726506565546404
4.25;0.7704361740296339;0.7704361740296339;0.7415223015482673;0.7704361740296339
4.5;0.9373701727453019;0.9271099761776302;0.9358303422464309;0.94835478000015
3.0;0.5948877398848084;0.5948877398848084;0.6331184355742128;0.5711051651770837
3.5;0.12132352590560912;0.12132352590560912;0.1256388363837152;0.12132352590560912
2.25;0.18219618653592062;0.18219618653592062;0.1944189275197461;0.1881396521512176
4.25;0.5299219291168313;0.5299219291168313;0.4120707989190734;0.5299219291168313
3.4;0.741223989670009;0.741223989670009;0.7351244280560292;0.7451858005548007
3.75;0.9423162371861489;0.9413796406051638;0.9219159593900335;0.9417077430101881
4.25;0.8906496549779094;0.8906496549779094;0.8578246208519151;0.8906496549779094
3.25;0.8361285770186093;0.8361285770186093;0.8252323405106047;0.7755972249234937
3.25;0.5072612514491676;0.5072612514491676;0.5072612514491676;0.469174633793796
3.65;0.7498847817344829;0.7498847817344829;0.8025894094039558;0.69718015406501
2.75;0.25409944487358055;0.30317416127494956;0.2636750490563073;0.32111613513818404
1.5;0.0;0.0;0.0545544725589981;0.0
3.0;0.5426562132630662;0.5539812497452645;0.5539812497452645;0.5010083755459676
4.25;0.5887454550224405;0.5887454550224405;0.5827927641228585;0.5613788714404699
3.5;0.44582900672672454;0.36655977627415204;0.37652555893883755;0.44582900672672454
3.0;0.6541024508661926;0.6541024508661926;0.6534743267564793;0.6461938895455821
2.0;0.5925215087397335;0.5925215087397335;0.5737589696508523;0.5925215087397335
2.5;0.07254921175603281;0.07254921175603281;0.07451577629118962;0.07254921175603281
0.0;0.05892556509887895;0.0629940788348712;0.1178511301977579;0.06681531047810609
0.0;0.10593176587898745;0.10961187501990381;0.12067296853406201;0.10526317358016968
4.0;0.8281744252493022;0.8225771333247227;0.8160251531293863;0.8281744252493022
3.35;0.6099753718989458;0.6321361222073565;0.6093032256078768;0.6099753718989458
4.25;0.7287847461436825;0.7287847461436825;0.7287847461436825;0.697348280709529
4.25;0.6905505676209985;0.6905505676209985;0.6701209704924;0.6905505676209985
3.45;0.7594690373532846;0.7594690373532846;0.7345057786414457;0.7594690373532846
4.25;0.7745781767894386;0.7745781767894386;0.730905628442882;0.7745781767894386
3.0;0.6343718659555219;0.6383983507431372;0.5955205385547331;0.6239471117709738
3.45;0.5131174057921088;0.5131174057921088;0.46320071635561044;0.5131174057921088
0.0;0.08767242432769926;0.09072380962969344;0.08970326685564248;0.09250728428808605
4.2;0.6794258247722279;0.6794258247722279;0.6355905356692799;0.6794258247722279
0.0;0.11448111734306535;0.11448111734306535;0.11448111734306535;0.11448111734306535
3.0;0.607695876168485;0.6466208233765611;0.6466208233765611;0.607695876168485
4.75;0.8117647111415862;0.8117647111415862;0.8126565740102228;0.8861063601668432
3.25;0.7238371968269348;0.7383276156791948;0.7335790788588676;0.7335790788588676
3.25;0.8655106864901436;0.8815288970583806;0.8763706139836355;0.8708453985180507
3.65;0.836258556992509;0.836258556992509;0.852905645224656;0.8426107684343158
3.5;0.8374015103717817;0.8374015103717817;0.8514581586463649;0.7850183337026737
3.0;0.7466023236057161;0.7490004787667073;0.7787309722601151;0.7539344144223337
3.25;0.6924608220027777;0.6817229497617712;0.716117194720677;0.7154863855315102
3.0;0.60891071174514;0.6171257879898271;0.6171257879898271;0.5958524770237182
3.4;0.740432387399377;0.7415712646726467;0.7182562486898716;0.6837877434819285
3.25;0.35797028990813995;0.36901188613217606;0.28294558954978904;0.2062603865123044
4.25;0.905239347722641;0.905239347722641;0.917455488175918;0.9017590337896003
3.4;0.7921962068074642;0.7835366142151956;0.7331860733177413;0.7835366142151956
3.0;0.8428571343421936;0.8303571343421935;0.6300279588548221;0.7678571343421936
4.75;0.8981912329291688;0.8728299998823177;0.8918639703584708;0.8758054977286005
5.0;0.9730921458474244;0.9722507380163152;0.9053004929471947;0.9730921458474244
4.5;0.833333323399226;0.833333323399226;0.833333323399226;0.8257575658234684
3.0;0.3969202258437264;0.40160652814226205;0.40407135819352846;0.3860992293262887
4.2;0.6850965488058427;0.6483037076394744;0.6005945553775427;0.6850965488058427
3.25;0.7064945460269285;0.7064945460269285;0.7180895271037655;0.6973645155304871
4.25;0.8638407894052065;0.8638407894052065;0.8847826242446899;0.8847826242446899
0.5;0.0935670543405041;0.0935670543405041;0.09448356569258129;0.09090906381607056
3.95;0.653333326180776;0.7203203773601605;0.653333326180776;0.7203203773601605
3.95;0.8637655727181478;0.8637655727181478;0.8637655727181478;0.8689238557928929
1.75;0.1957418710873836;0.1957418710873836;0.26294318787394666;0.20064734490040836
3.95;0.43844747027729286;0.4495720392248957;0.46250263269750175;0.41097224879233524
4.25;0.8603347835318291;0.8554706355573833;0.8287545825753893;0.8603347835318291
3.25;0.6275982829589587;0.6415335724532174;0.5853684278020608;0.634693638305379
4.2;0.7020151380246138;0.7020151380246138;0.6354102085458975;0.7020151380246138
2.95;0.4259304132120631;0.35833334326744076;0.430555565489663;0.40833334326744075
3.0;0.6000981253028936;0.6076747267927796;0.6130411040383758;0.5980617924615994
3.25;0.48447636037586395;0.48447636037586395;0.47300159698184924;0.48447636037586395
0.0;0.14384408964566883;0.14384408964566883;0.0952380895614624;0.14384408964566883
4.9;0.9282608576442886;0.9282608576442886;0.9222222103012934;0.9065217272095059
2.9;0.5643939177195232;0.5614023856476693;0.4870129653385707;0.5742385956306201
2.0;0.14384408964566883;0.14384408964566883;0.14384408964566883;0.14384408964566883
1.75;0.4182178783150634;0.43570224847458694;0.3091089331970672;0.44618297003773655
3.65;0.8576295979894197;0.850208454184687;0.850208454184687;0.850208454184687
2.5;0.3222120022814313;0.311395290582678;0.35577125825852096;0.28015215253088277
0.0;0.11448111734306535;0.11805555224418639;0.1346124937483959;0.11448111734306535
3.0;0.4245532377302841;0.4245532377302841;0.2328385969153615;0.4245532377302841
5.0;0.8637655727181478;0.8637655727181478;0.8885045383328032;0.8637655727181478
2.25;0.432891765793877;0.4282912982931869;0.45897063009319433;0.4156098767153679
2.5;0.8624323484662155;0.8624323484662155;0.84990385313781;0.8624323484662155
3.0;0.615023927659714;0.6228949308749661;0.6354965611538598;0.602482516351773
2.5;0.4764608712150541;0.501618362251021;0.501618362251021;0.48809522390365595
4.5;0.7829790698391477;0.7829790698391477;0.7829790698391477;0.7829790698391477
3.45;0.6881365076803525;0.6800234614814176;0.6971041918466965;0.6881365076803525
4.2;0.7465802678087692;0.7465802678087692;0.7401483716701107;0.7507345746510896
3.95;0.790904021615312;0.790904021615312;0.7242990921365957;0.790904021615312
4.4;0.9022670049457164;0.8972135835790289;0.8972135835790289;0.8972135835790289
4.15;0.9333333353201547;0.9333333353201547;0.848051704351725;0.8807060042589008
3.25;0.6973033905932737;0.659977766016838;0.6973033905932737;0.6664986121839513
0.5;0.18219618653592062;0.18219618653592062;0.13655264007715678;0.14116098438135355
4.15;0.9162927607740722;0.8958379819386375;0.8858726762267006;0.9162927607740722
3.25;0.30814949463830044;0.31397429848129565;0.3205128113428752;0.3228769956219118
3.4;0.850208454184687;0.850208454184687;0.850208454184687;0.7975038265152141
2.75;0.36754469634881637;0.369070914971156;0.36387865094050764;0.39595366589548675
4.85;0.8496793586247785;0.8496793586247785;0.832691803901481;0.8496793586247785
1.0;0.3042314404341693;0.30952380100886023;0.3281694635074689;0.30952380100886023
4.25;0.7870967626571654;0.7799539055143083;0.7870967626571654;0.7870967626571654
1.25;0.13348197317112975;0.13348197317112975;0.12916666269302368;0.13348197317112975
2.75;0.3253447298187173;0.3253447298187173;0.33642033051126385;0.3253447298187173
3.15;0.711848478326534;0.711848478326534;0.6847218548221752;0.6546253839786107
5.0;0.867632855414666;0.867632855414666;0.8441252554358509;0.867632855414666
0.0;0.06989695255286837;0.07362447954778086;0.07362447954778086;0.0771862323118633
3.4;0.7543012214062814;0.7543012214062814;0.7620689511299134;0.744801723439785
2.75;0.4223747830774014;0.4401922187867018;0.3360827515670254;0.4401922187867018
3.2;0.5295084971874737;0.5295084971874737;0.5446278254943948;0.5295084971874737
5.0;0.8653524348849186;0.8653524348849186;0.8833333452542624;0.8697496019175897
3.5;0.6671822439099127;0.6574239215089528;0.676330483750136;0.676330483750136
3.0;0.3906925059281895;0.41081849875696297;0.3443375553764775;0.305409243418017
3.15;0.7099772680650589;0.678965812801791;0.6685564245575569;0.6899442753030507
4.25;0.8751941375050588;0.8751941375050588;0.8751941375050588;0.8751941375050588
2.7;0.5815113457698565;0.5157022615876087;0.41363062214830504;0.5157022615876087
4.75;0.9999999999999999;0.9999999999999999;1.0;0.9999999999999999
3.5;0.3986927999390496;0.3986927999390496;0.343137244383494;0.35324727301346426
0.0;0.0;0.0;0.0;0.0
4.0;0.7274398120280712;0.7274398120280712;0.7393709491246614;0.7186598478759183
3.25;0.7812447734083776;0.7749149650778155;0.7446311476231798;0.7749149650778155
4.75;0.9583333432674407;0.9583333432674409;0.9583333432674408;0.9583333432674408
0.5;0.2876366753481393;0.2876366753481393;0.29999999205271405;0.3159075112211027
3.5;0.3291961324671761;0.3357363217948085;0.26829343584325727;0.25858464681376253
3.25;0.5571253721576384;0.5571253721576384;0.587616079641955;0.5811403493086498
2.25;0.2407637358418649;0.2219467630373333;0.2696343702691353;0.24392572016272052
4.2;0.7395008193356076;0.7395008193356076;0.7292111291335244;0.7395008193356076
3.75;0.5146188733785786;0.5222905743185855;0.5160905781950872;0.49573659359149524
3.7;0.8237388828805767;0.8167045690183053;0.799551461910845;0.838127299401368
3.25;0.8200840311688675;0.8200840311688675;0.8174235609288254;0.8119532434106906
3.45;0.6380597193653823;0.5903865899031027;0.604347813129425;0.554347813129425
4.9;0.850208454184687;0.850208454184687;0.9029130818541601;0.7975038265152141
4.75;0.9332810711136903;0.9332810711136903;0.9021227101530395;0.9332810711136903
4.9;0.8169870412452771;0.8169870412452771;0.8614162467292199;0.8570190796965489
0.5;0.11774790138449054;0.12077597330345571;0.13022325142700686;0.1538461446762085
4.25;0.9339282088731117;0.9339282088731117;0.900275081509033;0.9339282088731117
3.75;0.8478021797922622;0.8478021797922622;0.8268529326166494;0.8478021797922622
3.45;0.8765359675209354;0.8663460391991956;0.8597347700181972;0.8718623469604909
3.95;0.6985012273910466;0.6985012273910466;0.6753990669190942;0.6985012273910466
2.95;0.5204434683918142;0.4706419819428671;0.519123544913781;0.5145897766249565
4.0;0.7712622508996425;0.7712622508996425;0.7499064456693008;0.7712622508996425
3.25;0.7393446708639176;0.7304701121684521;0.7501491690376378;0.7501491690376378
0.0;0.11774909100448808;0.12132352590560912;0.1268649076495863;0.12132352590560912
3.25;0.28719470163960004;0.28719470163960004;0.3009710173506126;0.24826638968113957
0.0;0.05888837999798034;0.06197908210749177;0.05714285373687744;0.05714285373687744
2.75;0.44505493228252124;0.44505493228252124;0.44505493228252124;0.4318827714579127
4.25;0.7658525675079225;0.7658525675079225;0.7658525675079225;0.7228341174270858
3.85;0.925861292977888;0.9248500330440845;0.9028116713222665;0.9237711223260333
3.5;0.5410938317847875;0.5655054605483563;0.46187712567772743;0.5117421656280123
3.25;0.7823935664416719;0.7702369105786058;0.7838478089800271;0.7461650287305004
3.55;0.7476245250446829;0.7476245250446829;0.7509306903669191;0.7509306903669191
3.25;0.7274234757225915;0.7403194289329472;0.7172172684609949;0.7403194289329472
3.25;0.45003372184107004;0.4618942987748249;0.4404261843586964;0.4618942987748249
4.0;0.8198828245104817;0.8198828245104817;0.8198828245104817;0.8198828245104817
3.4;0.7425901464535086;0.7425901464535086;0.750125951188046;0.746969130589664
0.0;0.11858495637232881;0.1268649076495863;0.13788046740981863;0.13099230955431235
3.5;0.6439070077517071;0.6439070077517071;0.6439070077517071;0.6853448152542114
1.0;0.41759705802369335;0.4282177203728903;0.43570224847458683;0.42727271535179834
3.45;0.8317416153880013;0.8181993211211231;0.8290444243480324;0.8477598259562382
0.0;0.12132352590560912;0.12132352590560912;0.1256388363837152;0.13099230955431235
3.25;0.796786394453429;0.796786394453429;0.8175715650023487;0.815736087549459
5.0;0.8570190796965489;0.8970511181478207;0.8782051182710209;0.9166666567325593
3.25;0.7267630765490541;0.7370647613532687;0.6909333745010502;0.7267630765490541
3.4;0.7882624689853102;0.7882624689853102;0.7840271680584243;0.768233504845798
4.25;0.6090880237024017;0.6090880237024017;0.4277482504842578;0.6090880237024017
3.45;0.6023201148468118;0.6023201148468118;0.5669737787732827;0.5433945497479329
4.25;0.6162989892766009;0.6162989892766009;0.6279485969625913;0.6146625961098773
4.0;0.49999999999999994;0.49999999999999994;0.5172612419124243;0.4375
3.0;0.5717530454580648;0.6190476020177205;0.6019420347012252;0.5717530454580648
0.5;0.23548072386097174;0.24594285047392975;0.2134426760762484;0.2403846085071564
3.75;0.6678301174679547;0.6678301174679547;0.6678301174679547;0.6528381386764652
3.25;0.7444412002785481;0.7444412002785481;0.758034728526443;0.758034728526443
3.5;0.7064945460269285;0.7064945460269285;0.6529411554336547;0.7100840125765119
5.0;0.888888892200258;0.888888892200258;0.9444444477558136;0.9444444477558136
3.75;0.7298313277496916;0.7298313277496916;0.7083933012479765;0.7204451512566878
2.5;0.5739554830957092;0.5739554830957092;0.5810355652168491;0.5505151215487845
1.0;0.513523138347365;0.513523138347365;0.513523138347365;0.513523138347365
3.0;0.7914441036467466;0.7947288077203862;0.767795073731395;0.746996021361096
3.25;0.6265725812710494;0.6020114819208782;0.6171308107931596;0.6020114819208782
0.0;0.19058434848602163;0.19058434848602163;0.20064734490040836;0.1452380895614624
3.65;0.8133262393252099;0.8133262393252099;0.7761872301323689;0.8133262393252099
4.4;0.6778265523905305;0.6778265523905305;0.6660016933177448;0.6444188971514775
3.25;0.6261571670016579;0.6301433001709291;0.6208044348949917;0.5708729673363246
4.45;0.7231012476618537;0.6902069027594214;0.6295084912270092;0.734900173499286
3.4;0.5807332123257083;0.5825552551667537;0.5772003912952997;0.5872372880599269
0.0;0.24999999999999997;0.24999999999999997;0.25098815766974236;0.24999999999999997
3.0;0.8058706808475709;0.8058706808475709;0.7783120951676852;0.7451987862410591
1.25;0.43498838206696727;0.45575695943374306;0.4673913121223449;0.45575695943374306
4.0;0.8854381324137102;0.878413790191994;0.8262534972020936;0.8300987082256895
4.15;0.809411290894325;0.809411290894325;0.6212229407375713;0.809411290894325
3.5;0.5820142773936705;0.5820142773936705;0.5820142773936705;0.5789977363900094
2.75;0.513523138347365;0.5019763153394847;0.5;0.4890457218668787
4.75;0.7418300443225436;0.7418300443225436;0.6475689809280496;0.686274488766988
5.0;0.9374999999999999;0.9374999999999999;0.8888888888888888;0.9374999999999999
3.7;0.833333323399226;0.8457248218930757;0.838303678088343;0.833333323399226
0.0;0.0;0.0;0.0;0.0
4.4;0.8020962620677021;0.8020962620677021;0.8020962620677021;0.8129413652946114
3.2;0.28571427719933645;0.28571427719933645;0.31188798528789685;0.28571427719933645
3.25;0.4401922187867018;0.4401922187867018;0.3740776440347689;0.4401922187867018
4.85;0.606136489904737;0.606136489904737;0.5276673127765026;0.606136489904737
2.5;0.5467226675776967;0.5467226675776967;0.5501400055290151;0.5467226675776967
2.0;0.45336971408492355;0.33088234066963196;0.3021073855345696;0.35097759069163426
4.25;0.7916747318607846;0.7916747318607846;0.7763089104636554;0.7916747318607846
5.0;0.7888888948493533;0.7888888948493533;0.8444444504049089;0.7333333392937977
3.4;0.7225063951576458;0.7225063951576458;0.7231186092803312;0.6936558267308919
2.65;0.19141287514431415;0.19141287514431415;0.1963183489573389;0.1963183489573389
3.9;0.7913119020229277;0.7913119020229277;0.7585685887607825;0.8020151320641493
5.0;NaN;NaN;NaN;NaN
4.7;0.8872135931157722;0.8872135931157722;0.8832026278297733;0.8872135931157722
1.75;0.11145725168168114;0.12698412367275783;0.12698412367275783;0.12237086272229249
3.0;0.4385541917307269;0.4641910615491781;0.4957908411021305;0.4470982592901379
3.0;0.6971367510196179;0.6640522273481921;0.5833333134651184;0.6775984997946665
3.65;0.6256121455425747;0.6256121455425747;0.6230295017040595;0.6256121455425747
2.25;0.33354965219131205;0.33354965219131205;0.28719470163960004;0.24285713434219358
3.25;0.5392616454193482;0.5392616454193482;0.5494550521445898;0.5738666809081585
3.0;0.7496912426117665;0.7550446045649248;0.7550624693138873;0.7444326955654745
3.7;0.6363636309450322;0.687114206449525;0.6699450481039384;0.6363636309450322
2.0;0.530347266919234;0.5579059175805001;0.45821301949030085;0.5465808810983018
3.7;0.9078367691303406;0.9043564551972999;0.8752638647008874;0.9078367691303406
3.45;0.7463053286162529;0.7463053286162529;0.7428836036909794;0.7138359228427464
3.25;0.7335804528071314;0.7335804528071314;0.7335804528071314;0.656022077019587
3.0;0.6307931025067121;0.6158011237152226;0.6158011237152226;0.6307931025067121
4.0;0.9301196860937573;0.9301196860937573;0.864996117568582;0.9168868517200779
3.25;0.29020978103984485;0.28440438664298184;0.3922117919876066;0.2538461446762085
2.75;0.293606351034716;0.30002704320342255;0.28345072688006623;0.30730449021588513
2.25;0.4050323040439573;0.35735917458167765;0.39027345448253814;0.3676742197844016
1.75;0.21706654265283676;0.21706654265283676;0.2163742548889584;0.21706654265283676
2.0;0.2626204706407951;0.26475424859373686;0.29329781403596433;0.2609318119567592
0.0;0.0;0.0;0.0;0.0
2.0;0.34924084256761456;0.3181895384153908;0.30808801296986865;0.3181895384153908
3.0;0.4929139660831076;0.45043682323350875;0.5430931468005253;0.4929139660831076
1.25;0.28719470163960004;0.28719470163960004;0.24826638968113957;0.28719470163960004
0.0;0.0;0.0;0.0;0.0
3.4;0.7821604148320174;0.7821604148320174;0.7821604148320174;0.7052977440130039
3.0;0.32996597291810437;0.31305166767483916;0.25118208220541083;0.2891411438717181
1.25;0.344060375529284;0.3575520856252925;0.33391505873397737;0.31797353989975985
3.65;0.8099564685271401;0.7821248234221769;0.8294632956975397;0.8099564685271401
3.7;0.7698412769370608;0.7934313437403246;0.693452388048172;0.755952388048172
2.0;0.19523808956146238;0.1452380895614624;0.22886871051767457;0.20064734490040836
0.0;0.11111110779974195;0.11448111734306535;0.11805555224418639;0.11448111734306535
4.75;0.8944444325235155;0.8944444325235155;0.8874999880790709;0.8944444325235155
4.5;0.8794637310890412;0.8794637310890412;0.8514737483575101;0.8794637310890412
3.0;0.5441878328086768;0.5426562132630662;0.5261807125254271;0.5358070055506814
3.0;0.6644664027313794;0.6624059043223272;0.6580928398842829;0.6735402221850043
2.9;0.9523977753842878;0.9523977753842878;0.9450887422971503;0.9523977753842878
4.0;0.6572172660768091;0.6572172660768091;0.6273268472749176;0.6061862297688262
5.0;0.8847495876124749;0.8847495876124749;0.7985685804161322;0.8847495876124749
3.7;0.6194233660572968;0.6194233660572968;0.5870188663371558;0.6194233660572968
4.25;0.8111060324852919;0.8111060324852919;0.8111060324852919;0.8111060324852919
3.95;0.7466792925341967;0.7355187597011166;0.7040822942669631;0.7466792925341967
3.75;0.9055013254932736;0.8850203859990292;0.8881346191896786;0.8881346191896786
2.5;0.5572862882107281;0.5724056165176492;0.5277777910232544;0.5724056165176492
3.0;0.60891071174514;0.6171257879898271;0.6171257879898271;0.5958524770237182
5.0;NaN;NaN;NaN;NaN
3.5;0.6517632472616532;0.6517632472616532;0.6367876689482106;0.6015113564986926
4.15;0.533927892684519;0.533927892684519;0.4541666507720947;0.467112582206413
1.5;0.2727272618900646;0.27938301391326703;0.23842569814239395;0.27938301391326703
3.4;0.8544778571145957;0.8506571651162735;0.8330471452942529;0.8414633769572117
3.0;0.612622085418631;0.6198974039718828;0.5882245835949176;0.577598608533775
2.0;0.4217310057146375;0.4305033412527866;0.32641940443624695;0.4305033412527866
3.15;0.6180617030834995;0.6180617030834995;0.4399005384588007;0.5869703079495532
4.4;0.950415516128915;0.950415516128915;0.9413913948528614;0.950415516128915
2.25;0.39444444775581355;0.4087301620415279;0.27159612273685957;0.39444444775581355
2.9;0.5081988897471612;0.46677749238102995;0.4939750182371333;0.43731716231633877
2.75;0.6766246830387279;0.6766246830387279;0.6473753995957958;0.6699231275263964
1.75;0.33333332339922583;0.33333332339922583;0.3541666567325592;0.33333332339922583
2.0;0.3243052565095548;0.3622216946964715;0.3404953492198328;0.35545934478921815
4.4;0.7022657071514293;0.7022657071514293;0.6483037076394744;0.6495610794819564
3.0;0.8074847589780925;0.801887467053513;0.7715426099656228;0.801887467053513
5.0;0.6416848747812711;0.6416848747812711;0.5487012944438241;0.6416848747812711
3.25;0.6720308731549653;0.6720308731549653;0.4869888163529942;0.6720308731549653
3.5;0.5150864426957487;0.5204328296392597;0.5584277225950824;0.5143578012581907
2.9;0.6916625328595554;0.6996791351686356;0.647247209961267;0.699572014979019
2.75;0.7364716810575072;0.7364716810575072;0.7324980841623066;0.738662889606152
3.65;0.7342804347586949;0.7388715992921707;0.7030823447067565;0.7121454751009283
3.4;0.8328197327527134;0.8328197327527134;0.8424467183411161;0.8191846130811543
3.25;0.7783120951676851;0.7783120951676851;0.7614735833717673;0.7522577166644249
0.5;0.09812667200834174;0.10003328661682712;0.14006907748493608;0.10459933301055017
4.5;0.8591370213557838;0.8591370213557838;0.8383918628686365;0.8591370213557838
4.25;0.778040745500336;0.778040745500336;0.7722380276345886;0.7377300385435469
2.75;0.6090880237024017;0.6090880237024017;0.476691815363101;0.5827927641228585
3.8;0.8272727092107137;0.8272727092107137;0.7400932220312266;0.8272727092107137
3.25;0.44125544806817135;0.44125544806817135;0.3636363744735718;0.44125544806817135
3.0;0.582203750810735;0.5790393716805725;0.5885462387030058;0.5836777902970379
3.65;0.800493683791408;0.8035893404567048;0.7928750765071771;0.779698919589809
4.9;0.8591370213557838;0.8591370213557838;0.8154644730092272;0.8591370213557838
0.0;0.10853328622757957;0.11155715188896378;0.10818714234564039;0.11155715188896378
3.25;0.7618241557100753;0.7540473254558056;0.7352766675724833;0.7618241557100753
3.45;0.669342851729138;0.669342851729138;0.669342851729138;0.669342851729138
4.75;0.8000000059604644;0.8000000059604644;0.8000000059604644;0.7689323996467754
3.4;0.5843513900373634;0.5843513900373634;0.5843513900373634;0.5547840923269904
3.25;0.9193173760721389;0.9193173760721389;0.9081906745234025;0.904995538686451
3.25;0.6858373713574488;0.6858373713574488;0.6623148725505121;0.6892339676534204
3.25;0.38292626885280007;0.38292626885280007;0.39460032435485626;0.3914837421747672
1.0;0.21067239911679325;0.22311427397560518;0.1774319274265505;0.2163742548889584
0.0;0.0869976644924645;0.09159077293600885;0.08695650100708008;0.08912179696230388
3.0;0.7797343067535661;0.7732600610440195;0.7577280955308897;0.7797343067535661
3.0;0.5779431319306304;0.5778275922468634;0.5555984617215923;0.5808988690376281
3.25;0.7401483716701107;0.7401483716701107;0.7563850356982369;0.6945048252113468
4.85;0.8735026129163301;0.8735026129163301;0.8569234034479662;0.8735026129163301
3.0;0.8910083057578161;0.8175585196011957;0.7702200473258329;0.8611111011770036
