Patient education:  Ready to learn, no apparent learning barriers were identified; learning preferences include listening.	Ready to learn, no apparent learning barriers were identified in the family/caregiver; learning preferences include listening.	3.8
Identified Illness as a learning need, Identified Follow-up care as a learning need, Identified Medications as a learning need, Patients primary language is English, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Patient verbalized an understanding of discharge teaching.	Identified Illness as a learning need, Identified Procedures, tests, or preps as a learning need, Patients primary language is English, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions.	3
Patient Education:  Family ready to learn, no apparent learning barriers were identified; learning preferences include listening.	Patient educational needs - Patient assessed: Ready to learn, no apparent learning barriers.	3
Goals:  Patient will verbalize and demonstrate understanding of home exercise program following this therapy session.	A:  Patient stated understanding of program and was receptive to modifying activities with activities of daily living.	3
I have reviewed the Chief Complaint, History of Present Illness, Past Medical History, Allergies, Social History, Family History, Medications, and Review of Systems.	Past medical history, social history, family history, and review of systems are otherwise unchanged and unremarkable.	2.5
Discussed the risks, benefits, alternatives, advanced directives, and the necessity of other members of the healthcare team participating in the procedure.	The treatment for this type of injury is the use of a splint to reduce the movement of the injured tendon.	0
No: new confusion or inability to stay alert and awake; noisy, wheezy or raspy breathing that does not clear with coughing; newly painful neck with difficulty bending the neck; purple or red rash/blotches that stay when pressed by a glass (purpural rash); currently feeling like you are going to collapse every time you stand (sit); muffled voice or inability to open mouth fully or complete inability to swallow	No: new confusion or inability to stay alert and awake; noisy, wheezy, croupy or raspy breathing that does not clear with coughing; newly stiff or painful neck; purple or red rash/blotches that stay when pressed by a glass (purpural rash); feeling like he is going to pass out EVERY time he stands (or sits) up or muffled voice or inability to open mouth fully	3.25
No: severe abdominal pain or currently feeling like you are going to collapse every time you stand or sit up	No: uncontrollable or continuous rectal bleeding; feeling like you are going to pass out EVERY time you stand (or sit) up or new confusion or inability to stay alert and awake	2.9
The patient has missed 0 hours of work in the past seven days for issues not related to depression.	In the past year the patient has the following number of visits: none in the hospital  none in the er and  one as an outpatient.	0
Gait steady, History obtained from patient, Patient appears comfortable, Patient cooperative, alert, Oriented to person, place and time.	Patient appears, uncomfortable, Patient cooperative, alert, Oriented to person, place and time.	3.45
Discussed risks, goals, alternatives, advance directives, and the necessity of other members of the healthcare team participating in the procedure with the patient (or legal representative and others present during the discussing).	Discussed risks, goals, alternatives, advance directives, and the necessity of other members of the healthcare team participating in the procedure with patient .	3.5
Spent 10 minutes with the patient and greater than 50% of this time was spent counseling the patient regarding diagnosis and available treatment options.	Risks and benefits were discussed with the patient regarding nonoperative versus operative treatment.	1.5
No: uncontrollable or continuous rectal bleeding; currently feeling like you are going to collapse every time you stand or sit up or new confusion or inability to stay alert and awake	No: new confusion or inability to stay alert and awake; struggling to breathe even while inactive or resting; floppiness or fainting or active, uncontrolled bleeding	2.25
Explained diagnosis and treatment plan; patient/family expressed understanding of the content.	Explained diagnosis and treatment plan; patient/guardian of patient expressed understanding of the content..	4.9
Discussed the risks, goals, alternatives, and the necessity of other members of the healthcare team participating in the procedure.	Discussed the risks, benefits, alternatives, advance directives, and the necessity of other members of the healthcare team, both male and female, participating in the procedure.	3.25
Consent form reviewed, dated, and signed by participant and consent cosigner, CMS, (SC).	Consent form reviewed, dated, and signed by participant and consent cosigner, RMW, (SC).	4.25
I independently interviewed and examined the patient and agree with the history, exam, assessment and plan of care.	I have seen and evaluated the patient and reviewed the pertinent imaging and laboratory data.	2.9
The patient has been instructed on the signs and symptoms of wound infection which include, but are not limited to, redness, tenderness, drainage, or a fever of 101.5 or greater.	The patient has been educated in the signs and symptoms of hypocalcemia, which may include numbness or tingling around the mouth or in the fingertips.	0.5
Provided explanation about the following educational topics: "About Your Cystoscopy," .	Provided explanation about the following educational topics: Side effects of medication and contraindications.	2.25
Explained diagnosis and treatment plan; through interpreter, patient/child/caretaker expressed understanding of the content.	The diagnosis and treatment plan were explained to the family/caregiver who expressed understanding of the information presented.	4.5
Reviewed history overnight with multidisciplinary treatment team and nursing both prior to and after seeing patient.	We reviewed the overnight history with multidisciplinary treatment team both prior to and after meeting with the patient.	4.25
Explained diagnosis and treatment plan; patient/child/caregiver expressed understanding of the content	Explained diagnosis and treatment plan; patient/care giver expressed understanding of the content.	4.9
No: joint pain; joint swelling; a limp without a known injury; discomfort in the legs that improves with movement, usually occurring at night; painful cramping in your hip, thigh or calf muscles after walking or climbing stairs; muscle cramps; lower leg swelling without a known injury; varicose veins or spider veins; ulcers or sores on the lower leg; red or hot area of the skin; pale, cold or blue leg or toes; nail problem; cracking, peeling, burning or itching between the toes or on the soles of the feet; lump or swollen gland under the skin or unable to remove a ring or other piece of jewelry	No: joint pain; joint swelling; pain of a type other than joint pain; a limp without a known injury; discomfort in the legs that improves with movement, usually occurring at night; painful cramping in your hip, thigh or calf muscles after walking or climbing stairs; muscle cramps; varicose veins or spider veins; ulcers or sores on the lower leg; red or hot area of the skin; pale, cold or blue leg or toes; nail problem; cracking, peeling, burning or itching between the toes or on the soles of the feet; lump or swollen gland under the skin or unable to remove a ring or other piece of jewelry	3.25
Please see discharge summary of this date for recapitulation of hospital course, discharge diagnosis, follow-up, and recommendations.	Please see dismissal summary dated today for recapitulation of the hospital course, discharge diagnoses, medications and follow up plans.	4.5
Goals: Patient will demonstrate a 50% decrease in pain in 6 sessions for increased participation in life or work activities.	Patient will demonstrate and/or verbalize understanding of home exercise program in 6 sessions for improved self management of the condition.	3.45
No: new confusion or inability to stay alert and awake; currently struggling to breathe, even while inactive or resting; any chest pain or discomfort; change in heart rate or rhythm or palpitations; profuse sweating; new weakness, numbness, or tingling on one half of the body (arm AND leg) or currently feeling like you are going to collapse every time you stand (sit)	No: new confusion or inability to stay alert and awake; currently feeling like you are going to collapse every time you stand (sit); purple or red rash/blotches that stay when pressed by a glass (purpural rash) or newly painful neck with difficulty bending the neck	2.75
No: typical 'cold' symptoms; fever present (greater than or equal to 100.4 F or 38 C) or suspected fever; rash; white patches on lips, tongue or mouth (other than throat); blisters in the mouth; swollen or 'bull' neck; hoarseness or lost voice or ear pain	No: swollen and tender neck glands; multiple cold symptoms; skin rash; white patches on lips, tongue or mouth (other than throat); blisters in the mouth; swollen or 'bull' neck; hoarseness or lost voice or ear pain	3.75
Discussed the risks, goals, alternatives, and the necessity of other members of the healthcare team participating in the procedure.	Discussed risks, goals, advanced directive, and alternatives with the patient and the necessity of other members of the surgical team participating in the interventional procedure.	4.2
PATIENT EDUCATION: Patient was ready to learn, no apparent learning barriers were identified.	Patient Education:  Ready to learn, no apparent learning barriers were identified; learning preferences including listening.	4.2
Do not drive while you are taking any narcotic medication and until you can slam your foot on the brake without any pain.	Take the stool softener while you are taking narcotic medications as they can cause constipation.	1.5
Knee:  The left knee joint was sterilely prepped in the usual fashion, and aseptic technique was utilized throughout the procedure.	Metatarsophalangeal digit:  The right metatarsophalangeal digit 1 was sterilely prepped in the usual fashion, and aseptic technique was utilized throughout the procedure.	1
Discussed goals, risk, alternatives, advance directives, and the necessity of the other members of the surgical team participating in the procedure with the patient (and whoever else is present).	I discussed the necessity of other members of the surgical team participating in the interventional procedure.	3.25
Varenicline:  In addition to discussing the most common side effects, i.e., nausea and sleep disturbances, I discussed with patient that some smokers who use varenicline experience agitation, depressed mood, suicidal thoughts or behaviors.	In addition to discussing the most common side effects, i.e.,nausea and sleep disturbances, I discussed with patient that some smokers who use varenicline  experience agitation, depressed mood or suicidal thoughts.	3.5
Patient discharged to home, ambulating without assistance, family driving, accompanied by parent, Above person(s) verbalized understanding of discharge instructions and follow-up care.	Patient discharged to home, ambulating without assistance, driving self, accompanied by other family member, Discharge instructions given to patient.	3.45
No: new confusion or inability to stay alert and awake; struggling to breathe even while inactive or resting or currently feeling like you are going to collapse every time you stand or sit up	No: inability to speak or make normal sounds; new confusion or inability to stay alert and awake; sudden swelling of the lips, tongue, or mouth; currently struggling to breathe, even while inactive or resting; pain, pressure or tightness in the chest, jaw or arm or currently feeling like she is going to collapse every time she stands (sits)	3
The patient understands the information and questions answered; the patient wishes to proceed with the biopsy.	The procedure, alternatives, risks, and postoperative protocol were discussed in detail with the patient.	2.75
The plan of care, as outlined above, was discussed with the patient who expressed understanding, and all questions were satisfactorily answered.	The plan of care was discussed during the Kidney Pancreas Multidisciplinary Transplant Team rounds.	3
No: floppiness or sunken eyes or soft spot; pain, pressure or tightness in the chest, arm or shoulder, jaw, or neck or large amounts of pink or white frothy sputum	No: new wheezing or chest tightness; night sweats or unintentional weight loss with normal or increased appetite	1
The patient will continue in the Outpatient Addiction Program including 60 minutes of psychoeducational group therapy and 90 minutes of process group therapy daily for approximately 3 weeks.	The patient will continue in the Early Recovery Group including  60 minutes of  group therapy twice weekly for approximately 6 weeks.	3
No: fever present (greater than or equal to 100.4 F or 38 C) or suspected fever; very itchy eyes, nose, roof of mouth, or throat; hoarseness or lost voice; bad breath or ear pain	F or 38 C) or suspected fever; itchy eyes, nose, roof of mouth, or throat; hoarseness or lost voice; bad breath or ear pain	2.9
The patient will continue in Structured Therapy Group as an adjunct to treatment in Outpatient Addiction Program.	Patient will continue in Structured Therapy Group as an adjunct to the Intensive Outpatient Addictions Program.	4.15
Patient discharged to home, ambulating without assistance, Discharge instructions given to patient, Above person(s) verbalized understanding of discharge instructions and follow-up care.	Patient discharged to home, ambulating without assistance, family driving, accompanied by parent, Discharge instructions given to mother, Discharge instructions given to father.	3.25
No: new confusion or inability to stay alert and awake; currently feeling like you are going to collapse every time you stand or sit up; purple or red rash/blotches that stay when pressed by a glass (purpuric rash) or new neck pain and difficulty bending the neck	No: new confusion or inability to stay alert and awake; currently feeling like you are going to collapse every time you stand or sit up; purple or red rash/blotches that stay when pressed by a glass (purpural rash); new neck pain and difficulty bending the neck or swelling or puffiness around the eye(s)	4.4
Instructions: Apply one patch every twenty four hours; leave on for up to twelve hours within a twenty four hour period.	Instructions: Apply 1 patch every 24 hours; leave on for up to 12 hours within a 24 hour period; to feet for neuropathy.	3.7
No: new confusion or inability to stay alert and awake; currently struggling to breathe, even while inactive or resting; currently feeling like you are going to collapse every time you stand (sit); any chest pain or discomfort; vomit that looks like ground coffee; vomiting blood; uncontrollable or continuous rectal bleeding; black, sticky, tar-like stools or purple or red rash/blotches that stay when pressed by a glass (purpural rash)	No: new confusion or inability to stay alert and awake; struggling to breathe, even while inactive or resting; feeling like you are going to pass out EVERY time you stand (or sit) up; any chest pain or discomfort; vomit that looks like ground coffee; vomiting blood; uncontrollable or continuous rectal bleeding; black, sticky, tar-like stools; heavy vaginal bleeding or purple or red rash/blotches that stay when pressed by a glass (purpural rash)	4.35
Identified Illness as a learning need, Identified Follow-up care as a learning need, Patients primary language is English, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Patient verbalized an understanding of discharge teaching.	Identified Injury as a learning need, Identified Follow-up care as a learning need, Patients primary language is English, No Barriers to learning were identified, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Patient verbalized an understanding of discharge teaching.	3.25
No: high fever for more than 48 hours; fever each day for more than 72 hours or fever that has recurred after 24 hours without fever	No: fever each day for more than 72 hours; fever that has recurred after 24 hours without fever or recurrent, unexplained fevers over several weeks	3.4
The plan of care, as outlined above, was discussed with the patient who had no apparent learning barriers..	The plan was discussed with the patient, who voiced her understanding and agreed with the plan of care.	3.75
No: currently feeling like you are going to collapse every time you stand or sit up; new confusion or inability to stay alert and awake; uncontrollable or continuous rectal bleeding or black, sticky, tar-like stools	No: new confusion or inability to stay alert and awake or currently feeling like she is going to collapse every time she stands or sits up	2.75
No: inability to speak or make normal sounds; new confusion or inability to stay alert and awake; sudden swelling of the lips, tongue, or mouth; currently struggling to breathe, even while inactive or resting; pain, pressure or tightness in the chest, jaw or arm or currently feeling like you are going to collapse every time you stand (sit)	No: inability to speak or make normal sounds; sudden swelling of the lips, tongue, or mouth; pain, pressure or tightness in the chest, jaw or arm or currently feeling like you are going to collapse every time you stand (sit)	3
Explained diagnosis and treatment plan; patient/child/caregiver expressed understanding of the content.	PATIENT EDUCATION:  The patient has no barriers to learning and expresses verbal understanding of the issues discussed.	3.75
Identified Injury as a learning need, Patients primary language is English, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions.	Patient/Family Education:  Ready to learn; no apparent learning barriers were identified; learning preferences include listening.	2.75
This information will be reviewed by the provider and the patient/caregiver will be contacted with any recommendations.	Encouraged to call back with questions, concerns, and new/worsening symptoms.This information will be reviewed by the provider and the patient will be contacted with any recommendations.	3.25
There were no apparent barriers to learning or understanding and all questions were answered.	No apparent learning barrier identified, ready to learn, learning preferences include listening and seeing.	3.75
Discussed risks, goals, alternatives, and the necessity of other members of the healthcare team participating in the procedure with the patient.	Discussed risks, benefits, goals, alternatives, advance directives, and the necessity of other members of the healthcare team participating in the procedure.	4.25
No: new confusion or inability to stay alert and awake; new shortness of breath; new wheezing or chest tightness or raised, red or white, itchy rash that comes and goes (hives)	No: new confusion or inability to stay alert and awake; newly stiff or painful neck; purple or red rash/blotches that stay when pressed by a glass (purpural rash); severe headache; sensitivity to bright light or currently feeling like he is going to collapse every time he stands (sits)	2.95
The patient is making progress, but has not yet reached the goals specifically outlined in the individual treatment plan.	The patient has the right foot pain, but does not relate any other musculoskeletal complaints at the present time.	0
Thereafter, using ultrasound guidance, a 2-inch 25-gauge needle was advanced into the right subacromial/subdeltoid bursa.	Thereafter, using ultrasound guidance, a 3.5-inch 22-gauge spinal needle was advanced into the left hip joint in the anterior capsular recess.	2.75
History obtained from patient, Patient appears comfortable, Patient cooperative, alert, Oriented to person, place and time.	Patient arrives, via stretcher, via Emergency Medical Services, Unsteady gait, Lift to cart, History obtained from patient, Patient appears, in distress due to pain, Patient cooperative, alert, Oriented to person, place and time.	2.5
Do not drive, operate heavy machinery, ride motorcycles or ATVs, drink alcohol, or take other drugs that make you tired or sleepy while taking narcotic pain medications.	Do not drive, operate heavy machinery, ride motorcycles or ATVs, drink alcohol, or take other drugs that make you tired or sleepy while taking oxycodone.	4.9
Due to the patient's cognitive impairment, explained diagnosis and treatment plan to family/caregiver.	Explained diagnosis and treatment plan; patient/child/caregiver expressed understanding of the content.`E`	3.5
Use information was down loaded from the patient's PAP device and reviewed with the patient.	I discussed the indications, contraindications and side effects of doxycycline with the patient.	0.5
GI: no dysphagia, abdominal pain, jaundice, nausea, vomiting, diarrhea, constipation, melena, hematochezia	Historian reports abdominal pain, Historian denies constipation, diarrhea, hematemesis, hematochezia, melena, Historian reports nausea.	3.4
The general care of a fracture includes the use of a medication to reduce pain, the use of a splint/cast to reduce movement and Resting, Icing, Compressing and Elevating the injured area.	Tendonitis is treated with pain medications and sometimes a splint to reduce the movement of the injured tendon.	1.75
Vaccine indications, contraindications, dosing schedule, efficacy and adverse effects for each vaccine were discussed.	We reviewed the indications, contraindications, dosing schedule, and side effects for the cipro.	2.5
No: new confusion or inability to stay alert and awake; feeling like you are going to pass out EVERY time you stand (or sit) up; blue or dusky lips, skin or nail beds; purple or red rash/blotches that stay when pressed by a glass (purpural rash); newly stiff or painful neck or puffiness around the eyes	No: new confusion or inability to stay alert and awake; refusing to move the neck; purple or red rash/blotches that stay when pressed by a glass (purpuric rash); severe headache; sensitivity to light; floppiness or fainting or current or recent seizure	2.25
Discussed acne and treatment in detail along with consent with risks, alternatives, and benefits.	Risks, benefits, and alternatives of the plans fully discussed with the patient, and she understands and agrees.	2.5
No: currently inconsolable crying; vomiting; diarrhea; not eating normally; fever of more than 100.4	No: currently inconsolable; vomiting; diarrhea; not eating normally; poor weight gain or jaundice	3.5
Side effects, risks and benefits of immunizations, nutritional guidance information discussed and/or given.	Risks and benefits of the procedure including local bleeding, trauma, and fainting were discussed with the patient.	1.5
Patient education: Ready to learn, no apparent learning barriers were identified; learning preferences include listening.	Patient educational needs - Patient assessed: Ready to learn, no apparent learning barriers.	3.75
No: new confusion or inability to stay alert and awake; currently struggling to breathe, even while inactive or resting; currently feeling like you are going to collapse every time you stand (sit); any chest pain or discomfort; vomit that looks like ground coffee; vomiting blood; uncontrollable or continuous rectal bleeding; black, sticky, tar-like stools or purple or red rash/blotches that stay when pressed by a glass (purpural rash)	No: new confusion or inability to stay alert and awake; any chest pain or discomfort; currently struggling to breathe, even while inactive or resting; currently feeling like you are going to collapse every time you stand (sit) or muscle weakness or poor coordination	3
I explained the diagnosis and treatment plan for the patient who expressed understanding of the content.	Explained diagnosis and treatment plan; patient's wife expressed understanding of the content.	3.45
The majority of the time, the presence of an extra chromosome, depending on which chromosome number is involved, leads to an early miscarriage due to incompatibility with life.	The majority of the time, the presence of an extra chromosome, depending on which chromosome number is involved, leads to an early miscarriage because it would have been incompatible with life.	5
Instructions: Take 1 tablet approximately 60 minutes before sexual activity, maximum dose is once daily.	Instructions: Takes 1 tablet three times daily and one additional tablet once daily if needed for anxiety.	1
Ready to learn, no apparent learning barriers were identified; learning preferences included listening.	Patient education: Ready to learn, no apparent learning barriers were identified; learning preferences include listening.	4.9
Discussed the risks, benefits, alternatives, advanced directives, and the necessity of other members of the healthcare team participating in the procedure.	Discussed advance directives, and the necessity of other members of the healthcare team participating in the procedure with the patient (or legal representative and others present during the discussion).	3.25
Following denial of allergies and review of potential side effects and complications, including, but not necessarily limited to, infection, allergic reaction, local tissue breakdown, and seizure, the patient indicated they understood and agreed to proceed.	Following denial of allergy and review of potential side effects and complications (including but not necessarily limited to infection, allergic reaction, local tissue breakdown, systemic effects of corticosteroids, elevation of blood glucose, injury to soft tissue and/or nerves and seizure), the patient indicated they understood and agreed to proceed.	3.25
Negative respiratory review of systems, Historian denies cough, shortness of breath, wheezing.	Negative respiratory review of systems, Historian denies cough, cyanosis, shortness of breath, sputum, stridor, wheezing.	3.4
No: new confusion or inability to stay alert and awake; noisy, wheezy or raspy breathing that doesn't clear with coughing; new neck pain and difficulty bending the neck; purple or red rash/blotches that stay when pressed by a glass (purpuric rash); currently feeling like you are going to collapse every time you stand or sit up; muffled voice or inability to open mouth fully or complete inability to swallow	No: new confusion or inability to stay alert and awake; severe headache; newly stiff or painful neck; new shortness of breath; new wheezing or chest tightness; currently feeling like you are going to collapse every time you stand (sit); sudden onset of trouble swallowing; sudden swelling of the lips, tongue, or mouth or purple or red rash/blotches that stay when pressed by a glass (purpural rash)	3.25
She will return to see us should she have any persistent symptoms despite the above interventions.	He will return to see us should he have any persistent symptoms despite the above interventions.	4
Identified Illness as a learning need, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Patient verbalized an understanding of discharge teaching.	Identified Illness as a learning need, Identified Follow-up care as a learning need, No Barriers to learning were identified, Involved Family Member or Primary Caregiver to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions.	3.25
Identified Illness as a learning need, Identified Follow-up care as a learning need, Identified Medications as a learning need, Patients primary language is English, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions.	Identified Illness as a learning need, Identified Follow-up care as a learning need, Patients primary language is English, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Patient demonstrated an understanding of discharge teaching.	3.9
Procedure pause conducted to verify: correct patient identity, procedure to be performed and as applicable, correct side and site, correct patient position, and availability of implants, special equipment, or special requirements.	After obtaining consent, a procedural pause was conducted to verify correct patient identity, procedure to be performed, correct side and site, correct patient position, availability of implants, and need for special equipment or special requirements.	3.75
Complex assessment performed, Patient arrives ambulatory, Gait steady, History obtained from patient, Patient appears, uncomfortable, Patient cooperative, alert, Oriented to person, place and time.	Complex assessment performed, Patient arrives, via hospital wheelchair, Gait steady, History obtained from patient, Patient appears, in distress due to pain, Patient cooperative, alert, Oriented to person, place and time.	3.9
Patient confirms the following Sinusitis symptoms:  upper respiratory symptoms >7 days, colored nasal discharge, maxillary or frontal pressure.	Patient confirms the following sinusitis symptoms:  colored nasal discharge, maxillary or frontal pressure, facial pain worse with bending forward.	3.7
No: diabetes mellitus; kidney disease; history of kidney stones; documented kidney infection within last 3 months; four or more documented urinary tract infections within last 12 months; taken antibiotics within the last 4 weeks for urinary tract infection.;	No: diabetes; kidney disease; documented kidney infection within last 3 months; four or more documented urinary tract infections within last 12 months or taken antibiotics within the last 4 weeks for urinary tract infection.	4.25
The patient has no barriers to learning and expresses verbal understanding of the issues discussed.	Areas assessed and no known barriers to learning exist with regard to the issues and content of the therapy.	4
The diagnosis and treatment plan was explained to the family/caregiver who expressed understanding of the information presented.	EXPLAINED DIAGNOSIS AND TREATMENT PLAN; PATIENT/FAMILY EXPRESSED UNDERSTANDING OF THE CONTENT.	4.25
Patient's age is 9 years of age to less than 18 years old: Administer Inactivated Influenza Virus Vaccine (Fluzone) 0.5 mL, intramuscular.	Patient is at least 12 months old and less than 13 years old and has not received MMR or Varicella vaccine.	2.25
Informed consent: Discussed risks, goals, alternatives, and the necessity of other members of the healthcare team participating in the procedure with the patient and obtained informed consent.	Informed consent for sedated bone marrow:  Discussed risks, goals, and alternatives to sedated bone marrow aspiration and biopsy, advance directives, and the necessity of other members of the healthcare team participating in the procedure with the patient.	3
When it moves from the kidney into the tube between the kidney and the bladder (the ureter), it causes severe pain.	If the skin, nail and soft tissue at the very end of the finger have been cut away, it is more difficult to repair the finger.	0
Explained diagnosis and treatment plan; patient and/or parents expressed understanding of the content.	The patient verbally expressed understanding and agreement with the above plan and had no further questions.	3.45
Assessment of Impairment, Severity/Complexity of Illness: The degree of impairment is exemplified by inability to moderate activities.	Assessment of Impairment, Severity/Complexity of Illness: The degree of impairment is exemplified by negative influence from living with chronic pain.	3.45
Patient requires extensive assistance in the following activities:  toileting, transfer to/from bed/chair, mobility.	PATIENT IS TOTALLY DEPENDENT IN THE FOLLOWING ACTIVITIES:  EATING, BATHING, DRESSING, GROOMING/HYGIENE, TOILETING, TRANSFER TO/FROM BED/CHAIR, MOBILITY.	3.25
Will follow the patient for blood at enrollment, 6 hours, 12 hours and 24 hours, if the patient remains in the facility for this time.	The patient was provided the Patient Bill of Rights and had no questions about them at this time.	0
Identified Illness as a learning need, Patients primary language is English, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Patient demonstrated an understanding of discharge teaching.	Identified Illness as a learning need, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Involved Family Member or Primary Caregiver to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Patient verbalized an understanding of discharge teaching.	4.15
No: new confusion or inability to stay alert and awake; noisy, wheezy or raspy breathing that does not clear with coughing; new neck pain and difficulty bending the neck; purple or red rash/blotches that stay when pressed by a glass (purpural rash); currently feeling like you are going to collapse every time you stand or sit up; muffled voice or inability to open mouth fully or complete inability to swallow	No: new confusion or inability to stay alert and awake; noisy, wheezy or raspy breathing that does not clear with coughing; newly stiff or painful neck; purple or red rash/blotches that stay when pressed by a glass (purpural rash); currently feeling like she is going to collapse every time she stands (sits); muffled voice or inability to open mouth fully or complete inability to swallow	5
Identified Illness as a learning need, Identified Follow-up care as a learning need, Patients primary language is English, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions.	Identified Injury as a learning need, Identified Follow-up care as a learning need, Patients primary language is English, No Barriers to learning were identified, Content of teaching was limited to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Patient demonstrated and verbalized an understanding of discharge teaching.	3.9
Identified Illness as a learning need, Patients primary language is English, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Patient verbalized an understanding of discharge teaching.	Identified Injury as a learning need, No Barriers to learning were identified, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Patient verbalized an understanding of discharge teaching.	3.25
After explanation of the test and answering the patient's questions, the patient verbalized an understanding.	After appropriate informed consent, the patient was prepped and draped in the dorsolithotomy position.	1.45
Discussed risks, goals, alternatives, advance directives, and the necessity of other members of the healthcare team participating in the procedure with (patient) (legal representative and others present during the discussion).	Informed consent for unsedated bone marrow:  Discussed risks, goals, and alternatives to bone marrow aspiration and biopsy, advance directives, and the necessity of other members of the healthcare team participating in the procedure with the patient.	3.4
No: regular use of warfarin (coumadin) or regular use of heparin or low molecular weight heparin	No: regular use of aspirin; regular use of warfarin (Coumadin`Xab`); regular use of heparin or low molecular weight heparin or regular use of antiplatelet drugs	3.25
We discussed the stage of the cancer and that the oncologist today would attempt to quantify the potential risk of cancer recurrence.	The patient verbalized understanding of the information and was satisfied with the plan of care.	0
The patient's caregiver was ready to learn without barriers and understanding of the plan provided.	The patient will verbalize understanding of splint wear and care following one treatment session.	1.25
Procedural pause conducted to verify: correct patient identity, procedure to be performed and as applicable, correct side and site, correct patient position, and special equipment or special requirements.	Procedural pause conducted to verify:  correct patient identity, procedure to be performed, and as applicable, correct side and site, correct patient position, and availability of implants, special equipment or special requirements.	4.3
To maintain line patency, 2mL of 0.9% preservative free NaCl was administered to the patient:  Yes	To maintain line patency, 10 mL of 0.9% preservative free NaCl is administered to the patient after placement and each blood draw	3.7
Ready to learn, no apparent learning barriers were identified; learning preferences including listening.	Ready to learn, no apparent learning barriers were identified although she notes her concentration is off; learning preferences include listening, reading, seeing, and doing.	3.25
Gradual onset of symptoms, There has been no change in the patient's symptoms over time, Symptoms are constant.	Sudden onset of symptoms, Date and time of onset was 1 hour ago, There has been no change in the patient's symptoms over time, are constant.	3.95
Patient discharged to home, ambulating without assistance, driving self, unaccompanied, Discharge instructions given to patient, Simple or moderate discharge teaching performed, Above person(s) verbalized understanding of discharge instructions and follow-up care.	Patient discharged to home, in a wheelchair, family driving, accompanied by other family member, Above person(s) verbalized understanding of discharge instructions and follow-up care.	3
The patient was wearing a respiratory mask at today's visit.Patient/caregiver self reports no pain today.	Patient/caregiver rates pain at a 0.  The patient was wearing a respiratory mask at today's visit.	5
I instructed the patient on the importance of maintaining a diet constant in vitamin K, maintaining a similar diet during vacation, maintaining blood pressure under control, reporting any nausea with vomiting/diarrhea, reporting viral/bacterial infections, reporting any change in over-the-counter or prescription medicines, avoiding alcoholic beverages, reporting dental/surgical procedures/endoscopies at least 10 days ahead of time, and promptly reporting any plan to stop or start using tobacco in any form.. The patient also understands that he/she should quickly get to the emergency department should symptoms suggesting bleeding, TIA/stroke, pulmonary embolus, or venous thromboembolism occur.	I instructed the patient on the importance of maintaining a diet constant in vitamin K, maintaining a similar diet during vacation or holidays, reporting any change in over-the-counter or prescription medicines, maintaining blood pressure under control, reporting any nausea with vomiting/diarrhea, reporting viral/bacterial febrile illnesses, reporting dental/surgical/medical procedures/endoscopies at least 10 days ahead of time.	3
NURSING NOTE:  The patient and parent were instructed to notify the clinic if there is no improvement within 72 hours, that the patient is contagious until they have been on medication for 24 hours, of the importance of completing all of the medication.	Patient instructed that they are contagious until they have been on medication for 24 hours, of the importance of completing all of the medication.	3.4
Spent 45 minutes with the patient and greater than 50% of this time was spent counseling the patient regarding diagnosis and available treatment options.	Spent 30 minutes with the patient, all of it counseling the patient regarding diagnosis and available treatment options.	4.35
Strep screen, treat per protocol, Strep pharyngitis considered contagiousness until treated for 24 hours, Advised to recheck if not resolved in one week or sooner if worse in any way., Medications and side effects discussed.	Strep screen, treat per protocol, symptomatic relief discussed, Advised to recheck if not resolved in one week or sooner if worse in any way.	3
