unionise;join;6.62
malevolence;vindictiveness;8.56
malevolence;evil;9.78
unprecedented;new;8.57
embracement;cuddle;8.71
autoloading;automatic;9.25
abductor;muscle;2
cliffhanger;episode;4.5
cliffhanger;contest;0.25
solemnity;seriousness;9.38
delimited;determine;3.75
moralist;stickler;7.5
repeating;replicate;9.25
discovery;rediscovery;7.5
discovery;disclosure;3.83
submerging;cover;7.67
submerging;sink;9.38
literalness;concreteness;6.5
acknowledgement;admission;8.43
acknowledgement;acceptance;7.71
enfolding;cocoon;7.57
enfolding;change;3.67
antifeminist;chauvinist;7.67
omniscience;wisdom;8
astonish;dazzle;8.33
circumpolar;polar;7.38
ascendence;predominance;5.67
aerialist;ropewalker;8.29
precociously;early;5.5
precociously;intelligent;6
suspenseful;tense;9
relocation;transportation;6.57
relocation;change;6.14
indexical;cross-index;5.6
indexical;supply;1.12
prejudge;evaluate;5.33
genuinely;sincere;9.25
genuinely;attested;4.8
parasitical;dependent;7.29
interconnect;intercommunicate;7
interconnect;connect;8.22
amorphous;unformed;8.75
amorphous;inorganic;1.89
uncreative;sterile;4.8
unaffected;unimpressed;8.14
unaffected;insensitive;2.86
respectable;reputable;8.62
respectable;worthy;7.75
reproduce;photocopy;8
reproduce;propagate;8.57
schnauzer;giant;0.33
astronomical;large;8.8
microbalance;balance;5
unquestioned;uncontroversial;6.29
loveless;unloving;7.71
loveless;unloved;8
antisubmarine;defensive;4.75
reproachful;unfavorable;6
independently;worker;2.8
independently;individualist;8.12
extrajudicial;illegal;5.4
exterminated;destroy;9.33
exterminated;kill;9.78
intercede;negociate;6.86
comport;about;0
comport;misbehave;1.62
ceremonious;formal;8.33
authorship;initiation;6.2
slacken;decrease;7.6
slacken;weaken;6.33
freshen;regenerate;8.44
freshen;wash;7.14
observed;comment;5.71
observed;discover;6.83
bengali;ethnic;6.38
transsexual;person;8
amateurish;unprofessional;8.5
sponsorship;support;8.2
ejector;person;0.75
ejector;mechanism;7.62
fascinate;matter;1.71
fascinate;interest;8.29
riskless;safe;9.44
incombustible;fireproof;9
rareness;scarcity;9
lengthy;long;10
lordship;authority;8
lordship;title;7.38
grinder;sandwich;9.33
grinder;wisdom;0
algebraic;quadratics;7.25
congeniality;friendliness;9.5
congeniality;compatibility;6.29
piquancy;spiciness;9.25
piquancy;quality;3.33
immobilizing;beat;1.5
immobilizing;withhold;3.8
transposable;exchangeable;7.17
religiousness;piety;7.5
religiousness;conscientiousness;4
liveable;habitable;10
besieging;attack;8.22
besieging;distress;5.5
irregardless;look;0
irregardless;prize;0
attendance;frequency;4.83
attendance;presence;8.25
computer;expert;0.71
computer;server;6.67
subtend;shepherd;5.33
subtend;suffer;0.38
irrelevance;inapplicability;8.33
unconvincing;implausible;7
unconvincing;unpersuasive;10
analogous;similar;8.17
irrigate;hush;0.5
irrigate;treat;4
immortalize;remind;4.33
immortalize;change;2.33
unploughed;untilled;8.6
devilish;playful;6.38
devilish;evil;8.89
dissimulate;disguise;7.25
enhancement;improvement;9.75
entrench;fasten;4.2
entrench;trespass;1.75
spherical;round;9
impolitic;inexpedient;5.14
predetermination;decision;6.17
destabilization;change;6.14
reasonable;moderate;7.67
reasonable;rational;8.33
pottery;lusterware;7.57
pottery;trade;2.5
unenthusiastic;halfhearted;8.5
virility;masculinity;7
virility;maleness;7
discordance;dissonance;7.67
discordance;strife;7.86
plundered;destroy;8.71
plundered;steal;9.75
transvestite;person;4.86
transvestite;homosexual;3.67
retraction;motion;5.83
retraction;withdrawal;8.75
explorer;diver;6.86
perfectible;perfect;6.67
emulsify;change;5
cylindric;rounded;8.12
sexually;sexy;8
afghani;iranian;5.2
animalism;doctrine;0.86
animalism;disposition;3.25
latinist;classicist;6.29
punjabi;sanskrit;6
punjabi;indian;6.83
exterminate;destroy;9.67
exterminate;kill;9.88
consign;check;2.67
respectively;individual;3.75
unicycle;wheel;7
unicycle;bicycle;7.29
incised;cut;8.78
incised;compound;1.14
perfective;future;0.62
perfective;aspect;3.4
apprenticeship;position;5.75
houseful;containerful;4.71
irreverence;evil;1.62
unostentatious;tasteful;7.5
disadvantaged;underprivileged;8.14
snooper;eavesdropper;8.89
individualize;distinguish;8.29
individualize;change;4.25
coinsurance;insurance;6.5
micrometer;nanometer;7.14
micrometer;caliper;2.83
postcode;address;8
encrusted;coat;7.29
encrusted;decorate;5.83
undissolved;unmelted;9.22
fastness;fast;8.12
remainder;sell;2.17
remainder;part;6.17
marginality;position;6.14
unmanned;faze;1.62
sidewinder;rattlesnake;7.29
sidewinder;missile;7.29
federalize;unite;7.43
casteless;unwanted;7.5
animalize;change;3
conjecture;hypothesis;10
symmetrical;balanced;10
allurement;temptation;9.78
allurement;invitation;8.86
extractor;forceps;8.5
photographer;paparazzo;7.6
disinflation;economic;5.83
interplanetary;international;5.62
interplanetary;unsettled;2
poisoning;corrupt;7.25
poisoning;poison;9.62
portrayer;painter;7.29
invariable;hard-and-fast;6.57
invariable;parameter;3.6
constrict;astringe;6.33
constrict;choke;8.4
extraversion;sociability;8.71
frivolously;superficial;7.86
confinement;restraint;9.33
consciousness;knowing;8.2
consciousness;self;5.86
believing;feel;6
believing;believe;9.75
regimental;control;7
regimental;form;5
sustainable;continue;7.86
standardise;gauge;6.5
standardise;measure;7.12
devilishly;cook;0.22
devilishly;antagonize;5.5
disapproving;discountenance;5.4
inheritance;transfer;5.71
inheritance;acquisition;7
archery;sport;7
belligerence;hostility;8.67
gelatinous;thick;8
villainous;wicked;9.75
harmony;congruity;8.25
harmony;music;7.25
inoffensive;innocuous;8.83
insurrectionist;young;3
inquisitive;curious;8.4
inquisitive;inquiring;8.43
extraterrestrial;hypothetical;3.2
triclinic;monoclinic;5.4
murderer;killer;9.78
concurrency;agreement;9
concurrency;cooperation;7.33
historically;real;4.71
nontoxic;antitoxic;7
nontoxic;edible;6.43
strengthened;sandbag;5
strengthened;brace;7.17
incontrovertible;undeniable;7.5
incontrovertible;incontestable;7.5
intragroup;intramural;6.38
exceptionally;extraordinary;8.8
irredeemable;wicked;6.43
irredeemable;inconvertible;6.57
